"AccountId","ReportPeriod","LastProcessedDate","BusinessRegion","CountryCode3Digits","AssetType","ReportPeriodBucket","Asset","Country","AssetExternalId","AccountExternalId","AssetId","IsUnitedStatesBuilding","AccountName","EnergyIntensity","EnergyIntensityVariance","CarbonEmission"
"001B000001SklaNIAR","2020-02-05","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-10-15","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2023-01-19","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2021-03-02","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2020-04-01","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2023-05-30","2023-03-24","APAC","AUS","Manufacturing","Current Year","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2020-08-21","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-04-23","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2021-02-26","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-05-26","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2021-10-28","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-07-14","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-08-17","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2021-07-04","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2022-08-05","2023-03-24","South America","CHL","Data Center","1 Year Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2021-01-28","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
"001B000001SklaNIAR","2022-04-08","2023-03-24","APAC","AUS","Manufacturing","1 Year Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2021-01-28","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
"001B000001SklaNIAR","2020-02-21","2023-03-24","APAC","AUS","Manufacturing","3 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,15,5.6
,"2021-09-22","2023-03-24","South America","CHL","Data Center","2 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,15,5.6
,"2020-11-22","2023-03-24","South America","CHL","Data Center","3 Years Ago","RDC-Narita Data Center","Chile","SDO.009",,"0phB00000004MmvIAE","No",,0.11,20,5.6
"001B000001SklaNIAR","2021-02-18","2023-03-24","APAC","AUS","Manufacturing","2 Years Ago","Billhaus CTQW U8F","Australia","SDO.016","SupplierAcct203","0phB00000004MzkIAE","No","Yubo Corporation",0.11,20,5.6
,"2022-09-21","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-03-11","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2023-04-24","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-11-09","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-11-21","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-12-02","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-04-08","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-05-18","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2022-10-18","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2022-07-06","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-09-17","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-01-18","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-04-26","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-08-22","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-08-04","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-06-16","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2022-09-03","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-03-19","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-06-10","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-09-09","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-09-01","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2022-11-20","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-06-13","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-04-12","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2020-12-07","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-08-21","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-10-02","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-07-05","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2022-10-05","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-12-17","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-06-15","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-09-08","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-10-16","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-09-22","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-05-17","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-01-06","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2023-03-04","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2022-04-28","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2022-11-16","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-02-13","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-03-22","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-11-13","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-06-26","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2020-07-16","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-03-31","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2021-05-02","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2021-01-20","2023-03-24","EMEA","DEU","Data Center","2 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-06-13","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-01-09","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2023-11-22","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
,"2020-05-20","2023-03-24","EMEA","DEU","Data Center","3 Years Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2023-06-04","2023-03-24","EMEA","DEU","Data Center","Current Year","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,20,5.6
,"2022-11-08","2023-03-24","EMEA","DEU","Data Center","1 Year Ago","Tranquility Data Center","Germany","SDO.010",,"0phB00000004MmwIAE","No",,0.11,15,5.6
