"Supplier_Tier","HasScoreCard","Emission_Calculation_Method","LastProcessedDate","Rank","Date","SupplierExternalId","Emissions_Reduction_Type","Reporting_Scope","SupplierId","Score_Card_Status","SBTI_Target_Status","Supplier","Location","Reported_Emissions","Procurement_Expense","ScoreCardOrder","Calculated_Emissions","Procurement_Emissions","Expense_Ratio","Contribution_to_Total_Emissions","Contribution_total_Emissions_Card","RankNro"
"Tier 1","No","None","2023-09-18","8","2022-02-01","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",6500,250,,4875,81,0.324,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-05-08","Supplier25","1.5 °C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Canada",3500,30000,,2625,81,0.0027,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-02-01","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Australia",3500,250,,2625,81,0.324,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-02-25","Supplier25","3°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Australia",5500,200,,4125,81,0.405,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-08-28","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Australia",3500,150000,,2625,81,0.00054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-01-12","Supplier25","1.5 °C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","USA",4500,15000,,3375,81,0.0054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-05-17","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","UK",4500,400000,,3375,81,0.000203,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-04-24","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",4500,250,,3375,81,0.324,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-03-20","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","UK",4500,15000,,3375,81,0.0054,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-08-07","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","India",5500,500000,,4125,81,0.000162,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-04-08","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Australia",5500,30000,,4125,81,0.0027,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2022-01-10","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","Germany",3500,400000,,2625,81,0.000203,1,0.0322,8
"Tier 1","No","None","2023-09-18","8","2023-07-25","Supplier25","2°C",,"0eMB0000000Gy4yMAC",,"None","Bridge Aviation","India",3500,300,,2625,81,0.27,1,0.0322,8
"Tier 1","No","None","2023-09-18","49","2023-12-18","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","USA",4500,300,,3375,59,0.196667,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-01-21","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Canada",3500,200,,2625,59,0.295,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-09-29","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",5500,400000,,4125,59,0.000148,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-03-23","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","India",5500,150000,,4125,59,0.000393,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-08-28","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","UK",5500,15000,,4125,59,0.003933,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-09-06","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Germany",4500,400000,,3375,59,0.000148,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-10-09","Supplier13","3°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",5500,20000,,4125,59,0.00295,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-11-26","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","India",5500,150000,,4125,59,0.000393,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-07-19","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","UK",5500,400000,,4125,59,0.000148,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-04-23","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Canada",4500,20000,,3375,59,0.00295,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-01-19","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",5500,400000,,4125,59,0.000148,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-05-19","Supplier13","3°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Germany",3500,20000,,2625,59,0.00295,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-04-27","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","USA",5500,150000,,4125,59,0.000393,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-02-19","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",3500,300,,2625,59,0.196667,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-08-11","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","India",5500,300,,4125,59,0.196667,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-03-31","Supplier13","3°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",3500,500000,,2625,59,0.000118,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-10-17","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","USA",6500,15000,,4875,59,0.003933,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-10-22","Supplier13","3°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",6500,500000,,4875,59,0.000118,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-06-28","Supplier13","3°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","UK",6500,15000,,4875,59,0.003933,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-03-11","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","India",3500,30000,,2625,59,0.001967,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-07-23","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","UK",6500,300,,4875,59,0.196667,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-05-27","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","India",4500,15000,,3375,59,0.003933,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-10-06","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",6500,30000,,4875,59,0.001967,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-03-29","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Canada",6500,400000,,4875,59,0.000148,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-07-28","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",4500,250,,3375,59,0.236,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-01-05","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Canada",6500,30000,,4875,59,0.001967,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-01-16","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","UK",3500,30000,,2625,59,0.001967,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-01-18","Supplier13","2°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","Australia",6500,15000,,4875,59,0.003933,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2023-02-09","Supplier13","3°C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","USA",6500,200,,4875,59,0.295,1,0.0235,49
"Tier 1","No","None","2023-09-18","49","2022-06-05","Supplier13","1.5 °C",,"0eMB0000000Gy4fMAC",,"None","Southern Solutions","India",4500,150000,,3375,59,0.000393,1,0.0235,49
"Tier 1","No","None","2023-09-18","42","2023-10-29","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",3500,15000,,2625,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-05-09","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","UK",3500,300,,2625,231,0.77,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-08-25","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",4500,250,,3375,54,0.216,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-07-27","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Canada",3500,15000,,2625,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2023-05-22","Supplier40","3°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Australia",3500,150000,,2625,54,0.00036,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-04-29","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",4500,30000,,3375,231,0.0077,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-09-17","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","India",4500,400000,,3375,54,0.000135,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-09-23","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Germany",3500,500000,,2625,231,0.000462,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2022-02-10","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","UK",5500,15000,,4125,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","42","2023-11-27","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Australia",4500,15000,,3375,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-11-03","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Australia",5500,500000,,4125,231,0.000462,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2023-05-11","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","India",5500,200,,4125,54,0.27,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-12-14","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",6500,300,,4875,231,0.77,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2022-04-20","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Australia",5500,250,,4125,86,0.344,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2023-08-16","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",4500,150000,,3375,54,0.00036,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-01-26","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","UK",3500,300,,2625,86,0.286667,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-07-18","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",6500,250,,4875,231,0.924,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-04-18","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","UK",3500,300,,2625,54,0.18,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-08-14","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","USA",6500,30000,,4875,231,0.0077,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-05-15","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Germany",6500,500000,,4875,54,0.000108,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-06-03","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",3500,300,,2625,86,0.286667,1,0.0346,42
"Tier 1","No","None","2023-09-18","42","2023-07-12","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Canada",3500,30000,,2625,86,0.002867,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-11-25","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Australia",4500,200,,3375,231,1.155,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-07-18","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Canada",4500,400000,,3375,54,0.000135,1,0.0215,10
"Tier 1","No","None","2023-09-18","10","2023-03-31","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Canada",6500,200,,4875,54,0.27,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-02-01","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Australia",3500,250,,2625,231,0.924,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2022-02-21","Supplier78","3°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","UK",6500,400000,,4875,86,0.000215,1,0.0346,42
"Tier 1","No","None","2023-09-18","42","2023-01-29","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",3500,250,,2625,86,0.344,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-11-19","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Germany",5500,20000,,4125,231,0.01155,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2023-02-06","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Canada",6500,250,,4875,54,0.216,1,0.0215,10
"Tier 1","No","None","2023-09-18","10","2022-08-01","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","India",5500,400000,,4125,54,0.000135,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-12-11","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",3500,250,,2625,86,0.344,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-12-26","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",4500,300,,3375,231,0.77,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2023-01-19","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Germany",5500,15000,,4125,54,0.0036,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2022-08-21","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","UK",5500,20000,,4125,231,0.01155,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2023-10-12","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","USA",3500,15000,,2625,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2022-05-27","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",3500,250,,2625,54,0.216,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-06-12","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",4500,400000,,3375,86,0.000215,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-04-05","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Germany",5500,300,,4125,231,0.77,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-04-05","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Australia",3500,20000,,2625,54,0.0027,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-01-13","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","USA",4500,250,,3375,86,0.344,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-03-25","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Germany",5500,200,,4125,231,1.155,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-04-14","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",3500,400000,,2625,54,0.000135,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-09-16","Supplier78","3°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",3500,500000,,2625,86,0.000172,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-08-06","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Australia",4500,300,,3375,231,0.77,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-08-03","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Canada",3500,15000,,2625,54,0.0036,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-01-26","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",4500,15000,,3375,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-02-12","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","UK",6500,20000,,4875,231,0.01155,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-07-28","Supplier40","3°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Canada",4500,500000,,3375,54,0.000108,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-09-23","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",5500,400000,,4125,86,0.000215,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-04-14","Supplier77","3°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Canada",5500,400000,,4125,231,0.000578,1,0.092346,37
"Tier 1","No","None","2023-09-18","37","2022-04-21","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Germany",4500,30000,,3375,231,0.0077,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2023-12-15","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",4500,20000,,3375,54,0.0027,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-02-18","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","UK",5500,20000,,4125,86,0.0043,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2023-03-02","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",6500,20000,,4875,54,0.0027,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2022-01-15","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",4500,150000,,3375,231,0.00154,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2023-05-16","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",6500,300,,4875,86,0.286667,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2022-11-08","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","India",5500,20000,,4125,54,0.0027,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-11-09","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","UK",3500,30000,,2625,86,0.002867,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-07-29","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",5500,150000,,4125,231,0.00154,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2022-11-11","Supplier78","1.5 °C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",3500,250,,2625,86,0.344,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2023-08-22","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",4500,400000,,3375,54,0.000135,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2022-05-10","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","UK",3500,400000,,2625,231,0.000578,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-07-05","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Canada",6500,250,,4875,54,0.216,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-07-30","Supplier78","3°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",3500,30000,,2625,86,0.002867,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-05-04","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","UK",4500,30000,,3375,231,0.0077,1,0.092346,37
"Tier 1","No","None","2023-09-18","37","2023-02-01","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","USA",5500,20000,,4125,231,0.01155,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-09-04","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",3500,200,,2625,54,0.27,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-01-30","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",4500,200,,3375,86,0.43,1,0.0346,42
"Tier 1","No","None","2023-09-18","42","2022-04-21","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Germany",6500,15000,,4875,86,0.005733,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2022-11-27","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","USA",5500,250,,4125,54,0.216,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-09-30","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","USA",5500,200,,4125,231,1.155,1,0.092346,37
"Tier 1","No","None","2023-09-18","37","2022-10-12","Supplier77","3°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Canada",5500,200,,4125,231,1.155,1,0.092346,37
"Tier 1","No","None","2023-09-18","42","2023-10-23","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","USA",5500,150000,,4125,86,0.000573,1,0.0346,42
"Tier 1","No","None","2023-09-18","10","2022-11-06","Supplier40","3°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Australia",3500,15000,,2625,54,0.0036,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2022-01-10","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","UK",3500,200,,2625,86,0.43,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-09-04","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Germany",4500,15000,,3375,231,0.0154,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-10-13","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","Germany",5500,250,,4125,54,0.216,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2022-10-13","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",4500,30000,,3375,231,0.0077,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-10-13","Supplier40","3°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","UK",3500,150000,,2625,54,0.00036,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-07-08","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",6500,400000,,4875,86,0.000215,1,0.0346,42
"Tier 1","No","None","2023-09-18","42","2023-08-08","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","Canada",3500,500000,,2625,86,0.000172,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2022-11-17","Supplier77","1.5 °C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Canada",3500,500000,,2625,231,0.000462,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-08-13","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","India",3500,150000,,2625,54,0.00036,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2023-09-25","Supplier77","2°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","Canada",4500,15000,,3375,231,0.0154,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-04-27","Supplier40","1.5 °C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","UK",6500,150000,,4875,54,0.00036,1,0.0215,10
"Tier 1","No","None","2023-09-18","42","2023-04-13","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",6500,20000,,4875,86,0.0043,1,0.0346,42
"Tier 1","No","None","2023-09-18","42","2023-02-01","Supplier78","2°C","all scopes","0eMB0000000Gy5pMAC",,"None","Surgesystems","India",5500,250,,4125,86,0.344,1,0.0346,42
"Tier 1","No","None","2023-09-18","37","2023-12-29","Supplier77","3°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","India",5500,15000,,4125,231,0.0154,1,0.092346,37
"Tier 1","No","None","2023-09-18","10","2022-08-03","Supplier40","2°C",,"0eMB0000000Gy5DMAS",,"None","Surgesystems","UK",5500,400000,,4125,54,0.000135,1,0.0215,10
"Tier 1","No","None","2023-09-18","37","2022-01-24","Supplier77","3°C",,"0eMB0000000Gy5oMAC",,"None","Surgesystems","UK",4500,250,,3375,231,0.924,1,0.092346,37
"Tier 1","No","None","2023-09-18","53","2022-12-19","Supplier42","2°C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","Australia",6500,20000,,4875,75,0.00375,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2023-02-25","Supplier42","2°C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","Germany",3500,15000,,2625,75,0.005,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2023-04-30","Supplier42","2°C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","Canada",5500,150000,,4125,75,0.0005,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2022-11-01","Supplier42","2°C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","USA",3500,400000,,2625,75,0.000188,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2023-10-25","Supplier42","1.5 °C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","UK",3500,500000,,2625,75,0.00015,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2023-10-21","Supplier42","1.5 °C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","Australia",6500,500000,,4875,75,0.00015,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2023-01-24","Supplier42","2°C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","Australia",4500,30000,,3375,75,0.0025,1,0.02995,53
"Tier 1","No","None","2023-09-18","53","2022-08-04","Supplier42","2°C",,"0eMB0000000Gy5FMAS",,"None","Universal Studios","Australia",5500,250,,4125,75,0.3,1,0.02995,53
