"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B000000355rUIAQ","8140",3.125
"Change Field_Service__c to true","500B000000355rVIAQ","8141",4.054
"Change Offer_Voucher__c to true","500B000000355rVIAQ","8141",3.359
"Change Offer_Voucher__c to true","500B000000355rWIAQ","8142",3.051
"Change Offer_Voucher__c to true","500B000000355rXIAQ","8143",3.051
"Change Field_Service__c to true","500B000000355rYIAQ","8144",4.063
"Change Offer_Voucher__c to true","500B000000355rYIAQ","8144",2.188
"Change Field_Service__c to true","500B000000355rZIAQ","8145",3.968
"Change Offer_Voucher__c to true","500B000000355rZIAQ","8145",1.714
"Change Field_Service__c to true","500B000000355raIAA","8146",3.968
"Change Offer_Voucher__c to true","500B000000355raIAA","8146",1.714
"Change Field_Service__c to true","500B000000355rbIAA","8147",3.894
"Change Offer_Voucher__c to true","500B000000355rbIAA","8147",2.963
"Change Field_Service__c to true","500B000000355rcIAA","8148",3.923
"Change Field_Service__c to true","500B000000355rdIAA","8149",3.968
"Change Offer_Voucher__c to true","500B000000355rdIAA","8149",3.582
"Change Field_Service__c to true","500B000000355reIAA","8150",3.968
"Change Offer_Voucher__c to true","500B000000355reIAA","8150",3.582
"Change Offer_Voucher__c to true","500B000000355rfIAA","8151",2.215
"Change Offer_Voucher__c to true","500B000000355rgIAA","8152",1.869
"Change Field_Service__c to true","500B000000355rhIAA","8153",4.064
"Change Offer_Voucher__c to true","500B000000355rhIAA","8153",2.41
"Change Field_Service__c to true","500B000000355riIAA","8154",4.063
"Change Offer_Voucher__c to true","500B000000355riIAA","8154",1.959
"Change Field_Service__c to true","500B000000355rjIAA","8155",3.968
"Change Offer_Voucher__c to true","500B000000355rjIAA","8155",1.624
"Change Field_Service__c to true","500B000000355rkIAA","8156",3.968
"Change Offer_Voucher__c to true","500B000000355rkIAA","8156",1.721
"Change Field_Service__c to true","500B000000355rlIAA","8157",3.923
"Change Offer_Voucher__c to true","500B000000355rlIAA","8157",2.719
"Change Field_Service__c to true","500B000000355rmIAA","8158",3.923
"Change Offer_Voucher__c to true","500B000000355rmIAA","8158",3.095
"Change Offer_Voucher__c to true","500B000000355xMIAQ","8504",2.517
"Change Offer_Voucher__c to true","500B000000355xNIAQ","8505",3.885
"Change Field_Service__c to true","500B000000355xOIAQ","8506",3.894
"Change Field_Service__c to true","500B000000355xPIAQ","8507",3.923
"Change Field_Service__c to true","500B000000355xQIAQ","8508",3.991
"Change Offer_Voucher__c to true","500B000000355xQIAQ","8508",2.862
"Change Field_Service__c to true","500B000000355xRIAQ","8509",4.153
"Change Offer_Voucher__c to true","500B000000355xRIAQ","8509",1.96
"Change Field_Service__c to true","500B000000355xSIAQ","8510",4.053
"Change Offer_Voucher__c to true","500B000000355xSIAQ","8510",2.458
"Change Offer_Voucher__c to true","500B000000355xUIAQ","8512",4.078
"Change Field_Service__c to true","500B000000355xUIAQ","8512",3.85
"Change Field_Service__c to true","500B000000355xVIAQ","8513",4.057
"Change Field_Service__c to true","500B000000355xWIAQ","8514",3.939
"Change Offer_Voucher__c to true","500B000000355xWIAQ","8514",3.856
"Change Offer_Voucher__c to true","500B000000355xXIAQ","8515",1.881
"Change Offer_Voucher__c to true","500B000000355xYIAQ","8516",3.153
"Change Field_Service__c to true","500B000000355xZIAQ","8517",3.85
"Change Offer_Voucher__c to true","500B000000355xZIAQ","8517",3.175
"Change Field_Service__c to true","500B000000355xaIAA","8518",4.109
"Change Offer_Voucher__c to true","500B000000355xaIAA","8518",3.266
"Change Field_Service__c to true","500B000000355xbIAA","8519",4.109
"Change Offer_Voucher__c to true","500B000000355xbIAA","8519",3.266
"Change Offer_Voucher__c to true","500B000000355xcIAA","8520",2.983
"Change Field_Service__c to true","500B000000355xdIAA","8521",4.081
"Change Offer_Voucher__c to true","500B000000355xdIAA","8521",2.996
"Change Field_Service__c to true","500B000000355xeIAA","8522",3.85
"Change Offer_Voucher__c to true","500B000000355xeIAA","8522",1.902
"Change Field_Service__c to true","500B000000355xfIAA","8523",4.057
"Change Offer_Voucher__c to true","500B000000355xfIAA","8523",2.666
"Change Field_Service__c to true","500B000000355xgIAA","8524",4.057
"Change Field_Service__c to true","500B000000355xhIAA","8525",4.057
"Change Offer_Voucher__c to true","500B000000355xhIAA","8525",3.716
"Change Offer_Voucher__c to true","500B000000355xiIAA","8526",3.756
"Change Field_Service__c to true","500B000000355gjIAA","7478",3.85
"Change Offer_Voucher__c to true","500B000000355gjIAA","7478",1.627
"Change Field_Service__c to true","500B000000355gkIAA","7479",3.991
"Change Offer_Voucher__c to true","500B000000355gkIAA","7479",2.636
"Change Field_Service__c to true","500B000000355glIAA","7480",4.267
"Change Offer_Voucher__c to true","500B000000355glIAA","7480",2.235
"Change Field_Service__c to true","500B000000355gmIAA","7481",4.012
"Change Offer_Voucher__c to true","500B000000355gmIAA","7481",2.403
"Change Field_Service__c to true","500B000000355gnIAA","7482",4.012
"Change Offer_Voucher__c to true","500B000000355gnIAA","7482",2.532
"Change Field_Service__c to true","500B000000355goIAA","7483",4.057
"Change Offer_Voucher__c to true","500B000000355goIAA","7483",1.756
"Change Offer_Voucher__c to true","500B000000355gpIAA","7484",2.883
"Change Field_Service__c to true","500B000000355gqIAA","7485",4.17
"Change Offer_Voucher__c to true","500B000000355gqIAA","7485",2.982
"Change Field_Service__c to true","500B000000355grIAA","7486",4.17
"Change Offer_Voucher__c to true","500B000000355grIAA","7486",2.982
"Change Field_Service__c to true","500B000000355gsIAA","7487",4.17
"Change Offer_Voucher__c to true","500B000000355gsIAA","7487",3.023
"Change Field_Service__c to true","500B000000355gtIAA","7488",4.053
"Change Offer_Voucher__c to true","500B000000355gtIAA","7488",3.158
"Change Field_Service__c to true","500B000000355guIAA","7489",3.939
"Change Offer_Voucher__c to true","500B000000355guIAA","7489",3.667
"Change Field_Service__c to true","500B000000355gvIAA","7490",3.939
"Change Offer_Voucher__c to true","500B000000355gvIAA","7490",1.783
"Change Field_Service__c to true","500B000000355gwIAA","7491",3.939
"Change Offer_Voucher__c to true","500B000000355gwIAA","7491",1.783
"Change Offer_Voucher__c to true","500B000000355gxIAA","7492",4.043
"Change Field_Service__c to true","500B000000355gxIAA","7492",3.85
"Change Field_Service__c to true","500B000000355gyIAA","7493",4.109
"Change Field_Service__c to true","500B000000355h0IAA","7495",3.939
"Change Offer_Voucher__c to true","500B000000355h1IAA","7496",1.995
"Change Field_Service__c to true","500B000000355h2IAA","7497",4.012
"Change Offer_Voucher__c to true","500B000000355h2IAA","7497",1.734
"Change Offer_Voucher__c to true","500B000000355h3IAA","7498",1.721
"Change Field_Service__c to true","500B000000355h4IAA","7499",4.152
"Change Offer_Voucher__c to true","500B000000355h4IAA","7499",2.748
"Change Field_Service__c to true","500B000000355mxIAA","7864",3.85
"Change Offer_Voucher__c to true","500B000000355mxIAA","7864",2.705
"Change Field_Service__c to true","500B000000355myIAA","7865",3.991
"Change Offer_Voucher__c to true","500B000000355myIAA","7865",2.49
"Change Field_Service__c to true","500B000000355mzIAA","7866",4.109
"Change Offer_Voucher__c to true","500B000000355mzIAA","7866",3.341
"Change Field_Service__c to true","500B000000355n0IAA","7867",3.894
"Change Offer_Voucher__c to true","500B000000355n0IAA","7867",2.431
"Change Offer_Voucher__c to true","500B000000355n1IAA","7868",3.195
"Change Offer_Voucher__c to true","500B000000355n2IAA","7869",3.029
"Change Field_Service__c to true","500B000000355n3IAA","7870",3.894
"Change Offer_Voucher__c to true","500B000000355n3IAA","7870",2.947
"Change Field_Service__c to true","500B000000355n4IAA","7871",4.012
"Change Offer_Voucher__c to true","500B000000355n4IAA","7871",1.837
"Change Field_Service__c to true","500B000000355n5IAA","7872",4.109
"Change Offer_Voucher__c to true","500B000000355n5IAA","7872",2.116
"Change Field_Service__c to true","500B000000355n6IAA","7873",3.85
"Change Offer_Voucher__c to true","500B000000355n6IAA","7873",2.765
"Change Offer_Voucher__c to true","500B000000355n7IAA","7874",2.758
"Change Offer_Voucher__c to true","500B000000355n8IAA","7875",2.758
"Change Offer_Voucher__c to true","500B000000355n9IAA","7876",4.002
"Change Offer_Voucher__c to true","500B000000355nAIAQ","7877",3.877
"Change Field_Service__c to true","500B000000355nBIAQ","7878",4.082
"Change Field_Service__c to true","500B000000355nEIAQ","7881",4.053
"Change Field_Service__c to true","500B000000355nFIAQ","7882",4.053
"Change Offer_Voucher__c to true","500B000000355nFIAQ","7882",1.629
"Change Field_Service__c to true","500B000000355nGIAQ","7883",4.109
"Change Offer_Voucher__c to true","500B000000355nGIAQ","7883",1.807
"Change Field_Service__c to true","500B000000355nHIAQ","7884",4.012
"Change Offer_Voucher__c to true","500B000000355nHIAQ","7884",2.893
"Change Field_Service__c to true","500B000000355nIIAQ","7885",4.249
"Change Offer_Voucher__c to true","500B000000355nIIAQ","7885",2.476
"Change Field_Service__c to true","500B000000355nJIAQ","7886",3.968
"Change Offer_Voucher__c to true","500B000000355nJIAQ","7886",2.012
"Change Field_Service__c to true","500B000000355rnIAA","8159",4.098
"Change Offer_Voucher__c to true","500B000000355rnIAA","8159",3.102
"Change Field_Service__c to true","500B000000355roIAA","8160",4.098
"Change Offer_Voucher__c to true","500B000000355roIAA","8160",2.725
"Change Field_Service__c to true","500B000000355rpIAA","8161",3.894
"Change Field_Service__c to true","500B000000355rqIAA","8162",3.968
"Change Offer_Voucher__c to true","500B000000355rrIAA","8163",1.603
"Change Field_Service__c to true","500B000000355rsIAA","8164",3.923
"Change Offer_Voucher__c to true","500B000000355rsIAA","8164",1.835
"Change Field_Service__c to true","500B000000355rtIAA","8165",3.939
"Change Offer_Voucher__c to true","500B000000355rtIAA","8165",2.985
"Change Field_Service__c to true","500B000000355ruIAA","8166",4.081
"Change Offer_Voucher__c to true","500B000000355ruIAA","8166",2.709
"Change Offer_Voucher__c to true","500B000000355rvIAA","8167",2.971
"Change Offer_Voucher__c to true","500B000000355rwIAA","8168",2.169
"Change Offer_Voucher__c to true","500B000000355rxIAA","8169",1.779
"Change Offer_Voucher__c to true","500B000000355ryIAA","8170",2.777
"Change Offer_Voucher__c to true","500B000000355rzIAA","8171",2.777
"Change Offer_Voucher__c to true","500B000000355s0IAA","8172",2.842
"Change Field_Service__c to true","500B000000355s1IAA","8173",4.098
"Change Offer_Voucher__c to true","500B000000355s1IAA","8173",2.793
"Change Offer_Voucher__c to true","500B000000355s2IAA","8174",3.966
"Change Field_Service__c to true","500B000000355s2IAA","8174",3.894
"Change Field_Service__c to true","500B000000355s3IAA","8175",3.939
"Change Offer_Voucher__c to true","500B000000355s3IAA","8175",3.023
"Change Field_Service__c to true","500B000000355s4IAA","8176",4.267
"Change Field_Service__c to true","500B000000355s5IAA","8177",4.17
"Change Offer_Voucher__c to true","500B000000355s5IAA","8177",1.802
"Change Field_Service__c to true","500B000000355s6IAA","8178",4.009
"Change Offer_Voucher__c to true","500B000000355s6IAA","8178",1.59
"Change Offer_Voucher__c to true","500B000000355s7IAA","8179",2.525
"Change Offer_Voucher__c to true","500B000000355s8IAA","8180",2.407
"Change Offer_Voucher__c to true","500B000000355s9IAA","8181",2.431
"Change Field_Service__c to true","500B000000355xjIAA","8527",4.17
"Change Offer_Voucher__c to true","500B000000355xjIAA","8527",2.879
"Change Offer_Voucher__c to true","500B000000355xkIAA","8528",2.416
"Change Field_Service__c to true","500B000000355xlIAA","8529",4.17
"Change Offer_Voucher__c to true","500B000000355xlIAA","8529",2.422
"Change Field_Service__c to true","500B000000355xmIAA","8530",4.053
"Change Offer_Voucher__c to true","500B000000355xmIAA","8530",2.673
"Change Field_Service__c to true","500B000000355xnIAA","8531",4.152
"Change Offer_Voucher__c to true","500B000000355xnIAA","8531",3.157
"Change Field_Service__c to true","500B000000355xoIAA","8532",3.895
"Change Offer_Voucher__c to true","500B000000355xoIAA","8532",1.934
"Change Offer_Voucher__c to true","500B000000355xpIAA","8533",3.877
"Change Field_Service__c to true","500B000000355xpIAA","8533",3.85
"Change Field_Service__c to true","500B000000355xqIAA","8534",3.939
"Change Field_Service__c to true","500B000000355xsIAA","8536",4.153
"Change Offer_Voucher__c to true","500B000000355xsIAA","8536",3.831
"Change Field_Service__c to true","500B000000355xtIAA","8537",4.267
"Change Offer_Voucher__c to true","500B000000355xtIAA","8537",2.653
"Change Field_Service__c to true","500B000000355xuIAA","8538",4.267
"Change Offer_Voucher__c to true","500B000000355xuIAA","8538",2.653
"Change Field_Service__c to true","500B000000355xvIAA","8539",4.082
"Change Offer_Voucher__c to true","500B000000355xvIAA","8539",3.061
"Change Field_Service__c to true","500B000000355xwIAA","8540",4.053
"Change Offer_Voucher__c to true","500B000000355xwIAA","8540",2.427
"Change Field_Service__c to true","500B000000355xxIAA","8541",4.053
"Change Offer_Voucher__c to true","500B000000355xxIAA","8541",2.427
"Change Field_Service__c to true","500B000000355xyIAA","8542",4.009
"Change Offer_Voucher__c to true","500B000000355xyIAA","8542",2.357
"Change Field_Service__c to true","500B000000355xzIAA","8543",4.035
"Change Offer_Voucher__c to true","500B000000355xzIAA","8543",2.909
"Change Field_Service__c to true","500B000000355y0IAA","8544",4.035
"Change Offer_Voucher__c to true","500B000000355y0IAA","8544",2.909
"Change Offer_Voucher__c to true","500B000000355y1IAA","8545",2.889
"Change Field_Service__c to true","500B000000355y2IAA","8546",3.923
"Change Offer_Voucher__c to true","500B000000355y2IAA","8546",2.818
"Change Field_Service__c to true","500B000000355y3IAA","8547",4.057
"Change Offer_Voucher__c to true","500B000000355y3IAA","8547",2.058
"Change Field_Service__c to true","500B000000355y4IAA","8548",4.057
"Change Offer_Voucher__c to true","500B000000355y4IAA","8548",2.058
"Change Field_Service__c to true","500B000000355y5IAA","8549",3.939
"Change Offer_Voucher__c to true","500B000000355y5IAA","8549",1.885
"Change Field_Service__c to true","500B000000355h5IAA","7500",4.012
"Change Offer_Voucher__c to true","500B000000355h5IAA","7500",3.983
"Change Offer_Voucher__c to true","500B000000355h6IAA","7501",3.128
"Change Offer_Voucher__c to true","500B000000355h7IAA","7502",3.091
"Change Field_Service__c to true","500B000000355h8IAA","7503",3.85
"Change Offer_Voucher__c to true","500B000000355h8IAA","7503",1.756
"Change Field_Service__c to true","500B000000355h9IAA","7504",4.267
"Change Offer_Voucher__c to true","500B000000355h9IAA","7504",2.181
"Change Field_Service__c to true","500B000000355hAIAQ","7505",3.991
"Change Offer_Voucher__c to true","500B000000355hAIAQ","7505",2.672
"Change Field_Service__c to true","500B000000355hBIAQ","7506",4.057
"Change Offer_Voucher__c to true","500B000000355hBIAQ","7506",1.82
"Change Field_Service__c to true","500B000000355hCIAQ","7507",4.057
"Change Offer_Voucher__c to true","500B000000355hCIAQ","7507",1.82
"Change Field_Service__c to true","500B000000355hDIAQ","7508",3.895
"Change Offer_Voucher__c to true","500B000000355hDIAQ","7508",1.86
"Change Field_Service__c to true","500B000000355hEIAQ","7509",4.249
"Change Offer_Voucher__c to true","500B000000355hEIAQ","7509",2.927
"Change Field_Service__c to true","500B000000355hFIAQ","7510",3.991
"Change Offer_Voucher__c to true","500B000000355hFIAQ","7510",2.737
"Change Field_Service__c to true","500B000000355hGIAQ","7511",4.109
"Change Field_Service__c to true","500B000000355hHIAQ","7512",3.895
"Change Field_Service__c to true","500B000000355hIIAQ","7513",3.939
"Change Offer_Voucher__c to true","500B000000355hIIAQ","7513",3.856
"Change Field_Service__c to true","500B000000355hJIAQ","7514",4.057
"Change Field_Service__c to true","500B000000355hKIAQ","7515",4.249
"Change Offer_Voucher__c to true","500B000000355hKIAQ","7515",2.674
"Change Field_Service__c to true","500B000000355hLIAQ","7516",4.152
"Change Offer_Voucher__c to true","500B000000355hLIAQ","7516",2.636
