"AccountId","ForecastCategory","IsClosed","RecordType.Name","CloseDate","Name","Account.Industry","Account.Id","Case.Id","CreatedById","OwnerId","IsWon","RecordTypeId","Case.Priority","Case.IsEscalated","StageName","RecordTypeName","LeadSource","Case.CaseNumber","CreatedDate","Account.Name","Id","ForecastCategoryName","Case.ED_Outcome__c","Amount"
"001B000000ZU9FvIAL","BestCase","false","Simple Opportunity","2016-11-08","New Opportunity [2530]","Financial Services","001B000000ZU9FvIAL","500B00000045wt2IAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019748","2019-08-08T18:59:55.000Z","Advanced Integrated Mgmt Svc","006B0000003heS4IAI","Best Case",51.6,1401000
"001B000000WJ6NjIAL","Pipeline","false","Simple Opportunity","2018-11-06","New Opportunity [144]","Media","001B000000WJ6NjIAL","500B000000358RjIAI","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00011914","2019-08-31T18:52:11.000Z","e-Numerate Solutions","006B0000003hdpaIAA","Pipeline",81.6,1153000
"001B000000WJ6NlIAL","BestCase","false","Simple Opportunity","2018-11-03","New Opportunity [145]","Biotechnology","001B000000WJ6NlIAL","500B00000045wU3IAI","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00018269","2019-08-28T22:38:41.000Z","State Software","006B0000003hdpbIAA","Best Case",51.6,853000
"001B000000WJ6NmIAL","Closed","true","Simple Opportunity","2019-03-10","New Opportunity [146]","Other","001B000000WJ6NmIAL","500B000000358UCIAY","005B0000003JK1iIAG","005B0000003JLI7IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00012067","2020-01-02T16:51:11.000Z","FieldBrook Foods","006B0000003hdpcIAA","Closed",51.6,1373000
"001B000000WJ6NnIAL","BestCase","false","Simple Opportunity","2018-08-27","New Opportunity [147]","Banking","001B000000WJ6NnIAL","500B00000045wU4IAI","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00018270","2019-06-22T00:48:45.000Z","Ernst & Young LLP","006B0000003hdpdIAA","Best Case",51.6,1329000
"001B000000WJ6NpIAL","Pipeline","false","Simple Opportunity","2018-11-17","New Opportunity [148]","Recreation","001B000000WJ6NpIAL","500B000000358RpIAI","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00011920","2019-09-11T23:11:25.000Z","Yoshinoya America","006B0000003hdpeIAA","Pipeline",81.6,1546000
"001B000000WJ6NqIAL","BestCase","false","Simple Opportunity","2018-11-29","New Opportunity [149]","Retail","001B000000WJ6NqIAL","500B000000358UHIAY","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00012072","2019-09-24T00:48:18.000Z","Everyday Office Inc","006B0000003hdpfIAA","Best Case",51.6,710000
"001B000000WJ6NrIAL","Closed","true","Simple Opportunity","2018-10-29","New Opportunity [150]","Environmental","001B000000WJ6NrIAL","500B000000358UJIAY","005B0000003JK1iIAG","005B0000003JLI3IAO","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00012074","2019-08-23T18:01:51.000Z","Netmagic","006B0000003hdpgIAA","Closed",51.6,863000
"001B000000WJ6NsIAL","BestCase","false","Simple Opportunity","2018-11-16","New Opportunity [151]","Education","001B000000WJ6NsIAL","500B00000045wU7IAI","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018273","2019-09-10T17:00:49.000Z","True Value Company","006B0000003hdphIAA","Best Case",51.6,1435000
"001B000000WJ6NtIAL","Forecast","false","Simple Opportunity","2018-11-06","New Opportunity [152]","Construction","001B000000WJ6NtIAL","500B00000045wU8IAI","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00018274","2019-08-31T23:14:10.000Z","Futurestep, A Korn/Ferry Company","006B0000003hdpiIAA","Commit",51.6,1261000
"001B000000WJ6NvIAL","Pipeline","false","Simple Opportunity","2018-11-29","New Opportunity [153]","Financial Services","001B000000WJ6NvIAL","500B000000355kmIAA","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00007729","2019-09-23T22:39:09.000Z","The Kerry Collection","006B0000003hdpjIAA","Pipeline",51.6,1303000
"001B000000WJ6NwIAL","Omitted","true","Simple Opportunity","2018-12-06","New Opportunity [154]","Engineering","001B000000WJ6NwIAL","500B00000045wU9IAI","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Low","false","Closed Lost","Simple Opportunity","N/A","00018275","2019-09-30T18:54:55.000Z","Williams-Sonoma","006B0000003hdpkIAA","Omitted",66.9,1243000
"001B000000ZU96QIAT","BestCase","false","Simple Opportunity","2018-11-16","New Opportunity [155]","Entertainment","001B000000ZU96QIAT","500B000000358RtIAI","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00011924","2019-09-11T00:32:49.000Z","Manzella Marketing","006B0000003hdplIAA","Best Case",81.6,1133000
"001B000000ZU96RIAT","Omitted","true","Simple Opportunity","2018-11-29","New Opportunity [156]","Entertainment","001B000000ZU96RIAT","500B0000002uCQoIAM","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00002172","2019-09-23T17:12:17.000Z","Century Aluminum Company","006B0000003hdpmIAA","Omitted",81.6,1633000
"001B000000WJ6NxIAL","BestCase","false","Simple Opportunity","2018-08-31","New Opportunity [157]","Insurance","001B000000WJ6NxIAL","500B00000045wUAIAY","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00018276","2019-06-25T17:11:32.000Z","Cherokee Information Services","006B0000003hdpnIAA","Best Case",81.6,1011000
"001B000000WJ6NyIAL","Closed","true","Simple Opportunity","2018-10-24","New Opportunity [158]","Insurance","001B000000WJ6NyIAL","500B000000355hXIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00007528","2019-08-18T23:54:05.000Z","Savant Lighting","006B0000003hdpoIAA","Closed",51.6,1121000
"001B000000WJ6O0IAL","BestCase","false","Simple Opportunity","2018-10-24","New Opportunity [159]","Education","001B000000WJ6O0IAL","500B000000358UTIAY","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00012084","2019-08-18T22:29:41.000Z","Hoffmann Optimization","006B0000003hdppIAA","Best Case",51.6,1677000
"001B000000WJ6O1IAL","Pipeline","false","Simple Opportunity","2018-12-20","New Opportunity [160]","Other","001B000000WJ6O1IAL","500B000000355haIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00007531","2019-10-15T00:41:15.000Z","Diamond Technology","006B0000003hdpqIAA","Pipeline",51.6,1878000
"001B000000WJ6O2IAL","BestCase","false","Simple Opportunity","2018-11-14","New Opportunity [161]","Telecommunications","001B000000WJ6O2IAL","500B00000045wUBIAY","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00018277","2019-09-09T01:59:07.000Z","Blackstone & Cullen","006B0000003hdprIAA","Best Case",68.1,2077000
"001B000000WJ6O4IAL","Pipeline","false","Simple Opportunity","2018-11-24","New Opportunity [162]","Energy","001B000000WJ6O4IAL","500B000000358UYIAY","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00012089","2019-09-18T21:01:50.000Z","Mesirow Financial Administrative Corporation","006B0000003hdpsIAA","Pipeline",51.6,907000
"001B000000WJ6O5IAL","Omitted","true","Simple Opportunity","2018-09-01","New Opportunity [163]","Machinery","001B000000WJ6O5IAL","500B000000358S1IAI","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00011932","2019-06-26T20:15:46.000Z","Assist Cornerstone Ltd.","006B0000003hdptIAA","Omitted",51.6,1612000
"001B000000WJ6O8IAL","Omitted","true","Simple Opportunity","2018-08-24","New Opportunity [164]","Hospitality","001B000000WJ6O8IAL","500B000000358TkIAI","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00012039","2019-06-18T17:51:39.000Z","Imbot  Com Inc","006B0000003hdpuIAA","Omitted",51.6,1451000
"001B000000zmlvKIAQ","Pipeline","false","Simple Opportunity","2018-10-30","New Opportunity [165]","Recreation","001B000000zmlvKIAQ","500B00000045wUCIAY","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00018278","2019-08-24T17:37:05.000Z","DUPE - No longer a firm","006B0000003hdpvIAA","Pipeline",81.6,1360000
"001B000000ZU96TIAT","BestCase","false","Simple Opportunity","2019-01-28","New Opportunity [166]","Healthcare & Life Sciences","001B000000ZU96TIAT","500B00000045wUDIAY","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00018279","2019-11-22T23:09:22.000Z","Counsel Springwell Capital Partners","006B0000003hdpwIAA","Best Case",51.6,2033000
"001B000000ZU96UIAT","BestCase","false","Simple Opportunity","2019-02-26","New Opportunity [167]","Technology","001B000000ZU96UIAT","500B00000045wUGIAY","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00018282","2019-12-21T18:43:55.000Z","Bradford & Galt","006B0000003hdpxIAA","Best Case",80.1,1424000
"001B000000WJ6O9IAL","Pipeline","false","Simple Opportunity","2019-01-23","New Opportunity [168]","Utilities","001B000000WJ6O9IAL","500B000000358UgIAI","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00012097","2019-11-17T20:56:28.000Z","Datamonitor","006B0000003hdpyIAA","Pipeline",51.6,1520000
"001B000000ZU96WIAT","Omitted","true","Simple Opportunity","2019-04-03","New Opportunity [169]","Food & Beverage","001B000000ZU96WIAT","500B00000045wUHIAY","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00018283","2020-01-26T19:27:22.000Z","MSC Software Corporation","006B0000003hdpzIAA","Omitted",51.6,1051000
"001B000000WJ6OAIA1","BestCase","false","Simple Opportunity","2018-11-17","New Opportunity [170]","Environmental","001B000000WJ6OAIA1","500B000000358S6IAI","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00011937","2019-09-11T20:03:49.000Z","Celplan Technologies","006B0000003hdq0IAA","Best Case",81.6,1729000
"001B000000WJ6OBIA1","Pipeline","false","Simple Opportunity","2018-11-14","New Opportunity [171]","Government","001B000000WJ6OBIA1","500B000000358S7IAI","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00011938","2019-09-08T23:13:15.000Z","Gas Equipment Company","006B0000003hdq1IAA","Pipeline",51.6,1040000
"001B000000ZU98SIAT","Closed","true","Simple Opportunity","2018-12-28","New Opportunity [592]","Consulting","001B000000ZU98SIAT","500B0000002uCf5IAE","005B0000003JK1iIAG","005B0000003JLI5IAO","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00003057","2019-10-22T17:24:15.000Z","Prosperity Productions","006B0000003hdwoIAA","Closed",51.6,1592000
"001B000000WJ6VhIAL","Forecast","false","Simple Opportunity","2019-03-08","New Opportunity [593]","Government","001B000000WJ6VhIAL","500B00000045wZ3IAI","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00018559","2020-01-01T00:01:22.000Z","InterNest","006B0000003hdwpIAA","Commit",51.6,1234000
"001B000000WJ6ViIAL","Forecast","false","Simple Opportunity","2018-10-22","New Opportunity [594]","Other","001B000000WJ6ViIAL","500B00000045wZ4IAI","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00018560","2019-08-16T22:22:39.000Z","Bullant Software, Inc","006B0000003hdwqIAA","Commit",81.6,1447000
"001B000000zmlvrIAA","Forecast","false","Simple Opportunity","2018-11-04","New Opportunity [595]","Shipping","001B000000zmlvrIAA","500B00000045wZ5IAI","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00018561","2019-08-29T17:12:38.000Z","Pulse Electronics","006B0000003hdwrIAA","Commit",51.6,1772000
"001B000000WJ6VjIAL","Closed","true","Simple Opportunity","2019-01-07","New Opportunity [596]","Shipping","001B000000WJ6VjIAL","500B00000045wZ6IAI","005B0000003JK1iIAG","005B0000003JLIDIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00018562","2019-11-01T22:12:08.000Z","CONMED Corporation","006B0000003hdwsIAA","Closed",51.6,1548000
"001B000000WJ6VkIAL","Pipeline","false","Simple Opportunity","2018-11-03","New Opportunity [597]","Machinery","001B000000WJ6VkIAL","500B00000045wZ7IAI","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00018563","2019-08-28T17:33:19.000Z","Rivenet","006B0000003hdwtIAA","Pipeline",51.6,1491000
"001B000000WJ6VlIAL","BestCase","false","Simple Opportunity","2018-09-03","New Opportunity [598]","Shipping","001B000000WJ6VlIAL","500B00000045wZ8IAI","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00018564","2019-06-28T20:09:27.000Z","Axys Pharmaceuticals","006B0000003hdwuIAA","Best Case",68.7,1084000
"001B000000WJ6VmIAL","BestCase","false","Simple Opportunity","2018-10-30","New Opportunity [599]","Financial Services","001B000000WJ6VmIAL","500B00000045wZ9IAI","005B0000003JK1iIAG","005B0000003JLIAIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00018565","2019-08-24T18:47:25.000Z","Pleasant Holidays","006B0000003hdwvIAA","Best Case",68.1,1907000
"001B000000WJ6VnIAL","Pipeline","false","Simple Opportunity","2018-11-05","New Opportunity [600]","Other","001B000000WJ6VnIAL","500B00000045wZBIAY","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00018567","2019-08-31T00:04:23.000Z","General Revenue Corporation","006B0000003hdwwIAA","Pipeline",65.3,1448000
"001B000000WJ6VoIAL","BestCase","false","Simple Opportunity","2019-01-02","New Opportunity [601]","Consulting","001B000000WJ6VoIAL","500B000000358X4IAI","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00012245","2019-10-27T21:29:17.000Z","Micromeritics Instrument Corp.","006B0000003hdwxIAA","Best Case",51.6,1953000
"001B000000WJ6VqIAL","Omitted","true","Simple Opportunity","2018-11-13","New Opportunity [602]","Healthcare & Life Sciences","001B000000WJ6VqIAL","500B000000358fUIAQ","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00012767","2019-09-07T17:07:12.000Z","Deltathree","006B0000003hdwyIAA","Omitted",51.6,1142000
"001B000000WJ6VsIAL","Omitted","true","Simple Opportunity","2018-10-16","New Opportunity [603]","Not For Profit","001B000000WJ6VsIAL","500B00000045wZDIAY","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00018569","2019-08-10T22:06:17.000Z","Pixel Translations","006B0000003hdwzIAA","Omitted",51.6,1327000
"001B000000WJ6VtIAL","Closed","true","Simple Opportunity","2018-09-21","New Opportunity [604]","Insurance","001B000000WJ6VtIAL","500B000000358cwIAA","005B0000003JK1iIAG","005B0000003JLIFIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00012609","2019-07-16T20:32:04.000Z","ESSI","006B0000003hdx0IAA","Closed",81.6,2044000
"001B000000WJ6VvIAL","BestCase","false","Simple Opportunity","2019-01-11","New Opportunity [605]","Telecommunications","001B000000WJ6VvIAL","500B00000045wZEIAY","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00018570","2019-11-05T18:45:21.000Z","Polar Semiconductor","006B0000003hdx1IAA","Best Case",81.6,1251000
"001B000000ZU98VIAT","Closed","true","Simple Opportunity","2018-08-12","New Opportunity [606]","Machinery","001B000000ZU98VIAT","500B00000045wZFIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018571","2019-06-06T21:22:36.000Z","Penguin Computing","006B0000003hdx2IAA","Closed",81.6,1145000
"001B000000zmlvsIAA","Closed","true","Simple Opportunity","2018-11-08","New Opportunity [607]","Media","001B000000zmlvsIAA","500B00000045wZHIAY","005B0000003JK1iIAG","005B0000003JLIBIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00018573","2019-09-02T18:24:02.000Z","TransUnion","006B0000003hdx3IAA","Closed",81.6,1603000
"001B000000ZU98WIAT","Closed","true","Simple Opportunity","2018-12-06","New Opportunity [608]","Media","001B000000ZU98WIAT","500B00000045wZIIAY","005B0000003JK1iIAG","005B0000003JLI7IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018574","2019-10-01T01:37:39.000Z","Monolith Productions","006B0000003hdx4IAA","Closed",51.6,1586000
"001B000000ZU98XIAT","Closed","true","Simple Opportunity","2018-12-29","New Opportunity [609]","Telecommunications","001B000000ZU98XIAT","500B00000045wZJIAY","005B0000003JK1iIAG","005B0000003JLICIA4","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00018575","2019-10-24T01:35:09.000Z","Debis IT","006B0000003hdx5IAA","Closed",81.6,1071000
"001B000000WJ6VwIAL","Pipeline","false","Simple Opportunity","2018-11-01","New Opportunity [610]","Communications","001B000000WJ6VwIAL","500B000000358fdIAA","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00012776","2019-08-26T20:01:07.000Z","Mro.Com Inc","006B0000003hdx6IAA","Pipeline",51.6,1291000
