"Country","Product","Date","Percent_Target","Profit","Revenue","Cost","Pipeline"
"South Africa","vucoo","2017-02-14",95,172435.55,492673,320237.45,557962
"South Africa","rezota","2017-02-15",38,62058.5,177310,115251.5,401262
"South Africa","apiera","2017-02-16",51,113691.9,324834,211142.1,888802
"South Africa","rezota","2017-02-17",60,50511.65,144319,93807.35,458524
"South Africa","aeox","2017-02-18",97,50255.45,143587,93331.55,549178
"South Africa","neutratronic","2017-02-19",62,123259.85,352171,228911.15,708187
"South Africa","vucoo","2017-02-20",45,100017.05,285763,185745.95,168742
"South Africa","rezota","2017-02-21",40,110084.45,314527,204442.55,402420
"South Africa","rezota","2017-02-22",82,104945.05,299843,194897.95,269207
"South Africa","vucoo","2017-02-23",44,96955.25,277015,180059.75,254532
"South Africa","apiera","2017-02-24",59,140161.35,400461,260299.65,752852
"South Africa","vucoo","2017-02-25",85,42368.55,121053,78684.45,769703
"South Africa","adoriva","2017-02-26",36,110335.75,315245,204909.25,743268
"South Africa","neutratronic","2017-02-27",96,163256.8,466448,303191.2,732052
"South Africa","vucoo","2017-02-28",97,65244.9,186414,121169.1,359775
"South Africa","aeox","2017-03-01",90,173468.05,495623,322154.95,859676
"South Africa","apiera","2017-03-02",55,8881.25,25375,16493.75,298414
"South Africa","adoriva","2017-03-03",68,122189.55,349113,226923.45,557521
"South Africa","apiera","2017-03-04",11,37964.85,108471,70506.15,139129
"South Africa","aeox","2017-03-05",45,144941.65,414119,269177.35,860237
"South Africa","vucoo","2017-03-06",20,39672.5,113350,73677.5,311860
"South Africa","apiera","2017-03-07",0,66398.85,189711,123312.15,245131
"South Africa","rezota","2017-03-08",35,52829,150940,98111,711734
"South Africa","apiera","2017-03-09",92,6758.15,19309,12550.85,104864
"South Africa","rezota","2017-03-10",34,117855.5,336730,218874.5,296524
"South Africa","vucoo","2017-03-11",6,147505.05,421443,273937.95,201943
"South Africa","adoriva","2017-03-12",24,7163.8,20468,13304.2,786315
"South Africa","apiera","2017-03-13",16,67533.9,192954,125420.1,319785
"South Africa","adoriva","2017-03-14",84,110581.45,315947,205365.55,298219
"South Africa","neutratronic","2017-03-15",88,76759.9,219314,142554.1,882613
"South Africa","neutratronic","2017-03-16",5,139596.45,398847,259250.55,663700
"South Africa","apiera","2017-03-17",76,166342.05,475263,308920.95,916536
"South Africa","aeox","2017-03-18",80,146379.1,418226,271846.9,105258
"South Africa","vucoo","2017-03-19",67,79527.7,227222,147694.3,493685
"South Africa","neutratronic","2017-03-20",73,20482.35,58521,38038.65,473329
"South Africa","neutratronic","2017-03-21",88,61008.15,174309,113300.85,171446
"South Africa","vucoo","2017-03-22",55,138039.3,394398,256358.7,195958
"South Africa","rezota","2017-03-23",45,156608.9,447454,290845.1,160981
"South Africa","aeox","2017-03-24",73,77263.9,220754,143490.1,553899
"South Africa","adoriva","2017-03-25",9,167719.3,479198,311478.7,835569
"South Africa","aeox","2017-03-26",43,24155.95,69017,44861.05,855953
"South Africa","adoriva","2017-03-27",76,65161.95,186177,121015.05,654948
"South Africa","vucoo","2017-03-28",84,2914.1,8326,5411.9,103023
"South Africa","adoriva","2017-03-29",95,81131.75,231805,150673.25,173415
"South Africa","adoriva","2017-03-30",68,118496,338560,220064,561540
"South Africa","apiera","2017-03-31",48,52257.8,149308,97050.2,132224
"South Africa","rezota","2017-04-01",26,154781.9,442234,287452.1,349901
"South Africa","rezota","2017-04-02",88,39347,112420,73073,279404
"South Africa","aeox","2017-04-03",77,67614.05,193183,125568.95,181517
"South Africa","neutratronic","2017-04-04",30,105361.2,301032,195670.8,370900
"South Africa","aeox","2017-04-05",68,147675.15,421929,274253.85,245265
"South Africa","rezota","2017-04-06",62,129618.3,370338,240719.7,843953
"South Africa","adoriva","2017-04-07",33,144102.7,411722,267619.3,237446
"South Africa","rezota","2017-04-08",59,121315.95,346617,225301.05,868725
"South Africa","adoriva","2017-04-09",24,823.2,2352,1528.8,877098
"South Africa","aeox","2017-04-10",59,171822.35,490921,319098.65,949188
"South Africa","adoriva","2017-04-11",50,75077.1,214506,139428.9,244113
"South Africa","apiera","2017-04-12",83,22950.9,65574,42623.1,207844
"South Africa","rezota","2017-04-13",56,154667.1,441906,287238.9,789232
"South Africa","apiera","2017-04-14",99,80467.1,229906,149438.9,806635
"South Africa","neutratronic","2017-04-15",88,127023.75,362925,235901.25,430339
"South Africa","apiera","2017-04-16",55,130905.25,374015,243109.75,445488
"South Africa","rezota","2017-04-17",53,82328.4,235224,152895.6,722500
"South Africa","neutratronic","2017-04-18",21,73923.5,211210,137286.5,507359
"South Africa","adoriva","2017-04-19",43,99153.25,283295,184141.75,491425
"South Africa","rezota","2017-04-20",36,117959.45,337027,219067.55,845484
"South Africa","rezota","2017-04-21",92,97353.9,278154,180800.1,203260
"South Africa","neutratronic","2017-04-22",59,47472.25,135635,88162.75,563897
"South Africa","apiera","2017-04-23",70,43124.9,123214,80089.1,778776
"South Africa","neutratronic","2017-04-24",67,106152.9,303294,197141.1,228804
"South Africa","apiera","2017-04-25",26,97915.65,279759,181843.35,555806
"South Africa","aeox","2017-04-26",90,66949.05,191283,124333.95,519527
"South Africa","apiera","2017-04-27",58,91931.35,262661,170729.65,393096
"South Africa","rezota","2017-04-28",78,20695.5,59130,38434.5,507837
"South Africa","vucoo","2017-04-29",99,158352.25,452435,294082.75,826530
"South Africa","apiera","2017-04-30",64,3890.95,11117,7226.05,631789
"South Africa","apiera","2017-05-01",8,13609.05,38883,25273.95,520739
"South Africa","neutratronic","2017-05-02",99,21710.85,62031,40320.15,336734
"South Africa","aeox","2017-05-03",24,152498.15,435709,283210.85,619880
"South Africa","rezota","2017-05-04",10,56144.9,160414,104269.1,466020
"South Africa","neutratronic","2017-05-05",31,19074.3,54498,35423.7,392020
"South Africa","vucoo","2017-05-06",70,128293.9,366554,238260.1,991771
"South Africa","vucoo","2017-05-07",21,64869,185340,120471,837009
"South Africa","neutratronic","2017-05-08",38,102653.25,293295,190641.75,940550
"South Africa","neutratronic","2017-05-09",92,116784.5,333670,216885.5,173363
"South Africa","rezota","2017-05-10",52,160029.45,457227,297197.55,390635
"South Africa","apiera","2017-05-11",99,128562.35,367321,238758.65,877741
"South Africa","vucoo","2017-05-12",15,145976.6,417076,271099.4,850970
"South Africa","rezota","2017-05-13",1,138501.3,395718,257216.7,539396
"South Africa","neutratronic","2017-05-14",70,71327.55,203793,132465.45,629883
"South Africa","rezota","2017-05-15",66,4644.85,13271,8626.15,885836
"South Africa","apiera","2017-05-16",48,21944.3,62698,40753.7,962698
"South Africa","apiera","2017-05-17",25,16239.65,46399,30159.35,769894
"South Africa","vucoo","2017-05-18",17,854.7,2442,1587.3,334388
"South Africa","rezota","2017-05-19",84,61850.6,176716,114865.4,130447
"South Africa","aeox","2017-05-20",76,111413.05,318323,206909.95,801056
"South Africa","apiera","2017-05-21",7,101526.95,290077,188550.05,377640
"South Africa","rezota","2017-05-22",89,154400.4,441144,286743.6,457644
"South Africa","rezota","2017-05-23",45,81304.3,232298,150993.7,540262
"South Africa","apiera","2017-05-24",87,90786.5,259390,168603.5,821106
"South Africa","adoriva","2017-05-25",89,105795.55,302273,196477.45,559342
"South Africa","vucoo","2017-05-26",36,16678.9,47654,30975.1,521133
"South Africa","adoriva","2017-05-27",17,156.1,446,289.9,860832
"South Africa","rezota","2017-05-28",95,76095.95,217417,141321.05,618657
"South Africa","vucoo","2017-05-29",86,19180,54800,35620,449746
"South Africa","apiera","2017-05-30",27,158735.15,453529,294793.85,433473
"South Africa","adoriva","2017-05-31",70,102441.5,292690,190248.5,938086
"South Africa","aeox","2017-06-01",45,67572.4,193064,125491.6,527593
"South Africa","aeox","2017-06-02",1,98982.1,282806,183823.9,486006
"South Africa","aeox","2017-06-03",36,139241.55,397833,258591.45,918723
"South Africa","apiera","2017-06-04",37,62840.75,179545,116704.25,690031
"South Africa","adoriva","2017-06-05",65,141503.95,404297,262793.05,913246
"South Africa","vucoo","2017-06-06",21,114417.8,326908,212490.2,288823
"South Africa","aeox","2017-06-07",55,63016.8,180048,117031.2,383437
"South Africa","apiera","2017-06-08",92,94833.2,270952,176118.8,917778
"South Africa","aeox","2017-06-09",21,102319,292340,190021,822456
"South Africa","vucoo","2017-06-10",35,171488.8,489968,318479.2,457096
"South Africa","apiera","2017-06-11",47,17999.45,51427,33427.55,502594
"South Africa","vucoo","2017-06-12",86,51224.95,146357,95132.05,364015
"South Africa","aeox","2017-06-13",95,7901.6,22576,14674.4,517930
"South Africa","apiera","2017-06-14",13,71205.4,203444,132238.6,792000
"South Africa","neutratronic","2017-06-15",14,64629.6,184656,120026.4,825232
"South Africa","neutratronic","2017-06-16",23,56113.75,160325,104211.25,472082
"South Africa","neutratronic","2017-06-17",30,113013.25,322895,209881.75,467578
"South Africa","aeox","2017-06-18",61,142349.9,406714,264364.1,100112
"South Africa","adoriva","2017-06-19",17,47094.95,134557,87462.05,127646
"South Africa","neutratronic","2017-06-20",20,107446.85,306991,199544.15,710705
"South Africa","apiera","2017-06-21",85,41363.35,118181,76817.65,802393
"South Africa","aeox","2017-06-22",45,50633.45,144667,94033.55,214305
"South Africa","adoriva","2017-06-23",19,127046.5,362990,235943.5,348268
"South Africa","rezota","2017-06-24",90,135018.1,385766,250747.9,626315
"South Africa","neutratronic","2017-06-25",78,174416.2,498332,323915.8,822140
"South Africa","vucoo","2017-06-26",67,9361.1,26746,17384.9,900032
"South Africa","rezota","2017-06-27",82,122342.85,349551,227208.15,732840
"South Africa","rezota","2017-06-28",47,55859.3,159598,103738.7,267051
"South Africa","aeox","2017-06-29",98,136570.35,390201,253630.65,596770
"South Africa","rezota","2017-06-30",65,107420.95,306917,199496.05,920579
"South Africa","apiera","2017-07-01",79,40530.35,115801,75270.65,559398
"South Africa","adoriva","2017-07-02",38,46543.35,132981,86437.65,384316
"South Africa","adoriva","2017-07-03",82,4211.55,12033,7821.45,262139
"South Africa","adoriva","2017-07-04",49,82026,234360,152334,685448
"South Africa","neutratronic","2017-07-05",67,114744.7,327842,213097.3,183767
"South Africa","vucoo","2017-07-06",37,24432.8,69808,45375.2,999641
"South Africa","rezota","2017-07-07",36,172938.5,494110,321171.5,648945
"South Africa","vucoo","2017-07-08",51,158806.2,453732,294925.8,934726
"South Africa","aeox","2017-07-09",25,662.2,1892,1229.8,448404
"South Africa","apiera","2017-07-10",72,52477.6,149936,97458.4,396237
"South Africa","aeox","2017-07-11",76,79731.05,227803,148071.95,654359
"South Africa","aeox","2017-07-12",96,104988.45,299967,194978.55,928298
"South Africa","neutratronic","2017-07-13",27,148032.85,422951,274918.15,752044
"South Africa","adoriva","2017-07-14",62,85780.45,245087,159306.55,588183
"South Africa","neutratronic","2017-07-15",15,115469.9,329914,214444.1,660590
"South Africa","aeox","2017-07-16",71,81025,231500,150475,734273
"South Africa","adoriva","2017-07-17",37,55057.45,157307,102249.55,948940
"South Africa","apiera","2017-07-18",15,41052.55,117293,76240.45,575415
"South Africa","apiera","2017-07-19",96,55081.6,157376,102294.4,527898
"South Africa","neutratronic","2017-07-20",73,51185.4,146244,95058.6,452761
"South Africa","rezota","2017-07-21",2,95166.4,271904,176737.6,412033
"South Africa","rezota","2017-07-22",58,97152.3,277578,180425.7,113508
"South Africa","apiera","2017-07-23",44,81379.2,232512,151132.8,455844
"South Africa","rezota","2017-07-24",82,95408.25,272595,177186.75,566607
"South Africa","adoriva","2017-07-25",81,964.95,2757,1792.05,795829
"South Africa","rezota","2017-07-26",67,103607.35,296021,192413.65,864744
"South Africa","vucoo","2017-07-27",45,45838.8,130968,85129.2,112521
"South Africa","adoriva","2017-07-28",30,152710.25,436315,283604.75,121059
"South Africa","neutratronic","2017-07-29",80,94582.6,270236,175653.4,493105
"South Africa","neutratronic","2017-07-30",74,134027.95,382937,248909.05,706462
"South Africa","adoriva","2017-07-31",79,96464.9,275614,179149.1,120426
"South Africa","vucoo","2017-08-01",73,167216.35,477761,310544.65,334720
"South Africa","aeox","2017-08-02",39,164146.5,468990,304843.5,533611
"South Africa","apiera","2017-08-03",3,161150.5,460430,299279.5,604025
"South Africa","rezota","2017-08-04",57,34551.3,98718,64166.7,582304
"South Africa","aeox","2017-08-05",42,143850,411000,267150,104727
"South Africa","aeox","2017-08-06",17,30987.6,88536,57548.4,604345
"South Africa","adoriva","2017-08-07",58,89436.9,255534,166097.1,981878
"South Africa","rezota","2017-08-08",6,851.9,2434,1582.1,674362
"South Africa","aeox","2017-08-09",97,34274.45,97927,63652.55,316612
"South Africa","apiera","2017-08-10",53,165658.5,473310,307651.5,298533
"South Africa","vucoo","2017-08-11",70,145866.35,416761,270894.65,731165
"South Africa","rezota","2017-08-12",3,159065.2,454472,295406.8,294554
"South Africa","vucoo","2017-08-13",11,132476.75,378505,246028.25,307711
"South Africa","aeox","2017-08-14",20,26434.8,75528,49093.2,725508
"South Africa","aeox","2017-08-15",86,154770.7,442202,287431.3,870381
"South Africa","vucoo","2017-08-16",23,171118.5,488910,317791.5,101623
"South Africa","rezota","2017-08-17",6,79576.35,227361,147784.65,346639
"South Africa","rezota","2017-08-18",81,163433.9,466954,303520.1,151014
"South Africa","aeox","2017-08-19",16,61709.9,176314,114604.1,735956
"South Africa","rezota","2017-08-20",32,133488.6,381396,247907.4,210155
"South Africa","aeox","2017-08-21",35,40259.8,115028,74768.2,443100
"South Africa","aeox","2017-08-22",88,46681.95,133377,86695.05,359737
"South Africa","vucoo","2017-08-23",38,91228.2,260652,169423.8,599954
"South Africa","rezota","2017-08-24",29,173874.75,496785,322910.25,288154
"South Africa","apiera","2017-08-25",33,1180.2,3372,2191.8,797327
"South Africa","vucoo","2017-08-26",51,5177.2,14792,9614.8,671338
"South Africa","neutratronic","2017-08-27",61,162500.45,464287,301786.55,207162
"South Africa","vucoo","2017-08-28",32,153144.6,437556,284411.4,833745
"South Africa","adoriva","2017-08-29",4,30984.45,88527,57542.55,456685
"South Africa","adoriva","2017-08-30",27,1828.05,5223,3394.95,580596
"South Africa","adoriva","2017-08-31",9,162676.85,464791,302114.15,357347
"South Africa","aeox","2017-09-01",43,141437.1,404106,262668.9,167637
"South Africa","adoriva","2017-09-02",40,38714.9,110614,71899.1,718949
"South Africa","vucoo","2017-09-03",9,75166.35,214761,139594.65,858094
"South Africa","rezota","2017-09-04",50,37486.75,107105,69618.25,355007
"South Africa","rezota","2017-09-05",19,40455.45,115587,75131.55,830613
"South Africa","vucoo","2017-09-06",48,110034.75,314385,204350.25,296227
"South Africa","aeox","2017-09-07",49,48893.6,139696,90802.4,387160
"South Africa","apiera","2017-09-08",59,144577.65,413079,268501.35,598267
"South Africa","neutratronic","2017-09-09",45,63088.55,180253,117164.45,279175
"South Africa","apiera","2017-09-10",43,67300.45,192287,124986.55,172568
"South Africa","apiera","2017-09-11",65,120871.8,345348,224476.2,396124
"South Africa","rezota","2017-09-12",43,121649.5,347570,225920.5,281553
"South Africa","neutratronic","2017-09-13",75,46380.6,132516,86135.4,369267
"South Africa","rezota","2017-09-14",89,121272.55,346493,225220.45,322120
"South Africa","aeox","2017-09-15",78,7948.15,22709,14760.85,444170
"South Africa","rezota","2017-09-16",53,151646.95,433277,281630.05,880384
"South Africa","neutratronic","2017-09-17",69,136052.7,388722,252669.3,598601
"South Africa","neutratronic","2017-09-18",34,84918.75,242625,157706.25,250668
"South Africa","vucoo","2017-09-19",31,162633.1,464666,302032.9,580672
"South Africa","rezota","2017-09-20",78,79814,228040,148226,540960
"South Africa","apiera","2017-09-21",39,109721.5,313490,203768.5,280921
"South Africa","vucoo","2017-09-22",31,91217,260620,169403,594132
"South Africa","adoriva","2017-09-23",34,49821.45,142347,92525.55,480347
"South Africa","rezota","2017-09-24",21,32342.1,92406,60063.9,972765
"South Africa","aeox","2017-09-25",17,63467.25,181335,117867.75,605232
"South Africa","adoriva","2017-09-26",78,166173.7,474782,308608.3,775732
"South Africa","aeox","2017-09-27",87,166046.3,474418,308371.7,228756
"South Africa","neutratronic","2017-09-28",59,123983.65,354239,230255.35,337794
"South Africa","vucoo","2017-09-29",80,125989.85,359971,233981.15,881878
"South Africa","rezota","2017-09-30",28,110537,315820,205283,614648
"South Africa","aeox","2017-10-01",27,150784.55,430813,280028.45,892418
"South Africa","apiera","2017-10-02",91,88021.5,251490,163468.5,285675
"South Africa","apiera","2017-10-03",68,69114.15,197469,128354.85,135905
"South Africa","vucoo","2017-10-04",11,162585.85,464531,301945.15,800438
"South Africa","vucoo","2017-10-05",59,33103.7,94582,61478.3,152232
"South Africa","aeox","2017-10-06",36,115601.5,330290,214688.5,393316
"South Africa","apiera","2017-10-07",81,147644.35,421841,274196.65,609421
"South Africa","vucoo","2017-10-08",69,80270.75,229345,149074.25,893755
"South Africa","apiera","2017-10-09",70,117362,335320,217958,918871
"South Africa","rezota","2017-10-10",61,33143.95,94697,61553.05,550256
"South Africa","apiera","2017-10-11",39,60208.4,172024,111815.6,578678
"South Africa","aeox","2017-10-12",59,63719.25,182055,118335.75,822311
"South Africa","adoriva","2017-10-13",54,107266.6,306476,199209.4,954073
"South Africa","neutratronic","2017-10-14",52,47547.5,135850,88302.5,439094
"South Africa","vucoo","2017-10-15",57,116685.1,333386,216700.9,699745
"South Africa","neutratronic","2017-10-16",91,137409.3,392598,255188.7,545113
"South Africa","aeox","2017-10-17",27,162033.2,462952,300918.8,945160
"South Africa","adoriva","2017-10-18",26,124301.8,355148,230846.2,683310
"South Africa","aeox","2017-10-19",99,101764.95,290757,188992.05,166642
"South Africa","aeox","2017-10-20",92,7578.2,21652,14073.8,413922
"South Africa","neutratronic","2017-10-21",32,81232.55,232093,150860.45,725036
"South Africa","adoriva","2017-10-22",12,130745.65,373559,242813.35,422804
"South Africa","rezota","2017-10-23",54,154984.55,442813,287828.45,156996
"South Africa","apiera","2017-10-24",26,95135.6,271816,176680.4,145596
"South Africa","aeox","2017-10-25",14,172801.65,493719,320917.35,387614
"South Africa","rezota","2017-10-26",92,148580.95,424517,275936.05,579882
"South Africa","rezota","2017-10-27",72,174861.75,499605,324743.25,216655
"South Africa","vucoo","2017-10-28",37,135391.9,386834,251442.1,887790
