"TARGET_DATE","ACCOUNT_ID","Activities","BEHIND_TARGET","AHEAD_TARGET","Hours","ON_TARGET","Offset"
"1/2/15","A0060",241,354800,133900,259,221400,94620390
"1/3/15","A0060",233,354800,133900,220,203900,92201190
"1/4/15","A0060",273,383100,133900,250,226800,89522790
"1/5/15","A0060",187,383100,139500,168,240900,86930790
"1/6/15","A0060",140,383100,139500,151,235200,84252390
"1/7/15","A0060",127,383100,139500,172,253800,81660390
"1/8/15","A0060",92,383100,139500,142,257900,78981990
"1/9/15","A0060",87,383100,139500,193,233200,76303590
"1/10/15","A0060",131,383100,181900,183,242200,73711590
"1/11/15","A0060",37,273700,172600,91,212200,71033190
"1/12/15","A0060",109,273700,161500,150,202000,68441190
"1/1/16","A0060",124,273700,161500,192,201100,65762790
"1/2/16","A0060",56,221600,151600,99,183700,63084390
"1/3/16","A0060",111,249000,151600,140,187600,60578790
"1/4/16","A0060",139,249000,151600,162,188900,57900390
"1/5/16","A0060",155,249000,94500,173,173500,55308390
"1/6/16","A0060",131,249000,94500,139,178500,52629990
"1/7/16","A0060",329,249000,94500,268,183000,50037990
"1/8/16","A0060",134,249000,94500,123,174900,47359590
"1/9/16","A0060",345,249000,94500,271,172100,44681190
"1/10/16","A0060",330,207900,94500,235,163800,42089190
"1/11/16","A0060",268,207900,94500,193,163400,39410790
"1/12/16","A0060",463,207900,131600,316,172100,36818790
"1/1/17","A0060",443,342000,131600,316,191300,34140390
"1/2/17","A0060",219,342000,131600,153,191100,31461990
"1/3/17","A0060",261,401300,131600,185,228700,29042790
"1/4/17","A0060",341,401300,155500,264,247700,26364390
"1/5/17","A0060",274,401300,155500,239,252200,23772390
"1/6/17","A0060",441,401300,155500,380,274900,21093990
"1/7/17","A0060",220,401300,191700,186,305800,18501990
"1/8/17","A0060",233,401300,146800,258,278000,15823590
"1/9/17","A0060",497,401300,146800,433,276700,13145190
"1/10/17","A0060",237,371900,146800,234,256700,10553190
"1/11/17","A0060",271,371900,146800,245,254000,7874790
"1/12/17","A0060",341,399900,146800,333,279400,5282790
"1/1/18","A0060",193,399900,146800,211,261000,2604390
"1/2/18","A0060",373,399900,146800,274,247200,-74010
"1/5/13","A0061",194,190300,74900,142,121700,150002790
"1/6/13","A0061",146,190300,74900,115,115400,147324390
"1/7/13","A0061",141,190300,77100,125,125900,144732390
"1/8/13","A0061",113,190300,77100,125,130700,142053990
"1/9/13","A0061",19,190300,77100,38,130100,139375590
"1/10/13","A0061",-2,190300,77100,4,126500,136783590
"1/11/13","A0061",-17,190300,77100,7,127100,134105190
"1/12/13","A0061",-54,148300,77100,4,116400,131513190
"1/1/14","A0061",-191,148300,105900,8,121900,128834790
"1/2/14","A0061",-42,126400,82100,1,112400,126156390
"1/3/14","A0061",-229,125200,19800,3,97200,123737190
"1/4/14","A0061",-467,116900,6200,5,80200,121058790
"1/5/14","A0061",-366,116900,6100,3,65900,118466790
"1/7/14","A0061",-405,115600,3700,5,49800,113196390
"1/8/14","A0061",-170,115600,2100,4,33700,110517990
"1/9/14","A0061",-124,82100,0,4,17100,107839590
"1/10/14","A0061",-40,19800,0,3,5400,105247590
"1/11/14","A0061",-13,6200,0,6,3000,102569190
"1/12/14","A0061",-1,6100,0,1,2200,99977190
"1/1/15","A0061",5,3700,0,9,1600,97298790
"1/2/15","A0061",2,4000,0,2,1700,94620390
"1/3/15","A0061",10,4000,0,6,1600,92201190
"1/4/15","A0061",114,4000,300,59,1900,89522790
"1/5/15","A0061",280,4000,800,142,2200,86930790
"1/6/15","A0061",239,4000,100,121,1800,84252390
"1/7/15","A0061",286,7600,100,145,2800,81660390
"1/8/15","A0061",253,7600,100,128,2700,78981990
"1/9/15","A0061",287,7600,100,145,3000,76303590
"1/10/15","A0061",332,50700,100,167,9900,73711590
"1/11/15","A0061",266,140100,100,134,29700,71033190
"1/12/15","A0061",261,140100,100,132,42100,68441190
"1/1/16","A0061",307,151100,1100,155,63700,65762790
"1/2/16","A0061",208,169700,1100,106,86800,63084390
"1/3/16","A0061",236,169700,6000,127,105500,60578790
"1/4/16","A0061",209,199200,50700,135,133100,57900390
"1/5/16","A0061",173,199200,89100,130,145300,55308390
"1/6/16","A0061",145,199200,89100,137,146400,52629990
"1/7/16","A0061",44,199200,131900,52,160600,50037990
"1/8/16","A0061",0,199200,131100,4,157800,47359590
"1/9/16","A0061",-6,199200,103800,3,148400,44681190
"1/10/16","A0061",-61,199200,103800,7,152900,42089190
"1/11/16","A0061",-121,188500,103800,4,147600,39410790
"1/12/16","A0061",-242,188500,103800,6,143900,36818790
"1/1/17","A0061",-107,188500,38100,2,128300,34140390
"1/2/17","A0061",-364,163600,7400,4,102400,31461990
"1/3/17","A0061",-264,163600,3900,3,84200,29042790
"1/4/17","A0061",-244,163600,3900,2,70600,26364390
"1/5/17","A0061",-251,161900,400,2,47300,23772390
"1/6/17","A0061",-495,110800,400,5,24500,21093990
"1/7/17","A0061",-149,38100,200,4,8700,18501990
"1/8/17","A0061",-26,8300,200,4,3700,15823590
"1/9/17","A0061",-2,8300,200,5,2600,13145190
"1/10/17","A0061",0,8300,200,2,2200,10553190
"1/11/17","A0061",6,3200,200,7,1100,7874790
"1/12/17","A0061",8,3200,200,5,1400,5282790
"1/1/18","A0061",7,3200,200,5,1300,2604390
"1/2/18","A0061",3,3300,200,2,1700,-74010
"1/5/13","A0062",128,83200,37500,111,55600,150002790
"1/6/13","A0062",99,83200,22100,80,50800,147324390
"1/7/13","A0062",81,83200,22100,86,52500,144732390
"1/8/13","A0062",151,83200,22100,135,54500,142053990
"1/9/13","A0062",75,83200,22100,90,53400,139375590
"1/10/13","A0062",144,83200,22100,138,53500,136783590
"1/11/13","A0062",132,62500,22100,104,50300,134105190
"1/12/13","A0062",55,62500,22100,44,50200,131513190
"1/1/14","A0062",150,62500,36400,114,52300,128834790
"1/2/14","A0062",51,73500,36400,59,54600,126156390
"1/3/14","A0062",120,73500,36400,125,55400,123737190
"1/4/14","A0062",101,84900,36400,94,58600,121058790
"1/5/14","A0062",99,84900,36400,92,64000,118466790
"1/6/14","A0062",59,84900,23200,54,58600,115788390
"1/7/14","A0062",153,84900,23200,151,60200,113196390
"1/8/14","A0062",213,84900,23200,194,59900,110517990
"1/9/14","A0062",81,84900,23200,91,60400,107839590
"1/10/14","A0062",176,84900,23200,163,61100,105247590
"1/11/14","A0062",125,79500,23200,109,57200,102569190
"1/12/14","A0062",74,77600,23200,68,49800,99977190
"1/1/15","A0062",100,78100,27100,79,57600,97298790
"1/2/15","A0062",105,84500,27100,123,60100,94620390
"1/3/15","A0062",87,84500,27100,100,65300,92201190
"1/4/15","A0062",110,89000,27100,119,67000,89522790
"1/5/15","A0062",73,89000,27100,60,65600,86930790
"1/6/15","A0062",121,89000,27100,104,62700,84252390
"1/7/15","A0062",101,89000,38200,93,66000,81660390
"1/8/15","A0062",68,89000,38200,82,64600,78981990
"1/9/15","A0062",92,89000,38200,108,59400,76303590
"1/10/15","A0062",77,89000,38200,84,60700,73711590
"1/11/15","A0062",65,78900,38200,65,55700,71033190
"1/12/15","A0062",135,80800,38200,108,59900,68441190
"1/1/16","A0062",116,80800,48100,97,63400,65762790
"1/2/16","A0062",62,80800,48100,57,66000,63084390
"1/3/16","A0062",104,80800,48100,101,66500,60578790
"1/4/16","A0062",130,80800,54500,112,67900,57900390
"1/5/16","A0062",75,80800,42900,87,62800,55308390
"1/6/16","A0062",119,80800,42900,109,65800,52629990
"1/7/16","A0062",114,84800,42900,109,66400,50037990
"1/8/16","A0062",87,84800,42700,89,63500,47359590
"1/9/16","A0062",121,84800,42700,108,63200,44681190
"1/10/16","A0062",134,96900,42700,107,66700,42089190
"1/11/16","A0062",66,96900,42700,57,65000,39410790
"1/12/16","A0062",136,96900,42700,122,71000,36818790
"1/1/17","A0062",116,96900,42700,103,70100,34140390
"1/2/17","A0062",89,96900,42700,83,67300,31461990
"1/3/17","A0062",96,96900,45800,88,72600,29042790
"1/4/17","A0062",91,96900,45800,91,77000,26364390
"1/5/17","A0062",103,96500,41100,119,69100,23772390
"1/6/17","A0062",230,96500,41100,199,75700,21093990
"1/7/17","A0062",92,96500,41100,82,75300,18501990
"1/8/17","A0062",196,96500,41100,160,74300,15823590
"1/9/17","A0062",124,96500,41100,108,74300,13145190
"1/10/17","A0062",76,96500,41100,74,72600,10553190
"1/11/17","A0062",60,92300,41100,69,69100,7874790
"1/12/17","A0062",136,112200,62300,145,79300,5282790
"1/1/18","A0062",73,112200,62300,98,78300,2604390
"1/2/18","A0062",100,112200,62300,95,80900,-74010
"1/5/13","A0063",51,98000,10800,44,45400,150002790
"1/6/13","A0063",33,98000,10800,28,43100,147324390
"1/7/13","A0063",24,98000,10800,32,44200,144732390
"1/8/13","A0063",-21,98000,29100,32,49600,142053990
"1/9/13","A0063",-68,98000,29100,54,47500,139375590
"1/10/13","A0063",-17,48100,29100,15,37700,136783590
"1/11/13","A0063",6,48100,29100,39,35300,134105190
"1/12/13","A0063",1,48100,8000,9,30900,131513190
"1/1/14","A0063",-16,48100,8000,40,30700,128834790
"1/2/14","A0063",-2,48100,8000,4,27000,126156390
"1/3/14","A0063",-31,33300,8000,52,24600,123737190
"1/4/14","A0063",3,31000,7500,18,20900,121058790
"1/5/14","A0063",45,33700,7500,48,21500,118466790
"1/6/14","A0063",29,33700,3000,26,17500,115788390
"1/7/14","A0063",7,33700,3000,6,19200,113196390
"1/8/14","A0063",21,33700,2300,25,15500,110517990
"1/9/14","A0063",20,33700,2300,23,18400,107839590
"1/10/14","A0063",6,33700,2300,22,16300,105247590
"1/11/14","A0063",3,35800,2300,4,20300,102569190
"1/12/14","A0063",0,35800,2300,1,18300,99977190
"1/4/15","A0063",4,35800,2300,8,18500,89522790
"1/5/15","A0063",44,35800,2300,65,18800,86930790
"1/6/15","A0063",30,35800,4100,26,20600,84252390
"1/7/15","A0063",178,35800,4100,123,18300,81660390
"1/8/15","A0063",99,35800,1800,61,16200,78981990
"1/9/15","A0063",146,22000,100,86,11100,76303590
"1/10/15","A0063",89,22000,100,50,9100,73711590
"1/11/15","A0063",117,47000,100,67,15200,71033190
"1/12/15","A0063",125,47000,100,76,16100,68441190
"1/1/16","A0063",160,123200,100,90,31600,65762790
"1/2/16","A0063",73,123200,100,39,38700,63084390
"1/3/16","A0063",118,123200,100,61,46100,60578790
"1/4/16","A0063",38,123200,5500,25,51200,57900390
"1/5/16","A0063",50,123200,27800,42,59200,55308390
"1/6/16","A0063",-2,123200,27800,6,59600,52629990
"1/7/16","A0063",-59,123200,36100,70,62800,50037990
"1/8/16","A0063",-27,65400,26500,25,48900,47359590
"1/9/16","A0063",1,61400,26500,32,48000,44681190
"1/10/16","A0063",1,61400,10400,7,41900,42089190
"1/11/16","A0063",-17,61400,10400,28,42300,39410790
"1/12/16","A0063",-19,59200,1400,25,33700,36818790
"1/1/17","A0063",-9,59200,1400,44,33900,34140390
"1/2/17","A0063",0,59200,1400,21,28700,31461990
"1/3/17","A0063",37,59200,1400,43,30700,29042790
"1/4/17","A0063",21,50800,1400,26,22700,26364390
"1/5/17","A0063",20,50800,1400,16,23700,23772390
"1/6/17","A0063",4,50800,1400,8,20400,21093990
"1/7/17","A0063",27,50800,3200,33,25900,18501990
"1/8/17","A0063",2,40600,3200,24,21300,15823590
"1/9/17","A0063",3,40600,3200,5,25000,13145190
"1/10/17","A0063",2,39800,3200,4,22500,10553190
"1/11/17","A0063",0,39800,15600,1,24300,7874790
"1/5/13","A0064",105,60000,26700,118,47000,150002790
"1/6/13","A0064",81,60000,18400,102,42900,147324390
"1/7/13","A0064",138,60000,18400,142,42600,144732390
"1/8/13","A0064",129,56800,18400,114,42100,142053990
"1/9/13","A0064",97,56800,18400,81,41000,139375590
"1/10/13","A0064",205,56800,18400,151,45100,136783590
"1/11/13","A0064",104,56800,18400,78,45500,134105190
"1/12/13","A0064",48,56800,18400,43,46200,131513190
"1/1/14","A0064",116,71900,45400,104,53900,128834790
"1/2/14","A0064",87,71900,45400,102,53500,126156390
"1/3/14","A0064",78,71900,37000,83,50700,123737190
"1/4/14","A0064",75,72200,37000,68,54500,121058790
"1/5/14","A0064",117,72200,37000,104,53300,118466790
"1/6/14","A0064",105,72200,17400,97,49100,115788390
"1/7/14","A0064",83,72200,17400,83,51000,113196390
"1/8/14","A0064",82,72200,17400,79,49100,110517990
"1/9/14","A0064",61,72200,17400,67,50800,107839590
"1/10/14","A0064",51,72200,17400,75,51100,105247590
"1/11/14","A0064",54,65400,17400,78,50100,102569190
"1/12/14","A0064",10,71500,17400,20,53600,99977190
"1/1/15","A0064",0,71500,39100,2,58600,97298790
"1/4/15","A0064",-30,71500,36200,55,55200,89522790
"1/5/15","A0064",70,71500,36200,135,52300,86930790
"1/6/15","A0064",82,71500,32100,102,47700,84252390
"1/7/15","A0064",96,71500,32100,98,47000,81660390
"1/8/15","A0064",108,71500,8900,114,38900,78981990
"1/9/15","A0064",101,51900,600,104,28800,76303590
"1/10/15","A0064",43,52100,600,42,28800,73711590
"1/11/15","A0064",129,84300,600,100,35700,71033190
"1/12/15","A0064",165,84300,600,124,37600,68441190
"1/1/16","A0064",200,84300,600,128,39200,65762790
"1/2/16","A0064",120,84300,600,68,43200,63084390
"1/3/16","A0064",215,84300,600,128,49400,60578790
"1/4/16","A0064",140,84300,19000,111,52000,57900390
"1/5/16","A0064",124,84300,19000,121,54100,55308390
"1/6/16","A0064",143,68200,19000,124,51800,52629990
"1/7/16","A0064",121,74500,19000,98,55100,50037990
"1/8/16","A0064",158,74500,19000,125,55800,47359590
"1/9/16","A0064",132,74500,19000,100,56800,44681190
"1/10/16","A0064",46,74500,19000,40,57500,42089190
"1/11/16","A0064",89,83800,47800,85,66800,39410790
"1/12/16","A0064",112,83800,47800,132,67500,36818790
"1/1/17","A0064",77,83800,47800,76,66200,34140390
"1/2/17","A0064",81,83800,47800,74,65600,31461990
"1/3/17","A0064",128,83800,57300,103,67400,29042790
"1/4/17","A0064",96,83800,32300,94,62100,26364390
"1/5/17","A0064",74,83800,32300,76,61900,23772390
"1/6/17","A0064",77,95400,32300,81,63500,21093990
"1/7/17","A0064",70,95400,32300,78,64300,18501990
"1/8/17","A0064",50,95400,32300,66,64000,15823590
"1/9/17","A0064",66,95400,32300,78,65100,13145190
"1/10/17","A0064",23,95400,32300,35,67100,10553190
"1/11/17","A0064",-2,95400,55400,7,72100,7874790
"1/12/17","A0064",-2,95400,56600,1,72300,5282790
"1/5/13","A0065",104,46900,7200,55,24600,150002790
"1/6/13","A0065",33,46900,7200,19,23800,147324390
"1/7/13","A0065",78,46900,7200,51,27800,144732390
"1/8/13","A0065",27,58800,7200,35,33300,142053990
"1/9/13","A0065",32,69500,7200,30,36900,139375590
"1/10/13","A0065",106,120800,7200,74,51100,136783590
"1/11/13","A0065",38,120800,19400,28,53600,134105190
"1/12/13","A0065",44,120800,14500,37,48900,131513190
"1/1/14","A0065",85,120800,14500,70,52400,128834790
"1/2/14","A0065",14,120800,12200,37,49100,126156390
"1/3/14","A0065",11,120800,12200,62,45800,123737190
"1/4/14","A0065",14,120800,12200,34,48300,121058790
"1/5/14","A0065",18,86700,12200,36,33700,118466790
"1/6/14","A0065",27,86700,12200,20,34500,115788390
"1/7/14","A0065",62,86700,12200,48,41100,113196390
"1/8/14","A0065",28,86700,12200,27,38400,110517990
"1/9/14","A0065",8,86700,19000,20,46300,107839590
"1/10/14","A0065",-3,86700,19000,33,45400,105247590
"1/11/14","A0065",12,67400,19000,39,36100,102569190
"1/12/14","A0065",16,67400,21400,29,41200,99977190
"1/1/15","A0065",36,67400,21400,38,41000,97298790
"1/2/15","A0065",36,67400,21400,47,35600,94620390
"1/3/15","A0065",24,67400,8700,29,33200,92201190
"1/4/15","A0065",22,54800,8700,26,27800,89522790
"1/5/15","A0065",22,54800,8700,35,30200,86930790
"1/6/15","A0065",40,54800,8700,49,29700,84252390
"1/7/15","A0065",25,54400,8700,30,29600,81660390
"1/8/15","A0065",26,54400,8700,20,32300,78981990
"1/9/15","A0065",90,54400,8700,61,32000,76303590
"1/10/15","A0065",14,54400,14300,14,32800,73711590
"1/11/15","A0065",37,54400,14300,36,31600,71033190
"1/12/15","A0065",77,62200,14300,63,33900,68441190
"1/1/16","A0065",86,62200,14300,64,34700,65762790
"1/2/16","A0065",108,62200,13000,70,28800,63084390
"1/3/16","A0065",81,62200,13000,48,30500,60578790
"1/4/16","A0065",57,62200,13000,33,30300,57900390
"1/5/16","A0065",51,62200,13000,35,33500,55308390
"1/6/16","A0065",47,89700,13000,51,43400,52629990
"1/7/16","A0065",29,97600,13000,28,48500,50037990
"1/8/16","A0065",33,141800,13000,32,65300,47359590
"1/9/16","A0065",103,141800,18900,71,67900,44681190
"1/10/16","A0065",24,141800,18900,20,64100,42089190
"1/11/16","A0065",82,141800,31300,68,66300,39410790
"1/12/16","A0065",45,141800,31300,52,66100,36818790
"1/1/17","A0065",-4,141800,31300,59,58600,34140390
"1/2/17","A0065",21,141800,26200,36,48400,31461990
"1/3/17","A0065",20,123400,26200,34,45800,29042790
"1/4/17","A0065",45,123400,7200,32,42400,26364390
"1/5/17","A0065",41,123400,7200,34,50600,23772390
"1/6/17","A0065",40,123400,7200,36,52400,21093990
"1/7/17","A0065",22,123400,7200,20,57000,18501990
"1/8/17","A0065",-13,123400,7200,25,58900,15823590
"1/9/17","A0065",9,123400,7200,35,59200,13145190
"1/10/17","A0065",-6,89900,7200,41,52500,10553190
"1/11/17","A0065",18,89900,21100,27,54500,7874790
"1/12/17","A0065",18,76100,21100,37,46800,5282790
"1/1/18","A0065",39,76100,17800,43,42600,2604390
"1/2/18","A0065",27,76100,17800,32,36300,-74010
"1/5/13","A0066",426,190900,103100,315,131700,150002790
"1/6/13","A0066",311,190900,93900,246,126300,147324390
"1/7/13","A0066",374,190900,93900,306,134300,144732390
"1/8/13","A0066",214,190900,93900,200,138400,142053990
"1/9/13","A0066",202,195300,93900,181,139100,139375590
"1/10/13","A0066",300,201800,93900,219,148200,136783590
"1/11/13","A0066",273,201800,93900,202,157200,134105190
"1/12/13","A0066",158,201800,93900,133,159600,131513190
"1/1/14","A0066",266,271200,120200,251,184900,128834790
"1/2/14","A0066",78,271200,106100,131,175200,126156390
"1/3/14","A0066",113,271200,106100,208,175000,123737190
"1/4/14","A0066",165,271200,106100,224,175700,121058790
"1/5/14","A0066",241,271200,106100,263,169600,118466790
"1/6/14","A0066",175,271200,91400,203,158500,115788390
"1/7/14","A0066",319,271200,91400,307,164300,113196390
"1/8/14","A0066",219,200800,91400,229,139100,110517990
"1/9/14","A0066",361,200800,91400,304,147900,107839590
"1/10/14","A0066",266,200800,91400,234,149900,105247590
"1/11/14","A0066",172,175400,91400,150,145100,102569190
"1/12/14","A0066",160,175400,91400,142,143500,99977190
"1/1/15","A0066",305,202100,94900,248,159300,97298790
"1/2/15","A0066",128,202100,94900,140,161000,94620390
"1/3/15","A0066",258,246500,147500,238,182700,92201190
"1/4/15","A0066",241,246500,147500,228,185500,89522790
"1/5/15","A0066",182,246500,99400,193,174600,86930790
"1/6/15","A0066",269,246500,94000,253,164100,84252390
"1/7/15","A0066",330,246500,94000,311,174700,81660390
"1/8/15","A0066",140,246500,94000,186,160700,78981990
"1/9/15","A0066",227,246500,94000,265,167300,76303590
"1/10/15","A0066",85,221300,94000,112,157600,73711590
"1/11/15","A0066",278,221300,94000,252,147700,71033190
"1/12/15","A0066",371,221700,94000,313,165200,68441190
"1/1/16","A0066",379,223500,104500,297,183700,65762790
"1/2/16","A0066",220,223500,101700,193,166600,63084390
"1/3/16","A0066",504,223500,101700,393,174700,60578790
"1/4/16","A0066",300,223500,86300,247,155800,57900390
"1/5/16","A0066",268,223500,86300,226,161300,55308390
"1/6/16","A0066",337,223500,86300,283,175200,52629990
"1/7/16","A0066",204,256000,86300,190,180100,50037990
"1/8/16","A0066",269,256000,86300,215,170500,47359590
"1/9/16","A0066",285,308000,86300,197,199900,44681190
"1/10/16","A0066",154,308000,86300,133,199500,42089190
"1/11/16","A0066",242,308000,156200,225,219900,39410790
"1/12/16","A0066",106,308000,156200,180,222500,36818790
"1/1/17","A0066",126,308000,156200,188,215600,34140390
"1/2/17","A0066",142,308000,156200,220,212700,31461990
"1/3/17","A0066",225,308000,158000,254,219800,29042790
"1/4/17","A0066",170,236000,128400,212,194200,26364390
"1/5/17","A0066",304,236000,128400,293,197400,23772390
"1/6/17","A0066",258,236000,128400,251,184400,21093990
"1/7/17","A0066",297,235700,128400,274,176700,18501990
"1/8/17","A0066",299,235700,128400,254,182700,15823590
"1/9/17","A0066",180,217600,128400,160,180100,13145190
"1/10/17","A0066",83,217600,128400,80,174200,10553190
"1/11/17","A0066",324,272800,137500,274,194900,7874790
"1/12/17","A0066",198,272800,137500,192,199200,5282790
"1/1/18","A0066",213,283600,164800,203,220100,2604390
"1/2/18","A0066",174,283600,164800,159,225500,-74010
"1/5/13","A0067",340,125600,30800,204,76600,150002790
"1/6/13","A0067",216,125600,30800,161,73000,147324390
"1/7/13","A0067",300,125600,51100,238,79200,144732390
"1/8/13","A0067",120,125600,51100,117,79200,142053990
"1/9/13","A0067",123,91600,51100,122,72500,139375590
"1/10/13","A0067",109,111700,51100,98,79700,136783590
"1/11/13","A0067",125,111700,51100,143,82400,134105190
"1/12/13","A0067",50,111700,51100,66,84600,131513190
"1/1/14","A0067",122,152500,74600,143,99100,128834790
"1/2/14","A0067",46,152500,48100,83,95300,126156390
"1/3/14","A0067",41,152500,48100,111,90400,123737190
"1/4/14","A0067",95,152500,48100,129,88000,121058790
"1/5/14","A0067",57,152500,48100,114,82200,118466790
"1/6/14","A0067",57,152500,29100,131,73300,115788390
"1/7/14","A0067",55,152500,29100,113,73000,113196390
"1/8/14","A0067",202,90400,29100,207,56400,110517990
"1/9/14","A0067",159,90400,29100,119,60300,107839590
"1/10/14","A0067",166,96200,29100,133,65800,105247590
"1/11/14","A0067",129,96200,29100,97,64900,102569190
"1/12/14","A0067",50,96200,29100,82,63400,99977190
"1/1/15","A0067",103,96200,36500,128,65900,97298790
