"ACCOUNT_ID","ActivityType","Week","Activities","ExpertHours","Offset"
"A0112","Visit","3/1/16",0,0,21254400
"A0112","Email/Phone","2/1/16",2,18,23760000
"A0112","Visit","2/1/16",7,0,23760000
"A0112","Email/Phone","1/1/16",3,7,26438400
"A0112","Visit","1/1/16",2,0,26438400
"A0112","Email/Phone","12/1/15",0,7,29116800
"A0112","Visit","12/1/15",7,0,29116800
"A0112","Email/Phone","11/1/15",3,11,31708800
"A0112","Visit","11/1/15",8,0,31708800
"A0112","Email/Phone","10/1/15",1,3,34387200
"A0112","Visit","10/1/15",10,0,34387200
"A0112","Email/Phone","9/1/15",4,8,36979200
"A0112","Visit","9/1/15",6,0,36979200
"A0113","Email/Phone","11/1/16",0,4,86400
"A0113","Visit","11/1/16",12,0,86400
"A0113","Email/Phone","10/1/16",0,7,2764800
"A0113","Visit","10/1/16",6,0,2764800
"A0113","Email/Phone","9/1/16",3,7,5356800
"A0113","Visit","9/1/16",9,0,5356800
"A0113","Email/Phone","8/1/16",6,8,8035200
"A0113","Visit","8/1/16",4,0,8035200
"A0113","Email/Phone","7/1/16",6,7,10713600
"A0113","Visit","7/1/16",2,0,10713600
"A0113","Email/Phone","6/1/16",5,1,13305600
"A0113","Visit","6/1/16",4,0,13305600
"A0113","Email/Phone","5/1/16",7,18,15984000
"A0113","Visit","5/1/16",7,0,15984000
"A0113","Email/Phone","4/1/16",5,7,18576000
"A0113","Visit","4/1/16",12,0,18576000
"A0113","Email/Phone","3/1/16",3,1,21254400
"A0113","Visit","3/1/16",8,0,21254400
"A0113","Email/Phone","2/1/16",1,6,23760000
"A0113","Visit","2/1/16",8,0,23760000
"A0113","Email/Phone","1/1/16",0,15,26438400
"A0113","Visit","1/1/16",12,0,26438400
"A0113","Email/Phone","12/1/15",5,20,29116800
"A0113","Visit","12/1/15",1,0,29116800
"A0113","Email/Phone","11/1/15",7,12,31708800
"A0113","Visit","11/1/15",0,0,31708800
"A0113","Email/Phone","10/1/15",4,20,34387200
"A0113","Visit","10/1/15",8,0,34387200
"A0113","Email/Phone","9/1/15",6,11,36979200
"A0113","Visit","9/1/15",10,0,36979200
"A0114","Email/Phone","11/1/16",7,3,86400
"A0114","Visit","11/1/16",4,0,86400
"A0114","Email/Phone","10/1/16",3,9,2764800
"A0114","Visit","10/1/16",7,0,2764800
"A0114","Email/Phone","9/1/16",3,1,5356800
"A0114","Visit","9/1/16",10,0,5356800
"A0114","Email/Phone","8/1/16",6,14,8035200
"A0114","Visit","8/1/16",12,0,8035200
"A0114","Email/Phone","7/1/16",0,20,10713600
"A0114","Visit","7/1/16",0,0,10713600
"A0114","Email/Phone","6/1/16",6,12,13305600
"A0114","Visit","6/1/16",0,0,13305600
"A0114","Email/Phone","5/1/16",2,13,15984000
"A0114","Visit","5/1/16",8,0,15984000
"A0114","Email/Phone","4/1/16",6,3,18576000
"A0114","Visit","4/1/16",7,0,18576000
"A0114","Email/Phone","3/1/16",2,6,21254400
"A0114","Visit","3/1/16",4,0,21254400
"A0114","Email/Phone","2/1/16",4,0,23760000
"A0114","Visit","2/1/16",0,0,23760000
"A0114","Email/Phone","1/1/16",6,8,26438400
"A0114","Visit","1/1/16",8,0,26438400
"A0114","Email/Phone","12/1/15",1,6,29116800
"A0114","Visit","12/1/15",2,0,29116800
"A0114","Email/Phone","11/1/15",2,10,31708800
"A0114","Visit","11/1/15",9,0,31708800
"A0114","Email/Phone","10/1/15",3,4,34387200
"A0114","Visit","10/1/15",2,0,34387200
"A0114","Email/Phone","9/1/15",5,12,36979200
"A0114","Visit","9/1/15",11,0,36979200
"A0115","Email/Phone","11/1/16",1,15,86400
"A0115","Visit","11/1/16",7,0,86400
"A0115","Email/Phone","10/1/16",7,7,2764800
"A0115","Visit","10/1/16",9,0,2764800
"A0115","Email/Phone","9/1/16",6,9,5356800
"A0115","Visit","9/1/16",1,0,5356800
"A0115","Email/Phone","8/1/16",2,4,8035200
"A0115","Visit","8/1/16",5,0,8035200
"A0115","Email/Phone","7/1/16",5,16,10713600
"A0115","Visit","7/1/16",10,0,10713600
"A0115","Email/Phone","6/1/16",4,2,13305600
"A0115","Visit","6/1/16",2,0,13305600
"A0115","Email/Phone","5/1/16",1,2,15984000
"A0115","Visit","5/1/16",6,0,15984000
"A0115","Email/Phone","4/1/16",7,15,18576000
"A0115","Visit","4/1/16",10,0,18576000
"A0115","Email/Phone","3/1/16",3,10,21254400
"A0115","Visit","3/1/16",12,0,21254400
"A0115","Email/Phone","2/1/16",7,17,23760000
"A0115","Visit","2/1/16",4,0,23760000
"A0115","Email/Phone","1/1/16",5,11,26438400
"A0115","Visit","1/1/16",12,0,26438400
"A0115","Email/Phone","12/1/15",5,8,29116800
"A0115","Visit","12/1/15",10,0,29116800
"A0115","Email/Phone","11/1/15",1,0,31708800
"A0115","Visit","11/1/15",5,0,31708800
"A0115","Email/Phone","10/1/15",1,4,34387200
"A0115","Visit","10/1/15",1,0,34387200
"A0115","Email/Phone","9/1/15",4,3,36979200
"A0115","Visit","9/1/15",4,0,36979200
"A0116","Email/Phone","11/1/16",5,9,86400
"A0116","Visit","11/1/16",9,0,86400
"A0116","Email/Phone","10/1/16",6,15,2764800
"A0116","Visit","10/1/16",1,0,2764800
"A0116","Email/Phone","9/1/16",0,0,5356800
"A0116","Visit","9/1/16",10,0,5356800
"A0116","Email/Phone","8/1/16",7,12,8035200
"A0116","Visit","8/1/16",3,0,8035200
"A0116","Email/Phone","7/1/16",2,6,10713600
"A0116","Visit","7/1/16",8,0,10713600
"A0116","Email/Phone","6/1/16",4,17,13305600
"A0116","Visit","6/1/16",7,0,13305600
"A0116","Email/Phone","5/1/16",5,2,15984000
"A0116","Visit","5/1/16",9,0,15984000
"A0116","Email/Phone","4/1/16",3,15,18576000
"A0116","Visit","4/1/16",2,0,18576000
"A0116","Email/Phone","3/1/16",6,10,21254400
"A0116","Visit","3/1/16",6,0,21254400
"A0116","Email/Phone","2/1/16",4,1,23760000
"A0116","Visit","2/1/16",4,0,23760000
"A0116","Email/Phone","1/1/16",5,12,26438400
"A0116","Visit","1/1/16",7,0,26438400
"A0116","Email/Phone","12/1/15",4,2,29116800
"A0116","Visit","12/1/15",11,0,29116800
"A0116","Email/Phone","11/1/15",0,7,31708800
"A0116","Visit","11/1/15",5,0,31708800
"A0116","Email/Phone","10/1/15",7,0,34387200
"A0116","Visit","10/1/15",0,0,34387200
"A0116","Email/Phone","9/1/15",3,8,36979200
"A0116","Visit","9/1/15",3,0,36979200
"A0117","Email/Phone","11/1/16",4,18,86400
"A0117","Visit","11/1/16",10,0,86400
"A0117","Email/Phone","10/1/16",3,18,2764800
"A0117","Visit","10/1/16",7,0,2764800
"A0117","Email/Phone","9/1/16",3,15,5356800
"A0117","Visit","9/1/16",3,0,5356800
"A0117","Email/Phone","8/1/16",0,2,8035200
"A0117","Visit","8/1/16",2,0,8035200
"A0117","Email/Phone","7/1/16",4,11,10713600
"A0117","Visit","7/1/16",5,0,10713600
"A0117","Email/Phone","6/1/16",4,17,13305600
"A0117","Visit","6/1/16",1,0,13305600
"A0117","Email/Phone","5/1/16",3,15,15984000
"A0117","Visit","5/1/16",12,0,15984000
"A0117","Email/Phone","4/1/16",1,12,18576000
"A0117","Visit","4/1/16",9,0,18576000
"A0117","Email/Phone","3/1/16",1,14,21254400
"A0117","Visit","3/1/16",2,0,21254400
"A0117","Email/Phone","2/1/16",5,3,23760000
"A0117","Visit","2/1/16",10,0,23760000
"A0117","Email/Phone","1/1/16",7,15,26438400
"A0117","Visit","1/1/16",3,0,26438400
"A0117","Email/Phone","12/1/15",5,17,29116800
"A0117","Visit","12/1/15",11,0,29116800
"A0117","Email/Phone","11/1/15",2,10,31708800
"A0117","Visit","11/1/15",11,0,31708800
"A0117","Email/Phone","10/1/15",4,7,34387200
"A0117","Visit","10/1/15",3,0,34387200
"A0117","Email/Phone","9/1/15",0,17,36979200
"A0117","Visit","9/1/15",8,0,36979200
"A0118","Email/Phone","11/1/16",2,18,86400
"A0118","Visit","11/1/16",8,0,86400
"A0118","Email/Phone","10/1/16",7,14,2764800
"A0118","Visit","10/1/16",10,0,2764800
"A0118","Email/Phone","9/1/16",6,20,5356800
"A0118","Visit","9/1/16",7,0,5356800
"A0118","Email/Phone","8/1/16",4,18,8035200
"A0118","Visit","8/1/16",9,0,8035200
"A0118","Email/Phone","7/1/16",2,1,10713600
"A0118","Visit","7/1/16",1,0,10713600
"A0118","Email/Phone","6/1/16",6,16,13305600
"A0118","Visit","6/1/16",10,0,13305600
"A0118","Email/Phone","5/1/16",7,16,15984000
"A0118","Visit","5/1/16",9,0,15984000
"A0118","Email/Phone","4/1/16",7,0,18576000
"A0118","Visit","4/1/16",4,0,18576000
"A0118","Email/Phone","3/1/16",2,13,21254400
"A0118","Visit","3/1/16",12,0,21254400
"A0118","Email/Phone","2/1/16",5,0,23760000
"A0118","Visit","2/1/16",9,0,23760000
"A0118","Email/Phone","1/1/16",6,9,26438400
"A0118","Visit","1/1/16",1,0,26438400
"A0118","Email/Phone","12/1/15",0,15,29116800
"A0118","Visit","12/1/15",0,0,29116800
"A0118","Email/Phone","11/1/15",6,20,31708800
"A0118","Visit","11/1/15",8,0,31708800
"A0118","Email/Phone","10/1/15",1,16,34387200
"A0118","Visit","10/1/15",8,0,34387200
"A0118","Email/Phone","9/1/15",4,19,36979200
"A0118","Visit","9/1/15",3,0,36979200
"A0119","Email/Phone","11/1/16",2,13,86400
"A0119","Visit","11/1/16",7,0,86400
"A0119","Email/Phone","10/1/16",2,18,2764800
"A0119","Visit","10/1/16",3,0,2764800
"A0119","Email/Phone","9/1/16",3,15,5356800
"A0119","Visit","9/1/16",11,0,5356800
"A0119","Email/Phone","8/1/16",0,1,8035200
"A0119","Visit","8/1/16",4,0,8035200
"A0119","Email/Phone","7/1/16",3,5,10713600
"A0119","Visit","7/1/16",9,0,10713600
"A0119","Email/Phone","6/1/16",4,13,13305600
"A0119","Visit","6/1/16",11,0,13305600
"A0119","Email/Phone","5/1/16",1,12,15984000
"A0119","Visit","5/1/16",2,0,15984000
"A0119","Email/Phone","4/1/16",6,12,18576000
"A0119","Visit","4/1/16",8,0,18576000
"A0119","Email/Phone","3/1/16",0,16,21254400
"A0119","Visit","3/1/16",5,0,21254400
"A0119","Email/Phone","2/1/16",4,9,23760000
"A0119","Visit","2/1/16",1,0,23760000
"A0119","Email/Phone","1/1/16",7,1,26438400
"A0119","Visit","1/1/16",2,0,26438400
"A0119","Email/Phone","12/1/15",5,2,29116800
"A0119","Visit","12/1/15",7,0,29116800
"A0119","Email/Phone","11/1/15",6,20,31708800
"A0119","Visit","11/1/15",12,0,31708800
"A0119","Email/Phone","10/1/15",3,19,34387200
"A0119","Visit","10/1/15",2,0,34387200
"A0119","Email/Phone","9/1/15",3,0,36979200
"A0119","Visit","9/1/15",1,0,36979200
"A0120","Email/Phone","11/1/16",2,20,86400
"A0120","Visit","11/1/16",4,0,86400
"A0120","Email/Phone","10/1/16",4,7,2764800
"A0120","Visit","10/1/16",12,0,2764800
"A0120","Email/Phone","9/1/16",6,7,5356800
"A0120","Visit","9/1/16",5,0,5356800
"A0120","Email/Phone","8/1/16",3,6,8035200
"A0120","Visit","8/1/16",12,0,8035200
"A0120","Email/Phone","7/1/16",7,19,10713600
"A0120","Visit","7/1/16",1,0,10713600
"A0120","Email/Phone","6/1/16",5,12,13305600
"A0120","Visit","6/1/16",7,0,13305600
"A0120","Email/Phone","5/1/16",7,0,15984000
"A0120","Visit","5/1/16",12,0,15984000
"A0120","Email/Phone","4/1/16",5,17,18576000
"A0120","Visit","4/1/16",12,0,18576000
"A0120","Email/Phone","3/1/16",4,1,21254400
"A0120","Visit","3/1/16",1,0,21254400
"A0120","Email/Phone","2/1/16",1,20,23760000
"A0120","Visit","2/1/16",11,0,23760000
"A0120","Email/Phone","1/1/16",0,1,26438400
"A0120","Visit","1/1/16",5,0,26438400
"A0120","Email/Phone","12/1/15",5,20,29116800
"A0120","Visit","12/1/15",4,0,29116800
"A0120","Email/Phone","11/1/15",2,6,31708800
"A0120","Visit","11/1/15",5,0,31708800
"A0120","Email/Phone","10/1/15",5,16,34387200
"A0120","Visit","10/1/15",9,0,34387200
"A0120","Email/Phone","9/1/15",5,5,36979200
"A0120","Visit","9/1/15",10,0,36979200
"A0121","Email/Phone","11/1/16",5,6,86400
"A0121","Visit","11/1/16",11,0,86400
"A0121","Email/Phone","10/1/16",7,15,2764800
"A0121","Visit","10/1/16",1,0,2764800
"A0121","Email/Phone","9/1/16",2,9,5356800
"A0121","Visit","9/1/16",7,0,5356800
"A0121","Email/Phone","8/1/16",7,3,8035200
"A0121","Visit","8/1/16",4,0,8035200
"A0121","Email/Phone","7/1/16",6,11,10713600
"A0121","Visit","7/1/16",6,0,10713600
"A0121","Email/Phone","6/1/16",6,11,13305600
"A0121","Visit","6/1/16",11,0,13305600
"A0121","Email/Phone","5/1/16",4,18,15984000
"A0121","Visit","5/1/16",0,0,15984000
"A0121","Email/Phone","4/1/16",7,11,18576000
"A0121","Visit","4/1/16",9,0,18576000
"A0121","Email/Phone","3/1/16",1,19,21254400
"A0121","Visit","3/1/16",10,0,21254400
"A0121","Email/Phone","2/1/16",1,4,23760000
"A0121","Visit","2/1/16",12,0,23760000
"A0121","Email/Phone","1/1/16",0,7,26438400
"A0121","Visit","1/1/16",9,0,26438400
"A0121","Email/Phone","12/1/15",7,11,29116800
"A0121","Visit","12/1/15",6,0,29116800
"A0121","Email/Phone","11/1/15",3,19,31708800
"A0121","Visit","11/1/15",3,0,31708800
"A0121","Email/Phone","10/1/15",7,16,34387200
"A0121","Visit","10/1/15",2,0,34387200
"A0121","Email/Phone","9/1/15",1,18,36979200
"A0121","Visit","9/1/15",2,0,36979200
"A0122","Email/Phone","11/1/16",7,10,86400
"A0122","Visit","11/1/16",2,0,86400
"A0122","Email/Phone","10/1/16",6,20,2764800
"A0122","Visit","10/1/16",4,0,2764800
"A0122","Email/Phone","9/1/16",7,2,5356800
"A0122","Visit","9/1/16",4,0,5356800
"A0122","Email/Phone","8/1/16",2,2,8035200
"A0122","Visit","8/1/16",10,0,8035200
"A0122","Email/Phone","7/1/16",2,11,10713600
"A0122","Visit","7/1/16",7,0,10713600
"A0122","Email/Phone","6/1/16",4,16,13305600
"A0122","Visit","6/1/16",11,0,13305600
"A0122","Email/Phone","5/1/16",5,5,15984000
"A0122","Visit","5/1/16",10,0,15984000
"A0122","Email/Phone","4/1/16",4,15,18576000
"A0122","Visit","4/1/16",4,0,18576000
"A0122","Email/Phone","3/1/16",3,0,21254400
"A0122","Visit","3/1/16",8,0,21254400
"A0122","Email/Phone","2/1/16",7,3,23760000
"A0122","Visit","2/1/16",4,0,23760000
"A0122","Email/Phone","1/1/16",7,12,26438400
"A0122","Visit","1/1/16",8,0,26438400
"A0122","Email/Phone","12/1/15",3,3,29116800
"A0122","Visit","12/1/15",11,0,29116800
"A0122","Email/Phone","11/1/15",1,16,31708800
"A0122","Visit","11/1/15",5,0,31708800
"A0122","Email/Phone","10/1/15",5,9,34387200
"A0122","Visit","10/1/15",5,0,34387200
"A0122","Email/Phone","9/1/15",1,6,36979200
"A0122","Visit","9/1/15",9,0,36979200
"A0123","Email/Phone","11/1/16",7,13,86400
"A0123","Visit","11/1/16",12,0,86400
"A0123","Email/Phone","10/1/16",6,11,2764800
"A0123","Visit","10/1/16",3,0,2764800
"A0123","Email/Phone","9/1/16",0,3,5356800
"A0123","Visit","9/1/16",7,0,5356800
"A0123","Email/Phone","8/1/16",2,20,8035200
"A0123","Visit","8/1/16",12,0,8035200
"A0123","Email/Phone","7/1/16",1,17,10713600
"A0123","Visit","7/1/16",12,0,10713600
"A0123","Email/Phone","6/1/16",5,13,13305600
"A0123","Visit","6/1/16",0,0,13305600
"A0123","Email/Phone","5/1/16",3,14,15984000
"A0123","Visit","5/1/16",9,0,15984000
"A0123","Email/Phone","4/1/16",1,12,18576000
"A0123","Visit","4/1/16",10,0,18576000
"A0123","Email/Phone","3/1/16",7,18,21254400
"A0123","Visit","3/1/16",5,0,21254400
"A0123","Email/Phone","2/1/16",3,1,23760000
"A0123","Visit","2/1/16",0,0,23760000
"A0123","Email/Phone","1/1/16",7,6,26438400
"A0123","Visit","1/1/16",10,0,26438400
"A0123","Email/Phone","12/1/15",0,6,29116800
"A0123","Visit","12/1/15",5,0,29116800
"A0123","Email/Phone","11/1/15",4,16,31708800
"A0123","Visit","11/1/15",2,0,31708800
"A0123","Email/Phone","10/1/15",7,2,34387200
"A0123","Visit","10/1/15",3,0,34387200
"A0123","Email/Phone","9/1/15",7,11,36979200
"A0123","Visit","9/1/15",4,0,36979200
"A0124","Email/Phone","11/1/16",5,14,86400
"A0124","Visit","11/1/16",7,0,86400
"A0124","Email/Phone","10/1/16",1,16,2764800
"A0124","Visit","10/1/16",2,0,2764800
"A0124","Email/Phone","9/1/16",7,9,5356800
"A0124","Visit","9/1/16",5,0,5356800
"A0124","Email/Phone","8/1/16",6,5,8035200
"A0124","Visit","8/1/16",0,0,8035200
"A0124","Email/Phone","7/1/16",4,0,10713600
"A0124","Visit","7/1/16",0,0,10713600
"A0124","Email/Phone","6/1/16",5,3,13305600
"A0124","Visit","6/1/16",1,0,13305600
"A0124","Email/Phone","5/1/16",0,10,15984000
"A0124","Visit","5/1/16",1,0,15984000
"A0124","Email/Phone","4/1/16",6,6,18576000
"A0124","Visit","4/1/16",3,0,18576000
"A0124","Email/Phone","3/1/16",7,0,21254400
"A0124","Visit","3/1/16",10,0,21254400
"A0124","Email/Phone","2/1/16",3,17,23760000
"A0124","Visit","2/1/16",3,0,23760000
"A0124","Email/Phone","1/1/16",5,15,26438400
"A0124","Visit","1/1/16",7,0,26438400
"A0124","Email/Phone","12/1/15",4,19,29116800
"A0124","Visit","12/1/15",6,0,29116800
"A0124","Email/Phone","11/1/15",7,7,31708800
"A0124","Visit","11/1/15",12,0,31708800
"A0124","Email/Phone","10/1/15",6,2,34387200
"A0124","Visit","10/1/15",6,0,34387200
"A0124","Email/Phone","9/1/15",3,0,36979200
"A0124","Visit","9/1/15",6,0,36979200
"A0125","Email/Phone","11/1/16",4,8,86400
"A0125","Visit","11/1/16",12,0,86400
"A0125","Email/Phone","10/1/16",1,14,2764800
"A0125","Visit","10/1/16",6,0,2764800
"A0125","Email/Phone","9/1/16",1,7,5356800
"A0125","Visit","9/1/16",5,0,5356800
"A0125","Email/Phone","8/1/16",1,0,8035200
"A0125","Visit","8/1/16",11,0,8035200
"A0125","Email/Phone","7/1/16",6,4,10713600
"A0125","Visit","7/1/16",7,0,10713600
"A0125","Email/Phone","6/1/16",4,7,13305600
"A0125","Visit","6/1/16",2,0,13305600
"A0125","Email/Phone","5/1/16",6,8,15984000
"A0125","Visit","5/1/16",4,0,15984000
"A0125","Email/Phone","4/1/16",6,11,18576000
"A0125","Visit","4/1/16",4,0,18576000
"A0125","Email/Phone","3/1/16",7,15,21254400
"A0125","Visit","3/1/16",10,0,21254400
"A0125","Email/Phone","2/1/16",1,5,23760000
"A0125","Visit","2/1/16",8,0,23760000
"A0125","Email/Phone","1/1/16",5,10,26438400
"A0125","Visit","1/1/16",3,0,26438400
"A0125","Email/Phone","12/1/15",5,12,29116800
"A0125","Visit","12/1/15",0,0,29116800
"A0125","Email/Phone","11/1/15",4,2,31708800
"A0125","Visit","11/1/15",12,0,31708800
"A0125","Email/Phone","10/1/15",5,20,34387200
"A0125","Visit","10/1/15",1,0,34387200
"A0125","Email/Phone","9/1/15",0,18,36979200
"A0125","Visit","9/1/15",3,0,36979200
"A0126","Email/Phone","11/1/16",7,18,86400
"A0126","Visit","11/1/16",7,0,86400
"A0126","Email/Phone","10/1/16",4,18,2764800
"A0126","Visit","10/1/16",10,0,2764800
"A0126","Email/Phone","9/1/16",0,0,5356800
"A0126","Visit","9/1/16",2,0,5356800
"A0126","Email/Phone","8/1/16",6,3,8035200
"A0126","Visit","8/1/16",3,0,8035200
"A0126","Email/Phone","7/1/16",7,7,10713600
"A0126","Visit","7/1/16",5,0,10713600
"A0126","Email/Phone","6/1/16",5,0,13305600
"A0126","Visit","6/1/16",5,0,13305600
"A0126","Email/Phone","5/1/16",2,17,15984000
"A0126","Visit","5/1/16",1,0,15984000
"A0126","Email/Phone","4/1/16",7,4,18576000
"A0126","Visit","4/1/16",12,0,18576000
"A0126","Email/Phone","3/1/16",7,15,21254400
"A0126","Visit","3/1/16",10,0,21254400
"A0126","Email/Phone","2/1/16",1,4,23760000
"A0126","Visit","2/1/16",1,0,23760000
"A0126","Email/Phone","1/1/16",3,11,26438400
"A0126","Visit","1/1/16",4,0,26438400
"A0126","Email/Phone","12/1/15",1,19,29116800
"A0126","Visit","12/1/15",1,0,29116800
"A0126","Email/Phone","11/1/15",5,1,31708800
"A0126","Visit","11/1/15",0,0,31708800
"A0126","Email/Phone","10/1/15",2,7,34387200
"A0126","Visit","10/1/15",9,0,34387200
"A0126","Email/Phone","9/1/15",3,6,36979200
"A0126","Visit","9/1/15",2,0,36979200
"A0127","Email/Phone","11/1/16",1,2,86400
"A0127","Visit","11/1/16",12,0,86400
"A0127","Email/Phone","10/1/16",0,18,2764800
"A0127","Visit","10/1/16",0,0,2764800
"A0127","Email/Phone","9/1/16",7,10,5356800
"A0127","Visit","9/1/16",10,0,5356800
"A0127","Email/Phone","8/1/16",4,7,8035200
"A0127","Visit","8/1/16",8,0,8035200
"A0127","Email/Phone","7/1/16",6,7,10713600
"A0127","Visit","7/1/16",8,0,10713600
"A0127","Email/Phone","6/1/16",1,3,13305600
"A0127","Visit","6/1/16",7,0,13305600
"A0127","Email/Phone","5/1/16",0,6,15984000
"A0127","Visit","5/1/16",5,0,15984000
"A0127","Email/Phone","4/1/16",4,0,18576000
"A0127","Visit","4/1/16",2,0,18576000
"A0127","Email/Phone","3/1/16",6,19,21254400
"A0127","Visit","3/1/16",8,0,21254400
"A0127","Email/Phone","2/1/16",7,11,23760000
"A0127","Visit","2/1/16",0,0,23760000
"A0127","Email/Phone","1/1/16",0,0,26438400
"A0127","Visit","1/1/16",10,0,26438400
"A0127","Email/Phone","12/1/15",5,1,29116800
"A0127","Visit","12/1/15",6,0,29116800
"A0127","Email/Phone","11/1/15",2,18,31708800
"A0127","Visit","11/1/15",7,0,31708800
"A0127","Email/Phone","10/1/15",3,17,34387200
"A0127","Visit","10/1/15",9,0,34387200
"A0127","Email/Phone","9/1/15",0,3,36979200
"A0127","Visit","9/1/15",11,0,36979200
"A0128","Email/Phone","11/1/16",7,18,86400
"A0128","Visit","11/1/16",7,0,86400
"A0128","Email/Phone","10/1/16",1,20,2764800
"A0128","Visit","10/1/16",10,0,2764800
"A0128","Email/Phone","9/1/16",6,7,5356800
"A0128","Visit","9/1/16",1,0,5356800
"A0128","Email/Phone","8/1/16",7,0,8035200
"A0128","Visit","8/1/16",6,0,8035200
"A0128","Email/Phone","7/1/16",6,18,10713600
"A0128","Visit","7/1/16",9,0,10713600
"A0128","Email/Phone","6/1/16",5,17,13305600
"A0128","Visit","6/1/16",9,0,13305600
"A0128","Email/Phone","5/1/16",4,0,15984000
"A0128","Visit","5/1/16",12,0,15984000
"A0128","Email/Phone","4/1/16",6,5,18576000
"A0128","Visit","4/1/16",0,0,18576000
"A0128","Email/Phone","3/1/16",2,0,21254400
"A0128","Visit","3/1/16",6,0,21254400
"A0128","Email/Phone","2/1/16",1,20,23760000
"A0128","Visit","2/1/16",5,0,23760000
"A0128","Email/Phone","1/1/16",0,17,26438400
"A0128","Visit","1/1/16",5,0,26438400
"A0128","Email/Phone","12/1/15",1,9,29116800
"A0128","Visit","12/1/15",5,0,29116800
"A0128","Email/Phone","11/1/15",3,20,31708800
"A0128","Visit","11/1/15",7,0,31708800
"A0128","Email/Phone","10/1/15",1,17,34387200
"A0128","Visit","10/1/15",3,0,34387200
"A0128","Email/Phone","9/1/15",7,2,36979200
"A0128","Visit","9/1/15",4,0,36979200
"A0129","Email/Phone","11/1/16",7,18,86400
"A0129","Visit","11/1/16",9,0,86400
"A0129","Email/Phone","10/1/16",4,9,2764800
"A0129","Visit","10/1/16",2,0,2764800
"A0129","Email/Phone","9/1/16",1,9,5356800
"A0129","Visit","9/1/16",11,0,5356800
"A0129","Email/Phone","8/1/16",1,5,8035200
"A0129","Visit","8/1/16",10,0,8035200
"A0129","Email/Phone","7/1/16",3,8,10713600
"A0129","Visit","7/1/16",1,0,10713600
"A0129","Email/Phone","6/1/16",7,17,13305600
"A0129","Visit","6/1/16",7,0,13305600
"A0129","Email/Phone","5/1/16",5,0,15984000
"A0129","Visit","5/1/16",4,0,15984000
"A0129","Email/Phone","4/1/16",5,19,18576000
"A0129","Visit","4/1/16",3,0,18576000
"A0129","Email/Phone","3/1/16",1,0,21254400
"A0129","Visit","3/1/16",3,0,21254400
"A0129","Email/Phone","2/1/16",7,19,23760000
"A0129","Visit","2/1/16",5,0,23760000
"A0129","Email/Phone","1/1/16",7,12,26438400
"A0129","Visit","1/1/16",5,0,26438400
"A0129","Email/Phone","12/1/15",0,3,29116800
"A0129","Visit","12/1/15",3,0,29116800
"A0129","Email/Phone","11/1/15",5,14,31708800
"A0129","Visit","11/1/15",9,0,31708800
