"ForecastCategory","CloseDate","Stage_IsAdvanced","CreatedDatePrev","Unique_Sort_Key","OpportunityId","ForecastCategoryPrev","StageIsWon","Deleted","ValidToDate","StageName","StageNamePrev","LastProcessedDate","CloseDatePrev","CustomFilter","StagePrevIsWon","OpportunityAccountId","CreatedDate","ValidFromDate","RecordID","StagePrevIsClosed","StageIsClosed","IsPulled","StagePrevSortOrder","IsLastUpdate","Amount_isUpdated","Stage_isUpdated","Amount","AmountPrev","Duration","IsPushed","CloseDate_isUpdated","StageSortOrder","Time_In_Current_Stage_Duration_Seconds"
"Omitted","2018-12-04 00:00:00",True,"2018-10-22 00:56:46","2018-11-19T17:57:13.000Z-a1l3s000002wfgNAAQ","0063s00000DYxvxAAD","Commit",False,False,"2019-09-12 20:59:27","Closed Lost","Discovery","2019-10-07 14:44:53","2018-12-04 00:00:00",True,False,"0013s00000up89GAAQ","2018-12-03 17:57:13","2018-12-03 17:57:13","a1l3s000002wfgNAAQ",False,True,0,2,0,0,1,50000,50000,24462134,0,0,7,24467064
"BestCase","2018-02-14 00:00:00",True,"2017-10-29 04:00:00","2017-11-18T12:20:52.000Z-a1l3s000002wfgPAAQ","0063s00000DYxvyAAD","Pipeline",False,False,"2017-12-17 06:42:28","Negotiation","Qualification","2019-10-07 14:44:53","2018-02-14 00:00:00",True,False,"0013s00000up89HAAQ","2017-12-02 12:20:52","2017-12-02 12:20:52","a1l3s000002wfgPAAQ",False,False,0,1,0,0,1,27503,27503,1275696,0,0,5,52139326
"Closed","2018-02-14 00:00:00",True,"2017-12-17 06:42:28","2018-01-03T11:12:51.000Z-a1l3s000002wfgRAAQ","0063s00000DYxvyAAD","BestCase",True,False,"2019-09-12 20:59:27","Closed Won","Negotiation","2019-10-07 14:44:53","2018-02-14 00:00:00",True,False,"0013s00000up89HAAQ","2018-01-17 11:12:51","2018-01-17 11:12:51","a1l3s000002wfgRAAQ",False,True,0,5,0,0,1,20000,20000,52134396,0,0,6,52139326
"Pipeline","2018-09-15 00:00:00",False,"2018-03-13 05:00:00","2018-05-17T16:27:36.000Z-a1l3s000002wfgWAAQ","0063s00000DYxw0AAD","Pipeline",False,False,"2018-06-05 12:41:34","Qualification","Qualification","2019-10-07 14:44:53","2018-09-15 00:00:00",True,False,"0013s00000up89JAAQ","2018-05-31 16:27:36","2018-05-31 16:27:36","a1l3s000002wfgWAAQ",False,False,0,1,0,0,0,42252,42252,418438,0,0,1,38828665
"BestCase","2018-09-15 00:00:00",True,"2018-05-31 16:27:36","2018-05-22T12:41:34.000Z-a1l3s000002wfgXAAQ","0063s00000DYxw0AAD","Pipeline",False,False,"2018-06-20 12:37:12","Discovery","Qualification","2019-10-07 14:44:53","2018-09-15 00:00:00",True,False,"0013s00000up89JAAQ","2018-06-05 12:41:34","2018-06-05 12:41:34","a1l3s000002wfgXAAQ",False,False,0,1,0,0,1,42252,42252,1295738,0,0,2,38828665
"Pipeline","2019-06-09 00:00:00",True,"1970-01-15 00:00:00","2019-02-19T05:00:00.000Z-a1l3s000002wfgZAAQ","0063s00000DYxw1AAD","",False,False,"2019-04-05 10:31:44","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89KAAQ","2019-03-05 05:00:00","2019-03-05 05:00:00","a1l3s000002wfgZAAQ","",False,0,0,0,1,1,24000,0,2698304,1,1,1,12182797
"Closed","2019-06-03 00:00:00",True,"2019-04-17 02:18:19","2019-04-10T22:15:00.000Z-a1l3s000002wfgcAAA","0063s00000DYxw1AAD","Pipeline",True,False,"2019-09-12 20:59:27","Closed Won","Negotiation","2019-10-07 14:44:53","2019-06-03 00:00:00",True,False,"0013s00000up89KAAQ","2019-04-24 22:15:00","2019-04-24 22:15:00","a1l3s000002wfgcAAA",False,True,0,5,0,0,1,24000,24000,12177867,0,0,6,12182797
"Pipeline","2018-01-05 00:00:00",True,"1970-01-15 00:00:00","2017-10-16T04:00:00.000Z-a1l3s000002wfgsAAA","0063s00000DYxw6AAD","",False,False,"2017-11-24 06:21:38","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89PAAQ","2017-10-30 04:00:00","2017-10-30 04:00:00","a1l3s000002wfgsAAA","",False,0,0,0,1,1,107403,0,2168498,1,1,1,52835042
"Pipeline","2018-01-05 00:00:00",False,"2017-10-30 04:00:00","2017-11-10T06:21:38.000Z-a1l3s000002wfgtAAA","0063s00000DYxw6AAD","Pipeline",False,False,"2017-12-03 15:17:00","Qualification","Qualification","2019-10-07 14:44:53","2018-01-05 00:00:00",True,False,"0013s00000up89PAAQ","2017-11-24 06:21:38","2017-11-24 06:21:38","a1l3s000002wfgtAAA",False,False,0,1,0,0,0,107403,107403,809722,0,0,1,52835042
"Pipeline","2018-03-20 00:00:00",False,"2017-11-24 06:21:38","2017-11-19T15:17:00.000Z-a1l3s000002wfguAAA","0063s00000DYxw6AAD","Pipeline",False,False,"2017-12-29 02:37:31","Qualification","Qualification","2019-10-07 14:44:53","2018-01-05 00:00:00",True,False,"0013s00000up89PAAQ","2017-12-03 15:17:00","2017-12-03 15:17:00","a1l3s000002wfguAAA",False,False,0,1,0,0,0,107403,107403,2200831,1,1,1,52835042
"BestCase","2018-03-11 00:00:00",False,"2017-12-29 02:37:31","2017-12-18T21:23:26.000Z-a1l3s000002wfgwAAA","0063s00000DYxw6AAD","BestCase",False,False,"2018-01-09 09:57:35","Discovery","Discovery","2019-10-07 14:44:53","2018-03-20 00:00:00",True,False,"0013s00000up89PAAQ","2018-01-01 21:23:26","2018-01-01 21:23:26","a1l3s000002wfgwAAA",False,False,1,2,0,0,0,107403,107403,650049,0,1,2,52835042
"Closed","2018-03-11 00:00:00",False,"2018-01-09 09:57:35","2019-08-29T20:59:27.000Z-0083s00000n4NTWAA2","0063s00000DYxw6AAD","Closed",True,False,"3000-01-15 00:00:00","Closed Won","Closed Won","2019-10-07 14:44:53","2018-03-11 00:00:00",True,True,"0013s00000up89PAAQ","2019-09-12 20:59:27","2019-09-12 20:59:27","0083s00000n4NTWAA2",True,True,0,6,1,0,0,107403,107403,4903,0,0,6,52835042
"Closed","2019-05-05 00:00:00",True,"2019-04-11 18:25:31","2019-04-07T06:21:38.000Z-a1l3s000002wfhJAAQ","0063s00000DYxwBAAT","Pipeline",True,False,"2019-09-12 20:59:27","Closed Won","Negotiation","2019-10-07 14:44:53","2019-05-05 00:00:00",True,False,"0013s00000up89UAAQ","2019-04-21 06:21:38","2019-04-21 06:21:38","a1l3s000002wfhJAAQ",False,True,0,5,0,0,1,77507,77507,12494269,0,0,6,12499199
"BestCase","2018-02-24 00:00:00",True,"2017-10-06 04:00:00","2017-11-20T05:46:23.000Z-a1l3s000002wfhLAAQ","0063s00000DYxwCAAT","Pipeline",False,False,"2018-01-19 19:45:24","Negotiation","Qualification","2019-10-07 14:44:53","2018-02-24 00:00:00",True,False,"0013s00000up89VAAQ","2017-12-04 05:46:23","2017-12-04 05:46:23","a1l3s000002wfhLAAQ",False,False,0,1,0,0,1,200000,200000,4024741,0,0,5,46368950
"Omitted","2018-03-27 00:00:00",True,"2018-01-19 19:45:24","2018-03-11T06:05:47.000Z-a1l3s000002wfhNAAQ","0063s00000DYxwCAAT","BestCase",False,False,"2019-09-12 20:59:27","Closed Lost","Negotiation","2019-10-07 14:44:53","2018-03-27 00:00:00",True,False,"0013s00000up89VAAQ","2018-03-25 06:05:47","2018-03-25 06:05:47","a1l3s000002wfhNAAQ",False,True,0,5,0,0,1,200000,200000,46364020,0,0,7,46368950
"Omitted","2018-12-06 00:00:00",True,"2018-09-23 04:49:30","2018-10-01T15:22:52.000Z-a1l3s000002wfhSAAQ","0063s00000DYxwDAAT","Pipeline",False,False,"2019-09-12 20:59:27","Closed Lost","Discovery","2019-10-07 14:44:53","2018-12-06 00:00:00",True,False,"0013s00000up89VAAQ","2018-10-15 15:22:52","2018-10-15 15:22:52","a1l3s000002wfhSAAQ",False,True,0,2,0,0,1,8554,8554,28704995,0,0,7,28709925
"Omitted","2018-12-06 00:00:00",False,"2018-10-15 15:22:52","2019-08-29T20:59:27.000Z-0083s00000n4NTdAAM","0063s00000DYxwDAAT","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-12-06 00:00:00",True,False,"0013s00000up89VAAQ","2019-09-12 20:59:27","2019-09-12 20:59:27","0083s00000n4NTdAAM",True,True,0,7,1,0,0,8554,8554,4903,0,0,7,28709925
"Pipeline","2019-12-08 00:00:00",True,"1970-01-15 00:00:00","2019-05-28T04:00:00.000Z-a1l3s000002wfhTAAQ","0063s00000DYxwEAAT","",False,False,"2019-08-10 00:56:24","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89WAAQ","2019-06-11 04:00:00","2019-06-11 04:00:00","a1l3s000002wfhTAAQ","",False,0,0,0,1,1,57871,0,5172984,1,1,1,2928313
"Pipeline","2018-03-07 00:00:00",True,"2017-11-09 04:00:00","2018-01-30T02:51:01.000Z-a1l3s000002wfhjAAA","0063s00000DYxwHAAT","Pipeline",False,False,"2018-02-14 19:03:07","Negotiation","Qualification","2019-10-07 14:44:53","2018-03-07 00:00:00",True,False,"0013s00000up89ZAAQ","2018-02-13 02:51:01","2018-02-13 02:51:01","a1l3s000002wfhjAAA",False,False,0,1,0,0,1,105263,105263,144726,0,0,5,49691910
"Omitted","2018-04-13 00:00:00",False,"2018-04-11 10:25:18","2019-08-29T20:59:27.000Z-0083s00000n4NTkAAM","0063s00000DYxwKAAT","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-04-13 00:00:00",True,False,"0013s00000up89cAAA","2019-09-12 20:59:27","2019-09-12 20:59:27","0083s00000n4NTkAAM",True,True,0,7,1,0,0,92024,92024,4903,0,0,7,44884579
"Pipeline","2019-06-15 00:00:00",True,"1970-01-15 00:00:00","2018-12-13T05:00:00.000Z-a1l3s000002wfhwAAA","0063s00000DYxwMAAT","",False,False,"2019-04-26 16:33:24","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89eAAA","2018-12-27 05:00:00","2018-12-27 05:00:00","a1l3s000002wfhwAAA","",False,0,0,0,1,1,100000,0,10409604,1,1,1,11665225
"Commit","2019-06-15 00:00:00",True,"2018-12-27 05:00:00","2019-04-12T16:33:24.000Z-a1l3s000002wfhxAAA","0063s00000DYxwMAAT","Pipeline",False,False,"2019-04-30 22:01:12","Discovery","Qualification","2019-10-07 14:44:53","2019-06-15 00:00:00",True,False,"0013s00000up89eAAA","2019-04-26 16:33:24","2019-04-26 16:33:24","a1l3s000002wfhxAAA",False,False,0,1,0,0,1,100000,100000,365268,0,0,2,11665225
"Pipeline","2019-03-14 00:00:00",True,"1970-01-15 00:00:00","2019-01-09T05:00:00.000Z-a1l3s000002wfhzAAA","0063s00000DYxwNAAT","",False,False,"2019-02-03 09:11:14","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89eAAA","2019-01-23 05:00:00","2019-01-23 05:00:00","a1l3s000002wfhzAAA","",False,0,0,0,1,1,40163,0,965474,1,1,1,16851732
"Pipeline","2019-10-02 00:00:00",False,"2019-06-24 23:29:04","2019-06-25T00:07:26.000Z-a1l3s000002wfiAAAQ","0063s00000DYxwPAAT","Pipeline",False,False,"2019-07-20 16:29:32","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2019-08-31 00:00:00",True,False,"0013s00000up89gAAA","2019-07-09 00:07:26","2019-07-09 00:07:26","a1l3s000002wfiAAAQ",False,False,0,4,0,0,0,49079,49079,1009326,1,1,4,7171590
"Pipeline","2019-06-16 00:00:00",True,"2019-04-09 04:00:00","2019-05-10T17:17:21.000Z-a1l3s000002wfiDAAQ","0063s00000DYxwQAAT","Pipeline",False,False,"2019-06-18 19:24:12","Proposal/Quote","Qualification","2019-10-07 14:44:53","2019-06-16 00:00:00",True,False,"0013s00000up89hAAA","2019-05-24 17:17:21","2019-05-24 17:17:21","a1l3s000002wfiDAAQ",False,False,0,1,0,0,1,100000,100000,2167611,0,0,4,3146192
"Omitted","2019-05-28 00:00:00",True,"2019-04-02 08:56:10","2019-04-30T04:17:25.000Z-a1l3s000002wfiLAAQ","0063s00000DYxwRAAT","Pipeline",False,False,"2019-09-12 20:59:27","Closed Lost","Negotiation","2019-10-07 14:44:53","2019-05-28 00:00:00",True,False,"0013s00000up89iAAA","2019-05-14 04:17:25","2019-05-14 04:17:25","a1l3s000002wfiLAAQ",False,True,0,5,0,0,1,20000,20000,10514522,0,0,7,10519452
"Omitted","2018-02-26 00:00:00",False,"2018-02-23 16:06:21","2019-08-29T20:59:27.000Z-0083s00000n4NTtAAM","0063s00000DYxwTAAT","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2018-02-26 00:00:00",True,False,"0013s00000up89kAAA","2019-09-12 20:59:27","2019-09-12 20:59:27","0083s00000n4NTtAAM",True,True,0,7,1,0,0,30000,30000,4903,0,0,7,48924916
"Pipeline","2018-08-12 00:00:00",True,"2018-04-06 04:00:00","2018-04-29T17:26:22.000Z-a1l3s000002wfiVAAQ","0063s00000DYxwUAAT","Pipeline",False,False,"2018-05-29 20:19:27","Discovery","Qualification","2019-10-07 14:44:53","2018-08-12 00:00:00",True,False,"0013s00000up89lAAA","2018-05-13 17:26:22","2018-05-13 17:26:22","a1l3s000002wfiVAAQ",False,False,0,1,0,0,1,250000,250000,1392785,0,0,2,39052008
"Pipeline","2018-06-17 00:00:00",True,"2018-02-05 05:00:00","2018-04-02T16:16:27.000Z-a1l3s000002wfidAAA","0063s00000DYxwWAAT","Pipeline",False,False,"2018-05-11 16:42:58","Proposal/Quote","Qualification","2019-10-07 14:44:53","2018-06-17 00:00:00",True,False,"0013s00000up89nAAA","2018-04-16 16:16:27","2018-04-16 16:16:27","a1l3s000002wfidAAA",False,False,0,1,0,0,1,150000,150000,2161591,0,0,4,42269919
"Omitted","2018-06-17 00:00:00",True,"2018-04-16 16:16:27","2018-04-27T16:42:58.000Z-a1l3s000002wfieAAA","0063s00000DYxwWAAT","Pipeline",False,False,"2019-09-12 20:59:27","Closed Lost","Proposal/Quote","2019-10-07 14:44:53","2018-06-17 00:00:00",True,False,"0013s00000up89nAAA","2018-05-11 16:42:58","2018-05-11 16:42:58","a1l3s000002wfieAAA",False,True,0,4,0,0,1,150000,150000,42264989,0,0,7,42269919
"Omitted","2018-09-25 00:00:00",True,"2018-08-28 12:51:03","2018-09-02T15:32:37.000Z-a1l3s000002wfihAAA","0063s00000DYxwXAAT","Pipeline",False,False,"2019-09-12 20:59:27","Closed Lost","Proposal/Quote","2019-10-07 14:44:53","2018-09-25 00:00:00",True,False,"0013s00000up89oAAA","2018-09-16 15:32:37","2018-09-16 15:32:37","a1l3s000002wfihAAA",False,True,0,4,0,0,1,69000,69000,31210010,0,0,7,31214940
"Omitted","2019-08-21 00:00:00",True,"2019-06-12 18:14:34","2019-07-10T20:59:55.000Z-a1l3s000002wfikAAA","0063s00000DYxwYAAT","Pipeline",False,False,"2019-09-12 20:59:27","Closed Lost","Discovery","2019-10-07 14:44:53","2019-08-21 00:00:00",True,False,"0013s00000up89pAAA","2019-07-24 20:59:55","2019-07-24 20:59:55","a1l3s000002wfikAAA",False,True,0,2,0,0,1,28000,28000,4319972,0,0,7,4324902
"Pipeline","2019-08-06 00:00:00",True,"1970-01-15 00:00:00","2019-03-25T04:00:00.000Z-a1l3s000002wfilAAA","0063s00000DYxwZAAT","",False,False,"2019-05-26 10:21:09","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89qAAA","2019-04-08 04:00:00","2019-04-08 04:00:00","a1l3s000002wfilAAA","",False,0,0,0,1,1,25105,0,4170069,1,1,1,3778371
"Commit","2019-08-06 00:00:00",False,"2019-05-26 10:21:09","2019-06-19T09:49:29.000Z-a1l3s000002wfinAAA","0063s00000DYxwZAAT","Commit",False,False,"2019-07-31 04:48:46","Discovery","Discovery","2019-10-07 14:44:53","2019-08-06 00:00:00",True,False,"0013s00000up89qAAA","2019-07-03 09:49:29","2019-07-03 09:49:29","a1l3s000002wfinAAA",False,False,0,2,0,1,0,30000,25105,2401157,0,0,2,3778371
"Closed","2019-08-06 00:00:00",True,"2019-07-03 09:49:29","2019-07-17T04:48:46.000Z-a1l3s000002wfioAAA","0063s00000DYxwZAAT","Commit",True,False,"2019-09-12 20:59:27","Closed Won","Discovery","2019-10-07 14:44:53","2019-08-06 00:00:00",True,False,"0013s00000up89qAAA","2019-07-31 04:48:46","2019-07-31 04:48:46","a1l3s000002wfioAAA",False,True,0,2,0,0,1,30000,30000,3773441,0,0,6,3778371
"Pipeline","2018-08-29 00:00:00",True,"1970-01-15 00:00:00","2018-05-10T04:00:00.000Z-a1l3s000002wfipAAA","0063s00000DYxwaAAD","",False,False,"2018-07-06 21:29:48","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89rAAA","2018-05-24 04:00:00","2018-05-24 04:00:00","a1l3s000002wfipAAA","",False,0,0,0,1,1,170516,0,3778188,1,1,1,35019574
"Pipeline","2018-12-27 00:00:00",False,"2019-02-07 05:00:00","2019-01-26T20:57:59.000Z-a1l3s000002wfitAAA","0063s00000DYxwbAAD","Pipeline",False,False,"2019-02-10 21:25:09","Qualification","Qualification","2019-10-07 14:44:53","2018-12-27 00:00:00",True,False,"0013s00000up89sAAA","2019-02-09 20:57:59","2019-02-09 20:57:59","a1l3s000002wfitAAA",False,False,0,1,0,0,0,6388,6388,88030,0,0,1,15745487
"Pipeline","2019-03-16 00:00:00",False,"2019-02-24 08:37:08","2019-02-24T00:51:32.000Z-a1l3s000002wfiyAAA","0063s00000DYxwbAAD","Pipeline",False,False,"2019-03-14 16:36:50","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-12-27 00:00:00",True,False,"0013s00000up89sAAA","2019-03-10 00:51:32","2019-03-10 00:51:32","a1l3s000002wfiyAAA",False,False,0,4,0,0,0,10000,10000,402318,1,1,4,15745487
"Closed","2019-03-16 00:00:00",True,"2019-03-10 00:51:32","2019-02-28T16:36:50.000Z-a1l3s000002wfizAAA","0063s00000DYxwbAAD","Pipeline",True,False,"2019-09-12 20:59:27","Closed Won","Proposal/Quote","2019-10-07 14:44:53","2019-03-16 00:00:00",True,False,"0013s00000up89sAAA","2019-03-14 16:36:50","2019-03-14 16:36:50","a1l3s000002wfizAAA",False,True,0,4,0,0,1,10000,10000,15740557,0,0,6,15745487
"Omitted","2019-01-20 00:00:00",False,"2018-12-21 12:04:14","2019-08-29T20:59:27.000Z-0083s00000n4NU2AAM","0063s00000DYxwcAAD","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2019-01-20 00:00:00",True,False,"0013s00000up89tAAA","2019-09-12 20:59:27","2019-09-12 20:59:27","0083s00000n4NU2AAM",True,True,0,7,1,0,0,55000,55000,4903,0,0,7,22933043
"BestCase","2019-10-21 00:00:00",True,"2019-04-24 04:00:00","2019-05-01T22:22:59.000Z-a1l3s000002wfj7AAA","0063s00000DYxweAAD","Pipeline",False,False,"2019-05-26 01:20:08","Negotiation","Qualification","2019-10-07 14:44:53","2019-10-21 00:00:00",True,False,"0013s00000up89uAAA","2019-05-15 22:22:59","2019-05-15 22:22:59","a1l3s000002wfj7AAA",False,False,0,1,0,0,1,15216,15216,874629,0,0,5,10367918
"BestCase","2018-02-26 00:00:00",True,"2017-12-29 05:00:00","2018-03-19T04:47:23.000Z-a1l3s000002wfjBAAQ","0063s00000DYxwfAAD","Pipeline",False,False,"2018-04-09 02:43:01","Negotiation","Qualification","2019-10-07 14:44:53","2018-02-26 00:00:00",True,False,"0013s00000up89vAAA","2018-04-02 04:47:23","2018-04-02 04:47:23","a1l3s000002wfjBAAQ",False,False,0,1,0,0,1,100000,100000,597338,0,0,5,42774526
"Pipeline","2019-02-01 00:00:00",True,"1970-01-15 00:00:00","2018-11-28T05:00:00.000Z-a1l3s000002wfjIAAQ","0063s00000DYxwhAAD","",False,False,"2018-12-25 08:57:39","Qualification","","2019-10-07 14:44:53","1970-01-15 00:00:00",True,"","0013s00000up89xAAA","2018-12-12 05:00:00","2018-12-12 05:00:00","a1l3s000002wfjIAAQ","",False,0,0,0,1,1,26713,0,1137459,1,1,1,19152767
"Commit","2019-03-14 00:00:00",False,"2019-01-24 00:01:28","2019-01-11T18:48:54.000Z-a1l3s000002wfjMAAQ","0063s00000DYxwhAAD","Commit",False,False,"2019-02-03 06:08:50","Negotiation","Negotiation","2019-10-07 14:44:53","2019-04-10 00:00:00",True,False,"0013s00000up89xAAA","2019-01-25 18:48:54","2019-01-25 18:48:54","a1l3s000002wfjMAAQ",False,False,1,5,0,0,0,20000,20000,731996,0,1,5,19152767
"Omitted","2019-03-14 00:00:00",False,"2019-02-03 06:08:50","2019-08-29T20:59:27.000Z-0083s00000n4NU7AAM","0063s00000DYxwhAAD","Omitted",False,False,"3000-01-15 00:00:00","Closed Lost","Closed Lost","2019-10-07 14:44:53","2019-03-14 00:00:00",True,False,"0013s00000up89xAAA","2019-09-12 20:59:27","2019-09-12 20:59:27","0083s00000n4NU7AAM",True,True,0,7,1,0,0,20000,20000,4903,0,0,7,19152767
"Pipeline","2018-03-30 00:00:00",True,"2017-12-01 03:53:40","2017-12-04T21:04:07.000Z-a1l3s000002wfjQAAQ","0063s00000DYxwiAAD","BestCase",False,False,"2018-01-04 23:01:34","Discovery","Qualification","2019-10-07 14:44:53","2018-03-30 00:00:00",True,False,"0013s00000up89xAAA","2017-12-18 21:04:07","2017-12-18 21:04:07","a1l3s000002wfjQAAQ",False,False,0,1,0,0,1,30000,30000,1475847,0,0,2,50647181
"BestCase","2019-08-30 00:00:00",True,"2019-07-18 04:00:00","2019-08-15T16:19:03.000Z-a1l3s000002wfjVAAQ","0063s00000DYxwjAAD","Pipeline",False,False,"2019-08-29 21:31:54","Discovery","Qualification","2019-10-07 14:44:53","2019-08-30 00:00:00",True,False,"0013s00000up89yAAA","2019-08-29 16:19:03","2019-08-29 16:19:03","a1l3s000002wfjVAAQ",False,False,0,1,0,0,1,105000,105000,18771,0,0,2,1231354
"Commit","2018-09-05 00:00:00",False,"2018-07-08 08:56:53","2018-06-24T15:14:15.000Z-a1l3s000002wfjdAAA","0063s00000DYxwlAAD","Commit",False,False,"2018-07-29 17:07:48","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2018-07-20 00:00:00",True,False,"0013s00000up89zAAA","2018-07-08 15:14:15","2018-07-08 15:14:15","a1l3s000002wfjdAAA",False,False,0,4,0,0,0,101000,101000,1821213,1,1,4,35442829
"BestCase","2017-11-13 00:00:00",True,"2017-09-17 04:00:00","2017-09-18T04:36:20.000Z-a1l3s000002wfjqAAA","0063s00000DYxwpAAD","Pipeline",False,False,"2017-10-03 19:07:49","Proposal/Quote","Qualification","2019-10-07 14:44:53","2017-11-13 00:00:00",True,False,"0013s00000up8A1AAI","2017-10-02 04:36:20","2017-10-02 04:36:20","a1l3s000002wfjqAAA",False,False,0,1,0,0,1,60000,60000,138689,0,0,4,56291816
"BestCase","2018-01-01 00:00:00",False,"2017-10-24 21:20:03","2017-10-19T00:53:39.000Z-a1l3s000002wfjuAAA","0063s00000DYxwpAAD","BestCase",False,False,"2017-11-30 09:44:41","Proposal/Quote","Proposal/Quote","2019-10-07 14:44:53","2017-11-13 00:00:00",True,False,"0013s00000up8A1AAI","2017-11-02 00:53:39","2017-11-02 00:53:39","a1l3s000002wfjuAAA",False,False,0,4,0,0,0,60000,60000,2451062,1,1,4,56291816
"Pipeline","2019-03-09 00:00:00",True,"2019-02-14 23:10:12","2019-02-03T17:29:04.000Z-a1l3s000002wfk0AAA","0063s00000DYxwqAAD","Commit",False,False,"2019-02-22 16:27:33","Discovery","Qualification","2019-10-07 14:44:53","2019-03-09 00:00:00",True,False,"0013s00000up8A1AAI","2019-02-17 17:29:04","2019-02-17 17:29:04","a1l3s000002wfk0AAA",False,False,0,1,0,0,1,100000,100000,428309,0,0,2,17474044
"Pipeline","2018-06-29 00:00:00",False,"2018-03-15 22:33:26","2018-03-04T05:45:06.000Z-a1l3s000002wfk5AAA","0063s00000DYxwrAAD","Pipeline",False,False,"2018-04-29 06:43:25","Negotiation","Negotiation","2019-10-07 14:44:53","2018-05-23 00:00:00",True,False,"0013s00000up8A2AAI","2018-03-18 05:45:06","2018-03-18 05:45:06","a1l3s000002wfk5AAA",False,False,0,5,0,0,0,5785,5785,3632299,1,1,5,43002378
"Pipeline","2018-01-20 00:00:00",True,"2017-09-24 04:00:00","2017-10-06T21:23:29.000Z-a1l3s000002wfkAAAQ","0063s00000DYxwsAAD","Pipeline",False,False,"2017-11-10 19:42:57","Discovery","Qualification","2019-10-07 14:44:53","2018-01-20 00:00:00",True,False,"0013s00000up8A3AAI","2017-10-20 21:23:29","2017-10-20 21:23:29","a1l3s000002wfkAAAQ",False,False,0,1,0,0,1,78288,78288,1808368,0,0,2,56368471
"Pipeline","2018-12-28 00:00:00",True,"2018-09-12 04:00:00","2018-09-30T14:35:27.000Z-a1l3s000002wfkEAAQ","0063s00000DYxwtAAD","Pipeline",False,False,"2018-11-01 10:38:47","Discovery","Qualification","2019-10-07 14:44:53","2018-12-28 00:00:00",True,False,"0013s00000up8A4AAI","2018-10-14 14:35:27","2018-10-14 14:35:27","a1l3s000002wfkEAAQ",False,False,0,1,0,0,1,150000,150000,1541000,0,0,2,23235856
"Omitted","2019-02-14 00:00:00",True,"2018-11-01 10:38:47","2018-12-03T23:57:21.000Z-a1l3s000002wfkGAAQ","0063s00000DYxwtAAD","Pipeline",False,False,"2019-09-12 20:59:27","Closed Lost","Discovery","2019-10-07 14:44:53","2019-02-14 00:00:00",True,False,"0013s00000up8A4AAI","2018-12-17 23:57:21","2018-12-17 23:57:21","a1l3s000002wfkGAAQ",False,True,0,2,0,0,1,150000,150000,23230926,0,0,7,23235856
"Forecast","2019-09-27 00:00:00",True,"2019-04-03 04:00:00","2019-06-16T18:15:04.000Z-a1l3s000002wfkMAAQ","0063s00000DYxwvAAD","Pipeline",False,False,"2019-09-02 15:05:29","Negotiation","Qualification","2019-10-07 14:44:53","2019-09-27 00:00:00",True,False,"0013s00000up8A5AAI","2019-06-30 18:15:04","2019-06-30 18:15:04","a1l3s000002wfkMAAQ",False,False,0,1,0,0,1,107868,107868,5518225,0,0,5,6408393
