"LOCATION","STATE","REGION","LOCATION_ID","corrected_locality","BROKER_ID","Sum_of_UN_2020_E","Min_of_INSIDE_X","Min_of_INSIDE_Y","Max_of_INSIDE_X","Max_of_INSIDE_Y","Avg_of_INSIDE_Y","Avg_of_INSIDE_X"
"Wyoming County","New York","North East","LOC_ID_659","HOMEBUSH","BROKER_922",61406,-81.83,37.43,-77.95,42.86,40.13,-79.88
"Broome County","New York","North East","LOC_ID_316","MOOLOOLABA","BROKER_922",194905,-76.12,41.99,-75.36,42.41,42.13,-75.88
"Nassau County","New York","North East","LOC_ID_39","INGLEBURN","BROKER_922",1393191,-82.04,30.27,-73.42,40.91,39.51,-74.56
"Tioga County","New York","North East","LOC_ID_741","TAHMOOR","BROKER_941",49152,-76.56,41.99,-76.08,42.4,42.14,-76.33
"Ulster County","New York","North East","LOC_ID_337","GLENFIELD","BROKER_941",182005,-74.77,41.58,-73.92,42.17,41.86,-74.14
"Monroe County","New York","North East","LOC_ID_40","MARRICKVILLE","BROKER_941",1373084,-93.09,24.52,-77.37,44.15,38.41,-84.18
"St. Lawrence County","New York","North East","LOC_ID_482","CARINA","BROKER_951",108912,-75.84,44.06,-74.52,45,44.58,-75.12
"Rockland County","New York","North East","LOC_ID_206","FIGTREE","BROKER_951",328980,-74.23,41,-73.9,41.32,41.12,-74.01
"Orleans County","New York","North East","LOC_ID_622","MALENY","BROKER_959",67895,-78.46,43.13,-71.89,45,44.14,-74.87
"Saratoga County","New York","North East","LOC_ID_277","BAYSWATER","BROKER_959",233503,-74.15,42.78,-73.57,43.39,43.04,-73.8
"New York County","New York","North East","LOC_ID_32","CAMPBELLTOWN","BROKER_959",1587747,-74.04,40.68,-73.9,40.87,40.76,-73.97
"Hertford County","North Carolina","South East","LOC_ID_1006","CLERMONT","BROKER_1426",26188,-77.19,36.24,-76.72,36.54,36.34,-76.99
"Sampson County","North Carolina","South East","LOC_ID_638","HIGHGATE HILL","BROKER_1426",64984,-78.65,34.56,-78.11,35.31,35,-78.38
"Randolph County","North Carolina","South East","LOC_ID_217","MIRANDA","BROKER_1426",309581,-92.7,31.61,-79.35,40.3,37.37,-85.31
"Gates County","North Carolina","South East","LOC_ID_1306","MOLONG","BROKER_1439",13741,-76.94,36.31,-76.45,36.55,36.45,-76.7
"Edgecombe County","North Carolina","South East","LOC_ID_692","BUNDABERG","BROKER_1439",55824,-77.82,35.68,-77.34,36.14,35.91,-77.63
"Rowan County","North Carolina","South East","LOC_ID_367","MANSFIELD","BROKER_1439",166675,-83.61,35.5,-80.18,38.38,36.03,-80.98
"Onslow County","North Carolina","South East","LOC_ID_302","ARUNDEL","BROKER_1439",204057,-77.68,34.44,-77.1,34.98,34.69,-77.39
"Northampton County","North Carolina","South East","LOC_ID_906","HORSHAM","BROKER_1454",33001,-77.89,36.2,-75.67,37.55,37.03,-76.45
"Haywood County","North Carolina","South East","LOC_ID_564","CLONTARF","BROKER_1454",80128,-89.48,35.29,-82.74,35.82,35.54,-84.79
"Forsyth County","North Carolina","South East","LOC_ID_101","NORTH PARRAMATTA","BROKER_1454",693975,-84.25,34.05,-80.03,36.26,35.77,-80.92
"Chowan County","North Carolina","South East","LOC_ID_1282","BARDEN RIDGE","BROKER_1475",14634,-76.71,36.01,-76.41,36.34,36.11,-76.62
"Lenoir County","North Carolina","South East","LOC_ID_680","HEATHCOTE","BROKER_1475",57785,-77.83,35.01,-77.42,35.41,35.25,-77.62
"Pitt County","North Carolina","South East","LOC_ID_300","WOODCROFT","BROKER_1475",205356,-77.68,35.33,-77.1,35.82,35.58,-77.39
"Bertie County","North Carolina","South East","LOC_ID_1086","EAGLEBY","BROKER_1484",22274,-77.28,35.86,-76.68,36.24,36.09,-76.99
"McDowell County","North Carolina","South East","LOC_ID_641","NORTHBRIDGE","BROKER_1484",64208,-82.28,35.52,-81.31,37.54,36.69,-81.79
"Buncombe County","North Carolina","South East","LOC_ID_243","CONCORD","BROKER_1484",267370,-82.85,35.41,-82.16,35.81,35.59,-82.53
"Pasquotank County","North Carolina","South East","LOC_ID_771","YOKINE","BROKER_1499",46007,-76.46,36.14,-76.07,36.46,36.29,-76.24
"Burke County","North Carolina","South East","LOC_ID_456","STANHOPE GARDENS","BROKER_1499",115519,-102.93,32.81,-81.36,48.99,38.81,-87.73
"Ashe County","North Carolina","South East","LOC_ID_953","EAST FREMANTLE","BROKER_1541",29646,-81.73,36.24,-81.24,36.58,36.41,-81.48
"Carteret County","North Carolina","South East","LOC_ID_601","SLACKS CREEK","BROKER_1541",72326,-77.16,34.6,-76.01,35.09,34.74,-76.77
"Lincoln County","North Carolina","South East","LOC_ID_112","BELMORE","BROKER_1541",625652,-124.11,31.34,-69.28,49,41,-102.18
"Caswell County","North Carolina","South East","LOC_ID_1063","MURARRIE","BROKER_1556",23251,-79.52,36.24,-79.14,36.54,36.4,-79.32
"Pender County","North Carolina","South East","LOC_ID_639","JINDALEE","BROKER_1556",64537,-78.25,34.29,-77.51,34.72,34.49,-77.86
"Henderson County","North Carolina","South East","LOC_ID_228","GLADSTONE","BROKER_1556",288475,-96.39,32.01,-82.26,41.06,35.23,-89.14
"Perquimans County","North Carolina","South East","LOC_ID_1256","NORMANHURST","BROKER_1589",15464,-76.58,36.07,-76.2,36.37,36.18,-76.44
"Columbus County","North Carolina","South East","LOC_ID_668","SPRINGVALE","BROKER_1589",59893,-79.06,33.96,-78.17,34.47,34.28,-78.65
"Johnston County","North Carolina","South East","LOC_ID_280","COMO","BROKER_1589",227119,-78.7,35.26,-78.07,35.81,35.52,-78.37
"Person County","North Carolina","South East","LOC_ID_800","ILLAWONG","BROKER_1614",42491,-79.15,36.23,-78.79,36.54,36.38,-78.98
"Craven County","North Carolina","South East","LOC_ID_464","HENDRA","BROKER_1614",113714,-77.46,34.8,-76.66,35.41,35.07,-77.04
"Transylvania County","North Carolina","South East","LOC_ID_868","ACACIA RIDGE","BROKER_1629",36348,-83.04,35.03,-82.58,35.42,35.2,-82.75
"Surry County","North Carolina","South East","LOC_ID_558","ST LUCIA","BROKER_1629",81095,-80.95,36.24,-76.66,37.23,36.59,-79.72
"Cumberland County","North Carolina","South East","LOC_ID_81","ROSEMEADOW","BROKER_1629",873682,-88.47,34.84,-69.86,44.16,39.01,-77.12
"Bladen County","North Carolina","South East","LOC_ID_862","RYE","BROKER_1696",37343,-78.89,34.36,-78.18,34.85,34.59,-78.6
"Halifax County","North Carolina","South East","LOC_ID_543","MITTAGONG","BROKER_1696",85153,-79.21,36,-77.26,37.05,36.57,-78.41
"Wake County","North Carolina","South East","LOC_ID_44","MANLY","BROKER_1696",1255471,-78.98,35.52,-78.25,36.07,35.79,-78.66
"Tyrrell County","North Carolina","South East","LOC_ID_1609","ARARAT","BROKER_1705",4559,-76.39,35.6,-76.02,35.99,35.84,-76.24
"Davie County","North Carolina","South East","LOC_ID_759","PEMULWUY","BROKER_1705",47428,-80.7,35.78,-80.37,36.04,35.92,-80.53
"Robeson County","North Carolina","South East","LOC_ID_406","HASSALL GROVE","BROKER_1705",142125,-79.45,34.31,-78.81,34.94,34.66,-79.1
"Brunswick County","North Carolina","South East","LOC_ID_359","PENNANT HILLS","BROKER_1705",169599,-78.64,33.83,-77.65,37.01,34.87,-78.11
"Pamlico County","North Carolina","South East","LOC_ID_1320","BEDFORD","BROKER_1709",13005,-76.97,34.96,-76.48,35.32,35.11,-76.76
"Beaufort County","North Carolina","South East","LOC_ID_739","SORRENTO","BROKER_1709",49404,-77.18,35.21,-76.48,35.73,35.49,-76.91
"Catawba County","North Carolina","South East","LOC_ID_376","TAYLORS LAKES","BROKER_1709",163437,-81.52,35.54,-80.93,35.82,35.69,-81.24
"Iredell County","North Carolina","South East","LOC_ID_308","NORTH SYDNEY","BROKER_1709",201564,-81.1,35.5,-80.69,36.05,35.73,-80.87
"Avery County","North Carolina","South East","LOC_ID_1184","ALSTONVILLE","BROKER_1724",17933,-82.06,35.92,-81.74,36.28,36.09,-81.91
"Hoke County","North Carolina","South East","LOC_ID_647","ALTONA","BROKER_1724",63565,-79.44,34.83,-79.03,35.21,34.98,-79.22
"New Hanover County","North Carolina","South East","LOC_ID_261","NORTH LAKES","BROKER_1724",248860,-78,33.93,-77.72,34.37,34.2,-77.89
"Yadkin County","North Carolina","South East","LOC_ID_837","WARRAGUL","BROKER_1739",39409,-80.87,36.04,-80.43,36.27,36.16,-80.69
"Nash County","North Carolina","South East","LOC_ID_496","BALLAJURA","BROKER_1739",102078,-78.24,35.72,-77.7,36.19,35.95,-77.92
"Dare County","North Carolina","South East","LOC_ID_864","TINGALPA","BROKER_1763",37333,-75.99,35.19,-75.46,36.23,35.82,-75.69
"Wilkes County","North Carolina","South East","LOC_ID_555","NORTH RICHMOND","BROKER_1763",81458,-82.97,33.59,-80.87,36.43,35.74,-81.43
"Mecklenburg County","North Carolina","South East","LOC_ID_46","MOREE","BROKER_1763",1213338,-81.04,35.01,-78.02,36.88,35.56,-80.27
"Scotland County","North Carolina","South East","LOC_ID_834","PICTON","BROKER_1817",39962,-92.35,34.64,-79.33,40.6,36.9,-84.18
"Cleveland County","North Carolina","South East","LOC_ID_489","QUEANBEYAN","BROKER_1817",105700,-92.47,33.7,-81.32,35.56,35.03,-83.55
"Alexander County","North Carolina","South East","LOC_ID_763","SHALVEY","BROKER_1823",47001,-89.5,35.78,-81,37.33,36.52,-85.23
"Harnett County","North Carolina","South East","LOC_ID_410","PARKES","BROKER_1823",140491,-79.2,35.19,-78.53,35.58,35.35,-78.77
"Hyde County","North Carolina","South East","LOC_ID_1518","HOLT","BROKER_1826",6861,-99.67,35.09,-75.75,44.89,38.61,-84.21
"Stokes County","North Carolina","South East","LOC_ID_743","WARRIEWOOD","BROKER_1826",48908,-80.45,36.25,-80.02,36.54,36.36,-80.26
"Caldwell County","North Carolina","South East","LOC_ID_392","RUSE","BROKER_1826",152725,-97.89,29.63,-81.33,39.78,34.86,-90.34
"Alamance County","North Carolina","South East","LOC_ID_358","DOCKLANDS","BROKER_1826",169660,-79.54,35.84,-79.25,36.24,36.07,-79.41
"Currituck County","North Carolina","South East","LOC_ID_954","ELIZABETH BAY","BROKER_1829",29628,-76.27,36.07,-75.77,36.55,36.4,-75.95
"Granville County","North Carolina","South East","LOC_ID_603","BEENLEIGH","BROKER_1829",71941,-78.8,36.02,-78.45,36.54,36.26,-78.64
"Guilford County","North Carolina","South East","LOC_ID_128","REDFERN","BROKER_1829",550490,-80.04,35.9,-79.53,36.25,36.05,-79.84
"Anson County","North Carolina","South East","LOC_ID_979","BEAUDESERT","BROKER_1841",27956,-80.31,34.8,-79.85,35.19,34.97,-80.09
"Duplin County","North Carolina","South East","LOC_ID_623","MOOROOKA","BROKER_1841",67871,-78.2,34.7,-77.65,35.18,34.91,-77.97
"Durham County","North Carolina","South East","LOC_ID_215","WENTWORTHVILLE","BROKER_1841",311501,-79.01,35.86,-78.7,36.23,35.99,-78.89
"Swain County","North Carolina","South East","LOC_ID_1280","AUSTRAL","BROKER_1858",14647,-83.94,35.28,-83.16,35.62,35.43,-83.43
"Watauga County","North Carolina","South East","LOC_ID_669","STIRLING","BROKER_1858",59428,-81.9,36.11,-81.46,36.38,36.21,-81.69
"Gaston County","North Carolina","South East","LOC_ID_289","ALBANY CREEK","BROKER_1858",216637,-81.45,35.15,-80.93,35.41,35.28,-81.16
"Yancey County","North Carolina","South East","LOC_ID_1197","EASTERN CREEK","BROKER_1916",17384,-82.5,35.7,-82.13,36.06,35.9,-82.3
"Stanly County","North Carolina","South East","LOC_ID_660","JERRABOMBERRA","BROKER_1916",61394,-80.48,35.16,-80.06,35.5,35.32,-80.24
"Cabarrus County","North Carolina","South East","LOC_ID_275","INDOOROOPILLY","BROKER_1916",234920,-80.77,35.19,-80.29,35.5,35.4,-80.59
"Vance County","North Carolina","South East","LOC_ID_767","VICTORIA PARK","BROKER_905",46652,-78.51,36.16,-78.28,36.54,36.33,-78.4
"Moore County","North Carolina","South East","LOC_ID_421","WAIKIKI","BROKER_905",131306,-102.16,35.04,-79.11,36.05,35.44,-87.23
"Billings County","North Dakota","Midwest","LOC_ID_1746","CASTLE COVE","BROKER_136",709,-103.66,46.63,-103.03,47.32,46.97,-103.4
"McKenzie County","North Dakota","Midwest","LOC_ID_1517","HARRISDALE","BROKER_136",6867,-104.04,47.32,-102.57,48.12,47.81,-103.33
"Ransom County","North Dakota","Midwest","LOC_ID_1589","PARAFIELD GARDENS","BROKER_161",5047,-98.03,46.28,-97.28,46.63,46.47,-97.65
"Bowman County","North Dakota","Midwest","LOC_ID_1663","TENNYSON","BROKER_185",3080,-104.04,45.94,-102.99,46.27,46.13,-103.43
"Ward County","North Dakota","Midwest","LOC_ID_600","OCEAN GROVE","BROKER_185",73008,-103.6,31.27,-100.97,48.8,42.42,-102
"LaMoure County","North Dakota","Midwest","LOC_ID_1631","ELERMORE VALE","BROKER_193",3739,-99.03,46.28,-98.03,46.63,46.43,-98.53
"Slope County","North Dakota","Midwest","LOC_ID_1745","CABARITA","BROKER_205",723,-104.04,46.27,-102.92,46.62,46.43,-103.46
"Traill County","North Dakota","Midwest","LOC_ID_1482","KYABRAM","BROKER_205",7798,-97.47,47.23,-96.84,47.67,47.46,-97.18
"Dickey County","North Dakota","Midwest","LOC_ID_1592","PORTARLINGTON","BROKER_216",4888,-99,45.93,-98,46.28,46.11,-98.41
"Griggs County","North Dakota","Midwest","LOC_ID_1691","GLENFIELD PARK","BROKER_228",2185,-98.49,47.24,-97.96,47.67,47.44,-98.21
"Rolette County","North Dakota","Midwest","LOC_ID_1301","LANSVALE","BROKER_228",13807,-100.18,48.54,-99.49,48.99,48.79,-99.84
"Hettinger County","North Dakota","Midwest","LOC_ID_1686","DUNDAS VALLEY","BROKER_333",2297,-102.92,46.2,-101.99,46.62,46.42,-102.48
"Stark County","North Dakota","Midwest","LOC_ID_932","KIRRIBILLI","BROKER_333",30786,-103.23,40.97,-89.63,47,45.76,-100.27
"Divide County","North Dakota","Midwest","LOC_ID_1702","LAKE HAVEN","BROKER_343",1918,-104.04,48.63,-102.88,48.99,48.83,-103.44
"Barnes County","North Dakota","Midwest","LOC_ID_1393","SKYE","BROKER_343",10353,-98.46,46.63,-97.68,47.24,46.93,-98.05
"Towner County","North Dakota","Midwest","LOC_ID_1712","PARK ORCHARDS","BROKER_351",1802,-99.52,48.37,-98.97,48.99,48.65,-99.24
"Walsh County","North Dakota","Midwest","LOC_ID_1404","YANCHEP","BROKER_351",9921,-98.31,48.19,-97.13,48.54,48.37,-97.64
"Cavalier County","North Dakota","Midwest","LOC_ID_1655","PULLENVALE","BROKER_353",3295,-99,48.54,-97.92,49,48.75,-98.46
"Burleigh County","North Dakota","Midwest","LOC_ID_520","WEST KEMPSEY","BROKER_353",92572,-100.94,46.63,-100.07,47.32,46.88,-100.63
"Kidder County","North Dakota","Midwest","LOC_ID_1689","EUROKA","BROKER_385",2218,-100.11,46.63,-99.44,47.32,46.95,-99.79
"Williams County","North Dakota","Midwest","LOC_ID_1031","THIRROUL","BROKER_385",24758,-104.04,47.96,-102.82,48.63,48.28,-103.5
"Benson County","North Dakota","Midwest","LOC_ID_1537","PEAK CROSSING","BROKER_413",6360,-99.84,47.84,-98.52,48.37,48.09,-99.37
"Golden Valley County","North Dakota","Midwest","LOC_ID_1690","FERNVALE","BROKER_426",2215,-109.65,46.06,-103.6,47.32,46.7,-105.92
"Stutsman County","North Dakota","Midwest","LOC_ID_1130","KINGAROY","BROKER_426",20090,-99.48,46.63,-98.44,47.32,46.95,-98.85
"Foster County","North Dakota","Midwest","LOC_ID_1667","ASPENDALE GARDENS","BROKER_468",2990,-99.26,47.32,-98.5,47.58,47.46,-98.95
"Grand Forks County","North Dakota","Midwest","LOC_ID_635","ERSKINE PARK","BROKER_468",65667,-97.9,47.67,-96.9,48.19,47.91,-97.33
"Sargent County","North Dakota","Midwest","LOC_ID_1647","MOUNT LOUISA","BROKER_481",3426,-98,45.93,-97.23,46.28,46.12,-97.6
"Cass County","North Dakota","Midwest","LOC_ID_144","PRESTON","BROKER_481",493341,-97.69,32.88,-85.76,47.44,42.29,-93.63
"Emmons County","North Dakota","Midwest","LOC_ID_1668","AUSTINMER","BROKER_543",2918,-100.64,45.94,-99.87,46.63,46.26,-100.21
"Morton County","North Dakota","Midwest","LOC_ID_914","MURRUMBEENA","BROKER_543",32019,-102.09,36.99,-100.58,46.98,44.75,-101.36
"Pembina County","North Dakota","Midwest","LOC_ID_1540","PORT LINCOLN","BROKER_75",6323,-97.94,48.54,-97.12,48.99,48.76,-97.53
"Bottineau County","North Dakota","Midwest","LOC_ID_1561","CONDON","BROKER_89",5773,-101.49,48.54,-100.14,48.99,48.78,-100.8
"Oliver County","North Dakota","Midwest","LOC_ID_1718","SANDHURST","BROKER_97",1669,-101.76,46.98,-100.88,47.29,47.12,-101.32
"Mountrail County","North Dakota","Midwest","LOC_ID_1447","SPRING FARM","BROKER_97",8640,-102.87,47.76,-101.87,48.54,48.17,-102.35
"Ohio County 17","Ohio","Midwest","LOC_ID_017",,"BROKER_1569",2391,-82,40.78,-82,40.78,40.78,-82
"Ohio County 7","Ohio","Midwest","LOC_ID_007",,"BROKER_1569",2747,-84,40.77,-84,40.77,40.77,-84
"Ohio County 23","Ohio","Midwest","LOC_ID_023",,"BROKER_1572",2264,-84,39.37,-84,39.37,39.37,-84
"Ohio County 13","Ohio","Midwest","LOC_ID_013",,"BROKER_1572",2494,-84,39.2,-84,39.2,39.2,-84
"Ohio County 3","Ohio","Midwest","LOC_ID_003",,"BROKER_1572",3216,-83,40.22,-83,40.22,40.22,-83
"Ohio County 14","Ohio","Midwest","LOC_ID_014",,"BROKER_1578",2485,-83,39.99,-83,39.99,39.99,-83
"Ohio County 4","Ohio","Midwest","LOC_ID_004",,"BROKER_1578",3001,-83,39.37,-83,39.37,39.37,-83
"Ohio County 22","Ohio","Midwest","LOC_ID_022",,"BROKER_1579",2264,-84,39.37,-84,39.37,39.37,-84
"Ohio County 12","Ohio","Midwest","LOC_ID_012",,"BROKER_1579",2515,-85,39.12,-85,39.12,39.12,-85
"Ohio County 2","Ohio","Midwest","LOC_ID_002",,"BROKER_1579",3607,-84,39.43,-84,39.43,39.43,-84
"Ohio County 15","Ohio","Midwest","LOC_ID_015",,"BROKER_1580",2428,-83,39.91,-83,39.91,39.91,-83
"Ohio County 5","Ohio","Midwest","LOC_ID_005",,"BROKER_1580",2943,-82,39.32,-82,39.32,39.32,-82
"Ohio County 21","Ohio","Midwest","LOC_ID_021",,"BROKER_1582",2266,-81,41.49,-81,41.49,41.49,-81
"Ohio County 11","Ohio","Midwest","LOC_ID_011",,"BROKER_1582",2621,-82,39.74,-82,39.74,39.74,-82
"Ohio County 1","Ohio","Midwest","LOC_ID_001",,"BROKER_1582",3691,-83,39.79,-83,39.79,39.79,-83
"Ohio County 18","Ohio","Midwest","LOC_ID_018",,"BROKER_1584",2382,-81,40.77,-81,40.77,40.77,-81
"Ohio County 8","Ohio","Midwest","LOC_ID_008",,"BROKER_1584",2713,-85,39.32,-85,39.32,39.32,-85
"Ohio County 16","Ohio","Midwest","LOC_ID_016",,"BROKER_2057",2415,-85,39.18,-85,39.18,39.18,-85
"Ohio County 6","Ohio","Midwest","LOC_ID_006",,"BROKER_2057",2749,-81,40.08,-81,40.08,40.08,-81
"Ohio County 19","Ohio","Midwest","LOC_ID_019",,"BROKER_2059",2345,-82,40.79,-82,40.79,40.79,-82
"Ohio County 9","Ohio","Midwest","LOC_ID_009",,"BROKER_2059",2668,-83,39.91,-83,39.91,39.91,-83
"Ohio County 20","Ohio","Midwest","LOC_ID_020",,"BROKER_2065",2284,-83,39.99,-83,39.99,39.99,-83
"Ohio County 10","Ohio","Midwest","LOC_ID_010",,"BROKER_2065",2625,-83,39.38,-83,39.38,39.38,-83
"Willacy County","Oklahoma","South West","LOC_ID_1053","HALLETT COVE","BROKER_135",23715,-98,26.3,-97.23,26.6,26.46,-97.74
"Bandera County","Oklahoma","South West","LOC_ID_1066","NEWMARKET","BROKER_269",23177,-99.6,29.55,-98.78,29.9,29.72,-99.12
"Gray County","Oklahoma","South West","LOC_ID_982","BURWOOD EAST","BROKER_273",27829,-101.08,35.18,-100.22,37.99,36.27,-100.7
"Aransas County","Oklahoma","South West","LOC_ID_1067","PRAIRIEWOOD","BROKER_320",23171,-97.23,27.85,-96.79,28.31,28.05,-97.04
"Freestone County","Oklahoma","South West","LOC_ID_1104","SEBASTOPOL","BROKER_352",21422,-96.49,31.42,-95.79,31.99,31.71,-96.19
"Tyler County","Oklahoma","South West","LOC_ID_931","HECKENBERG","BROKER_352",30811,-94.65,30.52,-80.62,39.6,33.51,-90.15
"Hockley County","Oklahoma","South West","LOC_ID_1082","BAYVIEW","BROKER_372",22481,-102.61,33.38,-102.07,33.82,33.58,-102.38
"Kleberg County","Oklahoma","South West","LOC_ID_921","ARANA HILLS","BROKER_372",31535,-98.05,27.21,-97.23,27.63,27.46,-97.85
"Palo Pinto County","Oklahoma","South West","LOC_ID_970","ROSEHILL","BROKER_396",28437,-98.57,32.51,-98.05,33,32.76,-98.26
"Gillespie County","Oklahoma","South West","LOC_ID_967","PARKSIDE","BROKER_401",28836,-99.3,30.13,-98.58,30.49,30.29,-98.92
"Colorado County","Oklahoma","South West","LOC_ID_1118","BURNIE","BROKER_425",20783,-96.84,29.25,-96.18,29.95,29.66,-96.53
"Grimes County","Oklahoma","South West","LOC_ID_963","KEY","BROKER_425",29279,-96.18,30.23,-95.8,30.86,30.47,-95.99
"Llano County","Oklahoma","South West","LOC_ID_1105","SEDDON","BROKER_445",21379,-98.96,30.49,-98.35,30.92,30.69,-98.55
"Bee County","Oklahoma","South West","LOC_ID_933","MITCHELL","BROKER_445",30669,-98.08,28.13,-97.38,28.7,28.4,-97.74
"Uvalde County","Oklahoma","South West","LOC_ID_1007","COLLINGWOOD","BROKER_467",26116,-100.11,29.08,-99.41,29.62,29.29,-99.75
"Lampasas County","Oklahoma","South West","LOC_ID_1112","ASHTONFIELD","BROKER_488",21128,-98.56,31.03,-97.91,31.45,31.14,-98.2
"San Jacinto County","Oklahoma","South West","LOC_ID_936","OXLEY VALE","BROKER_488",30493,-95.35,30.32,-94.83,30.87,30.59,-95.15
"Milam County","Oklahoma","South West","LOC_ID_1035","ALFREDTON","BROKER_496",24566,-97.31,30.46,-96.62,31.08,30.76,-96.99
"Gaines County","Oklahoma","South West","LOC_ID_1121","EAST DEVONPORT","BROKER_524",20634,-103.06,32.52,-102.2,32.95,32.77,-102.66
"Trinity County","Oklahoma","South West","LOC_ID_964","KILLARNEY","BROKER_524",29218,-123.61,30.84,-94.85,41.34,37.57,-114.17
"Hutchinson County","Oklahoma","South West","LOC_ID_998","RUSSELL LEA","BROKER_96",26728,-101.62,35.62,-97.39,43.49,38.25,-100.19
"Crook County","Oregon","North West","LOC_ID_935","OAK FLATS","BROKER_1960",30616,-121.1,43.69,-104.05,44.99,44.4,-111.29
"Coos County","Oregon","North West","LOC_ID_516","MOOROOLBARK","BROKER_1982",93620,-124.46,42.67,-71.01,45.3,43.8,-102.41
"Tillamook County","Oregon","North West","LOC_ID_1017","KOORINGAL","BROKER_2004",25545,-124.01,45.04,-123.29,45.78,45.47,-123.76
"Clatsop County","Oregon","North West","LOC_ID_861","ROMSEY","BROKER_2009",37386,-124.02,45.77,-123.35,46.27,46.03,-123.76
"Lane County","Oregon","North West","LOC_ID_186","ALEXANDRIA","BROKER_2031",373526,-124.15,38.26,-100.24,44.28,43.63,-121.6
"Josephine County","Oregon","North West","LOC_ID_532","PENDLE HILL","BROKER_2113",87752,-123.94,41.99,-123.22,42.76,42.37,-123.42
