"City","STREET","Restaurant","INSPECTION_DATE","GRADE","June","Oct","Yearly_Sales","Apr","Feb","Dec","May","ZIPCODE","Aug","Food_Cost_Per_Month","Nov","Jan","CAMIS","July","Mar","Sep"
"BRONX","EAST  149 STREET","SUBWAY","2018/05/22","A",555620.31,951827.32,7521003.29,242644.8,986541.09,818346.97,902538.05,10455,362382.22,21996.15,644108.04,283276.11,41382991,574281.22,338269.74,861167.42
"BROOKLYN","13TH AVE","SUBWAY","2017/05/23","A",911470.32,964221.3,7151964.42,874968.18,400604.33,228327.51,493425.39,11228,496842.58,27550.53,375625.97,456064.71,50033012,572270.11,930306.15,447837.87
"BROOKLYN","13TH AVE","SUBWAY","2017/05/23",,341988.57,447546.54,7114828.55,493852.3,880535.37,265929.88,865884.59,11228,723213.17,16949.63,426215.46,377543.94,50033012,918087.82,456303.32,917727.59
"BROOKLYN","13TH AVE","SUBWAY","2017/05/23",,237606.75,541216.5,6667970.05,803973.37,357324.4,207539.74,611581.67,11228,805341.44,16512.57,258004.6,913006.68,50033012,863841.71,581583.88,486949.31
"QUEENS","BROADWAY","SUBWAY","2018/05/23",,420955.59,873687.93,7447707.71,332681.88,994127.42,912105.7,617100.05,11373,460437.87,20009.38,985766.2,426621.19,50038483,359694.84,838206.88,226322.16
"MANHATTAN","EAST  116 STREET","SUBWAY","2018/05/23","A",555696.3,882194.08,7227051.61,782747.01,558549.88,754691.4,514598.06,10029,788335.52,15622.85,277593.66,558695.2,41470284,462221.58,446170.59,645558.33
"MANHATTAN","EAST  116 STREET","SUBWAY","2018/05/23","A",750192.57,643973.78,6238977.88,744061.94,307075.04,235864.42,656943.23,10029,916986.25,16852.45,340905.83,534637.63,41470284,347073.67,289670.88,471592.64
"MANHATTAN","WEST   58 STREET","SUBWAY","2018/05/23","A",504810.71,590775.32,8101299.82,641541.62,653501.11,880835.23,887240.76,10019,541083.38,17461.77,657463.64,566426.67,40995004,926231.95,445868.7,805520.73
"MANHATTAN","WEST   58 STREET","SUBWAY","2018/05/23","A",940095.48,935927.26,7452647.37,973125.97,418172.03,659988.06,687433.27,10019,648993.98,15224.19,441437.63,480682.66,40995004,346101.37,350085.16,570604.5
"MANHATTAN","EAST  116 STREET","SUBWAY","2018/05/23","A",502035.91,835507.71,7372404.59,867746.02,738174.34,392870.41,281259.72,10029,310283.46,26245.25,862948.41,464331.72,41470284,811610.13,458128.45,847508.31
"QUEENS","BROADWAY","SUBWAY","2018/05/23",,975698.07,458453.31,7281595.49,606429.71,318089.96,831459.51,974814.91,11373,873378.5,24272.5,296452.9,858495.15,50038483,239784.52,317220.6,531318.35
"QUEENS","BROADWAY","SUBWAY","2018/05/23",,644250.84,727721.77,7680982.4,795535.28,901998.06,875830.11,823235.02,11373,648569.83,15288.95,277052.17,379055.71,50038483,418972.23,302033.9,886727.48
"MANHATTAN","PARK AVE","SUBWAY","2016/05/24","A",514191.23,281863.72,5999879.64,696385.42,405112.9,435042.05,690722.52,10035,448293.64,28876.97,602849.65,355084.92,50013182,366041.96,919339.77,284951.86
"MANHATTAN","PARK AVE","SUBWAY","2016/05/24","A",520102.84,376074.56,7091649.95,784874.33,469014.65,384828.96,332173.84,10035,860780.08,26811.41,791965.72,592137.22,50013182,899412.07,653610.37,426675.31
"MANHATTAN","W 34TH ST","SUBWAY","2016/05/24","A",324556.47,580986.31,7092516.84,570623.57,769605.01,949539.34,995215.89,10001,572702.52,22079.61,337550.59,366967.87,50002933,665305.98,669455.43,290007.86
"QUEENS","COOPER AVE","SUBWAY #47857","2016/05/24","A",986619.06,374236.99,7062845,328698.82,955887.1,890344.82,234785,11385,749091.01,15249.15,228635.41,254375.07,50047922,310353.7,868964.78,880853.24
"MANHATTAN","W 34TH ST","SUBWAY","2016/05/24","A",651530.71,862244.16,7308197.56,743121.78,968668.78,213015.15,330028.2,10001,647744.48,24436.57,906122.41,285617.1,50002933,343458.32,567939.66,788706.81
"QUEENS","COOPER AVE","SUBWAY #47857","2016/05/24","A",555976.46,857923.97,7536329.35,340561.26,578736.67,749360.08,394828.18,11385,496627.69,23143.02,710023.11,960268.77,50047922,540164.94,901582.77,450275.45
"MANHATTAN","W 34TH ST","SUBWAY","2016/05/24",,200278.49,808727.19,7153843.35,896564.36,579940.18,664360.07,567278.53,10001,677319.43,25278.59,606844.55,351398.45,50002933,522083.96,344068.71,934979.43
"MANHATTAN","W 34TH ST","SUBWAY","2016/05/24","A",480741.41,745512.77,7568395.62,502674.63,734457.93,765158.62,668977.96,10001,933750.5,15929.7,581112.27,218554.3,50002933,520445.35,769382.61,647627.27
"MANHATTAN","PARK AVE","SUBWAY","2016/05/24","A",309298.88,525003.7,6629805.91,803248.72,872329,402128.06,915595.94,10035,761305.17,18505.8,410163.29,571559.51,50013182,200131.17,220531.01,638511.46
"MANHATTAN","GRAND STREET","SUBWAY","2017/05/24","A",652541.6,241197.01,6668187.56,367686.13,449622.82,358289.46,630674.72,10002,815970.75,20031.01,859906.29,564554.75,50002464,685375.58,623447.1,418921.35
"MANHATTAN","GRAND STREET","SUBWAY","2017/05/24",,973750.36,585845.72,7752976.55,597039.63,472237.47,713884.83,947877.51,10002,295693.27,29072.22,815572.71,995901.98,50002464,648858.3,376082.92,330231.85
"MANHATTAN","GRAND STREET","SUBWAY","2017/05/24","A",827188.06,457961.05,8004011.91,765785.96,897982.65,774598.5,771468.55,10002,672949.83,20215.65,489295.69,480907.01,50002464,318542.37,679557.93,867774.31
"MANHATTAN","3 AVENUE","SUBWAY","2017/05/24","A",942193.1,786949.22,6849661.29,267988.46,595840.18,247617.93,674573.55,0,950325.35,17220.84,455118.88,283318.49,41622818,825514.02,262741.76,557480.35
"MANHATTAN","E 14TH ST","SUBWAY","2018/05/24",,669025.07,983288.55,6838346.01,218559.7,446925.87,407203.74,788065.34,10003,292525.47,21054.31,600672.59,983946.27,50078360,249692.76,226452.39,971988.26
"MANHATTAN","E 14TH ST","SUBWAY","2018/05/24",,643340.71,739963.54,5752628.41,273573.06,335030.41,321126.89,462954.79,10003,671531.95,25510.65,581423.06,283236.13,50078360,618407.74,331533.95,490506.18
"MANHATTAN","MADISON AVENUE","SUBWAY","2018/05/24","A",491087.97,323711.11,6551443.93,216499.19,963280.66,642575.93,670259.04,10029,238679.91,22457.27,581898.78,948966.64,41712403,687627.17,455684.42,331173.11
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/05/25",,266914.9,606848.67,5352795.54,672380.18,638044.68,317417.48,374063.84,11435,336147.32,23971.26,230780.8,562979.66,40881793,632137.72,352653.53,362426.76
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/05/25",,878117.28,824381.53,6848245.52,755094.38,480191.6,588899.7,968396.82,11435,651727.51,28190.03,344944.5,323127.11,40881793,229812.84,267112.98,536439.27
"QUEENS","JAMAICA AVENUE","SUBWAY","2016/05/25",,310538.72,850542.78,7883036.49,782288.34,890512.19,991062.42,830673.05,11435,477276.99,20128.66,579760.33,785520.86,40881793,200750.91,757486.28,426623.62
"BROOKLYN","UTICA AVE","SUBWAY","2017/05/25","A",722510.21,577396.85,6076455.57,246668.28,216824.12,380660.03,737026.37,11213,425286.33,29375.67,772148.1,574492.7,50036372,502775.03,557693.57,362973.98
"BROOKLYN","UTICA AVE","SUBWAY","2017/05/25",,272745.16,879106.97,7642703.32,825046.37,857138.15,513247.23,863794.63,11213,912660.13,21555.92,836335.84,356228.03,50036372,209356.35,574618.36,542426.1
"QUEENS","CROSSBAY BLVD","SUBWAY","2017/05/25","A",331935.57,578545.16,6672368.99,476556.87,605530.37,953776.44,311086.97,11414,382420.75,15274.01,888843.04,582599.07,50046735,632876.77,543873.51,384324.47
"BRONX","PROSPECT AVE","SUBWAY","2017/05/25",,514601.97,534329.47,7265659.36,272260.04,808601.43,522135.95,509838.56,10459,719226.32,23903.44,821381.9,732262.21,50033415,519955.2,552836.6,758229.71
"BRONX","PROSPECT AVE","SUBWAY","2017/05/25",,222212.71,320469.93,6367244.65,744984.13,206347.56,489870.39,902550.58,10459,689787.26,27682.22,326969.23,514658.03,50033415,546835.94,722821.56,679737.33
"BRONX","E 170TH ST","SUBWAY","2017/05/25","A",477811.36,593149.82,7908592.5,898072.63,564603.78,855589.33,851282.12,10452,605175.63,15958.69,948421.94,263276.54,50046506,394820.68,969972.53,486416.14
"BROOKLYN","UTICA AVE","SUBWAY","2017/05/25","A",473914.36,535506.52,7042683.63,882525.34,530945.17,711011.36,751097.07,11213,215121.32,23442.13,689393.42,555945.3,50036372,413030.76,720695.35,563497.66
"QUEENS","N CONDUIT AVE","SUBWAY","2018/05/25",,662666.61,341392.52,7407659.79,727380.49,481399.64,389212,487651.76,11420,960275.83,17891,729310.33,968520.48,50016857,435068.29,861839.82,362942.02
"MANHATTAN","3 AVENUE","SUBWAY","2018/05/25","A",864132.27,795001.88,8511819.53,448594.24,352843.74,449939.22,560115.79,10029,903725.56,24998.13,951648.39,803695.23,41147913,935974.23,812658.54,633490.44
"QUEENS","UNION TPKE","SUBWAY","2018/05/25","A",318789.4,633313.18,7155727.6,387542.59,885561.43,731820.64,493043.11,11040,998731.66,24328.72,538310.26,789599.2,50076263,350388.65,644047.29,384580.19
"QUEENS","UNION TPKE","SUBWAY","2018/05/25","A",829284.8,967383.19,8982979.93,297049.29,806581.83,575933.79,699712.97,11040,989680.13,29585.24,930410.38,919050.24,50076263,986068.78,251929.57,729894.96
"QUEENS","N CONDUIT AVE","SUBWAY","2018/05/25",,288110.28,293948.55,5999105.83,687461.69,645573.79,524275.3,410446.14,11420,403171.95,21465.64,718264.98,216824.1,50016857,517825.24,752138.12,541065.69
"QUEENS","N CONDUIT AVE","SUBWAY","2018/05/25",,677855.03,549828.59,7989848.92,225893.83,705498.16,554913.37,914941.86,11420,736028.21,20838.54,774476.7,589732.83,50016857,499816.58,762825.62,998038.14
"MANHATTAN","3 AVENUE","SUBWAY","2018/05/25","A",672790.88,913923.4,7210680.7,619503.17,634718.58,951096.95,460754.53,10029,333443.66,21869.08,627994.82,399926.4,41147913,326263.88,586669.22,683595.21
"QUEENS","N CONDUIT AVE","SUBWAY","2018/05/25",,266728.61,821775.65,7802424.45,206556.57,934318.3,641289.03,733063.76,11420,869253.67,23073.87,438534.21,969285.75,50016857,692890.52,269169.31,959559.07
"QUEENS","UNION TPKE","SUBWAY","2018/05/25","A",374037.31,614289.88,7590466.02,425787.54,546928.94,905523.98,256251.93,11040,733678.27,28165.03,409130.16,952429.29,50076263,980997.92,756843.23,634567.57
"QUEENS","N CONDUIT AVE","SUBWAY","2018/05/25",,870045.9,385424.07,6996262.69,940217.25,445279.03,627026.17,828366.16,11420,715157.27,26937.17,351733.47,911206.15,50016857,277939.3,288723.64,355144.28
"MANHATTAN","3 AVENUE","SUBWAY","2018/05/25","A",391498.85,477306.79,6272524.6,802499.17,850969.81,322461.93,491481.11,10029,256112.94,15351.47,379225.73,516258.48,41147913,486768.53,549413.61,748527.65
"MANHATTAN","W 17TH ST","SUBWAY","2016/05/26",,252685.49,655613.67,6816158.37,478774.46,475361.86,789043.69,205400.69,10011,962601.9,29088.83,346874.04,584377.94,50036964,936062.47,925394.12,203968.04
"MANHATTAN","W 17TH ST","SUBWAY","2016/05/26",,873318.9,844190.2,6849756.67,858141.81,573619.63,774384.11,336102.37,10011,369052.17,22924.27,334237.52,811569.66,50036964,568413.38,219496.49,287230.43
"MANHATTAN","W 17TH ST","SUBWAY","2016/05/26",,571222.54,683617.92,6597871.96,218542.32,739712.28,208959.13,748174.66,10011,277521.96,22319.54,770757.78,452748.48,50036964,652029.31,284995.92,989589.66
"BRONX","EAST  167 STREET","SUBWAY","2016/05/26","A",252837.91,756119.22,7146326,452173.21,988630.07,653786.33,408804.96,10452,570286.34,25575.18,434663.43,873297.7,41291758,389037.96,592408.5,774280.37
"MANHATTAN","W 17TH ST","SUBWAY","2016/05/26",,905911.44,811789.55,6715466.98,214381.64,833573.18,526916.11,242409.8,10011,840275.75,24647.59,752194.75,223793.79,50036964,543418.18,347150.29,473652.5
"BRONX","GRAND CONCOURSE","SUBWAY","2017/05/26","A",471449.26,810804.67,6809854.36,243967.33,813515.41,745369.77,270341.02,10458,283489.09,19426.49,465280.15,888207.85,41371684,710257.61,584852.04,522320.16
"BRONX","GRAND CONCOURSE","SUBWAY","2017/05/26","A",731436.93,395536.97,7389501.19,899607.96,460284.71,481906.87,738670.01,10458,496618.13,29101.73,678573.35,261699.64,41371684,800546.7,717460.4,727159.52
"MANHATTAN","2 AVENUE","SUBWAY","2017/05/26","A",517826.09,764634.91,6795239.14,713444.97,505372.53,266547.14,537709.98,10010,366073.62,19690.9,498709.87,468139.56,41250691,702784.7,872388.32,581607.45
"MANHATTAN","2 AVENUE","SUBWAY","2017/05/26","A",292372.39,715946.95,6161698.83,551282.86,352642.85,844837.96,524777.23,10010,819277.2,18088.55,530193.31,235206.62,41250691,596398.09,491733.7,207029.67
"BROOKLYN","CHURCH AVE","SUBWAY","2018/05/26",,278481.25,872424.54,6244366.06,284052.14,439495.44,641607.45,201582.28,11226,205117.31,15644.85,874124.5,394434.24,50042083,719961.14,727890.54,605195.23
"BROOKLYN","CHURCH AVE","SUBWAY","2018/05/26","A",536950.25,209772.51,6938519.91,257546.83,795282.62,957715.37,685757.1,11226,207268.94,24690.67,337902.07,344486.73,50042083,959433.63,909143.7,737260.16
"BROOKLYN","CHURCH AVE","SUBWAY","2018/05/26","A",874179.69,353037.34,7977005.15,595717.96,798229.42,350895.41,808295.14,11226,571599.48,23746.54,896519.8,836355.83,50042083,726688.96,751376.18,414109.94
"MANHATTAN","WEST   46 STREET","SUBWAY","2016/05/27","A",650831.12,339267.81,6093036.38,707976.91,905794.88,579331.22,606825.02,10036,212455.18,18056,224321.12,286669.1,41577558,422184.45,581864.91,575514.66
"BROOKLYN","COURT ST","SUBWAY","2016/05/27","A",533894.12,251421.44,5570539.92,617680.3,759615.89,343244.11,286179.81,11201,528441.04,17772.41,469301.57,451645.95,50039378,206574.88,310605.81,811935
"MANHATTAN","WEST   46 STREET","SUBWAY","2016/05/27","A",243078.69,805586.37,7339527.23,490086.05,203669.43,768808.55,651540.07,10036,906007.68,25819.36,409433.34,966001.74,41577558,562705.45,989334.22,343275.64
"MANHATTAN","WEST   46 STREET","SUBWAY","2016/05/27","A",581367.82,353847.37,6693731.61,814708.15,523471.73,909568.55,243814.14,10036,751873.06,19103.69,456691.08,526448.82,41577558,492125.96,683789.83,356025.1
"BROOKLYN","COURT ST","SUBWAY","2016/05/27","A",985560.78,908733.04,6685522.13,617892.94,658752.06,550379.31,342900.26,11201,209483.67,29139.05,814334.63,524624.52,50039378,203444.49,636035.64,233380.79
"BRONX","JEROME AVE","SUBWAY","2018/05/29",,898558.42,327360.69,7214737.39,751147.74,552184.99,519750.7,960131.85,10467,456850.21,25493.34,455977.88,531195.32,50057220,308156.75,759992.09,693430.75
"STATEN ISLAND","BAY STREET","SUBWAY","2018/05/29",,479806.9,972806.02,7134323.34,390295.8,689818.65,693464.69,241204.76,10301,915428.2,19974.42,781766.46,315430.52,41283984,430965.58,813793.78,409541.98
"BRONX","JEROME AVE","SUBWAY","2018/05/29",,466335.5,870084.79,6344175.9,704938.06,316996.82,616726.28,514850.37,10467,208946.92,16399.89,569819.29,568636.68,50057220,403566.54,533452.83,569821.82
"BRONX","JEROME AVE","SUBWAY","2018/05/29",,914690.32,744085.47,8126567.62,911827.28,656154.79,579247,867170.27,10467,760886.72,19703.17,336489.3,683583.93,50057220,500239.91,409426.13,762766.5
"STATEN ISLAND","BAY STREET","SUBWAY","2018/05/29",,768638.94,800120.73,7179851.77,350217.16,696385.99,804467.54,740427.61,10301,211462.09,15930.78,654357.33,445284.31,41283984,584733.45,291522.68,832233.94
"BRONX","JEROME AVE","SUBWAY","2018/05/29",,238726.59,747735.8,7324514.91,260967.79,975360.76,828624.08,779875.57,10467,811517.33,15910.27,693493.52,320603.19,50057220,266190.96,548817.61,852601.71
"STATEN ISLAND","BAY STREET","SUBWAY","2018/05/29",,627457.47,952047.76,8056311.63,490508,527835.46,707715.58,413382.24,10301,712984.52,28318.04,489854.29,810826.27,41283984,715223.14,664302.54,944174.36
"MANHATTAN","BROADWAY","SUBWAY","2016/05/03",,662706.5,993961.38,8384169.79,627353.08,971527.08,351062.83,500304.14,10006,895472.16,19950.98,911952.94,956703.16,50047631,792367.15,515822.8,204936.57
"BRONX","W KINGSBRIDGE RD","SUBWAY","2016/05/03","A",699974.56,727717.61,6529609.79,887025.9,589893.35,207717.9,474378.33,10468,403491.95,29853.07,774564.06,442709.8,50049482,534053.03,520182.95,267900.35
"MANHATTAN","BROADWAY","SUBWAY","2016/05/03",,383661.37,814695.55,8230857.61,721168.26,910568.91,693846.29,670774.89,10006,990164.69,26139.36,622106.25,779248.73,50047631,935335.8,356845.1,352441.77
"MANHATTAN","BROADWAY","SUBWAY","2016/05/03",,877165.64,938119.11,8279066.2,280233.04,954282.23,795459.04,638698.28,10006,982684.76,16504.93,323482.37,926220.35,50047631,902044.4,439727.01,220949.97
"MANHATTAN","BROADWAY","SUBWAY","2016/05/03",,229534.96,552818.2,8406735.98,974507.43,226726.92,597562.85,721644.35,10006,907607.57,23873.9,893674.11,980883.01,50047631,606884.55,977059.83,737832.2
"BRONX","E 161ST ST","SUBWAY","2017/05/03","A",928726.13,254708.01,8314670.25,926269.16,824525.51,867737.58,907026.26,10451,722577.47,15447.99,810394.27,940900.47,50044824,429051.77,390363.66,312389.96
"MANHATTAN","EAST  118 STREET","SUBWAY","2017/05/03","A",269570.63,988027.33,7130329.34,808104.51,750243.63,928240.52,409548.28,10035,841794.05,15117.23,528443.51,964601.26,41373642,202322.78,201378.34,238054.5
"STATEN ISLAND","FOREST AVENUE","SUBWAY","2018/05/03","A",704665.51,369548.96,6427605.18,644837.99,651257.12,449490.02,456138.82,10310,947569.58,23970.98,252334.4,542898.62,41680240,266306.68,286175.91,856381.57
"BROOKLYN","86TH ST","SUBWAY","2017/05/30","A",723005.38,231926.6,8160977.6,496313.03,728038.84,833644.87,781607.29,11214,869166.17,15417.73,892410.25,990292.07,50034203,701155.87,362289.61,551127.62
"QUEENS","JAMAICA AVENUE","SUBWAY","2017/05/30","A",456704.39,614877.21,6375405.23,600673.23,524211.02,266294.94,494911.71,11418,973865.52,24479.18,386852.8,545312.82,41519649,226781.77,357455.92,927463.9
"MANHATTAN","VANDERBILT AVE","SUBWAY","2017/05/30",,331396.11,951502.38,6995325.52,283818.3,626780.86,280396.54,864243.64,10017,345705.66,19513.55,492665.71,587747.73,50045945,564061.07,847656.92,819350.6
"QUEENS","JAMAICA AVENUE","SUBWAY","2017/05/30","A",378640.42,427954.82,7282553.89,962443.23,816779.44,641245.29,803586.08,11426,432947.85,18314.49,260142.66,928684.48,41277845,351772.54,835664.69,442692.39
"MANHATTAN","VANDERBILT AVE","SUBWAY","2017/05/30",,804498.9,439781.91,7547365.58,779765.06,923212.74,550777.42,854246.98,10017,481210.16,25761.45,594151.84,956150,50045945,683005.84,257183.43,223381.3
"MANHATTAN","WEST   43 STREET","SUBWAY","2018/05/30",,280222.31,415559.32,6993924.66,527802.28,821273.72,429217.08,606047.97,10036,530484.65,28643.44,945084.22,874636.19,41078147,781266.96,461789.7,320540.26
"BROOKLYN","3 AVENUE","DUNKIN' DONUTS/SUBWAY","2018/05/30",,578066.72,724205.83,7658782.25,335280.3,691915.18,689182.48,797029.16,11215,281041.83,27761.37,617686.32,342924.96,40510811,965399.88,888203.32,747846.27
"MANHATTAN","WEST   43 STREET","SUBWAY","2018/05/30",,255462.39,209658.99,7545768.49,808086.54,400761.54,787035.84,537338.69,10036,415429.35,24985.5,876146.09,761954.36,41078147,940199.44,689335.95,864359.31
"BROOKLYN","WYCKOFF AVE","SUBWAY","2018/05/30",,429666.66,592763.45,7237114.95,809156.31,229112.99,310450.36,794883.68,11237,632014,21428.05,659811.65,889885.74,50050498,720567.11,602322.26,566480.74
"BROOKLYN","WYCKOFF AVE","SUBWAY","2018/05/30",,777352.26,873770.69,8012279.47,211598.24,676195.01,578944.87,605323.33,11237,756915.56,27765.14,574898.32,718826.62,50050498,568525.67,942616.37,727312.53
"QUEENS","BROADWAY","SUBWAY","2018/05/30","A",261076.54,892640.48,7790125.8,497198.35,645883.95,655027.39,509630.87,11373,967970.18,19659.82,287949.95,999190.65,50001399,356653.86,985704.7,731198.88
"MANHATTAN","WEST   43 STREET","SUBWAY","2018/05/30",,711949.69,967760.64,7312975.23,623542.48,697847.51,859297.13,467271.95,10036,665629.22,20226.72,391704.25,413905.8,41078147,366553.41,669340.32,478172.83
"BROOKLYN","WYCKOFF AVE","SUBWAY","2018/05/30",,568244.56,323962.29,7891694.29,728579.3,791880.27,261611.74,932899.46,11237,627624.84,28356.51,763217.05,466240.47,50050498,819198.62,802870.26,805365.43
"MANHATTAN","WEST   43 STREET","SUBWAY","2018/05/30",,225226.53,933676.63,6887545.08,436055.15,499089.07,225575.14,952880.34,10036,220152.47,28846.93,725808.69,670130.64,41078147,590555.22,771157.25,637237.95
"BROOKLYN","WYCKOFF AVE","SUBWAY","2018/05/30",,955850.29,673470.19,8258374.44,922391.73,907527.56,268509.23,947036.03,11237,367577.97,23875.13,655896.99,934581.08,50050498,757392.38,544638.75,323502.24
"BROOKLYN","WYCKOFF AVE","SUBWAY","2018/05/30",,297989.04,872738.51,6800703.59,874636.03,510461.16,404461.8,905135.15,11237,488959.03,28529.22,422480.89,546406.9,50050498,371673.22,405052.77,700709.09
"BROOKLYN","UNION AVENUE","SUBWAY","2016/05/31",,312761.01,361691.72,5194529.18,332459.83,653314.22,259967.98,503659.21,11211,888025.04,26415.53,550514.63,227261.83,41719136,435634.68,373908.11,295330.92
