"Case_Id","Account_Id","AccountId","RecordType_Name","ForecastCategory","Case_Priority","IsClosed","CloseDate","Name","CreatedById","OwnerId","Case_IsEscalated","IsWon","RecordTypeId","Account_Name","StageName","RecordTypeName","LastProcessedDate","Case_CaseNumber","LeadSource","Account_Industry","CreatedDate","Id","ForecastCategoryName","Amount","Case_ED_Outcome__c"
"500B000000356A3IAI","001B000000ZU9F1IAL","001B000000ZU9F1IAL","Simple Opportunity","Pipeline","High","false","2022-06-11","New Opportunity [2066]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","Fujitsu Ten Corp. Of America","Qualification","Simple Opportunity","2022-09-09","00009291","N/A","Energy","2019-12-02T18:35:53.000Z","006B0000003heKaIAI","Pipeline",1119000,51.6
"500B00000045wrMIAQ","001B000000WJ6wnIAD","001B000000WJ6wnIAD","Simple Opportunity","Pipeline","High","false","2022-04-25","New Opportunity [2067]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","E  Color","Qualification","Simple Opportunity","2022-09-09","00019644","N/A","Shipping","2019-10-16T20:59:09.000Z","006B0000003heKbIAI","Pipeline",1765000,51.6
"500B000000358p4IAA","001B000000ZU9F2IAL","001B000000ZU9F2IAL","Simple Opportunity","BestCase","Medium","false","2022-07-30","New Opportunity [2068]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","MedPlus","Needs Analysis","Simple Opportunity","2022-09-09","00013356","N/A","Consulting","2020-01-20T23:40:31.000Z","006B0000003heKcIAI","Best Case",1517000,51.6
"500B000000337L4IAI","001B000000WJ6wpIAD","001B000000WJ6wpIAD","Simple Opportunity","Closed","Low","true","2022-04-03","New Opportunity [2069]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","true","012B000000090sjIAA","Alaska Housing Finance Corp.","Closed Won","Simple Opportunity","2022-09-09","00016797","N/A","Utilities","2019-09-24T20:40:09.000Z","006B0000003heKdIAI","Closed",1271000,51.6
"500B00000045wrNIAQ","001B000000ZU9F3IAL","001B000000ZU9F3IAL","Simple Opportunity","Pipeline","High","false","2022-03-19","New Opportunity [2070]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Designs Unlimited","Qualification","Simple Opportunity","2022-09-09","00019645","N/A","Retail","2019-09-09T18:44:55.000Z","006B0000003heKeIAI","Pipeline",1655000,81.6
"500B00000045wrPIAQ","001B000000ZU9F4IAL","001B000000ZU9F4IAL","Simple Opportunity","Pipeline","Low","false","2022-02-01","New Opportunity [2071]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","B P Energy Co / B P Upstream Technology, Div","Qualification","Simple Opportunity","2022-09-09","00019647","N/A","Electronics","2019-07-25T23:04:51.000Z","006B0000003heKfIAI","Pipeline",829000,81.6
"500B0000002uDTEIA2","001B000000ZU9F5IAL","001B000000ZU9F5IAL","Simple Opportunity","Closed","High","true","2022-02-25","New Opportunity [2072]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","true","012B000000090sjIAA","CreativeRelo","Closed Won","Simple Opportunity","2022-09-09","00006166","N/A","Chemicals","2019-08-18T21:07:35.000Z","006B0000003heKgIAI","Closed",1396000,68.9
"500B00000045wrQIAQ","001B000000WJ6wsIAD","001B000000WJ6wsIAD","Simple Opportunity","Pipeline","Medium","false","2022-07-12","New Opportunity [2073]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","phoenix group","Qualification","Simple Opportunity","2022-09-09","00019648","N/A","Apparel","2020-01-02T22:23:53.000Z","006B0000003heKhIAI","Pipeline",887000,51.6
"500B00000045wrSIAQ","001B000000ZU9F6IAL","001B000000ZU9F6IAL","Simple Opportunity","BestCase","High","false","2022-05-02","New Opportunity [2074]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Nastel Technologies","Proposal/Quote","Simple Opportunity","2022-09-09","00019650","N/A","Hospitality","2019-10-23T19:26:00.000Z","006B0000003heKiIAI","Best Case",1565000,51.6
"500B000000359H1IAI","001B000000WJ6wtIAD","001B000000WJ6wtIAD","Simple Opportunity","BestCase","Medium","false","2021-12-09","New Opportunity [2075]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Sprague Pest Solutions","Proposal/Quote","Simple Opportunity","2022-09-09","00015089","N/A","Engineering","2019-06-01T16:25:28.000Z","006B0000003heKjIAI","Best Case",1947000,51.6
"500B000000337LBIAY","001B000000WJ6wuIAD","001B000000WJ6wuIAD","Simple Opportunity","BestCase","High","false","2022-02-20","New Opportunity [2076]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","DigitalWork","Needs Analysis","Simple Opportunity","2022-09-09","00016804","N/A","Biotechnology","2019-08-13T20:41:30.000Z","006B0000003heKkIAI","Best Case",1519000,51.6
"500B000000358pFIAQ","001B000000WJ6wvIAD","001B000000WJ6wvIAD","Simple Opportunity","Pipeline","High","false","2022-04-28","New Opportunity [2077]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Corporate Consultant Group","Qualification","Simple Opportunity","2022-09-09","00013367","N/A","Financial Services","2019-10-19T17:53:24.000Z","006B0000003heKlIAI","Pipeline",1203000,51.6
"500B00000045wrTIAQ","001B000000WJ6wxIAD","001B000000WJ6wxIAD","Simple Opportunity","Forecast","Medium","false","2022-05-31","New Opportunity [2078]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","MasTec","Negotiation","Simple Opportunity","2022-09-09","00019651","N/A","Transportation","2019-11-22T01:25:16.000Z","006B0000003heKmIAI","Commit",1297000,71.9
"500B000000359HBIAY","001B000000WJ6wyIAD","001B000000WJ6wyIAD","Simple Opportunity","Pipeline","High","false","2022-01-24","New Opportunity [2079]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Central Communications Network Inc","Qualification","Simple Opportunity","2022-09-09","00015099","N/A","Healthcare & Life Sciences","2019-07-18T00:45:27.000Z","006B0000003heKnIAI","Pipeline",1134000,51.6
"500B00000045wrUIAQ","001B000000WJ6wzIAD","001B000000WJ6wzIAD","Simple Opportunity","Omitted","Medium","true","2022-03-26","New Opportunity [2080]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Ness International","Closed Lost","Simple Opportunity","2022-09-09","00019652","N/A","Apparel","2019-09-16T20:55:19.000Z","006B0000003heKoIAI","Omitted",1167000,70.1
"500B00000045wrVIAQ","001B000000zmlxKIAQ","001B000000zmlxKIAQ","Simple Opportunity","BestCase","Medium","false","2022-07-11","New Opportunity [2081]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","GoPrinter","Proposal/Quote","Simple Opportunity","2022-09-09","00019653","N/A","Banking","2020-01-01T19:13:28.000Z","006B0000003heKpIAI","Best Case",1683000,51.6
"500B00000045wrWIAQ","001B000000WJ6x0IAD","001B000000WJ6x0IAD","Simple Opportunity","Omitted","High","true","2022-07-11","New Opportunity [2082]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Action Sports Consultants","Closed Lost","Simple Opportunity","2022-09-09","00019654","N/A","Machinery","2020-01-01T19:42:10.000Z","006B0000003heKqIAI","Omitted",1748000,51.6
"500B000000337MhIAI","001B000000WJ6zFIAT","001B000000WJ6zFIAT","Simple Opportunity","Closed","Medium","true","2020-09-21","New Opportunity [2503]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","true","012B000000090sjIAA","Apple","Closed Won","Simple Opportunity","2022-09-09","00016898","N/A","Telecommunications","2020-02-17T22:47:28.000Z","006B0000003heRdIAI","Closed",1483000,51.6
"500B00000045wsrIAA","001B000000WJ6zGIAT","001B000000WJ6zGIAT","Simple Opportunity","Closed","High","true","2020-11-18","New Opportunity [2504]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","true","012B000000090sjIAA","Frenkel of California","Closed Won","Simple Opportunity","2022-09-09","00019737","N/A","Machinery","2020-04-15T23:20:45.000Z","006B0000003heReIAI","Closed",1071000,69.1
"500B000000356nlIAA","001B000000WJ6zHIAT","001B000000WJ6zHIAT","Simple Opportunity","BestCase","Medium","false","2020-08-15","New Opportunity [2505]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Lincoln LFD Wholesalers","Needs Analysis","Simple Opportunity","2022-09-09","00011741","N/A","Banking","2020-01-11T22:00:03.000Z","006B0000003heRfIAI","Best Case",1692000,51.6
"500B000000359KIIAY","001B000000WJ6zIIAT","001B000000WJ6zIIAT","Simple Opportunity","Omitted","High","true","2020-04-11","New Opportunity [2506]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Vendortech","Closed Lost","Simple Opportunity","2022-09-09","00015292","N/A","Not For Profit","2019-09-07T18:10:16.000Z","006B0000003heRgIAI","Omitted",1095000,70.6
"500B000000356d7IAA","001B000000ZU9FqIAL","001B000000ZU9FqIAL","Simple Opportunity","Forecast","Medium","false","2020-06-08","New Opportunity [2507]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","NEW HOME PROFESSIONALS","Negotiation","Simple Opportunity","2022-09-09","00011086","N/A","Food & Beverage","2019-11-04T18:13:42.000Z","006B0000003heRhIAI","Commit",1039000,51.6
"500B00000045wssIAA","001B000000WJ6zJIAT","001B000000WJ6zJIAT","Simple Opportunity","BestCase","Medium","false","2020-08-25","New Opportunity [2508]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","MAC-ION Primary Point","Needs Analysis","Simple Opportunity","2022-09-09","00019738","N/A","Environmental","2020-01-21T22:14:07.000Z","006B0000003heRiIAI","Best Case",1816000,81.6
"500B00000045wstIAA","001B000000WJ6zLIAT","001B000000WJ6zLIAT","Simple Opportunity","BestCase","Low","false","2020-04-14","New Opportunity [2509]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Private Healthcare Systems","Needs Analysis","Simple Opportunity","2022-09-09","00019739","N/A","Energy","2019-09-10T20:48:58.000Z","006B0000003heRjIAI","Best Case",1150000,51.6
"500B000000359BcIAI","001B000000ZU9FrIAL","001B000000ZU9FrIAL","Simple Opportunity","BestCase","Low","false","2020-05-11","New Opportunity [2510]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Rush Enterprises","Proposal/Quote","Simple Opportunity","2022-09-09","00014754","N/A","Recreation","2019-10-08T00:32:15.000Z","006B0000003heRkIAI","Best Case",2013000,51.6
"500B00000045wsvIAA","001B000000ZU9FsIAL","001B000000ZU9FsIAL","Simple Opportunity","Omitted","Medium","true","2020-09-13","New Opportunity [2511]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","CompuPros","Closed Lost","Simple Opportunity","2022-09-09","00019741","N/A","Manufacturing","2020-02-09T16:19:49.000Z","006B0000003heRlIAI","Omitted",1156000,51.6
"500B000000358qeIAA","001B000000WJ6zNIAT","001B000000WJ6zNIAT","Simple Opportunity","Closed","Medium","true","2020-06-26","New Opportunity [2512]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","true","012B000000090sjIAA","BroadBand Consulting Group","Closed Won","Simple Opportunity","2022-09-09","00013454","N/A","Media","2019-11-23T00:03:43.000Z","006B0000003heRmIAI","Closed",862000,68.9
"500B0000002uDkwIAE","001B000000WJ6zPIAT","001B000000WJ6zPIAT","Simple Opportunity","Closed","Medium","true","2020-06-27","New Opportunity [2513]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","true","012B000000090sjIAA","e-Acumen","Closed Won","Simple Opportunity","2022-09-09","00007264","N/A","Other","2019-11-23T23:05:37.000Z","006B0000003heRnIAI","Closed",1649000,51.6
"500B00000045wsxIAA","001B000000WJ6zQIAT","001B000000WJ6zQIAT","Simple Opportunity","Omitted","Medium","true","2020-07-08","New Opportunity [2514]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Cott Systems","Closed Lost","Simple Opportunity","2022-09-09","00019743","N/A","Healthcare & Life Sciences","2019-12-04T17:11:05.000Z","006B0000003heRoIAI","Omitted",1350000,81.6
"500B000000337MtIAI","001B000000WJ6zSIAT","001B000000WJ6zSIAT","Simple Opportunity","Omitted","High","true","2020-07-07","New Opportunity [2515]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Choice Ticketing Systems","Closed Lost","Simple Opportunity","2022-09-09","00016910","N/A","Environmental","2019-12-03T21:54:58.000Z","006B0000003heRpIAI","Omitted",881000,81.6
"500B000000359BhIAI","001B000000WJ6zTIAT","001B000000WJ6zTIAT","Simple Opportunity","Pipeline","High","false","2020-06-30","New Opportunity [2516]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","SAGE Publications USA","Qualification","Simple Opportunity","2022-09-09","00014759","N/A","Entertainment","2019-11-26T23:09:47.000Z","006B0000003heRqIAI","Pipeline",1409000,81.6
"500B000000337MvIAI","001B000000WJ6zUIAT","001B000000WJ6zUIAT","Simple Opportunity","BestCase","High","false","2020-07-12","New Opportunity [2517]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Frontera Strategies LP","Needs Analysis","Simple Opportunity","2022-09-09","00016912","N/A","Shipping","2019-12-08T22:01:09.000Z","006B0000003heRrIAI","Best Case",1967000,51.6
"500B000000356dLIAQ","001B000000WJ6zVIAT","001B000000WJ6zVIAT","Simple Opportunity","BestCase","High","false","2020-07-20","New Opportunity [2518]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Vertecon","Needs Analysis","Simple Opportunity","2022-09-09","00011100","N/A","Construction","2019-12-16T21:43:35.000Z","006B0000003heRsIAI","Best Case",696000,51.6
"500B000000358qjIAA","001B000000WJ6zXIAT","001B000000WJ6zXIAT","Simple Opportunity","Closed","Medium","true","2020-06-08","New Opportunity [2519]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","true","012B000000090sjIAA","ProSoft Technology Group, Inc","Closed Won","Simple Opportunity","2022-09-09","00013459","N/A","Telecommunications","2019-11-05T01:04:02.000Z","006B0000003heRtIAI","Closed",1975000,70.4
"500B000000358qkIAA","001B000000WJ6zYIAT","001B000000WJ6zYIAT","Simple Opportunity","Forecast","Medium","false","2020-06-10","New Opportunity [2520]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","American Dreams","Negotiation","Simple Opportunity","2022-09-09","00013460","N/A","Telecommunications","2019-11-06T18:04:31.000Z","006B0000003heRuIAI","Commit",1152000,51.6
"500B000000359KZIAY","001B000000WJ6zaIAD","001B000000WJ6zaIAD","Simple Opportunity","Pipeline","Medium","false","2020-09-20","New Opportunity [2521]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Retirement Plan Strategies","Qualification","Simple Opportunity","2022-09-09","00015309","N/A","Recreation","2020-02-16T18:39:16.000Z","006B0000003heRvIAI","Pipeline",1970000,81.6
"500B000000358qqIAA","001B000000ZU9FtIAL","001B000000ZU9FtIAL","Simple Opportunity","Closed","Medium","true","2021-01-23","New Opportunity [2522]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","true","012B000000090sjIAA","Lanstar","Closed Won","Simple Opportunity","2022-09-09","00013466","N/A","Entertainment","2020-06-20T20:07:04.000Z","006B0000003heRwIAI","Closed",832000,85.2
"500B000000359KbIAI","001B000000WJ6zbIAD","001B000000WJ6zbIAD","Simple Opportunity","Omitted","High","true","2020-06-30","New Opportunity [2523]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Humana Insurance Co","Closed Lost","Simple Opportunity","2022-09-09","00015311","N/A","Utilities","2019-11-26T18:58:17.000Z","006B0000003heRxIAI","Omitted",1290000,51.6
"500B000000359KdIAI","001B000000WJ6zcIAD","001B000000WJ6zcIAD","Simple Opportunity","BestCase","Low","false","2020-09-16","New Opportunity [2524]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","European American Capital Corp.","Proposal/Quote","Simple Opportunity","2022-09-09","00015313","N/A","Machinery","2020-02-12T22:21:10.000Z","006B0000003heRyIAI","Best Case",1190000,81
"500B000000359KgIAI","001B000000WJ6zeIAD","001B000000WJ6zeIAD","Simple Opportunity","Forecast","High","false","2020-10-13","New Opportunity [2525]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Tribune Company","Negotiation","Simple Opportunity","2022-09-09","00015316","N/A","Utilities","2020-03-10T17:27:34.000Z","006B0000003heRzIAI","Commit",1696000,81.6
"500B000000359BrIAI","001B000000WJ6zfIAD","001B000000WJ6zfIAD","Simple Opportunity","Pipeline","Medium","false","2020-06-24","New Opportunity [2526]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Conner Winfield","Qualification","Simple Opportunity","2022-09-09","00014769","N/A","Construction","2019-11-20T17:57:25.000Z","006B0000003heS0IAI","Pipeline",1746000,69.6
"500B000000356oWIAQ","001B000000WJ6zhIAD","001B000000WJ6zhIAD","Simple Opportunity","Closed","High","true","2020-06-12","New Opportunity [2527]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","true","012B000000090sjIAA","National Business Furniture","Closed Won","Simple Opportunity","2022-09-09","00011788","N/A","Recreation","2019-11-08T20:13:13.000Z","006B0000003heS1IAI","Closed",1433000,51.6
"500B00000045wt1IAA","001B000000WJ6ziIAD","001B000000WJ6ziIAD","Simple Opportunity","Omitted","High","true","2020-08-22","New Opportunity [2528]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Strine Printing Company","Closed Lost","Simple Opportunity","2022-09-09","00019747","N/A","Energy","2020-01-18T22:21:48.000Z","006B0000003heS2IAI","Omitted",2001000,51.6
"500B000000356dbIAA","001B000000ZU9FuIAL","001B000000ZU9FuIAL","Simple Opportunity","Pipeline","Medium","false","2020-07-06","New Opportunity [2529]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Lawson Closedloop","Qualification","Simple Opportunity","2022-09-09","00011116","N/A","Transportation","2019-12-02T22:10:44.000Z","006B0000003heS3IAI","Pipeline",1806000,81.6
"500B00000045wt2IAA","001B000000ZU9FvIAL","001B000000ZU9FvIAL","Simple Opportunity","BestCase","High","false","2020-03-12","New Opportunity [2530]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Advanced Integrated Mgmt Svc","Proposal/Quote","Simple Opportunity","2022-09-09","00019748","N/A","Financial Services","2019-08-08T18:59:55.000Z","006B0000003heS4IAI","Best Case",1401000,51.6
"500B000000358RjIAI","001B000000WJ6NjIAL","001B000000WJ6NjIAL","Simple Opportunity","Pipeline","Medium","false","2022-03-10","New Opportunity [144]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","e-Numerate Solutions","Qualification","Simple Opportunity","2022-09-09","00011914","N/A","Media","2019-08-31T18:52:11.000Z","006B0000003hdpaIAA","Pipeline",1153000,81.6
"500B00000045wU3IAI","001B000000WJ6NlIAL","001B000000WJ6NlIAL","Simple Opportunity","BestCase","High","false","2022-03-07","New Opportunity [145]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","State Software","Needs Analysis","Simple Opportunity","2022-09-09","00018269","N/A","Biotechnology","2019-08-28T22:38:41.000Z","006B0000003hdpbIAA","Best Case",853000,51.6
