Account.CUSTOM2,Account.CUSTOM3,Account_SALES_REP,Account_CITY,Account_STATE,ActivityDate,ACCOUNT_ID,Account_CUSTOMER_SITE,Account_REGION,ActivityType,Account_COUNTRY,Account_POSTAL_CODE,Account_CUSTOMER,Week,Account_CUSTOM1,Activities,Account_LAT,Account_LONG,Offset,ExpertHours
Negative Growth over 20%,PRIME ONLY NO P4,John Central,Denver,NY,26/12/2018,A0125,Fare Merchants - Denver,East,Email/Phone,United States,92401,Fare Merchants,9/1/15,LARGE CHAIN,0,43.09644,-74.4439,36979200,18
Negative Growth over 20%,PRIME ONLY NO P4,John Central,Denver,NY,26/12/2018,A0125,Fare Merchants - Denver,East,Visit,United States,92401,Fare Merchants,9/1/15,LARGE CHAIN,3,43.09644,-74.4439,36979200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/02/2020,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,11/1/16,LARGE CHAIN,7,40.55919,-105.0785,86400,18
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/02/2020,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,11/1/16,LARGE CHAIN,7,40.55919,-105.0785,86400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/01/2020,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,10/1/16,LARGE CHAIN,4,40.55919,-105.0785,2764800,18
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/01/2020,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,10/1/16,LARGE CHAIN,10,40.55919,-105.0785,2764800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/12/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,9/1/16,LARGE CHAIN,0,40.55919,-105.0785,5356800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/12/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,9/1/16,LARGE CHAIN,2,40.55919,-105.0785,5356800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/11/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,8/1/16,LARGE CHAIN,6,40.55919,-105.0785,8035200,3
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/11/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,8/1/16,LARGE CHAIN,3,40.55919,-105.0785,8035200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/10/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,7/1/16,LARGE CHAIN,7,40.55919,-105.0785,10713600,7
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/10/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,7/1/16,LARGE CHAIN,5,40.55919,-105.0785,10713600,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/09/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,6/1/16,LARGE CHAIN,5,40.55919,-105.0785,13305600,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/09/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,6/1/16,LARGE CHAIN,5,40.55919,-105.0785,13305600,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/08/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,5/1/16,LARGE CHAIN,2,40.55919,-105.0785,15984000,17
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/08/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,5/1/16,LARGE CHAIN,1,40.55919,-105.0785,15984000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/07/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,4/1/16,LARGE CHAIN,7,40.55919,-105.0785,18576000,4
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/07/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,4/1/16,LARGE CHAIN,12,40.55919,-105.0785,18576000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/06/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,3/1/16,LARGE CHAIN,7,40.55919,-105.0785,21254400,15
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/06/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,3/1/16,LARGE CHAIN,10,40.55919,-105.0785,21254400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,28/05/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,2/1/16,LARGE CHAIN,1,40.55919,-105.0785,23760000,4
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,28/05/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,2/1/16,LARGE CHAIN,1,40.55919,-105.0785,23760000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/04/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,1/1/16,LARGE CHAIN,3,40.55919,-105.0785,26438400,11
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/04/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,1/1/16,LARGE CHAIN,4,40.55919,-105.0785,26438400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/03/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,12/1/15,LARGE CHAIN,1,40.55919,-105.0785,29116800,19
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,27/03/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,12/1/15,LARGE CHAIN,1,40.55919,-105.0785,29116800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,25/02/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,11/1/15,LARGE CHAIN,5,40.55919,-105.0785,31708800,1
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,25/02/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,11/1/15,LARGE CHAIN,0,40.55919,-105.0785,31708800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,25/01/2019,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,10/1/15,LARGE CHAIN,2,40.55919,-105.0785,34387200,7
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,25/01/2019,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,10/1/15,LARGE CHAIN,9,40.55919,-105.0785,34387200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/12/2018,A0126,Fare Merchants - Fort Collins,West,Email/Phone,United States,80525,Fare Merchants,9/1/15,LARGE CHAIN,3,40.55919,-105.0785,36979200,6
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Fort Collins,CO,26/12/2018,A0126,Fare Merchants - Fort Collins,West,Visit,United States,80525,Fare Merchants,9/1/15,LARGE CHAIN,2,40.55919,-105.0785,36979200,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/02/2020,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,11/1/16,LARGE CHAIN,1,37.78103,-122.3997,86400,2
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/02/2020,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,11/1/16,LARGE CHAIN,12,37.78103,-122.3997,86400,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/01/2020,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,10/1/16,LARGE CHAIN,0,37.78103,-122.3997,2764800,18
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/01/2020,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,10/1/16,LARGE CHAIN,0,37.78103,-122.3997,2764800,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/12/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,9/1/16,LARGE CHAIN,7,37.78103,-122.3997,5356800,10
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/12/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,9/1/16,LARGE CHAIN,10,37.78103,-122.3997,5356800,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/11/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,8/1/16,LARGE CHAIN,4,37.78103,-122.3997,8035200,7
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/11/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,8/1/16,LARGE CHAIN,8,37.78103,-122.3997,8035200,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/10/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,7/1/16,LARGE CHAIN,6,37.78103,-122.3997,10713600,7
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/10/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,7/1/16,LARGE CHAIN,8,37.78103,-122.3997,10713600,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/09/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,6/1/16,LARGE CHAIN,1,37.78103,-122.3997,13305600,3
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/09/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,6/1/16,LARGE CHAIN,7,37.78103,-122.3997,13305600,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/08/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,5/1/16,LARGE CHAIN,0,37.78103,-122.3997,15984000,6
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/08/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,5/1/16,LARGE CHAIN,5,37.78103,-122.3997,15984000,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/07/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,4/1/16,LARGE CHAIN,4,37.78103,-122.3997,18576000,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/07/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,4/1/16,LARGE CHAIN,2,37.78103,-122.3997,18576000,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/06/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,3/1/16,LARGE CHAIN,6,37.78103,-122.3997,21254400,19
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/06/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,3/1/16,LARGE CHAIN,8,37.78103,-122.3997,21254400,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,28/05/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,2/1/16,LARGE CHAIN,7,37.78103,-122.3997,23760000,11
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,28/05/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,2/1/16,LARGE CHAIN,0,37.78103,-122.3997,23760000,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/04/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,1/1/16,LARGE CHAIN,0,37.78103,-122.3997,26438400,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/04/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,1/1/16,LARGE CHAIN,10,37.78103,-122.3997,26438400,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/03/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,12/1/15,LARGE CHAIN,5,37.78103,-122.3997,29116800,1
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,27/03/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,12/1/15,LARGE CHAIN,6,37.78103,-122.3997,29116800,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,25/02/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,11/1/15,LARGE CHAIN,2,37.78103,-122.3997,31708800,18
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,25/02/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,11/1/15,LARGE CHAIN,7,37.78103,-122.3997,31708800,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,25/01/2019,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,10/1/15,LARGE CHAIN,3,37.78103,-122.3997,34387200,17
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,25/01/2019,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,10/1/15,LARGE CHAIN,9,37.78103,-122.3997,34387200,0
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/12/2018,A0127,Fare Merchants - Union Sq,West,Email/Phone,United States,94107,Fare Merchants,9/1/15,LARGE CHAIN,0,37.78103,-122.3997,36979200,3
Negative Growth over 20%,PRIME ONLY NO P4,Chantelle Rep,San Francisco,CA,26/12/2018,A0127,Fare Merchants - Union Sq,West,Visit,United States,94107,Fare Merchants,9/1/15,LARGE CHAIN,11,37.78103,-122.3997,36979200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/02/2020,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,11/1/16,LARGE CHAIN,7,39.70799,-105.0812,86400,18
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/02/2020,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,11/1/16,LARGE CHAIN,7,39.70799,-105.0812,86400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/01/2020,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,10/1/16,LARGE CHAIN,1,39.70799,-105.0812,2764800,20
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/01/2020,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,10/1/16,LARGE CHAIN,10,39.70799,-105.0812,2764800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/12/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,9/1/16,LARGE CHAIN,6,39.70799,-105.0812,5356800,7
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/12/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,9/1/16,LARGE CHAIN,1,39.70799,-105.0812,5356800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/11/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,8/1/16,LARGE CHAIN,7,39.70799,-105.0812,8035200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/11/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,8/1/16,LARGE CHAIN,6,39.70799,-105.0812,8035200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/10/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,7/1/16,LARGE CHAIN,6,39.70799,-105.0812,10713600,18
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/10/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,7/1/16,LARGE CHAIN,9,39.70799,-105.0812,10713600,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/09/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,6/1/16,LARGE CHAIN,5,39.70799,-105.0812,13305600,17
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/09/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,6/1/16,LARGE CHAIN,9,39.70799,-105.0812,13305600,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/08/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,5/1/16,LARGE CHAIN,4,39.70799,-105.0812,15984000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/08/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,5/1/16,LARGE CHAIN,12,39.70799,-105.0812,15984000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/07/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,4/1/16,LARGE CHAIN,6,39.70799,-105.0812,18576000,5
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/07/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,4/1/16,LARGE CHAIN,0,39.70799,-105.0812,18576000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/06/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,3/1/16,LARGE CHAIN,2,39.70799,-105.0812,21254400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/06/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,3/1/16,LARGE CHAIN,6,39.70799,-105.0812,21254400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,28/05/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,2/1/16,LARGE CHAIN,1,39.70799,-105.0812,23760000,20
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,28/05/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,2/1/16,LARGE CHAIN,5,39.70799,-105.0812,23760000,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/04/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,1/1/16,LARGE CHAIN,0,39.70799,-105.0812,26438400,17
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/04/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,1/1/16,LARGE CHAIN,5,39.70799,-105.0812,26438400,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/03/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,12/1/15,LARGE CHAIN,1,39.70799,-105.0812,29116800,9
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,27/03/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,12/1/15,LARGE CHAIN,5,39.70799,-105.0812,29116800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,25/02/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,11/1/15,LARGE CHAIN,3,39.70799,-105.0812,31708800,20
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,25/02/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,11/1/15,LARGE CHAIN,7,39.70799,-105.0812,31708800,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,25/01/2019,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,10/1/15,LARGE CHAIN,1,39.70799,-105.0812,34387200,17
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,25/01/2019,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,10/1/15,LARGE CHAIN,3,39.70799,-105.0812,34387200,0
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/12/2018,A0128,Fare Merchants - Lakewood,West,Email/Phone,United States,80226,Fare Merchants,9/1/15,LARGE CHAIN,7,39.70799,-105.0812,36979200,2
-10 to -20% Negative Growth,PRIME ONLY NO P4,Kathy Power,Lakewood,CO,26/12/2018,A0128,Fare Merchants - Lakewood,West,Visit,United States,80226,Fare Merchants,9/1/15,LARGE CHAIN,4,39.70799,-105.0812,36979200,0
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,26/02/2020,A0129,Fare Merchants - Ocean,West,Email/Phone,United States,90001,Fare Merchants,11/1/16,LARGE CHAIN,7,36.90084,-122.8133,86400,18
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,26/02/2020,A0129,Fare Merchants - Ocean,West,Visit,United States,90001,Fare Merchants,11/1/16,LARGE CHAIN,9,36.90084,-122.8133,86400,0
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,26/01/2020,A0129,Fare Merchants - Ocean,West,Email/Phone,United States,90001,Fare Merchants,10/1/16,LARGE CHAIN,4,36.90084,-122.8133,2764800,9
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,26/01/2020,A0129,Fare Merchants - Ocean,West,Visit,United States,90001,Fare Merchants,10/1/16,LARGE CHAIN,2,36.90084,-122.8133,2764800,0
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,27/12/2019,A0129,Fare Merchants - Ocean,West,Email/Phone,United States,90001,Fare Merchants,9/1/16,LARGE CHAIN,1,36.90084,-122.8133,5356800,9
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,27/12/2019,A0129,Fare Merchants - Ocean,West,Visit,United States,90001,Fare Merchants,9/1/16,LARGE CHAIN,11,36.90084,-122.8133,5356800,0
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,26/11/2019,A0129,Fare Merchants - Ocean,West,Email/Phone,United States,90001,Fare Merchants,8/1/16,LARGE CHAIN,1,36.90084,-122.8133,8035200,5
0-10% Positive Growth,PRIME ONLY NO P4,Eliiot District,San Francisco,CA,26/11/2019,A0129,Fare Merchants - Ocean,West,Visit,United States,90001,Fare Merchants,8/1/16,LARGE CHAIN,10,36.90084,-122.8133,8035200,0
