"LastModifiedDate","Category_Cluster__c","LastReferencedDate","Category_Name__c","End_Date__c","Customer_Name__c","Customer__c","Name","Category_c_Cluster__c","Approved__c","Start_Date__c","IsDeleted","Objectives__c","Quarter__c","Category_c_Name","Selected__c","LastViewedDate","CurrencyIsoCode","SystemModstamp","Customer_c_Name","Category__c","CreatedDate","LastActivityDate","Id","Promo_Name__c","Status__c","Total_Cannibalised_Volume__c","Incremental_Volume__c","Total_Cannibalised_Sales__c","Promo_vs_Cannibalised_Sales__c","RoI__c","Total_Promo_Sales__c","Total_Promo_Volume__c","Promo_vs_Cannibalised_Volume__c","Breakeven__c","of_Days__c"
"2016/08/15",,,,"2015/11/13","Variety Discount","0015800000GgZGbAAN","Variety Discount: Soup - Oct 2015",,"true","2015/10/09","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtB6EAI","Variety Discount:  - Oct 2015","Approved",-26700,46280,-9939.49,85,19,66263.26,178000,85,40,35
"2016/08/15",,,,"2015/06/22","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Soup - May 2015",,"true","2015/05/25","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtBWEAY","Superunie PlusRetail:  - May 2015","Approved",-72360,76380,-29049.85,64,6,80694.02,201000,64,27,28
"2016/08/15",,,,"2015/07/04","Schlecker","0015800000GgZGhAAN","Schlecker: Soup - May 2015",,"true","2015/05/30","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtBbEAI","Schlecker:  - May 2015","Approved",-38080,44030,-11118.33,68,20,34744.78,119000,68,26,35
"2016/08/15",,,,"2015/08/08","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Soup - Jul 2015",,"true","2015/07/11","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtBgEAI","Superunie Coop:  - Jul 2015","Approved",-39200,62720,-14020.54,80,42,70102.7,196000,80,38,28
"2016/08/15",,,,"2015/07/31","Etos","0015800000GgZGYAA3","Etos: Soup - Jul 2015",,"true","2015/07/17","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtBqEAI","Etos:  - Jul 2015","Approved",-35560,48260,-14276.02,72,7,50985.77,127000,72,12,14
"2016/08/15",,,,"2015/10/10","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Soup - Sep 2015",,"true","2015/09/12","false","Drive Weight of Purchase","Q3",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtBtEAI","Tesco:  - Sep 2015","Approved",-15960,29400,-4543.39,81,30,23912.58,84000,81,25,28
"2016/08/15",,,,"2015/10/24","SU Detail Consult","0015800000GgZGcAAN","SU Detail Consult: Soup - Sep 2015",,"true","2015/09/26","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","SU Detail Consult",,"2016/08/04",,"a1I58000001vtByEAI","SU Detail Consult:  - Sep 2015","Approved",-37080,78280,-11367.67,82,53,63153.75,206000,82,36,28
"2016/08/15",,,,"2015/06/26","Schlecker","0015800000GgZGhAAN","Schlecker: Soup - Jun 2015",,"true","2015/06/12","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Schlecker",,"2016/08/04",,"a1I58000001vtD2EAI","Schlecker:  - Jun 2015","Approved",-91020,71340,-33883.6,63,16,91577.31,246000,63,11,14
"2016/08/15",,,,"2015/09/08","Etos","0015800000GgZGYAA3","Etos: Soup - Aug 2015",,"true","2015/08/04","false","Drive Trial","Q3",,"true",,"EUR","2016/08/15","Etos",,"2016/08/04",,"a1I58000001vtD8EAI","Etos:  - Aug 2015","Approved",-69600,88160,-29465.91,70,30,98219.7,232000,70,19,35
"2016/08/15",,,,"2015/11/05","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Soup - Oct 2015",,"true","2015/10/01","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtE7EAI","Superunie PlusRetail:  - Oct 2015","Approved",-31200,40560,-9337.29,80,13,46686.47,156000,80,35,35
"2016/08/15",,,,"2015/06/21","Superunie Cluster","0015800000GgZGdAAN","Superunie Cluster: Soup - May 2015",,"true","2015/05/24","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Superunie Cluster",,"2016/08/04",,"a1I58000001vtEKEAY","Superunie Cluster:  - May 2015","Approved",-77120,93990,-32086.66,68,54,100270.8,241000,68,27,28
"2016/08/15",,,,"2015/08/30","Others DI online","0015800000GgZGZAA3","Others DI online: Soup - Aug 2015",,"true","2015/08/02","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Others DI online",,"2016/08/04",,"a1I58000001vtEPEAY","Others DI online:  - Aug 2015","Approved",-17670,32550,-7867.72,81,27,41409.06,93000,81,37,28
"2016/08/15",,,,"2015/07/01","Others NL FS","0015800000GgZGfAAN","Others NL FS: Soup - May 2015",,"true","2015/05/27","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Others NL FS",,"2016/08/04",,"a1I58000001vtEVEAY","Others NL FS:  - May 2015","Approved",-82080,86400,-33551.19,62,42,88292.62,216000,62,45,35
"2016/08/15",,,,"2015/10/08","Others export","0015800000GgZGWAA3","Others export: Soup - Sep 2015",,"true","2015/09/10","false","Drive Volume","Q3",,"true",,"EUR","2016/08/15","Others export",,"2016/08/04",,"a1I58000001vtEgEAI","Others export:  - Sep 2015","Approved",-27940,78740,-8157.72,89,37,74161.13,254000,89,27,28
"2016/08/15",,,,"2015/11/16","Variety Discount","0015800000GgZGbAAN","Variety Discount: Soup - Oct 2015",,"true","2015/10/26","false","Grow Market Share","Q4",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtErEAI","Variety Discount:  - Oct 2015","Approved",-43120,53900,-16681.58,72,34,59577.08,154000,72,32,21
"2016/08/15",,,,"2015/07/17","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Skin Care - Jun 2015",,"true","2015/06/12","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vt8tEAA","Superunie Coop:  - Jun 2015","Approved",-27800,43090,-10754.82,80,14,53774.12,139000,80,42,35
"2016/08/15",,,,"2015/07/19","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Skin Care - Jun 2015",,"true","2015/06/28","false","Drive Frequency","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vt8yEAA","Tesco:  - Jun 2015","Approved",-18260,49800,-6264.43,89,22,56949.32,166000,89,27,21
"2016/08/15",,,,"2015/06/28","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Skin Care - May 2015",,"true","2015/05/24","false","Drive Volume","Q2",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vt8zEAA","Best Buy:  - May 2015","Approved",-51300,47500,-16476.03,73,17,61022.34,190000,73,27,35
"2016/08/15",,,,"2015/07/29","Variety Discount","0015800000GgZGbAAN","Variety Discount: Skin Care - Jul 2015",,"true","2015/07/15","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Variety Discount",,"2016/08/04",,"a1I58000001vtAHEAY","Variety Discount:  - Jul 2015","Approved",-64260,90440,-17355.02,73,28,64277.84,238000,73,38,14
"2016/08/15",,,,"2015/07/12","Best Buy","0015800000GgZGgAAN","Superunie Sligro: Skin Care - Jun 2015",,"true","2015/06/21","false","Drive Penetration","Q2",,"true",,"EUR","2016/08/15","Best Buy",,"2016/08/04",,"a1I58000001vtAJEAY","Best Buy:  - Jun 2015","Approved",-21080,49600,-6154.79,83,44,36204.64,124000,83,44,21
"2016/08/15",,,,"2015/09/13","Deli XL","0015800000GgZGVAA3","Deli XL: Skin Care - Aug 2015",,"true","2015/08/16","false","Grow Market Share","Q3",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtAVEAY","Deli XL:  - Aug 2015","Approved",-44650,63450,-16295.74,81,48,85767.05,235000,81,40,28
"2016/08/15",,,,"2015/05/29","Deli XL","0015800000GgZGVAA3","Deli XL: Skin Care - Apr 2015",,"true","2015/04/24","false","Drive Trial","Q2",,"true",,"EUR","2016/08/15","Deli XL",,"2016/08/04",,"a1I58000001vtBVEAY","Deli XL:  - Apr 2015","Approved",-84600,61100,-24700.91,64,17,68613.64,235000,64,41,35
"2016/08/15",,,,"2015/11/16","Morissons","0015800000GgZGXAA3","Metro/Makro: Skin Care - Oct 2015",,"true","2015/10/19","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Morissons",,"2016/08/04",,"a1I58000001vtCBEAY","Morissons:  - Oct 2015","Approved",-21360,46280,-5924.71,88,23,49372.62,178000,88,39,28
"2016/08/15",,,,"2015/07/20","Tesco","0015800000GgZGRAA3","Albert Heijn BV: Skin Care - Jun 2015",,"true","2015/06/15","false","Maximise Gross Profit","Q2",,"true",,"EUR","2016/08/15","Tesco",,"2016/08/04",,"a1I58000001vtCOEAY","Tesco:  - Jun 2015","Approved",-23100,84000,-6744.57,89,20,61314.32,210000,89,18,35
"2016/08/15",,,,"2015/11/11","Bijeen Jumbo","0015800000GgZGUAA3","Bijeen Jumbo: Skin Care - Oct 2015",,"true","2015/10/14","false","Maximise Gross Profit","Q4",,"true",,"EUR","2016/08/15","Bijeen Jumbo",,"2016/08/04",,"a1I58000001vtCdEAI","Bijeen Jumbo:  - Oct 2015","Approved",-24480,38760,-9113.06,76,17,37971.08,102000,76,8,28
"2016/08/15",,,,"2015/06/14","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Skin Care - May 2015",,"true","2015/05/24","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtCxEAI","Superunie Coop:  - May 2015","Approved",-50170,65740,-18310.35,71,31,63139.15,173000,71,37,21
"2016/08/15",,,,"2015/05/10","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Skin Care - Apr 2015",,"true","2015/04/26","false","Drive Weight of Purchase","Q2",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtDrEAI","Superunie PlusRetail:  - Apr 2015","Approved",-42680,60140,-14642.15,78,40,66555.23,194000,78,9,14
"2016/08/15",,,,"2015/06/29","Superunie PlusRetail","0015800000GgZGeAAN","Superunie PlusRetail: Skin Care - May 2015",,"true","2015/05/25","false","Grow Market Share","Q2",,"true",,"EUR","2016/08/15","Superunie PlusRetail",,"2016/08/04",,"a1I58000001vtEJEAY","Superunie PlusRetail:  - May 2015","Approved",-40310,48650,-13829.08,71,43,47686.48,139000,71,40,35
"2016/08/15",,,,"2015/09/15","Superunie Coop","0015800000GgZGaAAN","Superunie Coop: Skin Care - Aug 2015",,"true","2015/08/18","false","Maximise Gross Profit","Q3",,"true",,"EUR","2016/08/15","Superunie Coop",,"2016/08/04",,"a1I58000001vtEOEAY","Superunie Coop:  - Aug 2015","Approved",-17400,55100,-5080.33,88,7,42336.08,145000,88,43,28
