"ArticleVersion.IsVisibleInApp","ArticleVersion.DataCategory.DataCategoryGroupName","ArticleVersion.IsVisibleInPrm","LastPublishedDate","ArticleVersion.DataCategory.DataCategoryName","CreatedById","ArticleNumber","ArticleVersion.CreatedDate","ArticleVersion.IsVisibleInCsp","ChannelList","ViewStat.Channel","IsDraft","ArticleVersion.IsVisibleInPkb","ArticleVersion.OwnerId","User.Name","ArticleVersion.VersionNumber","ArticleVersion.Id","VoteStat.Channel","ArticleVersion.IsLatestVersion","ArticleVersion.CreatedById","ArticleVersion.Title","FirstPublishedDate","CreatedDate","ArticleVersion.PublishStatus","Id","LastModifiedById","VoteStat.NormalizedScore","ViewStat.ViewCount","ViewStat.NormalizedScore","CaseAssociationCount"
"true",,"true","2020-03-14T18:04:24.000Z",,"005B0000003JK1iIAG","996","2020-02-28T18:04:24.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzTMAU","Desktop Site","true","005B0000003JK1iIAG","Toys","2020-03-08T18:04:24.000Z","2020-02-28T18:04:24.000Z","Online","a4CB00000000F03MAE","005B0000003JK1iIAG",4.543,96,7.602,3
,,,"2020-02-10T00:50:22.000Z",,"005B0000003JK1iIAG","997",,,,"App","true",,,,,,"App",,,,"2020-02-08T00:50:22.000Z","2020-02-03T00:50:22.000Z",,"a4CB00000000F04MAE","005B0000003JK1iIAG",9.386,14,9.845,4
"true",,"true","2020-02-29T23:14:02.000Z",,"005B0000003JK1iIAG","998","2020-02-20T23:14:02.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzVMAU","Mobile Site","true","005B0000003JK1iIAG","Books","2020-02-25T23:14:02.000Z","2020-02-20T23:14:02.000Z","Online","a4CB00000000F05MAE","005B0000003JK1iIAG",4.296,7,6.11,1
"true",,"true","2020-02-26T23:11:57.000Z",,"005B0000003JK1iIAG","999","2020-02-19T23:11:57.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzWMAU","App","true","005B0000003JK1iIAG","Automotive","2020-02-20T23:11:57.000Z","2020-02-19T23:11:57.000Z","Online","a4CB00000000F06MAE","005B0000003JK1iIAG",5.408,57,8.963,3
,,,"2020-02-08T22:41:27.000Z",,"005B0000003JK1iIAG","1000",,,,"App","true",,,,,,"Mobile Site",,,,"2020-02-02T22:41:27.000Z","2020-01-27T22:41:27.000Z",,"a4CB00000000F07MAE","005B0000003JK1iIAG",9.134,70,4.704,4
"true",,"true","2020-01-25T20:05:29.000Z",,"005B0000003JK1iIAG","1001","2020-01-15T20:05:29.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzYMAU","Mobile Site","true","005B0000003JK1iIAG","Shoes","2020-01-17T20:05:29.000Z","2020-01-15T20:05:29.000Z","Online","a4CB00000000F08MAE","005B0000003JK1iIAG",2.016,58,9.532,2
"true",,"true","2020-01-28T16:01:18.000Z",,"005B0000003JK1iIAG","1002","2020-01-22T16:01:18.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzZMAU","Mobile Site","true","005B0000003JK1iIAG","Electronics","2020-01-27T16:01:18.000Z","2020-01-22T16:01:18.000Z","Online","a4CB00000000F09MAE","005B0000003JK1iIAG",6.46,79,7.812,4
,,,"2019-04-03T18:05:15.000Z",,"005B0000003JK1iIAG","1003",,,,"App","true",,,,,,"App",,,,"2019-03-27T17:05:15.000Z","2019-03-23T17:05:15.000Z",,"a4CB00000000F0AMAU","005B0000003JK1iIAG",3.561,30,1.938,4
,,,"2019-04-01T00:44:38.000Z",,"005B0000003JK1iIAG","1004",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-03-28T00:44:38.000Z","2019-03-23T00:44:38.000Z",,"a4CB00000000F0BMAU","005B0000003JK1iIAG",9.75,47,2.723,5
,,,"2019-04-02T19:19:54.000Z",,"005B0000003JK1iIAG","1005",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2019-03-26T18:19:54.000Z","2019-03-21T18:19:54.000Z",,"a4CB00000000F0CMAU","005B0000003JK1iIAG",4.132,32,7.414,4
"true",,"true","2019-02-20T23:44:57.000Z",,"005B0000003JK1iIAG","1006","2019-02-11T23:44:57.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzdMAE","Mobile Site","true","005B0000003JK1iIAG","Movies","2019-02-17T23:44:57.000Z","2019-02-11T23:44:57.000Z","Online","a4CB00000000F0DMAU","005B0000003JK1iIAG",8.518,58,7.166,5
,,,"2019-03-04T18:19:57.000Z",,"005B0000003JK1iIAG","1007",,,,"Desktop Site","true",,,,,,"App",,,,"2019-02-27T18:19:57.000Z","2019-02-21T18:19:57.000Z",,"a4CB00000000F0EMAU","005B0000003JK1iIAG",5.952,59,2.037,5
"true",,"true","2019-03-02T17:34:32.000Z",,"005B0000003JK1iIAG","1008","2019-02-14T17:34:32.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzfMAE","App","true","005B0000003JK1iIAG","Outdoors","2019-02-21T17:34:32.000Z","2019-02-14T17:34:32.000Z","Online","a4CB00000000F0FMAU","005B0000003JK1iIAG",4.472,11,7.713,4
,,,"2019-03-31T23:29:58.000Z",,"005B0000003JK1iIAG","1009",,,,"Desktop Site","true",,,,,,"App",,,,"2019-03-22T23:29:58.000Z","2019-03-14T23:29:58.000Z",,"a4CB00000000F0GMAU","005B0000003JK1iIAG",8.772,77,9.638,3
"true",,"true","2019-03-05T22:43:24.000Z",,"005B0000003JK1iIAG","1010","2019-02-27T22:43:24.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzhMAE","App","true","005B0000003JK1iIAG","Automotive","2019-03-01T22:43:24.000Z","2019-02-27T22:43:24.000Z","Online","a4CB00000000F0HMAU","005B0000003JK1iIAG",6.589,60,9.852,5
"true",,"true","2019-02-25T20:21:46.000Z",,"005B0000003JK1iIAG","1011","2019-02-20T20:21:46.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZziMAE","Mobile Site","true","005B0000003JK1iIAG","Grocery","2019-02-24T20:21:46.000Z","2019-02-20T20:21:46.000Z","Online","a4CB00000000F0IMAU","005B0000003JK1iIAG",8.617,12,3.609,4
,,,"2019-02-25T18:30:37.000Z",,"005B0000003JK1iIAG","1012",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-02-16T18:30:37.000Z","2019-02-09T18:30:37.000Z",,"a4CB00000000F0JMAU","005B0000003JK1iIAG",9.373,1,9.458,5
"true",,"true","2019-03-11T16:27:30.000Z",,"005B0000003JK1iIAG","1013","2019-03-06T16:27:30.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzkMAE","Desktop Site","true","005B0000003JK1iIAG","Grocery","2019-03-09T16:27:30.000Z","2019-03-06T16:27:30.000Z","Online","a4CB00000000F0KMAU","005B0000003JK1iIAG",5.079,73,1.002,3
"true",,"true","2019-02-24T22:57:14.000Z",,"005B0000003JK1iIAG","1014","2019-02-10T22:57:14.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzlMAE","App","true","005B0000003JK1iIAG","Sports","2019-02-16T22:57:14.000Z","2019-02-10T22:57:14.000Z","Online","a4CB00000000F0LMAU","005B0000003JK1iIAG",7.108,40,8.544,1
,,,"2019-02-26T16:09:08.000Z",,"005B0000003JK1iIAG","1015",,,,"App","true",,,,,,"Desktop Site",,,,"2019-02-23T16:09:08.000Z","2019-02-17T16:09:08.000Z",,"a4CB00000000F0MMAU","005B0000003JK1iIAG",4.584,81,3.405,5
,,,"2019-03-10T17:49:38.000Z",,"005B0000003JK1iIAG","1016",,,,"App","true",,,,,,"Mobile Site",,,,"2019-03-01T17:49:38.000Z","2019-02-27T17:49:38.000Z",,"a4CB00000000F0NMAU","005B0000003JK1iIAG",1.876,32,4.506,2
,,,"2019-03-27T22:17:14.000Z",,"005B0000003JK1iIAG","1017",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-03-25T22:17:14.000Z","2019-03-19T22:17:14.000Z",,"a4CB00000000F0OMAU","005B0000003JK1iIAG",5.296,82,6.49,2
"true",,"true","2019-03-03T22:13:04.000Z",,"005B0000003JK1iIAG","1018","2019-02-22T22:13:04.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZzpMAE","Mobile Site","true","005B0000003JK1iIAG","Automotive","2019-03-01T22:13:04.000Z","2019-02-22T22:13:04.000Z","Online","a4CB00000000F0PMAU","005B0000003JK1iIAG",8.023,57,5.848,5
,,,"2019-03-04T21:01:48.000Z",,"005B0000003JK1iIAG","1019",,,,"App","true",,,,,,"Desktop Site",,,,"2019-03-02T21:01:48.000Z","2019-02-28T21:01:48.000Z",,"a4CB00000000F0QMAU","005B0000003JK1iIAG",2.594,98,2.831,1
,,,"2019-02-16T16:08:15.000Z",,"005B0000003JK1iIAG","1020",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2019-02-10T16:08:15.000Z","2019-02-09T16:08:15.000Z",,"a4CB00000000F0RMAU","005B0000003JK1iIAG",6.081,21,9.312,2
,,,"2019-03-09T21:43:18.000Z",,"005B0000003JK1iIAG","1021",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-03-01T21:43:18.000Z","2019-02-22T21:43:18.000Z",,"a4CB00000000F0SMAU","005B0000003JK1iIAG",1.503,2,3.789,5
,,,"2019-02-25T21:39:20.000Z",,"005B0000003JK1iIAG","1022",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2019-02-24T21:39:20.000Z","2019-02-22T21:39:20.000Z",,"a4CB00000000F0TMAU","005B0000003JK1iIAG",1.911,98,7.081,5
"true",,"true","2020-02-21T18:41:51.000Z",,"005B0000003JK1iIAG","95","2020-02-08T18:41:51.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZkwMAE","App","true","005B0000003JK1iIAG","Movies","2020-02-13T18:41:51.000Z","2020-02-08T18:41:51.000Z","Online","a4CB00000000ElWMAU","005B0000003JK1iIAG",2.435,18,3.579,4
,,,"2020-03-01T23:03:24.000Z",,"005B0000003JK1iIAG","96",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-24T23:03:24.000Z","2020-02-20T23:03:24.000Z",,"a4CB00000000ElXMAU","005B0000003JK1iIAG",3.757,2,7.121,5
,,,"2020-02-13T19:08:09.000Z",,"005B0000003JK1iIAG","97",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-02-05T19:08:09.000Z","2020-01-31T19:08:09.000Z",,"a4CB00000000ElYMAU","005B0000003JK1iIAG",2.685,76,4.066,4
"true",,"true","2020-02-05T17:00:05.000Z",,"005B0000003JK1iIAG","98","2020-01-25T17:00:05.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZkzMAE","Mobile Site","true","005B0000003JK1iIAG","Jewelery","2020-01-31T17:00:05.000Z","2020-01-25T17:00:05.000Z","Online","a4CB00000000ElZMAU","005B0000003JK1iIAG",8.827,55,4.287,3
,,,"2020-02-06T22:46:01.000Z",,"005B0000003JK1iIAG","99",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-01-31T22:46:01.000Z","2020-01-30T22:46:01.000Z",,"a4CB00000000ElaMAE","005B0000003JK1iIAG",1.524,93,3.846,2
,,,"2020-01-23T00:59:01.000Z",,"005B0000003JK1iIAG","100",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-01-21T00:59:01.000Z","2020-01-17T00:59:01.000Z",,"a4CB00000000ElbMAE","005B0000003JK1iIAG",5.446,38,7.589,5
,,,"2020-03-06T21:31:48.000Z",,"005B0000003JK1iIAG","101",,,,"Mobile Site","true",,,,,,"Mobile Site",,,,"2020-02-28T21:31:48.000Z","2020-02-25T21:31:48.000Z",,"a4CB00000000ElcMAE","005B0000003JK1iIAG",8.177,89,4.309,1
,,,"2020-01-18T16:39:40.000Z",,"005B0000003JK1iIAG","102",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-01-12T16:39:40.000Z","2020-01-10T16:39:40.000Z",,"a4CB00000000EldMAE","005B0000003JK1iIAG",2.338,82,1.596,1
"true",,"true","2020-02-02T20:21:56.000Z",,"005B0000003JK1iIAG","103","2020-01-24T20:21:56.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZl4MAE","App","true","005B0000003JK1iIAG","Shoes","2020-01-27T20:21:56.000Z","2020-01-24T20:21:56.000Z","Online","a4CB00000000EleMAE","005B0000003JK1iIAG",7.084,31,4.008,1
"true",,"true","2020-02-20T20:37:41.000Z",,"005B0000003JK1iIAG","104","2020-02-13T20:37:41.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZl5MAE","Mobile Site","true","005B0000003JK1iIAG","Industrial","2020-02-17T20:37:41.000Z","2020-02-13T20:37:41.000Z","Online","a4CB00000000ElfMAE","005B0000003JK1iIAG",3.271,41,4.218,3
"true",,"true","2020-03-01T22:07:31.000Z",,"005B0000003JK1iIAG","105","2020-02-24T22:07:31.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZl6MAE","Mobile Site","true","005B0000003JK1iIAG","Tools","2020-02-27T22:07:31.000Z","2020-02-24T22:07:31.000Z","Online","a4CB00000000ElgMAE","005B0000003JK1iIAG",7.345,26,8.539,3
"true",,"true","2020-01-18T18:26:51.000Z",,"005B0000003JK1iIAG","106","2020-01-08T18:26:51.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZl7MAE","Desktop Site","true","005B0000003JK1iIAG","Games","2020-01-11T18:26:51.000Z","2020-01-08T18:26:51.000Z","Online","a4CB00000000ElhMAE","005B0000003JK1iIAG",9.551,19,2.154,3
,,,"2020-03-07T19:22:51.000Z",,"005B0000003JK1iIAG","107",,,,"App","true",,,,,,"App",,,,"2020-03-04T19:22:51.000Z","2020-02-26T19:22:51.000Z",,"a4CB00000000EliMAE","005B0000003JK1iIAG",7.598,93,1.567,5
"true",,"true","2020-01-29T16:30:48.000Z",,"005B0000003JK1iIAG","108","2020-01-17T16:30:48.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZl9MAE","Mobile Site","true","005B0000003JK1iIAG","Automotive","2020-01-25T16:30:48.000Z","2020-01-17T16:30:48.000Z","Online","a4CB00000000EljMAE","005B0000003JK1iIAG",5.398,36,7.671,4
"true",,"true","2020-02-01T23:05:52.000Z",,"005B0000003JK1iIAG","109","2020-01-21T23:05:52.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlAMAU","Desktop Site","true","005B0000003JK1iIAG","Tools","2020-01-23T23:05:52.000Z","2020-01-21T23:05:52.000Z","Online","a4CB00000000ElkMAE","005B0000003JK1iIAG",2.078,34,8.713,4
"true",,"true","2020-01-30T19:31:43.000Z",,"005B0000003JK1iIAG","110","2020-01-18T19:31:43.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlBMAU","Mobile Site","true","005B0000003JK1iIAG","Tools","2020-01-27T19:31:43.000Z","2020-01-18T19:31:43.000Z","Online","a4CB00000000EllMAE","005B0000003JK1iIAG",1.586,47,5.31,4
"true",,"true","2020-03-08T16:10:26.000Z",,"005B0000003JK1iIAG","111","2020-02-28T16:10:26.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlCMAU","Mobile Site","true","005B0000003JK1iIAG","Shoes","2020-03-04T16:10:26.000Z","2020-02-28T16:10:26.000Z","Online","a4CB00000000ElmMAE","005B0000003JK1iIAG",1.584,76,5.56,2
"true",,"true","2020-03-15T22:42:04.000Z",,"005B0000003JK1iIAG","112","2020-03-01T22:42:04.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlDMAU","Mobile Site","true","005B0000003JK1iIAG","Electronics","2020-03-10T22:42:04.000Z","2020-03-01T22:42:04.000Z","Online","a4CB00000000ElnMAE","005B0000003JK1iIAG",3.135,99,9.937,5
"true",,"true","2020-03-07T17:57:07.000Z",,"005B0000003JK1iIAG","113","2020-02-23T17:57:07.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlEMAU","Mobile Site","true","005B0000003JK1iIAG","Beauty","2020-02-27T17:57:07.000Z","2020-02-23T17:57:07.000Z","Online","a4CB00000000EloMAE","005B0000003JK1iIAG",9.226,5,5.728,3
"true",,"true","2020-02-06T19:34:23.000Z",,"005B0000003JK1iIAG","114","2020-01-26T19:34:23.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlFMAU","Desktop Site","true","005B0000003JK1iIAG","Health","2020-02-03T19:34:23.000Z","2020-01-26T19:34:23.000Z","Online","a4CB00000000ElpMAE","005B0000003JK1iIAG",5.16,6,4.349,3
,,,"2020-03-10T22:35:24.000Z",,"005B0000003JK1iIAG","115",,,,"Mobile Site","true",,,,,,"App",,,,"2020-03-05T22:35:24.000Z","2020-02-27T22:35:24.000Z",,"a4CB00000000ElqMAE","005B0000003JK1iIAG",1.158,55,6.879,5
,,,"2020-02-04T17:48:06.000Z",,"005B0000003JK1iIAG","116",,,,"App","true",,,,,,"App",,,,"2020-02-02T17:48:06.000Z","2020-01-26T17:48:06.000Z",,"a4CB00000000ElrMAE","005B0000003JK1iIAG",1.507,2,2.001,5
"true",,"true","2020-02-04T00:37:15.000Z",,"005B0000003JK1iIAG","117","2020-01-22T00:37:15.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlIMAU","Desktop Site","true","005B0000003JK1iIAG","Home","2020-01-26T00:37:15.000Z","2020-01-22T00:37:15.000Z","Online","a4CB00000000ElsMAE","005B0000003JK1iIAG",2.959,7,3.332,4
"true",,"true","2020-02-01T17:53:01.000Z",,"005B0000003JK1iIAG","118","2020-01-19T17:53:01.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlJMAU","App","true","005B0000003JK1iIAG","Books","2020-01-26T17:53:01.000Z","2020-01-19T17:53:01.000Z","Online","a4CB00000000EltMAE","005B0000003JK1iIAG",2.557,87,7.908,2
,,,"2020-03-06T16:03:48.000Z",,"005B0000003JK1iIAG","119",,,,"Mobile Site","true",,,,,,"App",,,,"2020-03-04T16:03:48.000Z","2020-03-01T16:03:48.000Z",,"a4CB00000000EluMAE","005B0000003JK1iIAG",3.349,46,9.2,4
,,,"2020-03-14T18:23:53.000Z",,"005B0000003JK1iIAG","120",,,,"Desktop Site","true",,,,,,"Mobile Site",,,,"2020-03-10T18:23:53.000Z","2020-03-06T18:23:53.000Z",,"a4CB00000000ElvMAE","005B0000003JK1iIAG",3.743,55,5.598,1
,,,"2020-01-25T17:57:15.000Z",,"005B0000003JK1iIAG","121",,,,"App","true",,,,,,"Mobile Site",,,,"2020-01-17T17:57:15.000Z","2020-01-09T17:57:15.000Z",,"a4CB00000000ElwMAE","005B0000003JK1iIAG",3.142,43,5.891,3
,,,"2020-02-21T22:09:10.000Z",,"005B0000003JK1iIAG","122",,,,"App","true",,,,,,"Desktop Site",,,,"2020-02-12T22:09:10.000Z","2020-02-11T22:09:10.000Z",,"a4CB00000000ElxMAE","005B0000003JK1iIAG",4.548,50,4.228,2
,,,"2020-02-08T22:53:02.000Z",,"005B0000003JK1iIAG","123",,,,"Mobile Site","true",,,,,,"App",,,,"2020-02-07T22:53:02.000Z","2020-02-03T22:53:02.000Z",,"a4CB00000000ElyMAE","005B0000003JK1iIAG",9.991,96,3.828,2
,,,"2020-02-27T00:01:16.000Z",,"005B0000003JK1iIAG","124",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-24T00:01:16.000Z","2020-02-17T00:01:16.000Z",,"a4CB00000000ElzMAE","005B0000003JK1iIAG",6.878,8,6.132,5
"true",,"true","2020-02-28T16:22:07.000Z",,"005B0000003JK1iIAG","125","2020-02-19T16:22:07.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZlQMAU","App","true","005B0000003JK1iIAG","Kids","2020-02-23T16:22:07.000Z","2020-02-19T16:22:07.000Z","Online","a4CB00000000Em0MAE","005B0000003JK1iIAG",7.429,11,8.576,2
"true",,"true","2020-01-30T22:56:17.000Z",,"005B0000003JK1iIAG","259","2020-01-20T22:56:17.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZnaMAE","Mobile Site","true","005B0000003JK1iIAG","Beauty","2020-01-29T22:56:17.000Z","2020-01-20T22:56:17.000Z","Online","a4CB00000000EoAMAU","005B0000003JK1iIAG",1.548,70,6.222,3
,,,"2020-02-05T21:31:18.000Z",,"005B0000003JK1iIAG","260",,,,"Mobile Site","true",,,,,,"Desktop Site",,,,"2020-02-03T21:31:18.000Z","2020-02-01T21:31:18.000Z",,"a4CB00000000EoBMAU","005B0000003JK1iIAG",1.674,54,9.092,3
"true",,"true","2020-03-03T18:34:39.000Z",,"005B0000003JK1iIAG","261","2020-02-23T18:34:39.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZncMAE","App","true","005B0000003JK1iIAG","Clothing","2020-02-29T18:34:39.000Z","2020-02-23T18:34:39.000Z","Online","a4CB00000000EoCMAU","005B0000003JK1iIAG",9.417,87,4.706,4
,,,"2020-02-21T23:36:37.000Z",,"005B0000003JK1iIAG","262",,,,"App","true",,,,,,"App",,,,"2020-02-14T23:36:37.000Z","2020-02-10T23:36:37.000Z",,"a4CB00000000EoDMAU","005B0000003JK1iIAG",7.285,63,8.073,1
"true",,"true","2020-03-07T21:31:58.000Z",,"005B0000003JK1iIAG","263","2020-02-28T21:31:58.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZneMAE","Desktop Site","true","005B0000003JK1iIAG","Toys","2020-03-05T21:31:58.000Z","2020-02-28T21:31:58.000Z","Online","a4CB00000000EoEMAU","005B0000003JK1iIAG",5.068,17,5.803,4
"true",,"true","2020-03-08T21:27:35.000Z",,"005B0000003JK1iIAG","264","2020-03-01T21:27:35.000Z","true","Internal;Parter;Customer;Public","Mobile Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZnfMAE","Desktop Site","true","005B0000003JK1iIAG","Tools","2020-03-06T21:27:35.000Z","2020-03-01T21:27:35.000Z","Online","a4CB00000000EoFMAU","005B0000003JK1iIAG",8.814,24,3.256,2
,,,"2020-03-11T16:05:25.000Z",,"005B0000003JK1iIAG","265",,,,"Desktop Site","true",,,,,,"Desktop Site",,,,"2020-03-07T16:05:25.000Z","2020-03-03T16:05:25.000Z",,"a4CB00000000EoGMAU","005B0000003JK1iIAG",5.927,6,6.313,5
,,,"2020-03-08T19:22:28.000Z",,"005B0000003JK1iIAG","266",,,,"App","true",,,,,,"App",,,,"2020-02-28T19:22:28.000Z","2020-02-25T19:22:28.000Z",,"a4CB00000000EoHMAU","005B0000003JK1iIAG",6.567,14,5.262,4
"true",,"true","2020-03-12T23:55:05.000Z",,"005B0000003JK1iIAG","267","2020-03-03T23:55:05.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZniMAE","Desktop Site","true","005B0000003JK1iIAG","Tools","2020-03-10T23:55:05.000Z","2020-03-03T23:55:05.000Z","Online","a4CB00000000EoIMAU","005B0000003JK1iIAG",9.561,84,9.045,5
"true",,"true","2020-02-23T17:30:43.000Z",,"005B0000003JK1iIAG","268","2020-02-11T17:30:43.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZnjMAE","Mobile Site","true","005B0000003JK1iIAG","Outdoors","2020-02-16T17:30:43.000Z","2020-02-11T17:30:43.000Z","Online","a4CB00000000EoJMAU","005B0000003JK1iIAG",4.718,79,1.8,1
,,,"2020-03-13T23:09:47.000Z",,"005B0000003JK1iIAG","269",,,,"App","true",,,,,,"Desktop Site",,,,"2020-03-06T23:09:47.000Z","2020-03-01T23:09:47.000Z",,"a4CB00000000EoKMAU","005B0000003JK1iIAG",2.648,96,7.222,2
,,,"2020-02-01T17:05:05.000Z",,"005B0000003JK1iIAG","270",,,,"Mobile Site","true",,,,,,"App",,,,"2020-01-26T17:05:05.000Z","2020-01-25T17:05:05.000Z",,"a4CB00000000EoLMAU","005B0000003JK1iIAG",7.52,67,1.962,2
"true",,"true","2020-01-26T17:09:25.000Z",,"005B0000003JK1iIAG","271","2020-01-16T17:09:25.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZnmMAE","Desktop Site","true","005B0000003JK1iIAG","Baby","2020-01-24T17:09:25.000Z","2020-01-16T17:09:25.000Z","Online","a4CB00000000EoMMAU","005B0000003JK1iIAG",1.97,35,3.488,1
"true",,"true","2020-01-21T20:04:04.000Z",,"005B0000003JK1iIAG","272","2020-01-14T20:04:04.000Z","true","Internal;Parter;Customer;Public","App","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZnnMAE","Desktop Site","true","005B0000003JK1iIAG","Toys","2020-01-17T20:04:04.000Z","2020-01-14T20:04:04.000Z","Online","a4CB00000000EoNMAU","005B0000003JK1iIAG",2.414,45,4.48,4
"true",,"true","2020-02-16T23:22:20.000Z",,"005B0000003JK1iIAG","273","2020-02-12T23:22:20.000Z","true","Internal;Parter;Customer;Public","Desktop Site","false","true","005B0000003JK1iIAG",,"1.0","a4DB0000001aZnoMAE","Mobile Site","true","005B0000003JK1iIAG","Books","2020-02-15T23:22:20.000Z","2020-02-12T23:22:20.000Z","Online","a4CB00000000EoOMAU","005B0000003JK1iIAG",1.695,26,5.813,1
,,,"2020-03-01T20:36:10.000Z",,"005B0000003JK1iIAG","274",,,,"App","true",,,,,,"Mobile Site",,,,"2020-02-22T20:36:10.000Z","2020-02-15T20:36:10.000Z",,"a4CB00000000EoPMAU","005B0000003JK1iIAG",4.42,65,9.301,5
,,,"2020-02-19T21:57:44.000Z",,"005B0000003JK1iIAG","275",,,,"Desktop Site","true",,,,,,"App",,,,"2020-02-14T21:57:44.000Z","2020-02-10T21:57:44.000Z",,"a4CB00000000EoQMAU","005B0000003JK1iIAG",1.339,24,6.869,2
,,,"2020-02-17T19:22:53.000Z",,"005B0000003JK1iIAG","276",,,,"Mobile Site","true",,,,,,"App",,,,"2020-02-11T19:22:53.000Z","2020-02-09T19:22:53.000Z",,"a4CB00000000EoRMAU","005B0000003JK1iIAG",1.595,27,2.523,3
