"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B000000355fjIAA",7416,2.823
"Change Offer_Voucher__c to true","500B000000355fkIAA",7417,3.9360000000000004
"Change Offer_Voucher__c to true","500B000000355fmIAA",7419,2.044
"Change Field_Service__c to true","500B000000355fnIAA",7420,4.053
"Change Offer_Voucher__c to true","500B000000355fpIAA",7422,2.51
"Change Offer_Voucher__c to true","500B000000355frIAA",7424,4.034
"Change Field_Service__c to true","500B000000355frIAA",7424,3.8939999999999997
"Change Field_Service__c to true","500B000000355fsIAA",7425,3.923
"Change Offer_Voucher__c to true","500B000000355fsIAA",7425,1.653
"Change Offer_Voucher__c to true","500B000000355ftIAA",7426,1.7109999999999999
"Change Field_Service__c to true","500B000000355fuIAA",7427,4.053
"Change Field_Service__c to true","500B000000355fvIAA",7428,3.968
"Change Field_Service__c to true","500B000000355fwIAA",7429,3.8939999999999997
"Change Field_Service__c to true","500B000000355fyIAA",7431,4.082
"Change Field_Service__c to true","500B000000355lqIAA",7795,3.85
"Change Offer_Voucher__c to true","500B000000355lqIAA",7795,1.96
"Change Offer_Voucher__c to true","500B000000355lrIAA",7796,2.0669999999999997
"Change Field_Service__c to true","500B000000355lsIAA",7797,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355lsIAA",7797,2.226
"Change Field_Service__c to true","500B000000355ltIAA",7798,4.012
"Change Field_Service__c to true","500B000000355luIAA",7799,4.109
"Change Field_Service__c to true","500B000000355lzIAA",7804,3.85
"Change Offer_Voucher__c to true","500B000000355lzIAA",7804,1.6269999999999998
"Change Field_Service__c to true","500B000000355m0IAA",7805,3.8939999999999997
"Change Field_Service__c to true","500B000000355m1IAA",7806,4.109
"Change Field_Service__c to true","500B000000355m2IAA",7807,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355m4IAA",7809,3.228
"Change Field_Service__c to true","500B000000355m5IAA",7810,4.109
"Change Field_Service__c to true","500B000000355m9IAA",7814,3.85
"Change Offer_Voucher__c to true","500B000000355mAIAQ",7815,2.924
"Change Field_Service__c to true","500B000000355mBIAQ",7816,3.85
"Change Offer_Voucher__c to true","500B000000355mBIAQ",7816,2.895
"Change Field_Service__c to true","500B000000355mCIAQ",7817,3.85
"Change Offer_Voucher__c to true","500B000000355qhIAA",8091,2.1919999999999997
"Change Offer_Voucher__c to true","500B000000355qiIAA",8092,1.655
"Change Offer_Voucher__c to true","500B000000355qjIAA",8093,3.127
"Change Field_Service__c to true","500B000000355qlIAA",8095,3.968
"Change Offer_Voucher__c to true","500B000000355qlIAA",8095,2.032
"Change Field_Service__c to true","500B000000355qnIAA",8097,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355qnIAA",8097,2.734
"Change Field_Service__c to true","500B000000355qoIAA",8098,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355qrIAA",8101,4.19
"Change Offer_Voucher__c to true","500B000000355qsIAA",8102,3.858
"Change Field_Service__c to true","500B000000355qtIAA",8103,3.968
"Change Field_Service__c to true","500B000000355quIAA",8104,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355qvIAA",8105,1.4769999999999999
"Change Field_Service__c to true","500B000000355qwIAA",8106,4.082
"Change Offer_Voucher__c to true","500B000000355qxIAA",8107,2.425
"Change Field_Service__c to true","500B000000355qyIAA",8108,4.063
"Change Field_Service__c to true","500B000000355qzIAA",8109,3.968
"Change Offer_Voucher__c to true","500B000000355qzIAA",8109,3.052
"Change Offer_Voucher__c to true","500B000000355r2IAA",8112,2.171
"Change Offer_Voucher__c to true","500B000000355r3IAA",8113,1.6769999999999998
"Change Field_Service__c to true","500B000000355wcIAA",8458,4.081
"Change Field_Service__c to true","500B000000355wdIAA",8459,4.109
"Change Field_Service__c to true","500B000000355weIAA",8460,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355weIAA",8460,3.891
"Change Offer_Voucher__c to true","500B000000355wfIAA",8461,1.599
"Change Offer_Voucher__c to true","500B000000355wgIAA",8462,1.776
"Change Offer_Voucher__c to true","500B000000355whIAA",8463,2.5540000000000003
"Change Offer_Voucher__c to true","500B000000355wjIAA",8465,2.366
"Change Field_Service__c to true","500B000000355wlIAA",8467,4.1530000000000005
"Change Offer_Voucher__c to true","500B000000355wlIAA",8467,2.955
"Change Field_Service__c to true","500B000000355wmIAA",8468,3.968
"Change Offer_Voucher__c to true","500B000000355wmIAA",8468,2.6180000000000003
"Change Field_Service__c to true","500B000000355wnIAA",8469,3.991
"Change Offer_Voucher__c to true","500B000000355wnIAA",8469,1.838
"Change Field_Service__c to true","500B000000355wpIAA",8471,4.081
"Change Field_Service__c to true","500B000000355wqIAA",8472,3.8939999999999997
"Change Field_Service__c to true","500B000000355wsIAA",8474,4.0089999999999995
"Change Field_Service__c to true","500B000000355wtIAA",8475,4.0089999999999995
"Change Field_Service__c to true","500B000000355wuIAA",8476,3.895
"Change Offer_Voucher__c to true","500B000000355wuIAA",8476,2.434
"Change Offer_Voucher__c to true","500B000000355wvIAA",8477,2.608
"Change Field_Service__c to true","500B000000355wwIAA",8478,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355wwIAA",8478,2.481
"Change Offer_Voucher__c to true","500B000000355wxIAA",8479,2.989
"Change Offer_Voucher__c to true","500B000000355wyIAA",8480,3.116
"Change Offer_Voucher__c to true","500B000000355fzIAA",7432,2.992
"Change Offer_Voucher__c to true","500B000000355g0IAA",7433,1.7919999999999998
"Change Offer_Voucher__c to true","500B000000355g2IAA",7435,2.7689999999999997
"Change Field_Service__c to true","500B000000355g6IAA",7439,4.064
"Change Field_Service__c to true","500B000000355g8IAA",7441,3.968
"Change Offer_Voucher__c to true","500B000000355g8IAA",7441,2.364
"Change Offer_Voucher__c to true","500B000000355gBIAQ",7444,1.726
"Change Offer_Voucher__c to true","500B000000355gCIAQ",7445,2.95
"Change Field_Service__c to true","500B000000355gDIAQ",7446,4.082
"Change Offer_Voucher__c to true","500B000000355gDIAQ",7446,2.309
"Change Field_Service__c to true","500B000000355gFIAQ",7448,3.923
"Change Offer_Voucher__c to true","500B000000355gHIAQ",7450,1.7819999999999998
"Change Offer_Voucher__c to true","500B000000355gIIAQ",7451,2.28
"Change Field_Service__c to true","500B000000355gJIAQ",7452,4.035
"Change Offer_Voucher__c to true","500B000000355gKIAQ",7453,3.4610000000000003
"Change Field_Service__c to true","500B000000355gLIAQ",7454,3.923
"Change Field_Service__c to true","500B000000355mDIAQ",7818,4.109
"Change Offer_Voucher__c to true","500B000000355mDIAQ",7818,2.8139999999999996
"Change Field_Service__c to true","500B000000355mEIAQ",7819,4.109
"Change Offer_Voucher__c to true","500B000000355mEIAQ",7819,2.387
"Change Field_Service__c to true","500B000000355mFIAQ",7820,4.249
"Change Offer_Voucher__c to true","500B000000355mFIAQ",7820,2.499
"Change Offer_Voucher__c to true","500B000000355mIIAQ",7823,3.202
"Change Field_Service__c to true","500B000000355mJIAQ",7824,3.85
"Change Offer_Voucher__c to true","500B000000355mJIAQ",7824,3.0810000000000004
"Change Field_Service__c to true","500B000000355mKIAQ",7825,4.2669999999999995
"Change Offer_Voucher__c to true","500B000000355mLIAQ",7826,2.248
"Change Offer_Voucher__c to true","500B000000355mMIAQ",7827,2.028
"Change Field_Service__c to true","500B000000355mRIAQ",7832,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355mSIAQ",7833,1.5630000000000002
"Change Offer_Voucher__c to true","500B000000355mTIAQ",7834,2.22
"Change Offer_Voucher__c to true","500B000000355mWIAQ",7837,1.969
"Change Field_Service__c to true","500B000000355mYIAQ",7839,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355mZIAQ",7840,2.309
"Change Field_Service__c to true","500B000000355r4IAA",8114,3.8939999999999997
"Change Field_Service__c to true","500B000000355r6IAA",8116,3.968
"Change Field_Service__c to true","500B000000355r7IAA",8117,3.8939999999999997
"Change Field_Service__c to true","500B000000355r8IAA",8118,4.081
"Change Offer_Voucher__c to true","500B000000355r8IAA",8118,2.7680000000000002
"Change Field_Service__c to true","500B000000355r9IAA",8119,3.984
"Change Field_Service__c to true","500B000000355rBIAQ",8121,3.984
"Change Offer_Voucher__c to true","500B000000355rBIAQ",8121,2.887
"Change Field_Service__c to true","500B000000355rDIAQ",8123,4.053999999999999
"Change Field_Service__c to true","500B000000355rEIAQ",8124,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355rEIAQ",8124,3.167
"Change Field_Service__c to true","500B000000355rFIAQ",8125,3.9389999999999996
"Change Field_Service__c to true","500B000000355rGIAQ",8126,3.968
"Change Offer_Voucher__c to true","500B000000355rGIAQ",8126,3.21
"Change Field_Service__c to true","500B000000355rHIAQ",8127,3.968
"Change Field_Service__c to true","500B000000355rIIAQ",8128,4.079
"Change Offer_Voucher__c to true","500B000000355rIIAQ",8128,2.055
"Change Offer_Voucher__c to true","500B000000355rJIAQ",8129,1.959
"Change Field_Service__c to true","500B000000355rMIAQ",8132,3.923
"Change Offer_Voucher__c to true","500B000000355rQIAQ",8136,1.797
"Change Offer_Voucher__c to true","500B000000355wzIAA",8481,2.108
"Change Offer_Voucher__c to true","500B000000355x0IAA",8482,2.151
"Change Field_Service__c to true","500B000000355x3IAA",8485,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355x4IAA",8486,2.678
"Change Field_Service__c to true","500B000000355x5IAA",8487,3.923
"Change Offer_Voucher__c to true","500B000000355x7IAA",8489,2.6630000000000003
"Change Offer_Voucher__c to true","500B000000355x8IAA",8490,2.955
"Change Field_Service__c to true","500B000000355x9IAA",8491,4.082
"Change Offer_Voucher__c to true","500B000000355xAIAQ",8492,2.9960000000000004
"Change Offer_Voucher__c to true","500B000000355xBIAQ",8493,2.8480000000000003
"Change Offer_Voucher__c to true","500B000000355xDIAQ",8495,3.96
"Change Field_Service__c to true","500B000000355xDIAQ",8495,3.923
"Change Offer_Voucher__c to true","500B000000355xFIAQ",8497,1.817
"Change Offer_Voucher__c to true","500B000000355xGIAQ",8498,2.33
"Change Field_Service__c to true","500B000000355xIIAQ",8500,4.081
"Change Offer_Voucher__c to true","500B000000355xIIAQ",8500,2.9730000000000003
"Change Field_Service__c to true","500B000000355xJIAQ",8501,3.85
"Change Offer_Voucher__c to true","500B000000355xKIAQ",8502,2.323
"Change Field_Service__c to true","500B000000355xLIAQ",8503,4.0089999999999995
"Change Field_Service__c to true","500B000000355gMIAQ",7455,3.923
"Change Offer_Voucher__c to true","500B000000355gMIAQ",7455,1.9269999999999998
"Change Offer_Voucher__c to true","500B000000355gNIAQ",7456,2.761
"Change Offer_Voucher__c to true","500B000000355gOIAQ",7457,3.9010000000000002
"Change Offer_Voucher__c to true","500B000000355gRIAQ",7460,1.794
"Change Offer_Voucher__c to true","500B000000355gTIAQ",7462,2.597
"Change Field_Service__c to true","500B000000355gVIAQ",7464,3.968
"Change Offer_Voucher__c to true","500B000000355gVIAQ",7464,2.718
"Change Offer_Voucher__c to true","500B000000355gWIAQ",7465,2.151
"Change Offer_Voucher__c to true","500B000000355gXIAQ",7466,2.897
"Change Offer_Voucher__c to true","500B000000355gZIAQ",7468,3.08
"Change Offer_Voucher__c to true","500B000000355gcIAA",7471,1.855
"Change Offer_Voucher__c to true","500B000000355gdIAA",7472,1.855
"Change Field_Service__c to true","500B000000355geIAA",7473,3.923
"Change Offer_Voucher__c to true","500B000000355gfIAA",7474,2.8339999999999996
"Change Offer_Voucher__c to true","500B000000355ggIAA",7475,2.992
"Change Field_Service__c to true","500B000000355ghIAA",7476,4.082
"Change Offer_Voucher__c to true","500B000000355mcIAA",7843,3.306
"Change Offer_Voucher__c to true","500B000000355mdIAA",7844,2.918
"Change Field_Service__c to true","500B000000355meIAA",7845,3.85
"Change Field_Service__c to true","500B000000355mfIAA",7846,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355mfIAA",7846,2.847
"Change Offer_Voucher__c to true","500B000000355mgIAA",7847,4.043
"Change Field_Service__c to true","500B000000355mhIAA",7848,3.85
"Change Offer_Voucher__c to true","500B000000355mjIAA",7850,4.031000000000001
"Change Field_Service__c to true","500B000000355mkIAA",7851,3.85
"Change Offer_Voucher__c to true","500B000000355mkIAA",7851,1.699
"Change Offer_Voucher__c to true","500B000000355mlIAA",7852,2.0709999999999997
"Change Offer_Voucher__c to true","500B000000355mnIAA",7854,3.341
"Change Offer_Voucher__c to true","500B000000355mpIAA",7856,2.965
"Change Offer_Voucher__c to true","500B000000355mqIAA",7857,2.125
"Change Field_Service__c to true","500B000000355mrIAA",7858,4.053
"Change Offer_Voucher__c to true","500B000000355msIAA",7859,1.9669999999999999
"Change Offer_Voucher__c to true","500B000000355mtIAA",7860,2.895
"Change Field_Service__c to true","500B000000355muIAA",7861,4.109
"Change Offer_Voucher__c to true","500B000000355mvIAA",7862,2.804
"Change Field_Service__c to true","500B000000355mwIAA",7863,4.082
"Change Offer_Voucher__c to true","500B000000355rUIAQ",8140,3.125
"Change Offer_Voucher__c to true","500B000000355rVIAQ",8141,3.359
"Change Offer_Voucher__c to true","500B000000355rXIAQ",8143,3.051
"Change Offer_Voucher__c to true","500B000000355rZIAQ",8145,1.714
"Change Field_Service__c to true","500B000000355raIAA",8146,3.968
"Change Offer_Voucher__c to true","500B000000355raIAA",8146,1.714
"Change Field_Service__c to true","500B000000355rbIAA",8147,3.8939999999999997
"Change Field_Service__c to true","500B000000355rcIAA",8148,3.923
"Change Field_Service__c to true","500B000000355rhIAA",8153,4.064
"Change Offer_Voucher__c to true","500B000000355rhIAA",8153,2.41
"Change Offer_Voucher__c to true","500B000000355riIAA",8154,1.959
"Change Field_Service__c to true","500B000000355rjIAA",8155,3.968
"Change Offer_Voucher__c to true","500B000000355rjIAA",8155,1.624
"Change Field_Service__c to true","500B000000355rkIAA",8156,3.968
"Change Field_Service__c to true","500B000000355xPIAQ",8507,3.923
"Change Offer_Voucher__c to true","500B000000355xQIAQ",8508,2.862
"Change Offer_Voucher__c to true","500B000000355xSIAQ",8510,2.458
"Change Offer_Voucher__c to true","500B000000355xUIAQ",8512,4.078
"Change Field_Service__c to true","500B000000355xUIAQ",8512,3.85
"Change Field_Service__c to true","500B000000355xVIAQ",8513,4.0569999999999995
"Change Field_Service__c to true","500B000000355xWIAQ",8514,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355xWIAQ",8514,3.8560000000000003
"Change Offer_Voucher__c to true","500B000000355xXIAQ",8515,1.881
"Change Offer_Voucher__c to true","500B000000355xYIAQ",8516,3.153
"Change Field_Service__c to true","500B000000355xZIAQ",8517,3.85
"Change Offer_Voucher__c to true","500B000000355xbIAA",8519,3.266
"Change Offer_Voucher__c to true","500B000000355xcIAA",8520,2.983
"Change Field_Service__c to true","500B000000355xeIAA",8522,3.85
"Change Offer_Voucher__c to true","500B000000355xeIAA",8522,1.902
"Change Field_Service__c to true","500B000000355xfIAA",8523,4.0569999999999995
"Change Field_Service__c to true","500B000000355xhIAA",8525,4.0569999999999995
"Change Offer_Voucher__c to true","500B000000355xhIAA",8525,3.716
"Change Offer_Voucher__c to true","500B000000355xiIAA",8526,3.7560000000000002
"Change Field_Service__c to true","500B000000355gjIAA",7478,3.85
"Change Offer_Voucher__c to true","500B000000355glIAA",7480,2.235
"Change Offer_Voucher__c to true","500B000000355gmIAA",7481,2.403
"Change Field_Service__c to true","500B000000355gnIAA",7482,4.012
"Change Field_Service__c to true","500B000000355gqIAA",7485,4.17
"Change Field_Service__c to true","500B000000355grIAA",7486,4.17
"Change Field_Service__c to true","500B000000355gsIAA",7487,4.17
"Change Field_Service__c to true","500B000000355gtIAA",7488,4.053
"Change Field_Service__c to true","500B000000355guIAA",7489,3.9389999999999996
"Change Field_Service__c to true","500B000000355gxIAA",7492,3.85
"Change Field_Service__c to true","500B000000355gyIAA",7493,4.109
"Change Field_Service__c to true","500B000000355h0IAA",7495,3.9389999999999996
"Change Field_Service__c to true","500B000000355h4IAA",7499,4.152
"Change Offer_Voucher__c to true","500B000000355h4IAA",7499,2.748
"Change Field_Service__c to true","500B000000355mxIAA",7864,3.85
"Change Field_Service__c to true","500B000000355myIAA",7865,3.991
"Change Offer_Voucher__c to true","500B000000355myIAA",7865,2.49
"Change Field_Service__c to true","500B000000355mzIAA",7866,4.109
"Change Offer_Voucher__c to true","500B000000355n0IAA",7867,2.431
"Change Offer_Voucher__c to true","500B000000355n1IAA",7868,3.195
"Change Offer_Voucher__c to true","500B000000355n2IAA",7869,3.029
