External_Id__c,LeadSource,Amount,Account.External_Id__c,Owner.External_Id__c,Name,Type,StageName,ForecastCategoryName,CloseDate,CreatedDateTime__c,LastActivityDate__c,LastModifiedDate__c,analyticsdemo_batch_id__c
W_Opportunity.56481,Reseller,40000,W_Account.3992,W_Sales_User.16,World Wide Communications 22,New Business,Closed Won,Closed,2018-09-11,2018-04-21T00:00:00Z,2018-07-06,2018-07-06T00:00:00Z,2019102290000005573
W_Opportunity.56488,Reseller,10000,W_Account.3992,W_Sales_User.15,World Wide Communications 26,New Business / Add-on,Negotiation,Best Case,2019-10-28,2019-07-02T00:00:00Z,2019-10-16,2019-10-16T00:00:00Z,2019102290000005573
W_Opportunity.56598,Reseller,25000,W_Account.3995,W_Sales_User.13,Murphy Tractor & Equipment Co 63,New Business / Add-on,Closed Lost,Omitted,2018-06-21,2018-02-07T00:00:00Z,2018-05-06,2018-05-06T00:00:00Z,2019102290000005573
W_Opportunity.56699,Reseller,7000,W_Account.4000,W_Sales_User.7,Telcom NetLink 107,Existing Business,Closed Lost,Omitted,2019-05-19,2019-01-15T00:00:00Z,2019-03-06,2019-03-06T00:00:00Z,2019102290000005573
W_Opportunity.56799,Reseller,20000,W_Account.4005,W_Sales_User.15,Bzcom 139,Existing Business,Closed Lost,Omitted,2019-02-23,2018-10-22T00:00:00Z,2018-12-11,2018-12-11T00:00:00Z,2019102290000005573
W_Opportunity.56856,Reseller,5000,W_Account.4009,W_Sales_User.9,CMS - Florida 158,New Business,Closed Lost,Omitted,2018-02-27,2017-10-28T00:00:00Z,2018-02-07,2018-02-07T00:00:00Z,2019102290000005573
W_Opportunity.56950,Fields Sales,150000,W_Account.4013,W_Sales_User.8,Alcone Marketing Group 191,New Business,Closed Lost,Omitted,2019-02-10,2018-10-17T00:00:00Z,2018-11-11,2018-11-11T00:00:00Z,2019102290000005573
W_Opportunity.56967,Fields Sales,20000,W_Account.4013,W_Sales_User.8,Alcone Marketing Group 200,New Business / Add-on,Closed Lost,Omitted,2019-05-22,2019-01-06T00:00:00Z,2019-05-06,2019-05-06T00:00:00Z,2019102290000005573
W_Opportunity.57008,Reseller,30000,W_Account.4015,W_Sales_User.9,5207 218,New Business,Closed Lost,Omitted,2019-03-10,2018-10-29T00:00:00Z,2018-11-30,2018-11-30T00:00:00Z,2019102290000005573
W_Opportunity.57124,Fields Sales,105000,W_Account.4020,W_Sales_User.10,Maytag Corp 252,New Business,Proposal/Quote,Commit,2019-11-02,2019-07-13T00:00:00Z,2019-08-22,2019-08-22T00:00:00Z,2019102290000005573
W_Opportunity.57176,Telesales,47000,W_Account.4020,W_Sales_User.17,Maytag Corp 19,Existing Business,Closed Won,Closed,2018-03-01,2018-01-20T00:00:00Z,2018-02-12,2018-02-12T00:00:00Z,2019102290000005573
W_Opportunity.57290,Reseller,5000,W_Account.4025,W_Sales_User.10,Advanced Remote Comm. Solutions 72,New Business / Add-on,Closed Lost,Omitted,2019-08-08,2019-07-07T00:00:00Z,2019-07-27,2019-07-27T00:00:00Z,2019102290000005573
W_Opportunity.57295,Reseller,13000,W_Account.4026,W_Sales_User.16,Cognex Corporation 76,New Business / Add-on,Closed Won,Closed,2019-09-08,2019-04-11T00:00:00Z,2019-06-10,2019-06-10T00:00:00Z,2019102290000005573
W_Opportunity.57365,Reseller,17489,W_Account.4031,W_Sales_User.10,Brocade Communications Systems 108,New Business,Negotiation,Best Case,2019-11-18,2019-07-03T00:00:00Z,2019-07-23,2019-07-23T00:00:00Z,2019102290000005573
W_Opportunity.57427,Reseller,100000,W_Account.4032,W_Sales_User.11,TargetX.com 130,Existing Business,Closed Lost,Omitted,2018-12-02,2018-08-28T00:00:00Z,2018-11-26,2018-11-26T00:00:00Z,2019102290000005573
W_Opportunity.57441,Fields Sales,105000,W_Account.4033,W_Sales_User.12,West Corporation 135,Existing Business,Closed Lost,Omitted,2018-12-06,2018-09-12T00:00:00Z,2018-11-25,2018-11-25T00:00:00Z,2019102290000005573
W_Opportunity.57443,Fields Sales,200000,W_Account.4033,W_Sales_User.12,West Corporation 136,Add-On Business,Closed Lost,Omitted,2019-02-27,2018-11-15T00:00:00Z,2018-11-17,2018-11-17T00:00:00Z,2019102290000005573
W_Opportunity.57672,Reseller,20000,W_Account.4044,W_Sales_User.12,Novologic 218,New Business,Closed Lost,Omitted,2019-03-01,2018-10-13T00:00:00Z,2019-02-13,2019-02-13T00:00:00Z,2019102290000005573
W_Opportunity.57717,Fields Sales,10000,W_Account.4045,W_Sales_User.16,Cisco - Topspin Communications 235,Add-On Business,Closed Lost,Omitted,2018-03-01,2017-10-30T00:00:00Z,2018-02-16,2018-02-16T00:00:00Z,2019102290000005573
W_Opportunity.57721,Reseller,50000,W_Account.4045,W_Sales_User.14,Cisco - Topspin Communications 238,New Business,Closed Lost,Omitted,2018-05-08,2018-01-05T00:00:00Z,2018-01-26,2018-01-26T00:00:00Z,2019102290000005573
W_Opportunity.57837,Fields Sales,65000,W_Account.4051,W_Sales_User.16,Concrete.com 27,New Business,Closed Lost,Omitted,2019-06-04,2019-01-27T00:00:00Z,2019-03-19,2019-03-19T00:00:00Z,2019102290000005573
W_Opportunity.57849,Fields Sales,20000,W_Account.4051,W_Sales_User.9,Concrete.com 32,Existing Business,Closed Lost,Omitted,2019-04-16,2018-12-22T00:00:00Z,2019-01-07,2019-01-07T00:00:00Z,2019102290000005573
W_Opportunity.57857,Reseller,21840,W_Account.4051,W_Sales_User.16,Concrete.com 35,New Business,Closed Lost,Omitted,2018-12-21,2018-09-30T00:00:00Z,2018-11-23,2018-11-23T00:00:00Z,2019102290000005573
W_Opportunity.57880,Fields Sales,200000,W_Account.4052,W_Sales_User.10,plantation ford 46,Existing Business,Closed Lost,Omitted,2019-03-06,2018-11-09T00:00:00Z,2018-12-20,2018-12-20T00:00:00Z,2019102290000005573
W_Opportunity.57904,Reseller,1000,W_Account.4053,W_Sales_User.9,Smarthealth 58,Existing Business,Closed Lost,Omitted,2019-04-28,2018-12-25T00:00:00Z,2019-01-17,2019-01-17T00:00:00Z,2019102290000005573
W_Opportunity.57952,Other,504000,W_Account.4055,W_Sales_User.14,Reach Global Services 76,New Business,Closed Won,Closed,2019-05-25,2019-04-24T00:00:00Z,2019-05-17,2019-05-17T00:00:00Z,2019102290000005573
W_Opportunity.57981,Reseller,6000,W_Account.4057,W_Sales_User.12,Xora 88,Existing Business,Closed Lost,Omitted,2018-05-08,2018-02-04T00:00:00Z,2018-03-19,2018-03-19T00:00:00Z,2019102290000005573
W_Opportunity.57991,Reseller,572,W_Account.4058,W_Sales_User.8,Talent Logic 95,New Business,Closed Lost,Omitted,2019-07-28,2019-03-02T00:00:00Z,2019-04-07,2019-04-07T00:00:00Z,2019102290000005573
W_Opportunity.58017,Fields Sales,200000,W_Account.4060,W_Sales_User.17,Anywhereyougocom Inc 107,New Business,Closed Lost,Omitted,2018-05-26,2018-01-08T00:00:00Z,2018-03-09,2018-03-09T00:00:00Z,2019102290000005573
W_Opportunity.58066,Fields Sales,20000,W_Account.4061,W_Sales_User.14,SSA Global Technologies / Grand Rapids 120,Existing Business,Closed Lost,Omitted,2018-06-18,2018-02-08T00:00:00Z,2018-05-31,2018-05-31T00:00:00Z,2019102290000005573
W_Opportunity.58070,Fields Sales,100000,W_Account.4061,W_Sales_User.10,SSA Global Technologies / Grand Rapids 121,Existing Business,Closed Lost,Omitted,2018-11-26,2018-10-31T00:00:00Z,2018-11-06,2018-11-06T00:00:00Z,2019102290000005573
W_Opportunity.58241,Reseller,10000,W_Account.4072,W_Sales_User.17,Tavoca 186,New Business / Add-on,Closed Lost,Omitted,2019-05-07,2019-05-03T00:00:00Z,2019-05-05,2019-05-05T00:00:00Z,2019102290000005573
W_Opportunity.58292,Reseller,7500,W_Account.4076,W_Sales_User.8,Children With AIDS Project 203,New Business,Closed Lost,Omitted,2018-09-08,2018-07-10T00:00:00Z,2018-08-03,2018-08-03T00:00:00Z,2019102290000005573
W_Opportunity.58309,Reseller,9000,W_Account.4076,W_Sales_User.15,Children With AIDS Project 208,New Business,Closed Won,Closed,2019-05-05,2018-12-10T00:00:00Z,2019-01-01,2019-01-01T00:00:00Z,2019102290000005573
W_Opportunity.58316,Reseller,15000,W_Account.4076,W_Sales_User.11,Children With AIDS Project 213,New Business,Closed Lost,Omitted,2018-08-24,2018-06-08T00:00:00Z,2018-06-19,2018-06-19T00:00:00Z,2019102290000005573
W_Opportunity.58369,Reseller,15000,W_Account.4079,W_Sales_User.7,AM Pappas & Associates 237,New Business,Closed Lost,Omitted,2019-08-30,2019-06-03T00:00:00Z,2019-08-12,2019-08-12T00:00:00Z,2019102290000005573
W_Opportunity.58375,Fields Sales,329964,W_Account.4079,W_Sales_User.12,AM Pappas & Associates 241,Existing Business,Closed Won,Closed,2018-05-28,2018-01-05T00:00:00Z,2018-05-08,2018-05-08T00:00:00Z,2019102290000005573
W_Opportunity.58468,Telecoverage,50000,W_Account.4083,W_Sales_User.15,eBizSquared 21,New Business,Closed Lost,Omitted,2019-09-13,2019-07-31T00:00:00Z,2019-08-17,2019-08-17T00:00:00Z,2019102290000005573
W_Opportunity.58529,Reseller,12000,W_Account.4085,W_Sales_User.11,Nor  Cal Products 43,New Business / Add-on,Closed Lost,Omitted,2018-03-17,2017-12-24T00:00:00Z,2017-12-27,2017-12-27T00:00:00Z,2019102290000005573
W_Opportunity.58542,Fields Sales,60000,W_Account.4086,W_Sales_User.12,Active Navigation 53,New Business,Closed Lost,Omitted,2018-03-14,2017-12-23T00:00:00Z,2018-03-05,2018-03-05T00:00:00Z,2019102290000005573
W_Opportunity.58558,Fields Sales,600000,W_Account.4087,W_Sales_User.16,Capital District Home Guide 58,New Business,Closed Lost,Omitted,2019-10-12,2019-09-10T00:00:00Z,2019-10-06,2019-10-06T00:00:00Z,2019102290000005573
W_Opportunity.58568,Reseller,20000,W_Account.4087,W_Sales_User.13,Capital District Home Guide 62,Add-On Business,Closed Lost,Omitted,2018-03-14,2017-11-21T00:00:00Z,2018-01-21,2018-01-21T00:00:00Z,2019102290000005573
W_Opportunity.58602,Reseller,31200,W_Account.4091,W_Sales_User.17,TARGET 78,New Business,Closed Lost,Omitted,2019-09-13,2019-05-03T00:00:00Z,2019-07-21,2019-07-21T00:00:00Z,2019102290000005573
W_Opportunity.58608,Reseller,7750,W_Account.4091,W_Sales_User.14,TARGET 83,Existing Business,Closed Lost,Omitted,2019-08-20,2019-06-04T00:00:00Z,2019-08-09,2019-08-09T00:00:00Z,2019102290000005573
W_Opportunity.58678,Reseller,30000,W_Account.4096,W_Sales_User.13,Powerit Solutions 106,New Business,Closed Lost,Omitted,2019-02-20,2018-10-09T00:00:00Z,2019-01-11,2019-01-11T00:00:00Z,2019102290000005573
W_Opportunity.58697,Reseller,5000,W_Account.4096,W_Sales_User.16,Powerit Solutions 116,New Business,Closed Lost,Omitted,2018-02-09,2017-11-09T00:00:00Z,2018-01-12,2018-01-12T00:00:00Z,2019102290000005573
W_Opportunity.58732,Reseller,10000,W_Account.4099,W_Sales_User.7,Gold Access Inc 132,Existing Business,Closed Lost,Omitted,2019-02-09,2018-11-09T00:00:00Z,2019-01-17,2019-01-17T00:00:00Z,2019102290000005573
W_Opportunity.58858,Reseller,100000,W_Account.4108,W_Sales_User.16,AirWave Wireless 182,Existing Business,Closed Lost,Omitted,2019-05-11,2019-02-18T00:00:00Z,2019-03-25,2019-03-25T00:00:00Z,2019102290000005573
W_Opportunity.58871,Reseller,25000,W_Account.4109,W_Sales_User.14,Impact Engine 188,New Business,Closed Lost,Omitted,2019-08-25,2019-05-15T00:00:00Z,2019-06-30,2019-06-30T00:00:00Z,2019102290000005573
W_Opportunity.58881,Other,101000,W_Account.4109,W_Sales_User.10,Impact Engine 195,Existing Business,Closed Lost,Omitted,2019-02-17,2018-12-13T00:00:00Z,2019-01-18,2019-01-18T00:00:00Z,2019102290000005573
W_Opportunity.58894,Fields Sales,105000,W_Account.4110,W_Sales_User.9,Diagnostic Products Corporation 201,Existing Business,Closed Lost,Omitted,2019-05-25,2019-02-06T00:00:00Z,2019-03-22,2019-03-22T00:00:00Z,2019102290000005573
W_Opportunity.58952,Reseller,20000,W_Account.4114,W_Sales_User.14,"Reinsurance Group of America, Incorporated 224",New Business,Closed Lost,Omitted,2018-12-11,2018-08-03T00:00:00Z,2018-08-28,2018-08-28T00:00:00Z,2019102290000005573
W_Opportunity.58959,Fields Sales,150000,W_Account.4114,W_Sales_User.11,"Reinsurance Group of America, Incorporated 227",New Business,Closed Lost,Omitted,2018-03-11,2017-11-07T00:00:00Z,2018-02-13,2018-02-13T00:00:00Z,2019102290000005573
W_Opportunity.59093,Fields Sales,60000,W_Account.4123,W_Sales_User.12,ChicagOne Developers 22,Existing Business,Proposal/Quote,Commit,2019-11-07,2019-07-05T00:00:00Z,2019-09-28,2019-09-28T00:00:00Z,2019102290000005573
W_Opportunity.59113,Fields Sales,101000,W_Account.4123,W_Sales_User.16,ChicagOne Developers 31,New Business,Closed Lost,Omitted,2018-02-10,2017-10-25T00:00:00Z,2018-01-01,2018-01-01T00:00:00Z,2019102290000005573
W_Opportunity.59182,Fields Sales,140000,W_Account.4128,W_Sales_User.15,Compulan 61,Add-On Business,Closed Lost,Omitted,2019-05-11,2019-02-04T00:00:00Z,2019-03-03,2019-03-03T00:00:00Z,2019102290000005573
W_Opportunity.59216,Reseller,10000,W_Account.4128,W_Sales_User.17,Compulan 65,New Business,Closed Won,Closed,2018-03-15,2017-12-28T00:00:00Z,2018-02-06,2018-02-06T00:00:00Z,2019102290000005573
W_Opportunity.59279,Fields Sales,10000,W_Account.4132,W_Sales_User.16,Client Growth Resources 84,New Business,Closed Lost,Omitted,2019-05-27,2019-02-03T00:00:00Z,2019-04-21,2019-04-21T00:00:00Z,2019102290000005573
W_Opportunity.59300,Fields Sales,105000,W_Account.4134,W_Sales_User.16,The Hibbert Group 92,New Business,Closed Lost,Omitted,2018-02-14,2017-11-12T00:00:00Z,2017-12-27,2017-12-27T00:00:00Z,2019102290000005573
W_Opportunity.59318,Reseller,50000,W_Account.4135,W_Sales_User.11,Digi International 97,New Business,Closed Lost,Omitted,2018-05-11,2018-03-02T00:00:00Z,2018-05-01,2018-05-01T00:00:00Z,2019102290000005573
W_Opportunity.59325,Fields Sales,120000,W_Account.4135,W_Sales_User.8,Digi International 100,New Business,Closed Lost,Omitted,2018-02-17,2017-10-26T00:00:00Z,2018-01-17,2018-01-17T00:00:00Z,2019102290000005573
W_Opportunity.59371,Reseller,55000,W_Account.4137,W_Sales_User.10,XServ 111,Add-On Business,Closed Lost,Omitted,2018-12-17,2018-09-20T00:00:00Z,2018-12-04,2018-12-04T00:00:00Z,2019102290000005573
W_Opportunity.59379,Reseller,184000,W_Account.4137,W_Sales_User.13,XServ 113,New Business,Closed Won,Closed,2019-06-05,2019-03-15T00:00:00Z,2019-04-09,2019-04-09T00:00:00Z,2019102290000005573
W_Opportunity.59388,Reseller,55000,W_Account.4138,W_Sales_User.10,Coradiant 120,New Business,Qualification,Commit,2019-11-29,2019-10-10T00:00:00Z,2019-10-17,2019-10-17T00:00:00Z,2019102290000005573
W_Opportunity.59415,Reseller,20000,W_Account.4139,W_Sales_User.9,Systemax 134,New Business,Closed Lost,Omitted,2018-02-23,2017-12-02T00:00:00Z,2018-01-02,2018-01-02T00:00:00Z,2019102290000005573
W_Opportunity.59480,Reseller,35000,W_Account.4146,W_Sales_User.13,Cleartran   Inc 167,New Business / Add-on,Closed Lost,Omitted,2018-08-17,2018-05-16T00:00:00Z,2018-07-02,2018-07-02T00:00:00Z,2019102290000005573
W_Opportunity.59561,Reseller,2000,W_Account.4151,W_Sales_User.14,Symbionic Technologies 198,New Business,Closed Lost,Omitted,2018-03-01,2017-12-04T00:00:00Z,2018-01-24,2018-01-24T00:00:00Z,2019102290000005573
W_Opportunity.59606,Reseller,7000,W_Account.4154,W_Sales_User.10,Insurity 225,Add-On Business,Closed Lost,Omitted,2018-02-18,2018-01-27T00:00:00Z,2018-02-12,2018-02-12T00:00:00Z,2019102290000005573
W_Opportunity.59673,Reseller,40000,W_Account.4159,W_Sales_User.12,Delta Centrifugal Corporation 0,Existing Business,Closed Lost,Omitted,2019-05-01,2019-01-21T00:00:00Z,2019-02-08,2019-02-08T00:00:00Z,2019102290000005573
W_Opportunity.59700,Fields Sales,20000,W_Account.4161,W_Sales_User.12,Pfeiffer Vacuum 11,Add-On Business,Closed Lost,Omitted,2018-02-14,2017-10-27T00:00:00Z,2018-01-24,2018-01-24T00:00:00Z,2019102290000005573
W_Opportunity.59711,Reseller,50000,W_Account.4163,W_Sales_User.14,Internotes Strategy 15,New Business,Closed Lost,Omitted,2018-08-11,2018-04-20T00:00:00Z,2018-07-29,2018-07-29T00:00:00Z,2019102290000005573
W_Opportunity.59759,Reseller,40000,W_Account.4167,W_Sales_User.9,Geisler & Assoc 42,Add-On Business,Closed Lost,Omitted,2018-11-03,2018-07-12T00:00:00Z,2018-10-02,2018-10-02T00:00:00Z,2019102290000005573
W_Opportunity.59807,Reseller,40000,W_Account.4172,W_Sales_User.11,Sanofi Pasteur. 65,Existing Business,Closed Lost,Omitted,2018-02-12,2017-11-01T00:00:00Z,2018-01-02,2018-01-02T00:00:00Z,2019102290000005573
W_Opportunity.59808,Reseller,10000,W_Account.4172,W_Sales_User.8,Sanofi Pasteur. 66,New Business,Closed Lost,Omitted,2018-03-06,2017-11-02T00:00:00Z,2017-12-21,2017-12-21T00:00:00Z,2019102290000005573
W_Opportunity.59878,Fields Sales,150000,W_Account.4176,W_Sales_User.12,PBM Graphics 95,New Business,Closed Lost,Omitted,2018-05-31,2018-04-20T00:00:00Z,2018-05-06,2018-05-06T00:00:00Z,2019102290000005573
W_Opportunity.59902,Reseller,20000,W_Account.4177,W_Sales_User.15,Burke Williams & Sorensen Llp 107,New Business,Closed Lost,Omitted,2018-02-15,2017-11-24T00:00:00Z,2018-02-10,2018-02-10T00:00:00Z,2019102290000005573
W_Opportunity.59939,Reseller,350000,W_Account.4178,W_Sales_User.9,Russell Stover Candies 122,Existing Business,Closed Lost,Omitted,2019-05-26,2019-04-29T00:00:00Z,2019-04-30,2019-04-30T00:00:00Z,2019102290000005573
W_Opportunity.59951,Reseller,5000,W_Account.4179,W_Sales_User.9,Illumitek 128,Existing Business,Closed Lost,Omitted,2019-02-17,2018-12-03T00:00:00Z,2019-01-30,2019-01-30T00:00:00Z,2019102290000005573
W_Opportunity.59958,Fields Sales,110000,W_Account.4180,W_Sales_User.13,FuelQuest 131,New Business / Add-on,Closed Lost,Omitted,2019-05-10,2019-03-07T00:00:00Z,2019-04-07,2019-04-07T00:00:00Z,2019102290000005573
W_Opportunity.60061,Fields Sales,15000,W_Account.4186,W_Sales_User.15,Mack Cleveland Sales Inc 171,New Business,Closed Lost,Omitted,2018-06-01,2018-03-07T00:00:00Z,2018-03-07,2018-03-07T00:00:00Z,2019102290000005573
W_Opportunity.60086,Reseller,230000,W_Account.4188,W_Sales_User.15,Horizon Milling 180,New Business,Closed Lost,Omitted,2018-06-09,2018-02-03T00:00:00Z,2018-06-05,2018-06-05T00:00:00Z,2019102290000005573
W_Opportunity.60129,Reseller,100000,W_Account.4189,W_Sales_User.15,Union Pacific Distribution Services 197,New Business / Add-on,Closed Lost,Omitted,2018-02-08,2017-11-17T00:00:00Z,2018-02-01,2018-02-01T00:00:00Z,2019102290000005573
W_Opportunity.60291,Fields Sales,0,W_Account.4195,W_Sales_User.7,RxBazaar 2,Existing Business,Closed Lost,Omitted,2019-08-16,2019-04-12T00:00:00Z,2019-05-30,2019-05-30T00:00:00Z,2019102290000005573
W_Opportunity.60330,Reseller,20000,W_Account.4197,W_Sales_User.11,Applied Magic 21,New Business,Closed Lost,Omitted,2018-01-02,2017-11-15T00:00:00Z,2017-11-27,2017-11-27T00:00:00Z,2019102290000005573
W_Opportunity.60389,Reseller,1000,W_Account.4198,W_Sales_User.8,NBT Industrial 37,Add-On Business,Closed Lost,Omitted,2018-08-06,2018-05-16T00:00:00Z,2018-05-27,2018-05-27T00:00:00Z,2019102290000005573
W_Opportunity.60443,Reseller,50000,W_Account.4201,W_Sales_User.17,Action Floor System Inc 60,New Business,Closed Lost,Omitted,2018-02-07,2017-11-11T00:00:00Z,2017-12-18,2017-12-18T00:00:00Z,2019102290000005573
W_Opportunity.60505,Fields Sales,173000,W_Account.4204,W_Sales_User.12,"NextCorp, Ltd 85",New Business,Closed Won,Closed,2019-08-04,2019-04-22T00:00:00Z,2019-05-04,2019-05-04T00:00:00Z,2019102290000005573
W_Opportunity.60550,Reseller,50000,W_Account.4207,W_Sales_User.11,Vovici Corporation 105,New Business,Closed Lost,Omitted,2019-07-07,2019-04-14T00:00:00Z,2019-05-13,2019-05-13T00:00:00Z,2019102290000005573
W_Opportunity.60590,Fields Sales,30000,W_Account.4209,W_Sales_User.10,"Executive Office Furniture,Inc 118",New Business,Closed Lost,Omitted,2018-02-01,2017-11-19T00:00:00Z,2017-11-30,2017-11-30T00:00:00Z,2019102290000005573
W_Opportunity.60611,Fields Sales,50000,W_Account.4209,W_Sales_User.9,"Executive Office Furniture,Inc 122",New Business / Add-on,Closed Lost,Omitted,2018-09-16,2018-06-13T00:00:00Z,2018-06-28,2018-06-28T00:00:00Z,2019102290000005573
W_Opportunity.60650,Fields Sales,123600,W_Account.4212,W_Sales_User.16,Information Technology SLTNS 137,New Business,Closed Lost,Omitted,2018-08-09,2018-07-08T00:00:00Z,2018-07-21,2018-07-21T00:00:00Z,2019102290000005573
W_Opportunity.60741,Reseller,6320,W_Account.4217,W_Sales_User.16,Showexperience Incorporated 171,New Business,Closed Lost,Omitted,2018-03-07,2017-11-11T00:00:00Z,2018-02-17,2018-02-17T00:00:00Z,2019102290000005573
W_Opportunity.60747,Reseller,4733,W_Account.4217,W_Sales_User.10,Showexperience Incorporated 175,New Business,Closed Won,Closed,2018-05-23,2018-01-13T00:00:00Z,2018-03-30,2018-03-30T00:00:00Z,2019102290000005573
W_Opportunity.60786,Fields Sales,210000,W_Account.4219,W_Sales_User.15,"Hallmark Cards, Incorporated 191",New Business / Add-on,Negotiation,Commit,2019-12-06,2019-08-20T00:00:00Z,2019-10-12,2019-10-12T00:00:00Z,2019102290000005573
W_Opportunity.60838,Reseller,5000,W_Account.4222,W_Sales_User.7,HOW2.COM 214,New Business,Closed Lost,Omitted,2018-11-30,2018-09-08T00:00:00Z,2018-10-30,2018-10-30T00:00:00Z,2019102290000005573
W_Opportunity.60839,Fields Sales,0,W_Account.4222,W_Sales_User.8,HOW2.COM 215,New Business,Closed Lost,Omitted,2019-09-08,2019-05-20T00:00:00Z,2019-07-03,2019-07-03T00:00:00Z,2019102290000005573
W_Opportunity.60847,Reseller,7000,W_Account.4222,W_Sales_User.13,HOW2.COM 218,New Business,Closed Lost,Omitted,2019-05-08,2019-02-27T00:00:00Z,2019-03-31,2019-03-31T00:00:00Z,2019102290000005573
W_Opportunity.60903,Fields Sales,150000,W_Account.4223,W_Sales_User.14,Distribution Systems International 237,New Business,Closed Lost,Omitted,2018-11-22,2018-08-04T00:00:00Z,2018-10-19,2018-10-19T00:00:00Z,2019102290000005573
