External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c,analyticsdemo_batch_id__c
W_Account.4334,Wilbur Curtis Co Inc,W_Sales_User.16,188,8812000,Referral,Corporate,Apparel,18213 Cross Tunnel,West Christopherville,ME,USA,1905,Private,Warm,2017-12-11T00:00:00Z,2019102290000005573
W_Account.4335,Dicon Fiberoptics,W_Sales_User.12,112,6534000,Marketing Event,Corporate,Telecommunications,029 Christopher Circle,South Tiffanyfort,RI,USA,1956,Private,Cool,2018-10-31T00:00:00Z,2019102290000005573
W_Account.4336,iLanguage,W_Sales_User.10,78,8006000,Cold Call,Corporate,Electronics,41170 Zoe Circle,Dawsonton,LA,USA,1922,Private,Cool,2019-08-05T00:00:00Z,2019102290000005573
W_Account.4337,fsp.com,W_Sales_User.11,111,2249000,Partner,Corporate,Government,4967 Williams Isle,Choimouth,AR,USA,1940,Private,Warm,2019-01-19T00:00:00Z,2019102290000005573
W_Account.4339,Union Switch & Signal,W_Sales_User.13,181,7222000,Social Media,Corporate,Energy,885 Kathleen Haven,New Brandi,CT,USA,1962,Private,Warm,2018-10-31T00:00:00Z,2019102290000005573
W_Account.4340,Murlin Blackstun and Assoc.,W_Sales_User.12,161,9028000,Community,Corporate,Recreation,425 Harvey Shoal,Malloryton,NH,USA,1934,Other,Warm,2018-07-22T00:00:00Z,2019102290000005573
W_Account.4343,Clopay Building Products,W_Sales_User.9,103,6598000,Data.com,Corporate,Chemicals,404 Steven Streets,Lake Andrewbury,LA,USA,1881,Private,Warm,2018-01-21T00:00:00Z,2019102290000005573
W_Account.4345,Semiotica,W_Sales_User.12,70,5855000,Referral,Corporate,Agriculture,01397 Tami Field,North Amanda,NC,USA,1910,Private,Warm,2019-02-10T00:00:00Z,2019102290000005573
W_Account.4347,Pride Companies L.P.,W_Sales_User.17,45,2669000,Social Media,Corporate,Food & Beverage,142 Jones Via,Smithshire,VT,USA,1984,Private,Warm,2018-03-22T00:00:00Z,2019102290000005573
W_Account.4350,SplitTheDifference,W_Sales_User.13,212,4884000,Social Media,Corporate,Not For Profit,8689 Moody Greens,South Christinaport,NH,USA,1925,Private,Cool,2019-07-24T00:00:00Z,2019102290000005573
W_Account.4353,Rohde Royce,W_Sales_User.11,119,8686000,Referral,Corporate,Not For Profit,400 Garza Orchard,Hartton,NY,USA,1939,Other,Hot,2018-02-04T00:00:00Z,2019102290000005573
W_Account.4355,Killingsworth Agency Inc,W_Sales_User.17,241,6813000,Marketing Event,Corporate,Media,51562 Karen Junction,East Alexanderhaven,ME,USA,1912,Private,Cool,2018-01-15T00:00:00Z,2019102290000005573
W_Account.4356,Distributive Software,W_Sales_User.16,52,6677000,Social Media,Corporate,Healthcare & Life Sciences,286 Palmer Squares,Bauerborough,MA,USA,1917,Public,Warm,2018-08-05T00:00:00Z,2019102290000005573
W_Account.4358,Fenics,W_Sales_User.7,136,5173000,Referral,Corporate,Communications,6651 Howell Plains,East Michael,OK,USA,1989,Private,Hot,2019-07-30T00:00:00Z,2019102290000005573
W_Account.4365,Human Click,W_Sales_User.15,169,9702000,Marketing Event,Corporate,Other,58573 Lori Courts,Ryanfort,RI,USA,1926,Private,Warm,2018-08-10T00:00:00Z,2019102290000005573
W_Account.4366,Regent Systems,W_Sales_User.13,5,7165000,Website,Corporate,Utilities,93722 Thomas Fords,Port Sean,WV,USA,1898,Private,Hot,2018-01-07T00:00:00Z,2019102290000005573
W_Account.4367,Towne Park.,W_Sales_User.7,200,3028000,Cold Call,Corporate,Other,31304 Brittney Grove,Ellisonhaven,LA,USA,1930,Other,Cool,2017-12-19T00:00:00Z,2019102290000005573
W_Account.4369,Blue Wave Systems,W_Sales_User.9,151,3222000,Inbound Call,Corporate,Biotechnology,0743 Cheryl Meadows,Johnsonland,PA,USA,1901,Private,Warm,2018-08-07T00:00:00Z,2019102290000005573
W_Account.4370,Road Rescue,W_Sales_User.8,157,6861000,Inbound Call,Corporate,Media,6928 Rodriguez Crest,Williamschester,LA,USA,1916,Private,Warm,2017-11-29T00:00:00Z,2019102290000005573
W_Account.4375,PLAZA PROVISION CO.,W_Sales_User.16,191,4429000,Partner,Corporate,Consulting,718 Kevin Canyon,Port Kevinshire,DE,USA,1960,Private,Cool,2019-03-17T00:00:00Z,2019102290000005573
W_Account.4378,Winery Exchange Inc,W_Sales_User.16,207,7508000,Cold Call,Corporate,Recreation,61035 Jennifer Inlet,North Lindseyside,MA,USA,1916,Public,Warm,2019-02-04T00:00:00Z,2019102290000005573
W_Account.4380,Planned Giving Design Center,W_Sales_User.8,49,5863000,Cold Call,Corporate,Environmental,1291 Taylor Lights,Hoodbury,LA,USA,1931,Public,Hot,2018-11-19T00:00:00Z,2019102290000005573
W_Account.4382,Infocomm Print,W_Sales_User.11,56,2667000,Marketing Event,Corporate,Transportation,3337 Madden Valley,Lake Markburgh,NJ,USA,1889,Subsidiary,Hot,2019-03-27T00:00:00Z,2019102290000005573
W_Account.4383,Telegroup,W_Sales_User.7,8,3804000,Website,Corporate,Consulting,408 Megan Port,Floresstad,LA,USA,1935,Other,Hot,2018-08-24T00:00:00Z,2019102290000005573
W_Account.4384,"FreeDecision.com, Inc",W_Sales_User.13,197,4416000,Cold Call,Corporate,Chemicals,57581 Cruz Place,West Ericchester,VT,USA,1942,Other,Cool,2019-06-01T00:00:00Z,2019102290000005573
W_Account.4391,Tetra Systems Corp.,W_Sales_User.16,120,9986000,Cold Call,Corporate,Hospitality,165 Moody Glens,Josephmouth,MS,USA,1906,Private,Cool,2019-02-16T00:00:00Z,2019102290000005573
W_Account.4394,Methodist Healthcare Sys-Houston,W_Sales_User.8,246,2569000,Cold Call,Corporate,Electronics,225 Campos Lodge,West Jeremy,NY,USA,1896,Public,Cool,2018-03-26T00:00:00Z,2019102290000005573
W_Account.4395,Schlumberger Technology Corp,W_Sales_User.9,40,3362000,Data.com,Corporate,Education,02201 Gonzalez Corners,Rodriguezton,NJ,USA,1943,Private,Hot,2018-06-13T00:00:00Z,2019102290000005573
W_Account.4400,metamerge AS,W_Sales_User.14,193,7513000,Cold Call,Corporate,Education,59485 Joshua Cliff,Christinaside,ME,USA,1985,Private,Hot,2018-11-06T00:00:00Z,2019102290000005573
W_Account.4401,Riffage.com,W_Sales_User.16,238,6392000,Community,Corporate,Retail,665 Travis Heights,Andrewfurt,DE,USA,1987,Private,Cool,2019-02-12T00:00:00Z,2019102290000005573
W_Account.4402,Edge Communications,W_Sales_User.12,225,3472000,Partner,Corporate,Retail,66636 Byrd Cove,Montoyaburgh,MD,USA,1993,Private,Warm,2019-06-20T00:00:00Z,2019102290000005573
W_Account.4404,Buffet Partners,W_Sales_User.8,71,4386000,Community,Corporate,Environmental,5781 Cindy Walk,Stephaniechester,NY,USA,1906,Private,Hot,2018-08-31T00:00:00Z,2019102290000005573
W_Account.4405,AL Wizard,W_Sales_User.11,164,9339000,Inbound Call,Corporate,Engineering,495 Emily Green,Rangelchester,NJ,USA,1961,Subsidiary,Hot,2018-02-02T00:00:00Z,2019102290000005573
W_Account.4406,Norstan,W_Sales_User.12,181,7810000,Referral,Corporate,Healthcare & Life Sciences,526 Wood Fork,East Jeffreyville,NC,USA,1929,Other,Warm,2018-11-22T00:00:00Z,2019102290000005573
W_Account.4411,Foresters Financial Services,W_Sales_User.17,143,6891000,Inbound Call,Corporate,Environmental,4162 Heather Islands,Markburgh,FL,USA,1910,Private,Warm,2018-11-04T00:00:00Z,2019102290000005573
W_Account.4415,CBC of Idaho,W_Sales_User.10,25,8556000,Data.com,Corporate,Financial Services,23730 Williams Wall,Laurastad,OK,USA,1881,Private,Warm,2019-08-12T00:00:00Z,2019102290000005573
W_Account.4417,i3solutions,W_Sales_User.13,101,2520000,Referral,Corporate,Environmental,31558 Sarah Points,New Vanessaview,KY,USA,2006,Private,Hot,2018-08-06T00:00:00Z,2019102290000005573
W_Account.4420,Debit-It,W_Sales_User.15,174,5050000,Partner,Corporate,Communications,0562 Michelle Gardens,Port Charlesview,TN,USA,2002,Other,Cool,2017-12-29T00:00:00Z,2019102290000005573
W_Account.4424,Omicron Technologies   Inc,W_Sales_User.16,149,2563000,Data.com,Corporate,Biotechnology,72438 Edwards Dale,Kington,CT,USA,2007,Private,Warm,2019-08-02T00:00:00Z,2019102290000005573
W_Account.4426,World Commerce Exchange,W_Sales_User.15,148,5558000,Social Media,Corporate,Consulting,91033 Gonzalez Forks,Johnsonmouth,MS,USA,1888,Other,Hot,2019-07-08T00:00:00Z,2019102290000005573
W_Account.4427,Gateway Ticketing Systems,W_Sales_User.15,191,7895000,Inbound Call,Corporate,Utilities,70303 Danielle Unions,West Lynn,RI,USA,2009,Private,Warm,2017-12-30T00:00:00Z,2019102290000005573
W_Account.4428,AdviceAmerica,W_Sales_User.12,118,5547000,Partner,Corporate,Environmental,22502 Laura Cove,Mcclainmouth,DE,USA,1946,Private,Warm,2018-10-22T00:00:00Z,2019102290000005573
W_Account.4429,Re:Launch Division,W_Sales_User.12,91,2591000,Website,Corporate,Construction,42491 Lee Village,East Eric,AL,USA,1901,Other,Warm,2018-08-18T00:00:00Z,2019102290000005573
W_Account.4430,netwerkes.com,W_Sales_User.16,37,8474000,Website,Corporate,Banking,153 Lisa Rapid,Jonathanmouth,WV,USA,1940,Private,Warm,2018-12-29T00:00:00Z,2019102290000005573
W_Account.4436,FirstHealth Of Carolinas,W_Sales_User.11,245,2332000,Inbound Call,Corporate,Utilities,34052 Benjamin Expressway,Port Kevin,NY,USA,1985,Private,Hot,2018-04-05T00:00:00Z,2019102290000005573
W_Account.4437,ADTX,W_Sales_User.12,37,8740000,Marketing Event,Corporate,Consulting,2155 Martinez Dam,Edwardfurt,CT,USA,1927,Public,Warm,2018-05-26T00:00:00Z,2019102290000005573
W_Account.4440,"Air Systems Of Sacramento, Inc",W_Sales_User.15,69,6177000,Data.com,Corporate,Telecommunications,542 Miller Streets,South Brandi,ME,USA,2003,Other,Warm,2018-01-17T00:00:00Z,2019102290000005573
W_Account.4442,Flextronics - Solectron Corp,W_Sales_User.9,241,9824000,Data.com,Corporate,Technology,6464 Eric Mountain,South Matthewburgh,LA,USA,1916,Private,Cool,2017-11-14T00:00:00Z,2019102290000005573
W_Account.4443,PIPE9,W_Sales_User.7,7,6093000,Website,Corporate,Insurance,711 Smith Crescent,Jacobbury,AR,USA,2000,Private,Warm,2018-10-04T00:00:00Z,2019102290000005573
W_Account.4445,WCI Cable,W_Sales_User.7,132,8618000,Referral,Corporate,Energy,73641 Hernandez Roads,Lake Carolineland,NJ,USA,1958,Public,Hot,2019-03-13T00:00:00Z,2019102290000005573
W_Account.4450,"Totally Digital, Inc",W_Sales_User.11,213,9731000,Referral,Corporate,Biotechnology,740 Patricia Ridges,Lake Tanya,TX,USA,1889,Other,Cool,2017-11-08T00:00:00Z,2019102290000005573
W_Account.4452,Institute For Bus Performance,W_Sales_User.13,99,6486000,Website,Corporate,Agriculture,557 Thomas Stream,Davidstad,VA,USA,1940,Public,Hot,2018-12-22T00:00:00Z,2019102290000005573
W_Account.4453,LendingTree,W_Sales_User.9,145,2042000,Social Media,Corporate,Telecommunications,00141 Patricia Club,Robinside,TX,USA,1998,Other,Cool,2017-12-17T00:00:00Z,2019102290000005573
W_Account.4454,Crown West Realty,W_Sales_User.8,110,4198000,Community,Corporate,Food & Beverage,339 Friedman Expressway,Riversport,NY,USA,1908,Subsidiary,Warm,2018-12-02T00:00:00Z,2019102290000005573
W_Account.4455,Member Solutions,W_Sales_User.9,204,3440000,Referral,Corporate,Entertainment,8561 Bernard Grove,Bakerborough,OK,USA,1964,Other,Hot,2018-03-03T00:00:00Z,2019102290000005573
W_Account.4456,Quadstone,W_Sales_User.7,140,5528000,Cold Call,Corporate,Recreation,6582 Taylor Causeway,South Monicafurt,PA,USA,1899,Public,Warm,2018-10-28T00:00:00Z,2019102290000005573
W_Account.4457,Cleanscape Software Intl.,W_Sales_User.14,216,4230000,Social Media,Corporate,Government,3160 Miller Curve,Lake Ryantown,NH,USA,1995,Other,Hot,2019-06-19T00:00:00Z,2019102290000005573
W_Account.4458,Gateway Funding,W_Sales_User.7,148,5399000,Cold Call,Corporate,Apparel,28058 Grant Heights,Taylorfurt,TX,USA,1911,Private,Cool,2018-10-11T00:00:00Z,2019102290000005573
W_Account.4461,Innovative Software Ltd,W_Sales_User.17,15,9460000,Inbound Call,Corporate,Retail,924 Jennifer Fork,Lake Deanville,ME,USA,2004,Private,Cool,2018-05-29T00:00:00Z,2019102290000005573
W_Account.4463,Trademark Plastics Corp,W_Sales_User.16,6,9886000,Social Media,Corporate,Telecommunications,30819 Martinez Camp,Mariemouth,KY,USA,1894,Public,Warm,2018-06-03T00:00:00Z,2019102290000005573
W_Account.4464,Lee Hecht Harrison,W_Sales_User.16,11,6550000,Inbound Call,Corporate,Environmental,2795 Lynch Mission,South Emily,RI,USA,1931,Other,Warm,2017-11-16T00:00:00Z,2019102290000005573
W_Account.4467,Cyber Cel,W_Sales_User.11,243,2947000,Community,Corporate,Environmental,727 Amy Wells,Navarrostad,PA,USA,1955,Private,Hot,2017-10-27T00:00:00Z,2019102290000005573
W_Account.4468,MARGI Systems,W_Sales_User.14,81,3613000,Referral,Corporate,Other,7704 Bradley Stream,Colonburgh,FL,USA,1967,Public,Warm,2019-01-14T00:00:00Z,2019102290000005573
W_Account.4472,"Serena Software, Inc .",W_Sales_User.17,103,6808000,Website,Corporate,Consulting,586 Fields Point,Rodrigueztown,SC,USA,1970,Other,Hot,2018-11-20T00:00:00Z,2019102290000005573
W_Account.4474,CaliforniaLicense.com,W_Sales_User.14,242,7644000,Referral,Corporate,Entertainment,6047 Ryan Orchard,Caseberg,VA,USA,1988,Private,Cool,2018-11-12T00:00:00Z,2019102290000005573
W_Account.4476,Greatest Creative Factor,W_Sales_User.13,138,3517000,Inbound Call,Corporate,Transportation,134 Bryant Corner,West Wendyfort,RI,USA,1883,Other,Cool,2018-11-27T00:00:00Z,2019102290000005573
W_Account.4477,MAFCO Worldwide,W_Sales_User.17,154,7839000,Marketing Event,Corporate,Utilities,77373 Sonya Mews,Garciashire,AL,USA,1904,Private,Warm,2019-05-01T00:00:00Z,2019102290000005573
W_Account.4478,Cirilium,W_Sales_User.7,24,7408000,Social Media,Corporate,Technology,176 Powell Summit,Aliciaborough,PA,USA,1897,Other,Cool,2019-03-07T00:00:00Z,2019102290000005573
W_Account.4482,Creative Management Service,W_Sales_User.17,144,2211000,Referral,Corporate,Communications,73033 Clay Shoal,Rachelmouth,NH,USA,1944,Subsidiary,Cool,2018-11-01T00:00:00Z,2019102290000005573
W_Account.4483,Galaxy Computer Service Inc,W_Sales_User.12,217,9366000,Data.com,Corporate,Technology,6416 Stephanie Well,North Amandachester,WV,USA,1880,Subsidiary,Hot,2019-06-24T00:00:00Z,2019102290000005573
W_Account.4485,Ronco Consulting Corporation,W_Sales_User.17,42,7741000,Marketing Event,Corporate,Telecommunications,1746 Eric Stream,West Michaelton,NH,USA,1994,Public,Cool,2017-11-27T00:00:00Z,2019102290000005573
W_Account.4487,Ronin Venture Group,W_Sales_User.17,158,2497000,Data.com,Corporate,Retail,1703 Vargas Greens,Stevenchester,AL,USA,1949,Public,Hot,2018-10-17T00:00:00Z,2019102290000005573
W_Account.4489,Axiom Engineers,W_Sales_User.9,197,9992000,Website,Corporate,Education,2939 Mark Flat,Lake Teresamouth,TX,USA,1957,Private,Cool,2019-02-19T00:00:00Z,2019102290000005573
W_Account.4492,Yokogawa Corporation Of America,W_Sales_User.10,3,6375000,Inbound Call,Corporate,Recreation,0274 Harper Ridges,Alexmouth,LA,USA,1911,Public,Hot,2017-12-07T00:00:00Z,2019102290000005573
W_Account.4495,Centurion Capital Management,W_Sales_User.12,14,8259000,Referral,Corporate,Financial Services,61473 Lowe Track,East Alex,GA,USA,1887,Private,Cool,2018-03-11T00:00:00Z,2019102290000005573
W_Account.4497,IBM Software / Tivoli / Micromuse,W_Sales_User.15,12,6680000,Cold Call,Corporate,Agriculture,89130 Teresa Summit,East Wendy,NH,USA,1936,Private,Hot,2019-02-06T00:00:00Z,2019102290000005573
W_Account.4499,Magically Inc,W_Sales_User.17,146,2719000,Partner,Corporate,Recreation,9073 Fields Landing,Kristinshire,AL,USA,1926,Private,Warm,2017-11-23T00:00:00Z,2019102290000005573
W_Account.4502,Callbutton,W_Sales_User.10,38,8916000,Inbound Call,Corporate,Energy,035 Jonathan Burgs,Lake Kaitlinborough,PA,USA,1894,Public,Warm,2019-09-21T00:00:00Z,2019102290000005573
W_Account.4504,MetrixLab,W_Sales_User.7,123,6618000,Cold Call,Corporate,Insurance,812 Juan Rue,New Paulafurt,PA,USA,1903,Private,Warm,2018-05-16T00:00:00Z,2019102290000005573
W_Account.4505,Comsel,W_Sales_User.9,241,8772000,Social Media,Corporate,Telecommunications,99345 Warner Knoll,Rossport,AR,USA,1946,Other,Warm,2018-01-03T00:00:00Z,2019102290000005573
W_Account.4506,ABCpoint.com,W_Sales_User.13,226,4737000,Data.com,Corporate,Construction,724 Melissa Vista,South April,MS,USA,1924,Public,Hot,2018-01-25T00:00:00Z,2019102290000005573
W_Account.4507,Centric Group,W_Sales_User.13,15,2311000,Marketing Event,Corporate,Agriculture,1572 Jacqueline Green,West Jason,RI,USA,1965,Private,Warm,2019-02-11T00:00:00Z,2019102290000005573
W_Account.4508,LCP Tracker,W_Sales_User.11,178,7341000,Partner,Corporate,Banking,3323 Alan Wells,Ronaldhaven,OK,USA,1972,Private,Hot,2018-08-15T00:00:00Z,2019102290000005573
W_Account.4509,TapNet Marketing,W_Sales_User.12,82,2222000,Marketing Event,Corporate,Telecommunications,9007 Brown Locks,Curtisberg,MA,USA,1890,Other,Warm,2019-01-06T00:00:00Z,2019102290000005573
W_Account.4514,Diverse Web Options,W_Sales_User.17,98,3170000,Social Media,Corporate,Agriculture,1465 Smith Tunnel,Jennifermouth,ME,USA,1922,Public,Warm,2018-01-07T00:00:00Z,2019102290000005573
W_Account.4517,Residential Builders Resource,W_Sales_User.15,12,7435000,Partner,Corporate,Not For Profit,043 Reed Neck,South Andrewland,NH,USA,1889,Public,Cool,2018-08-28T00:00:00Z,2019102290000005573
W_Account.4518,eView Technologies,W_Sales_User.7,134,4997000,Partner,Corporate,Machinery,85319 Foster Orchard,Evanshaven,AR,USA,1900,Private,Warm,2019-01-10T00:00:00Z,2019102290000005573
W_Account.4522,Mississippi State University Foundation Inc,W_Sales_User.17,220,2076000,Partner,Corporate,Chemicals,7250 Sydney Lane,Benjaminburgh,VT,USA,2005,Private,Cool,2018-11-07T00:00:00Z,2019102290000005573
W_Account.4523,"Acist Medical Systems, Inc",W_Sales_User.13,6,6538000,Referral,Corporate,Food & Beverage,233 Smith Extensions,Raymondborough,VA,USA,1898,Subsidiary,Warm,2018-11-28T00:00:00Z,2019102290000005573
W_Account.4525,ValvTechnologies,W_Sales_User.10,35,4195000,Website,Corporate,Manufacturing,96779 John Divide,Courtneyberg,AR,USA,1891,Other,Cool,2019-02-20T00:00:00Z,2019102290000005573
W_Account.4526,Monolith Corporation,W_Sales_User.12,89,5553000,Data.com,Corporate,Insurance,3816 Johnson Rue,South Jennifer,TN,USA,2003,Private,Warm,2018-12-29T00:00:00Z,2019102290000005573
W_Account.4527,LSI / Agere Systems,W_Sales_User.12,138,5162000,Data.com,Corporate,Recreation,85330 Gray Fort,North Jacquelinemouth,NH,USA,1947,Other,Warm,2017-12-15T00:00:00Z,2019102290000005573
W_Account.4530,ShipMax,W_Sales_User.16,99,3336000,Cold Call,Corporate,Education,848 Luna Groves,Joelmouth,NH,USA,1984,Private,Cool,2018-05-07T00:00:00Z,2019102290000005573
W_Account.4531,Novar,W_Sales_User.14,89,7178000,Data.com,Corporate,Consulting,4358 Kathleen Bridge,East Laurie,NH,USA,1906,Private,Warm,2018-12-12T00:00:00Z,2019102290000005573
W_Account.4537,Vedant Incorporated,W_Sales_User.16,46,3922000,Marketing Event,Corporate,Manufacturing,751 Miller Circle,Phillipsview,NH,USA,1954,Private,Warm,2018-11-24T00:00:00Z,2019102290000005573
W_Account.4538,"Provident Funding Associates, L.P.",W_Sales_User.10,154,8014000,Social Media,Corporate,Engineering,13304 John Pike,Onealburgh,PA,USA,1980,Private,Cool,2019-05-24T00:00:00Z,2019102290000005573
W_Account.4542,ClientExpert Solutions,W_Sales_User.16,72,7724000,Community,Corporate,Energy,214 Solomon Light,New Samantha,CT,USA,1970,Subsidiary,Warm,2019-08-11T00:00:00Z,2019102290000005573
W_Account.4543,Cisco - Cisco Developer Network,W_Sales_User.11,185,4049000,Referral,Corporate,Transportation,13387 Foley Stream,Joshuafort,NJ,USA,1945,Private,Cool,2018-05-08T00:00:00Z,2019102290000005573
W_Account.4547,East West Homes,W_Sales_User.9,128,6579000,Marketing Event,Corporate,Construction,163 Castro Spurs,Lauramouth,NJ,USA,1986,Private,Cool,2017-11-17T00:00:00Z,2019102290000005573
W_Account.4548,Patio Enclosures,W_Sales_User.13,150,2971000,Community,Corporate,Recreation,527 Ramirez Land,Anitastad,TN,USA,1925,Private,Hot,2019-05-10T00:00:00Z,2019102290000005573
W_Account.4550,Bowne & Co,W_Sales_User.14,60,2187000,Website,Corporate,Communications,0215 Jessica Station,Sharonville,MA,USA,1982,Other,Warm,2019-10-07T00:00:00Z,2019102290000005573
W_Account.4552,Eleven Acceleration,W_Sales_User.17,235,5725000,Referral,Corporate,Hospitality,4758 Perry Shores,Lake Desiree,NH,USA,1906,Other,Cool,2018-07-19T00:00:00Z,2019102290000005573
W_Account.4556,Newbury Networks,W_Sales_User.17,249,2796000,Inbound Call,Corporate,Transportation,642 Amy Square,East Lindseyville,NH,USA,1948,Other,Warm,2019-05-23T00:00:00Z,2019102290000005573
W_Account.4558,AffiniComm,W_Sales_User.8,112,7743000,Marketing Event,Corporate,Media,54507 Hunter Drives,West Susanport,PA,USA,1881,Private,Cool,2018-02-22T00:00:00Z,2019102290000005573
