External_Id__c,Owner.External_Id__c,Account.External_Id__c,Contact.External_Id__c,CreatedDate__c,ClosedDate__c,LastActivityDate__c,Origin,Tier,Product_Family_KB__c,Priority,SLA,Reason,Type_of_Support__c,CSAT__c,Status,First_Contact_Close__c,Time_Open__c,Team__c,close_date_offset,Offer_Voucher__c,Send_FieldService__c,IsEscalated,MilestoneStatus__c,analyticsdemo_batch_id__c
W_Case.2297,W_Services_User.12,W_Account.1617,W_Services_Contact.1617,2019-12-24 14:19:41,2019-12-24 14:19:41,2019-12-24,Email,Tier 1,TVs,High,Violation,Item Damaged,Basic,78.441624362,Closed,true,0,East CSR,373,false,false,true,Closed - Violation,20200113100000003249
W_Case.2298,W_Services_User.11,W_Account.1617,W_Services_Contact.1617,2019-12-20 14:58:34,2019-12-20 14:58:34,2019-12-20,Email,Tier 1,TVs,Medium,Violation,Item Damaged,Basic,81.284263959,Closed,true,0,Central CSR,377,false,false,true,Closed - Violation,20200113100000003249
W_Case.2299,W_Services_User.7,W_Account.1618,W_Services_Contact.1618,2019-11-27 11:50:36,2019-11-27 11:50:36,2019-11-27,Email,Tier 2,TVs,Low,Compliant,Late Delivery,Basic,81.32741117,Closed,true,0,Central CSR,400,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2300,W_Services_User.8,W_Account.1619,W_Services_Contact.1619,2019-12-01 09:11:51,2019-12-01 09:11:51,2019-12-01,Email,Tier 3,Video Games,Low,Compliant,Item Damaged,Free,81.767766494,Closed,true,0,Central CSR,396,true,false,false,Closed - Compliant,20200113100000003249
W_Case.2301,W_Services_User.14,W_Account.1620,W_Services_Contact.1620,2019-12-06 11:01:46,2020-03-11 11:01:46,2019-12-12,Email,Tier 1,Cables,Medium,Violation,Late Delivery,Silver,75.417258885,Waiting on Customer,false,96,East CSR,295,false,false,true,Open - Violation,20200113100000003249
W_Case.2302,W_Services_User.13,W_Account.1620,W_Services_Contact.1620,2019-11-26 16:33:35,2020-01-25 16:33:35,2019-12-15,Email,Tier 1,Cameras,High,Violation,Hardware Question,Basic,86.95177664900001,Working,false,60,East CSR,341,false,false,true,Open - Violation,20200113100000003249
W_Case.2303,W_Services_User.5,W_Account.1622,W_Services_Contact.1622,2019-11-28 11:55:09,2019-11-28 11:55:09,2019-11-28,Email,Tier 3,Cell Phones,Low,Violation,Late Delivery,Free,82.441624364,Closed,true,0,West CSR,399,false,true,false,Closed - Violation,20200113100000003249
W_Case.2306,W_Services_User.1,W_Account.1622,W_Services_Contact.1622,2020-01-12 13:43:16,2020-01-12 13:43:16,2020-01-12,Email,Tier 1,Computers,High,Compliant,Late Delivery,Free,80.84010151999999,Closed,true,0,West CSR,354,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2308,W_Services_User.13,W_Account.1624,W_Services_Contact.1624,2019-11-28 16:11:09,2019-11-28 16:11:09,2019-11-28,Email,Tier 1,DVD Players,Medium,Compliant,Late Delivery,Silver,82.58883249,Closed,true,0,East CSR,399,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2309,W_Services_User.14,W_Account.1624,W_Services_Contact.1624,2019-12-12 09:41:46,2019-12-12 09:41:46,2019-12-12,Email,Tier 2,DVD Players,Medium,Compliant,Late Delivery,Silver,81.441624367,Closed,true,0,East CSR,385,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2310,W_Services_User.2,W_Account.1624,W_Services_Contact.1624,2019-11-19 12:05:04,2019-11-19 12:05:04,2019-11-19,Email,Tier 2,DVD Players,Medium,Compliant,Late Delivery,Silver,82.538071068,Closed,true,0,West CSR,408,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2311,W_Services_User.5,W_Account.1624,W_Services_Contact.1624,2020-01-04 11:48:23,2020-01-04 11:48:23,2020-01-04,Email,Tier 3,DVD Players,Low,Violation,Item Damaged,Silver,75.365482232,Closed,true,0,West CSR,362,false,false,false,Closed - Violation,20200113100000003249
W_Case.2312,W_Services_User.14,W_Account.1625,W_Services_Contact.1625,2019-12-10 13:29:21,2019-12-10 13:29:21,2019-12-10,Email,Tier 1,Headphones,High,Compliant,Item Damaged,Free,86.41243655,Closed,true,0,East CSR,387,false,true,true,Closed - Compliant,20200113100000003249
W_Case.2313,W_Services_User.4,W_Account.1625,W_Services_Contact.1625,2019-12-17 15:06:22,2019-12-17 15:06:22,2019-12-17,Email,Tier 2,Headphones,Medium,Violation,Late Delivery,Free,76.130710661,Closed,true,0,West CSR,380,false,false,false,Closed - Violation,20200113100000003249
W_Case.2316,W_Services_User.7,W_Account.1625,W_Services_Contact.1625,2019-12-24 15:55:44,2019-12-24 15:55:44,2019-12-24,Email,Tier 3,Home Audio,Low,Compliant,Late Delivery,Silver,90.09137055900001,Closed,true,0,Central CSR,373,false,true,false,Closed - Compliant,20200113100000003249
W_Case.2318,W_Services_User.5,W_Account.1626,W_Services_Contact.1626,2019-12-01 11:27:43,2019-12-01 11:27:43,2019-12-01,Email,Tier 1,Cables,Medium,Compliant,Hardware Question,Silver,79.401015231,Closed,true,0,West CSR,396,true,false,true,Closed - Compliant,20200113100000003249
W_Case.2319,W_Services_User.5,W_Account.1627,W_Services_Contact.1627,2020-01-08 16:54:52,2020-01-20 16:54:52,2020-01-11,Email,Tier 3,Cell Phones,Low,Compliant,Late Delivery,Free,84.337563451,Working,false,12,West CSR,346,false,true,false,Open - Compliant,20200113100000003249
W_Case.2320,W_Services_User.2,W_Account.1630,W_Services_Contact.1630,2019-12-22 12:45:29,2019-12-22 12:45:29,2019-12-22,Email,Tier 1,DVD Players,High,Violation,Late Delivery,Silver,76.923857867,Closed,true,0,West CSR,375,false,false,true,Closed - Violation,20200113100000003249
W_Case.2321,W_Services_User.1,W_Account.1631,W_Services_Contact.1631,2019-12-13 16:16:18,2019-12-13 16:16:18,2019-12-13,Email,Tier 3,DVD Players,Low,Violation,Late Delivery,Silver,79.000000003,Closed,true,0,West CSR,384,false,true,false,Closed - Violation,20200113100000003249
W_Case.2322,W_Services_User.3,W_Account.1631,W_Services_Contact.1631,2019-11-18 09:44:36,2019-11-18 09:44:36,2019-11-18,Email,Tier 1,Headphones,High,Compliant,Item Damaged,Free,88.091370555,Closed,true,0,West CSR,409,false,true,true,Closed - Compliant,20200113100000003249
W_Case.2323,W_Services_User.13,W_Account.1631,W_Services_Contact.1631,2019-11-22 17:40:48,2019-11-22 17:40:48,2019-11-22,Email,Tier 1,Headphones,Medium,Violation,Late Delivery,Free,78.601522842,Closed,true,0,East CSR,405,false,false,true,Closed - Violation,20200113100000003249
W_Case.2324,W_Services_User.3,W_Account.1631,W_Services_Contact.1631,2019-12-29 15:04:00,2020-02-15 15:04:00,2020-01-04,Email,Tier 3,Headphones,Low,Compliant,Late Delivery,Free,77.178934012,Working,false,48,West CSR,320,false,false,false,Open - Compliant,20200113100000003249
W_Case.2325,W_Services_User.16,W_Account.1633,W_Services_Contact.1633,2019-12-15 11:43:05,2020-02-13 11:43:05,2019-12-21,Email,Tier 1,TVs,High,Violation,Late Delivery,Basic,79.59644670200001,Working,false,60,East CSR,322,false,false,true,Open - Violation,20200113100000003249
W_Case.2326,W_Services_User.9,W_Account.1633,W_Services_Contact.1633,2019-12-20 09:14:18,2019-12-20 09:14:18,2019-12-20,Email,Tier 1,TVs,Medium,Compliant,Item Damaged,Basic,81.817258883,Closed,true,0,Central CSR,377,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2329,W_Services_User.17,W_Account.1634,W_Services_Contact.1634,2020-01-10 16:52:36,2020-01-10 16:52:36,2020-01-10,Email,Tier 2,Video Games,Medium,Violation,Hardware Question,Free,80.191624367,Closed,true,0,East CSR,356,true,false,false,Closed - Violation,20200113100000003249
W_Case.2330,W_Services_User.5,W_Account.1635,W_Services_Contact.1635,2020-01-08 10:07:56,2020-01-08 10:07:56,2020-01-08,Email,Tier 1,Cables,High,Violation,Hardware Question,Silver,79.382741115,Closed,true,0,West CSR,358,true,false,true,Closed - Violation,20200113100000003249
W_Case.2331,W_Services_User.17,W_Account.1637,W_Services_Contact.1637,2019-12-29 13:07:10,2019-12-29 13:07:10,2019-12-29,Email,Tier 1,Cell Phones,High,Violation,Late Delivery,Free,85.126903553,Closed,true,0,East CSR,368,false,true,true,Closed - Violation,20200113100000003249
W_Case.2332,W_Services_User.10,W_Account.1637,W_Services_Contact.1637,2019-12-05 14:00:09,2019-12-05 14:00:09,2019-12-05,Email,Tier 1,Cell Phones,High,Compliant,Item Damaged,Free,83.753807105,Closed,true,0,Central CSR,392,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2334,W_Services_User.16,W_Account.1638,W_Services_Contact.1638,2019-12-06 16:09:15,2019-12-06 16:09:15,2019-12-06,Email,Tier 1,Computers,High,Violation,Late Delivery,Free,86.09644670099999,Closed,true,0,East CSR,391,false,true,true,Closed - Violation,20200113100000003249
W_Case.2335,W_Services_User.16,W_Account.1640,W_Services_Contact.1640,2019-12-19 16:08:08,2019-12-19 16:08:08,2019-12-19,Email,Tier 1,DVD Players,High,Compliant,Item Damaged,Silver,77.167512691,Closed,true,0,East CSR,378,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2336,W_Services_User.14,W_Account.1641,W_Services_Contact.1641,2020-01-04 14:19:00,2020-01-04 14:19:00,2020-01-04,Email,Tier 2,DVD Players,Low,Compliant,Late Delivery,Silver,77.223350251,Closed,true,0,East CSR,362,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2337,W_Services_User.10,W_Account.1641,W_Services_Contact.1641,2019-11-21 11:08:15,2020-01-20 11:08:15,2020-01-02,Email,Tier 3,DVD Players,Low,Violation,Item Damaged,Silver,75.578680203,Working,false,60,Central CSR,346,false,false,false,Open - Violation,20200113100000003249
W_Case.2338,W_Services_User.13,W_Account.1641,W_Services_Contact.1641,2019-12-21 11:47:56,2019-12-21 11:47:56,2019-12-21,Email,Tier 1,Headphones,High,Compliant,Late Delivery,Free,88.01142132199999,Closed,true,0,East CSR,376,false,true,true,Closed - Compliant,20200113100000003249
W_Case.2339,W_Services_User.15,W_Account.1642,W_Services_Contact.1642,2020-01-11 16:42:11,2020-01-11 16:42:11,2020-01-11,Email,Tier 1,Headphones,High,Compliant,Hardware Question,Free,86.08375634500001,Closed,true,0,East CSR,355,false,true,true,Closed - Compliant,20200113100000003249
W_Case.2340,W_Services_User.15,W_Account.1642,W_Services_Contact.1642,2019-12-05 17:33:03,2020-02-15 17:33:03,2020-01-04,Email,Tier 2,Headphones,Medium,Violation,Hardware Question,Free,78.229695433,Working,false,72,East CSR,320,false,true,false,Open - Violation,20200113100000003249
W_Case.2341,W_Services_User.4,W_Account.1642,W_Services_Contact.1642,2019-12-13 11:08:49,2019-12-13 11:08:49,2019-12-13,Email,Tier 2,Headphones,Medium,Compliant,Item Damaged,Free,77.019035532,Closed,true,0,West CSR,384,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2342,W_Services_User.5,W_Account.1642,W_Services_Contact.1642,2019-12-16 13:11:45,2019-12-16 13:11:45,2019-12-16,Email,Tier 2,Headphones,Low,Compliant,Late Delivery,Free,76.441624362,Closed,true,0,West CSR,381,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2344,W_Services_User.12,W_Account.1643,W_Services_Contact.1643,2020-01-01 11:16:25,2020-01-01 11:16:25,2020-01-01,Email,Tier 1,Home Audio,High,Compliant,Hardware Question,Silver,85.451776651,Closed,true,0,East CSR,365,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2345,W_Services_User.1,W_Account.1644,W_Services_Contact.1644,2020-01-10 10:05:35,2020-01-10 10:05:35,2020-01-10,Email,Tier 2,Tablets,Medium,Compliant,Item Damaged,Silver,84.50761421,Closed,true,0,West CSR,356,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2346,W_Services_User.6,W_Account.1645,W_Services_Contact.1645,2019-12-23 10:38:32,2019-12-23 10:38:32,2019-12-23,Email,Tier 1,TVs,High,Violation,Hardware Question,Basic,80.12944162599999,Closed,true,0,Central CSR,374,false,false,true,Closed - Violation,20200113100000003249
W_Case.2347,W_Services_User.16,W_Account.1647,W_Services_Contact.1647,2019-11-23 09:50:54,2019-12-17 09:50:54,2019-12-09,Email,Tier 1,Cables,High,Compliant,Late Delivery,Silver,75.591878176,Closed,false,24,East CSR,380,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2348,W_Services_User.1,W_Account.1650,W_Services_Contact.1650,2019-12-12 11:27:41,2019-12-12 11:27:41,2019-12-12,Email,Tier 2,Cell Phones,Medium,Compliant,Item Damaged,Free,83.69543147499999,Closed,true,0,West CSR,385,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2349,W_Services_User.5,W_Account.1650,W_Services_Contact.1650,2019-12-09 13:55:45,2019-12-09 13:55:45,2019-12-09,Email,Tier 3,Cell Phones,Low,Compliant,Late Delivery,Free,80.017766498,Closed,true,0,West CSR,388,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2350,W_Services_User.8,W_Account.1652,W_Services_Contact.1652,2019-11-14 14:22:47,2019-11-14 14:22:47,2019-11-14,Email,Tier 2,Computers,Medium,Compliant,Late Delivery,Free,83.30710660099999,Closed,true,0,Central CSR,413,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2351,W_Services_User.14,W_Account.1652,W_Services_Contact.1652,2019-11-24 11:33:43,2020-02-16 11:33:43,2019-12-26,Email,Tier 1,DVD Players,High,Violation,Item Damaged,Silver,76.725888326,Attention,false,84,East CSR,319,false,false,true,Open - Violation,20200113100000003249
W_Case.2354,W_Services_User.6,W_Account.1659,W_Services_Contact.1659,2019-12-29 10:08:05,2020-02-27 10:08:05,2020-01-04,Email,Tier 2,Cables,Medium,Violation,Hardware Question,Silver,77.04365482200001,New,false,60,Central CSR,308,true,false,false,Open - Violation,20200113100000003249
W_Case.2355,W_Services_User.13,W_Account.1660,W_Services_Contact.1660,2019-12-30 15:52:40,2020-03-11 15:52:40,2020-01-07,Email,Tier 1,Cell Phones,High,Violation,Item Damaged,Free,83.893401017,On Hold,false,72,East CSR,295,false,true,true,Open - Violation,20200113100000003249
W_Case.2356,W_Services_User.1,W_Account.1661,W_Services_Contact.1661,2019-12-27 16:07:18,2020-03-08 16:07:18,2020-01-08,Email,Tier 1,Cell Phones,Medium,Violation,Hardware Question,Free,82.086294419,New,false,72,West CSR,298,false,false,true,Open - Violation,20200113100000003249
W_Case.2357,W_Services_User.11,W_Account.1661,W_Services_Contact.1661,2019-11-29 16:37:21,2019-11-29 16:37:21,2019-11-29,Email,Tier 2,Cell Phones,Medium,Compliant,Item Damaged,Free,83.626903554,Closed,true,0,Central CSR,398,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2359,W_Services_User.11,W_Account.1662,W_Services_Contact.1662,2020-01-08 17:48:11,2020-03-08 17:48:11,2020-01-11,Email,Tier 2,Computers,Medium,Violation,Late Delivery,Free,80.23604061,New,false,60,Central CSR,298,false,false,false,Open - Violation,20200113100000003249
W_Case.2361,W_Services_User.14,W_Account.1667,W_Services_Contact.1667,2019-12-14 11:06:11,2020-02-24 11:06:11,2019-12-17,Email,Tier 1,Home Audio,High,Violation,Late Delivery,Silver,90.36548223099999,Waiting on Customer,false,72,East CSR,311,false,false,true,Open - Violation,20200113100000003249
W_Case.2362,W_Services_User.4,W_Account.1668,W_Services_Contact.1668,2019-12-03 17:08:03,2019-12-03 17:08:03,2019-12-03,Email,Tier 1,Tablets,High,Violation,Late Delivery,Silver,81.532994924,Closed,true,0,West CSR,394,false,false,true,Closed - Violation,20200113100000003249
W_Case.2364,W_Services_User.11,W_Account.1672,W_Services_Contact.1672,2020-01-10 09:07:45,2020-01-10 09:07:45,2020-01-10,Email,Tier 3,Video Games,Low,Compliant,Late Delivery,Free,81.7392132,Closed,true,0,Central CSR,356,true,false,false,Closed - Compliant,20200113100000003249
W_Case.2366,W_Services_User.17,W_Account.1672,W_Services_Contact.1672,2020-01-03 12:04:42,2020-01-03 12:04:42,2020-01-03,Email,Tier 1,Cables,High,Compliant,Item Damaged,Silver,80.18680203,Closed,true,0,East CSR,363,true,false,true,Closed - Compliant,20200113100000003249
W_Case.2367,W_Services_User.16,W_Account.1673,W_Services_Contact.1673,2019-12-12 13:29:37,2019-12-12 13:29:37,2019-12-12,Email,Tier 2,Cables,Medium,Compliant,Late Delivery,Silver,78.639593908,Closed,true,0,East CSR,385,true,false,false,Closed - Compliant,20200113100000003249
W_Case.2368,W_Services_User.11,W_Account.1673,W_Services_Contact.1673,2019-11-23 15:14:18,2019-11-23 15:14:18,2019-11-23,Email,Tier 1,Cameras,Medium,Violation,Item Damaged,Basic,89.69670050900001,Closed,true,0,Central CSR,404,false,false,true,Closed - Violation,20200113100000003249
W_Case.2369,W_Services_User.13,W_Account.1675,W_Services_Contact.1675,2019-12-26 14:55:09,2019-12-26 14:55:09,2019-12-26,Email,Tier 1,Computers,High,Violation,Hardware Question,Free,80.70050761099999,Closed,true,0,East CSR,371,false,false,true,Closed - Violation,20200113100000003249
W_Case.2370,W_Services_User.15,W_Account.1677,W_Services_Contact.1677,2020-01-08 09:10:46,2020-01-08 09:10:46,2020-01-08,Email,Tier 1,DVD Players,High,Compliant,Hardware Question,Silver,76.19289340200001,Closed,true,0,East CSR,358,false,false,true,Closed - Compliant,20200113100000003249
W_Case.2371,W_Services_User.10,W_Account.1678,W_Services_Contact.1678,2019-12-24 10:56:47,2019-12-24 10:56:47,2019-12-24,Email,Tier 3,DVD Players,Low,Compliant,Item Damaged,Silver,77.071065993,Closed,true,0,Central CSR,373,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2372,W_Services_User.16,W_Account.1679,W_Services_Contact.1679,2019-12-03 11:44:15,2019-12-03 11:44:15,2019-12-03,Email,Tier 2,Home Audio,Medium,Compliant,Late Delivery,Silver,78.497461929,Closed,true,0,East CSR,394,false,false,false,Closed - Compliant,20200113100000003249
W_Case.2373,W_Services_User.8,W_Account.1681,W_Services_Contact.1681,2019-12-19 14:58:27,2019-12-19 14:58:27,2019-12-19,Email,Tier 2,Tablets,Medium,Violation,Item Damaged,Silver,84.243654825,Closed,true,0,Central CSR,378,false,true,false,Closed - Violation,20200113100000003249
W_Case.2374,W_Services_User.9,W_Account.1682,W_Services_Contact.1682,2019-11-30 10:39:20,2019-11-30 10:39:20,2019-11-30,Email,Tier 2,Tablets,Medium,Violation,Hardware Question,Silver,80.598984772,Closed,true,0,Central CSR,397,false,false,false,Closed - Violation,20200113100000003249
W_Case.2375,W_Services_User.1,W_Account.1683,W_Services_Contact.1683,2019-12-20 09:29:28,2019-12-20 09:29:28,2019-12-20,Email,Tier 1,TVs,High,Violation,Late Delivery,Basic,82.794416246,Closed,true,0,West CSR,377,false,false,true,Closed - Violation,20200113100000003249
W_Case.2376,W_Services_User.14,W_Account.1684,W_Services_Contact.1684,2020-01-09 15:10:05,2020-01-09 15:10:05,2020-01-09,Email,Tier 3,TVs,Low,Violation,Item Damaged,Basic,78.84010151999999,Closed,true,0,East CSR,357,false,false,false,Closed - Violation,20200113100000003249
W_Case.2378,W_Services_User.8,W_Account.1685,W_Services_Contact.1685,2019-12-02 17:09:55,2019-12-02 17:09:55,2019-12-02,Email,Tier 1,Video Games,High,Violation,Item Damaged,Free,83.23096446599999,Closed,true,0,Central CSR,395,true,false,true,Closed - Violation,20200113100000003249
W_Case.2379,W_Services_User.11,W_Account.1685,W_Services_Contact.1685,2020-01-04 09:44:47,2020-01-04 09:44:47,2020-01-04,Email,Tier 1,Cables,High,Compliant,Late Delivery,Free,79.10406091600001,Closed,true,0,Central CSR,362,true,false,true,Closed - Compliant,20200113100000003249
W_Case.2380,W_Services_User.1,W_Account.1687,W_Services_Contact.1687,2019-11-17 09:15:34,2019-11-17 09:15:34,2019-11-17,Email,Tier 1,Cameras,High,Compliant,Hardware Question,Free,86.908629443,Closed,true,0,West CSR,410,false,true,true,Closed - Compliant,20200113100000003249
W_Case.2382,W_Services_User.5,W_Account.1687,W_Services_Contact.1687,2019-11-30 13:58:47,2019-11-30 13:58:47,2019-11-30,Email,Tier 1,Cell Phones,High,Violation,Item Damaged,Platinum,77.761421321,Closed,true,0,West CSR,397,false,false,true,Closed - Violation,20200113100000003249
