"SBQQ__Contract__c.BillingCountry","SBQQ__SubscriptionStartDate__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Name","SBQQ__BillingType__c","DaysToExpirationBucket","SBQQ__Contract__c.AccountId.Name","SBQQ__Contract__c.SBQQ__AmendmentRenewalBehavior__c","SBQQ__ProductName__c","SBQQ__CreditProductId__c","Quote.SBQQ__Renewal__c","SBQQ__SubscriptionEndDate__c","IsDeleted","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsWon","SBQQ__ChargeType__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__Contract__c.CustomerSignedDate","Id","Quote.SBQQ__RenewedSubscription__c","SBQQ__DimensionType__c","SBQQ__Contract__c.SBQQ__RenewalForecast__c","SBQQ__RenewedDate__c","SBQQ__Contract__c","SBQQ__TerminatedDate__c","SBQQ__Contract__c.BillingState","SBQQ__DynamicOptionId__c","RenewalQuote.SBQQ__Quote__c","SBQQ__EndDate__c","SBQQ__Contract__c.AccountId","SBQQ__Contract__c.SBQQ__AmendmentStartDate__c","SBQQ__Contract__c.SBQQ__RenewalQuoted__c","SBQQ__SegmentKey__c","SBQQ__Bundled__c","SBQQ__OptionType__c","Quote.Id","SBQQ__Contract__c.ActivatedDate","Quote.Name","SBQQ__Contract__c.BillingCity","SBQQ__Contract__c.SBQQ__AmendmentOpportunityStage__c","HasRenewal","Name","RenewalQuote.SBQQ__RenewedSubscription__c","SBQQ__Contract__c.StartDate","SBQQ__Contract__c.CustomerSignedTitle","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Id","SBQQ__Contract__c.StatusCode","SBQQ__Contract__c.CreatedDate","RenewalQuote.SBQQ__Renewal__c","SBQQ__Contract__c.CompanySignedDate","RenewalQuote.Name","SBQQ__StartDate__c","RenewalStatus","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.IsClosed","SBQQ__QuoteLine__c","SBQQ__Contract__c.SBQQ__AmendmentOpportunityRecordTypeId__c","SBQQ__Contract__c.ContractNumber","Active","RenwalWarning","SBQQ__ContractNumber__c","CreatedDate","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.StageName","SBQQ__Contract__c.SBQQ__SubscriptionQuantitiesCombined__c","RenewalQuote.Id","SBQQ__ComponentDiscountedByPackage__c","IsRenewal","SBQQ__SegmentEndDate__c","SBQQ__Contract__c.EndDate","SBQQ__Contract__c.Status","SBQQ__BillingFrequency__c","Quote.SBQQ__Quote__c","SBQQ__Bundle__c","SBQQ__PricingMethod__c","SBQQ__SegmentLabel__c","SBQQ__SegmentStartDate__c","SBQQ__DiscountScheduleType__c","SBQQ__RenewalQuantity__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Amount","SBQQ__RenewalPrice__c","SBQQ__Discount__c","SBQQ__ListPrice__c","SBQQ__SegmentIndex__c","SBQQ__Contract__c.SBQQ__ActiveContract__c","SBQQ__Contract__c.SBQQ__RenewalOpportunity__c.Probability","SBQQ__OptionLevel__c","SBQQ__NetPrice__c","SBQQ__RegularPrice__c","ARR","SBQQ__Quantity__c","DaysToExpiration","MRR","SBQQ__Contract__c.SBQQ__RenewalUpliftRate__c","SBQQ__OptionDiscount__c","SBQQ__Number__c","SBQQ__SegmentUplift__c","SBQQ__SegmentUpliftAmount__c","SBQQ__UnitCost__c","SBQQ__BundledQuantity__c","SBQQ__ProrateMultiplier__c","SBQQ__CustomerPrice__c","SBQQ__MarkupRate__c","SBQQ__DistributorDiscount__c","SBQQ__SegmentQuantity__c","SBQQ__OptionDiscountAmount__c","SBQQ__MarkupAmount__c","SBQQ__PartnerDiscount__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__RenewalUpliftRate__c","SBQQ__Contract__c.SBQQ__RenewalTerm__c","SBQQ__OriginalUnitCost__c","SBQQ__SpecialPrice__c","SBQQ__Contract__c.ContractTerm"
,,"H2O Technologies: eFact Platinum",,"Less than 30 Days","H2O Technologies","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXRqIAO",,,"false",,"800B0000000PbJxIAK",,,,,"2019-04-28","001B000001KM6f8IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000113",,"2018-10-29",,"006B0000005co8hIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-29","Closed Won","true",,,"00000256","false","false","00000256","2020-08-07T18:32:53.000Z","006B0000005co8hIAA","Closed Won","false",,"false","false",,"2019-04-28","Activated",,,"false","List",,,,,1000,,,,,0,100,,,,2000,1,-467,166.67,,,,,,,,,1000,,,,,,,,,,,,6
,,"H2O Technologies: eFact Gold",,"Less than 30 Days","H2O Technologies","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXRpIAO",,,"false",,"800B0000000PbJwIAK",,,,,"2019-12-24","001B000001KM6f8IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000112",,"2019-06-25",,"006B0000005co8gIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2019-06-25","Closed Won","true",,,"00000255","false","false","00000255","2020-08-07T18:32:53.000Z","006B0000005co8gIAA","Closed Won","false",,"false","false",,"2019-12-24","Activated",,,"false","List",,,,,500,,,,,0,100,,,,1000,1,-227,83.33,,,,,,,,,500,,,,,,,,,,,,6
,,"Greg Construction Company: eFact Platinum",,"Less than 30 Days","Greg Construction Company","Latest End Date","eFact Platinum",,"false",,"false","true",,,,"a2lB0000000UXRoIAO","a2lB0000000UXRoIAO",,"false",,"800B0000000PbJvIAK",,,,"a2dB0000000b5adIAA","2020-08-01","001B000001KM6ffIAD",,"false",,"false",,"a2ZB0000000TrJ4MAK","2020-08-05T21:48:42.000Z","QL-0004354",,,"false","SUB-0000111","a2lB0000000UXRoIAO","2019-08-02",,"006B0000005co8fIAA","Activated","2020-08-05T21:48:21.000Z","false",,"QL-0004354","2019-08-02","Closed Won","true","a2ZB0000000TrJ4MAK",,"00000254","false","false","00000254","2020-08-07T18:32:53.000Z","006B0000005co8fIAA","Closed Won","false","a2ZB0000000TrJ4MAK","false","true",,"2020-08-01","Activated",,"a2dB0000000b5adIAA","false","List",,,,1,1000,1000,,,,0,100,,,,1000,1,-6,83.33,,,,,,,,,1000,,,,,,,,,,,,12
,,,,"Less than 30 Days","Greatest Creative Factor","Latest End Date","eFact Gold",,,,"false",,,,,"a2lB0000000UXRnIAO",,,"false",,"800B0000000PbJuIAK",,,,,"2020-01-12","001B000001KM6cpIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000110",,"2019-01-13",,,"Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-13","No Renewal Opportunity Created",,,,"00000253","false","false","00000253","2020-08-07T18:32:53.000Z",,,"false",,"false","false",,"2020-01-12","Activated",,,"false","List",,,,,,,,,,0,,,,,250,1,-208,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Greater China Industries: eFact Silver",,"Less than 30 Days","Greater China Industries","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXRmIAO",,,"false",,"800B0000000PbJtIAK",,,,,"2019-11-09","001B000001KM6dVIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000109",,"2018-11-10",,"006B0000005co8dIAA","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-10","Closed Won","true",,,"00000252","false","false","00000252","2020-08-07T18:32:53.000Z","006B0000005co8dIAA","Closed Won","false",,"false","false",,"2019-11-09","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-272,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Knowledge Solutions: eFact Silver",,"Less than 365 Days","Knowledge Solutions","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXSNIA4",,,"false",,"800B0000000PbKUIA0",,,,,"2021-08-06","001B000001KM6eLIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000146",,"2019-08-07",,"006B0000005co9DIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-08-07","Quaification","false",,,"00000289","true","false","00000289","2020-08-07T18:32:53.000Z","006B0000005co9DIAQ","Quaification","false",,"false","false",,"2021-08-06","Activated",,,"false","List",,,,,250,,,,,1,0,,,,125,1,363,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Knowledge Solutions: eFact Silver",,"Less than 30 Days","Knowledge Solutions","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXSMIA4",,,"false",,"800B0000000PbKTIA0",,,,,"2019-01-24","001B000001KM6eLIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000145",,"2018-10-25",,"006B0000005co9CIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-25","Closed Won","true",,,"00000288","false","false","00000288","2020-08-07T18:32:53.000Z","006B0000005co9CIAQ","Closed Won","false",,"false","false",,"2019-01-24","Activated",,,"false","List",,,,,250,,,,,0,100,,,,1000,1,-561,83.33,,,,,,,,,250,,,,,,,,,,,,3
,,"KnowledgeBase Marketing: eFact Bronze",,"Less than 30 Days","KnowledgeBase Marketing","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXSLIA4",,,"false",,"800B0000000PbKSIA0",,,,,"2020-07-19","001B000001KM6ePIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000144",,"2019-07-20",,"006B0000005co9BIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-07-20","Closed Won","true",,,"00000287","false","false","00000287","2020-08-07T18:32:53.000Z","006B0000005co9BIAQ","Closed Won","false",,"false","false",,"2020-07-19","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-19,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"KGBT-TV: eFact Bronze",,"Less than 30 Days","KGBT-TV","Latest End Date","eFact Bronze",,,,"false","false",,,,"a2lB0000000UXSKIA4",,,"false",,"800B0000000PbKRIA0",,,,,"2019-08-31","001B000001KM6e9IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000143",,"2019-03-01",,"006B0000005co9AIAQ","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-01","Quaification","false",,,"00000286","false","false","00000286","2020-08-07T18:32:53.000Z","006B0000005co9AIAQ","Quaification","false",,"false","false",,"2019-08-31","Activated",,,"false","List",,,,,100,,,,,0,0,,,,200,1,-342,16.67,,,,,,,,,100,,,,,,,,,,,,6
,,"KGBT-TV: eFact Bronze",,"Less than 30 Days","KGBT-TV","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXSJIA4",,,"false",,"800B0000000PbKQIA0",,,,,"2019-09-30","001B000001KM6e9IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000142",,"2018-10-01",,"006B0000005co99IAA","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-01","Closed Won","true",,,"00000285","false","false","00000285","2020-08-07T18:32:53.000Z","006B0000005co99IAA","Closed Won","false",,"false","false",,"2019-09-30","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-312,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Katz Communications: eFact Silver",,"Less than 30 Days","Katz Communications","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXSIIA4",,,"false",,"800B0000000PbKPIA0",,,,,"2019-07-18","001B000001KM6eBIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000141",,"2019-01-19",,"006B0000005co98IAA","Activated","2020-08-05T21:48:21.000Z",,,,"2019-01-19","Quaification","false",,,"00000284","false","false","00000284","2020-08-07T18:32:53.000Z","006B0000005co98IAA","Quaification","false",,"false","false",,"2019-07-18","Activated",,,"false","List",,,,,250,,,,,0,0,,,,500,1,-386,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Tasco Consulting Inc: eFact Gold",,"Less than 30 Days","Tasco Consulting Inc","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXR1IAO",,,"false",,"800B0000000PbJ8IAK",,,,,"2018-11-04","001B000001KM6dTIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000062",,"2018-10-05",,"006B0000005coApIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2018-10-05","Closed Won","true",,,"00000205","false","false","00000205","2020-08-07T18:32:53.000Z","006B0000005coApIAI","Closed Won","false",,"false","false",,"2018-11-04","Activated",,,"false","List",,,,,500,,,,,0,100,,,,6000,1,-642,500,,,,,,,,,500,,,,,,,,,,,,1
,,"Tasco Consulting Inc: eFact Bronze",,"Less than 30 Days","Tasco Consulting Inc","Latest End Date","eFact Bronze",,,,"false","true",,,,"a2lB0000000UXR0IAO",,,"false",,"800B0000000PbJ7IAK",,,,,"2020-03-02","001B000001KM6dTIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000061",,"2019-03-03",,"006B0000005coAoIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-03","Closed Won","true",,,"00000204","false","false","00000204","2020-08-07T18:32:53.000Z","006B0000005coAoIAI","Closed Won","false",,"false","false",,"2020-03-02","Activated",,,"false","List",,,,,100,,,,,0,100,,,,100,1,-158,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Target Direct Marketing: eFact Silver",,"Less than 60 Days","Target Direct Marketing","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQzIAO",,,"false",,"800B0000000PbJ6IAK",,,,,"2020-09-23","001B000001KM6djIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000060",,"2018-09-24",,"006B0000005coAnIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2018-09-24","Proposal/Quote","false",,,"00000203","true","false","00000203","2020-08-07T18:32:53.000Z","006B0000005coAnIAI","Proposal/Quote","false",,"false","false",,"2020-09-23","Activated",,,"false","List",,,,,250,,,,,1,75,,,,125,1,46,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Tasco Consulting Inc: eFact Silver",,"Less than 30 Days","Tasco Consulting Inc","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXQyIAO",,,"false",,"800B0000000PbJ5IAK",,,,,"2019-09-13","001B000001KM6dTIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000059",,"2019-03-14",,"006B0000005coAqIAI","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-14","Closed Won","true",,,"00000202","false","false","00000202","2020-08-07T18:32:53.000Z","006B0000005coAqIAI","Closed Won","false",,"false","false",,"2019-09-13","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-329,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"SourceHOV: eFact Silver",,"More than 365 Days","SourceHOV","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQxIAO",,,"false",,"800B0000000PbJ4IAK",,,,,"2023-04-29","001B000001KM6fNIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000058",,"2019-04-30",,"006B0000005coASIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-04-30","Proposal/Quote","false",,,"00000201","true","false","00000201","2020-08-07T18:32:53.000Z","006B0000005coASIAY","Proposal/Quote","false",,"false","false",,"2023-04-29","Activated",,,"false","List",,,,,250,,,,,1,75,,,,62.5,1,994,5.21,,,,,,,,,250,,,,,,,,,,,,48
,,"SourceHOV: eFact Gold",,"Less than 365 Days","SourceHOV","Latest End Date","eFact Silver",,"true",,"false","true",,,,"a2lB0000000UXQwIAO","a2lB0000000UXQwIAO",,"false",,"800B0000000PbJ3IAK",,,,"a2dB0000000b5XqIAI","2021-04-04","001B000001KM6fNIAT",,"false",,"false",,"a2ZB0000000TrGHMA0","2020-08-05T21:48:42.000Z","QL-0004181",,,"false","SUB-0000057","a2lB0000000UXQwIAO","2019-04-05",,"006B0000005coARIAY","Activated","2020-08-05T21:48:21.000Z","true",,"QL-0004181","2019-04-05","Closed Won","true","a2ZB0000000TrGHMA0",,"00000200","true","false","00000200","2020-08-07T18:32:53.000Z","006B0000005coARIAY","Closed Won","false","a2ZB0000000TrGHMA0","false","true",,"2021-04-04","Activated",,"a2dB0000000b5XqIAI","false","List",,,,1,500,500,,,,1,100,,,,250,1,239,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"Somero Enterprises: eFact Silver",,"Less than 30 Days","Somero Enterprises","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXQvIAO",,,"false",,"800B0000000PbJ2IAK",,,,,"2019-06-21","001B000001KM6eWIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000056",,"2018-12-22",,"006B0000005coAQIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-22","Closed Won","true",,,"00000199","false","false","00000199","2020-08-07T18:32:53.000Z","006B0000005coAQIAY","Closed Won","false",,"false","false",,"2019-06-21","Activated",,,"false","List",,,,,250,,,,,0,100,,,,500,1,-413,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Somero Enterprises: eFact Silver",,"Less than 30 Days","Somero Enterprises","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQuIAO",,,"false",,"800B0000000PbJ1IAK",,,,,"2020-02-04","001B000001KM6eWIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000055",,"2019-02-05",,"006B0000005coAPIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-02-05","Proposal/Quote","false",,,"00000198","false","false","00000198","2020-08-07T18:32:53.000Z","006B0000005coAPIAY","Proposal/Quote","false",,"false","false",,"2020-02-04","Activated",,,"false","List",,,,,250,,,,,0,75,,,,250,1,-185,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Soft Track: eFact Gold",,"Less than 180 Days","Soft Track","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXQtIAO",,,"false",,"800B0000000PbJ0IAK",,,,,"2020-12-20","001B000001KM6dCIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000054",,"2018-12-21",,"006B0000005coAOIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-21","Closed Won","true",,,"00000197","true","false","00000197","2020-08-07T18:32:53.000Z","006B0000005coAOIAY","Closed Won","false",,"false","false",,"2020-12-20","Activated",,,"false","List",,,,,500,,,,,1,100,,,,250,1,134,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"Silvaquest: eFact Silver",,"Less than 180 Days","Silvaquest","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXQsIAO",,,"false",,"800B0000000PbIzIAK",,,,,"2020-11-15","001B000001KM6eRIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000053",,"2018-11-16",,"006B0000005coANIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-16","Closed Won","true",,,"00000196","true","false","00000196","2020-08-07T18:32:53.000Z","006B0000005coANIAY","Closed Won","false",,"false","false",,"2020-11-15","Activated",,,"false","List",,,,,250,,,,,1,100,,,,125,1,99,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Servcomp Inc: eFact Gold",,"Less than 30 Days","Servcomp Inc","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXQrIAO",,,"false",,"800B0000000PbIyIAK",,,,,"2020-02-05","001B000001KM6eGIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000052",,"2019-08-06",,"006B0000005coAMIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-08-06","Closed Won","true",,,"00000195","false","false","00000195","2020-08-07T18:32:53.000Z","006B0000005coAMIAY","Closed Won","false",,"false","false",,"2020-02-05","Activated",,,"false","List",,,,,500,,,,,0,100,,,,1000,1,-184,83.33,,,,,,,,,500,,,,,,,,,,,,6
,,"Serena Software Inc .: eFact Gold",,"Less than 90 Days","Serena Software, Inc .","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXQqIAO",,,"false",,"800B0000000PbIxIAK",,,,,"2020-11-01","001B000001KM6coIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000051",,"2018-11-02",,"006B0000005coALIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-02","Closed Won","true",,,"00000194","true","false","00000194","2020-08-07T18:32:53.000Z","006B0000005coALIAY","Closed Won","false",,"false","false",,"2020-11-01","Activated",,,"false","List",,,,,500,,,,,1,100,,,,250,1,85,20.83,,,,,,,,,500,,,,,,,,,,,,24
,,"Scott Schuler P.A.: eFact Silver",,"Less than 180 Days","Scott Schuler P.A.","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQpIAO",,,"false",,"800B0000000PbIwIAK",,,,,"2020-11-28","001B000001KM6fPIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000050",,"2018-11-29",,"006B0000005coAKIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-11-29","Quaification","false",,,"00000193","true","false","00000193","2020-08-07T18:32:53.000Z","006B0000005coAKIAY","Quaification","false",,"false","false",,"2020-11-28","Activated",,,"false","List",,,,,250,,,,,1,0,,,,125,1,112,10.42,,,,,,,,,250,,,,,,,,,,,,24
,,"Scott Schuler P.A.: eFact Platinum",,"Less than 30 Days","Scott Schuler P.A.","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXQoIAO",,,"false",,"800B0000000PbIvIAK",,,,,"2020-02-10","001B000001KM6fPIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000049",,"2019-02-11",,"006B0000005coAJIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-02-11","Closed Won","true",,,"00000192","false","false","00000192","2020-08-07T18:32:53.000Z","006B0000005coAJIAY","Closed Won","false",,"false","false",,"2020-02-10","Activated",,,"false","List",,,,,1000,,,,,0,100,,,,1000,1,-179,83.33,,,,,,,,,1000,,,,,,,,,,,,12
,,"Scott Schuler P.A.: eFact Platinum",,"More than 365 Days","Scott Schuler P.A.","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXQnIAO",,,"false",,"800B0000000PbIuIAK",,,,,"2022-05-01","001B000001KM6fPIAT",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000048",,"2019-05-02",,"006B0000005coAIIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-05-02","Closed Won","true",,,"00000191","true","false","00000191","2020-08-07T18:32:53.000Z","006B0000005coAIIAY","Closed Won","false",,"false","false",,"2022-05-01","Activated",,,"false","List",,,,,1000,,,,,1,100,,,,333.33,1,631,27.78,,,,,,,,,1000,,,,,,,,,,,,36
,,"Sage Computer Associates: eFact Silver",,"Less than 30 Days","Sage Computer Associates","Latest End Date","eFact Gold",,,,"false","false",,,,"a2lB0000000UXQmIAO",,,"false",,"800B0000000PbItIAK",,,,,"2019-03-15","001B000001KM6f2IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000047",,"2018-09-16",,"006B0000005coAHIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-09-16","Negotiation","false",,,"00000190","false","false","00000190","2020-08-07T18:32:53.000Z","006B0000005coAHIAY","Negotiation","false",,"false","false",,"2019-03-15","Activated",,,"false","List",,,,,250,,,,,0,90,,,,500,1,-511,41.67,,,,,,,,,250,,,,,,,,,,,,6
,,"Sage Computer Associates: eFact Silver",,"More than 365 Days","Sage Computer Associates","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXQlIAO",,,"false",,"800B0000000PbIsIAK",,,,,"2023-04-26","001B000001KM6f2IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000046",,"2019-04-27",,"006B0000005coAGIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-04-27","Closed Won","true",,,"00000189","true","false","00000189","2020-08-07T18:32:53.000Z","006B0000005coAGIAY","Closed Won","false",,"false","false",,"2023-04-26","Activated",,,"false","List",,,,,250,,,,,1,100,,,,62.5,1,991,5.21,,,,,,,,,250,,,,,,,,,,,,48
,,"Sage Computer Associates: eFact Gold",,"Less than 30 Days","Sage Computer Associates","Latest End Date","eFact Silver",,,,"false","true",,,,"a2lB0000000UXQkIAO",,,"false",,"800B0000000PbIrIAK",,,,,"2020-03-17","001B000001KM6f2IAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000045",,"2019-03-18",,"006B0000005coAFIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-18","Closed Won","true",,,"00000188","false","false","00000188","2020-08-07T18:32:53.000Z","006B0000005coAFIAY","Closed Won","false",,"false","false",,"2020-03-17","Activated",,,"false","List",,,,,500,,,,,0,100,,,,500,1,-143,41.67,,,,,,,,,500,,,,,,,,,,,,12
,,"Ronin Venture Group: eFact Silver",,"Less than 30 Days","Ronin Venture Group","Latest End Date","eFact Gold",,,,"false","true",,,,"a2lB0000000UXQjIAO",,,"false",,"800B0000000PbIqIAK",,,,,"2020-03-17","001B000001KM6cuIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000044",,"2019-03-18",,"006B0000005coAEIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2019-03-18","Closed Won","true",,,"00000187","false","false","00000187","2020-08-07T18:32:53.000Z","006B0000005coAEIAY","Closed Won","false",,"false","false",,"2020-03-17","Activated",,,"false","List",,,,,250,,,,,0,100,,,,250,1,-143,20.83,,,,,,,,,250,,,,,,,,,,,,12
,,"Rhode Island Hospital: eFact Bronze",,"Less than 30 Days","Rhode Island Hospital","Latest End Date","eFact Bronze",,"true",,"false","true",,,,"a2lB0000000UXQiIAO","a2lB0000000UXQiIAO",,"false",,"800B0000000PbIpIAK",,,,"a2dB0000000b5ZtIAI","2019-11-22","001B000001KM6dFIAT",,"false",,"false",,"a2ZB0000000TrFdMAK","2020-08-05T21:48:42.000Z","QL-0004141",,,"false","SUB-0000043","a2lB0000000UXQiIAO","2018-11-23",,"006B0000005coADIAY","Activated","2020-08-05T21:48:21.000Z","true",,"QL-0004141","2018-11-23","Closed Won","true","a2ZB0000000TrFdMAK",,"00000186","false","false","00000186","2020-08-07T18:32:53.000Z","006B0000005coADIAY","Closed Won","false","a2ZB0000000TrFdMAK","false","true",,"2019-11-22","Activated",,"a2dB0000000b5ZtIAI","false","List",,,,1,100,100,,,,0,100,,,,100,1,-259,8.33,,,,,,,,,100,,,,,,,,,,,,12
,,"Republican Party of Indiana: eFact Platinum",,"Less than 30 Days","Republican Party of Indiana","Latest End Date","eFact Platinum",,,,"false","true",,,,"a2lB0000000UXQhIAO",,,"false",,"800B0000000PbIoIAK",,,,,"2019-12-24","001B000001KM6diIAD",,"false",,"false",,,"2020-08-05T21:48:42.000Z",,,,"false","SUB-0000042",,"2018-12-25",,"006B0000005coACIAY","Activated","2020-08-05T21:48:21.000Z",,,,"2018-12-25","Closed Won","true",,,"00000185","false","false","00000185","2020-08-07T18:32:53.000Z","006B0000005coACIAY","Closed Won","false",,"false","false",,"2019-12-24","Activated",,,"false","List",,,,,1000,,,,,0,100,,,,1000,1,-227,83.33,,,,,,,,,1000,,,,,,,,,,,,12
