Opportunity.Owner.UniqueUserName,Account.Owner.Role.RolePath,Account.Owner.UniqueUserName,Opportunity.IsWon,Quote.SBQQ__Status__c,Account.ShippingLongitude,Account.BillingLatitude,TimePerStatus,Quote.SBQQ__PartnerDiscount__c,Quote.SBQQ__RegularAmount__c,Account Name,Account.BillingCity,Account.BillingCountry,Account.BillingGeocodeAccuracy,Account.BillingLongitude,Account.BillingPostalCode,Account.BillingState,Account.BillingStreet,Account.Id,Account.Owner.Name,Account.Owner.Role.Name,Account.Owner.Role.ParentRoleId,Account.Owner.Role.Roles,Account.PhotoUrl,Account.SBQQ__AssetQuantitiesCombined__c,Account.SBQQ__ContractCoTermination__c,Account.SBQQ__CoTermedContractsCombined__c,Account.SBQQ__CoTerminationEvent__c,Account.SBQQ__IgnoreParentContractedPrices__c,Account.SBQQ__PreserveBundle__c,Account.SBQQ__PriceHoldEnd__c,Account.SBQQ__PriceHoldEnd__c (Day),Account.SBQQ__PriceHoldEnd__c (Epoch days),Account.SBQQ__PriceHoldEnd__c (Epoch seconds),Account.SBQQ__PriceHoldEnd__c (Hour),Account.SBQQ__PriceHoldEnd__c (Minute),Account.SBQQ__PriceHoldEnd__c (Month),Account.SBQQ__PriceHoldEnd__c (Quarter),Account.SBQQ__PriceHoldEnd__c (Second),Account.SBQQ__PriceHoldEnd__c (Week),Account.SBQQ__PriceHoldEnd__c (Year),Account.SBQQ__RenewalModel__c,Account.SBQQ__RenewalPricingMethod__c,Account.ShippingCity,Account.ShippingCountry,Account.ShippingGeocodeAccuracy,Account.ShippingLatitude,Account.ShippingPostalCode,Account.ShippingState,Account.ShippingStreet,Approvals.Approver.UniqueUserName,Approvals.SubmittedBy.UniqueUserName,Created By ID,Field,Is Primary Quote?,IsDeleted,NewValue,OldValue,Opportunity Name,Opportunity owner,Opportunity.AccountId,Opportunity.Amount,Opportunity.ForecastCategory,Opportunity.ForecastCategoryName,Opportunity.HasOpenActivity,Opportunity.HasOverdueTask,Opportunity.Id,Opportunity.IsClosed,Opportunity.Owner.Name,Opportunity.Owner.Role.Name,Opportunity.Owner.Role.ParentRoleId,Opportunity.Owner.Role.RolePath,Opportunity.Owner.Role.Roles,Opportunity.Probability,Opportunity.SBQQ__Contracted__c,Opportunity.SBQQ__CreateContractedPrices__c,Opportunity.SBQQ__Ordered__c,Opportunity.SBQQ__QuotePricebookId__c,Opportunity.SBQQ__Renewal__c,Opportunity.StageName,Owner.FullPhotoUrl,Owner.Name,Owner.Role.DeveloperName,Owner.Role.Hierarchy_RoleNames,Owner.Role.Name,Owner.Role.ParentRole.DeveloperName,Owner.Role.ParentRole.Name,Owner.Role.ParentRoleId,Owner.Role.RoleNames,Owner.Role.RoleNamesPath,Owner.Role.RolePath,Owner.Role.Roles,Owner.SmallPhotoUrl,Owner.Username,Owner.UserRoleId,ParentId,Quote Name,Quote.Id,Quote.IsDeleted,Quote.SBQQ__AdditionalDiscountAmount__c,Quote.SBQQ__AverageCustomerDiscount__c,Quote.SBQQ__AveragePartnerDiscount__c,Quote.SBQQ__BillingCity__c,Quote.SBQQ__BillingCountry__c,Quote.SBQQ__BillingFrequency__c,Quote.SBQQ__BillingName__c,Quote.SBQQ__BillingPostalCode__c,Quote.SBQQ__BillingState__c,Quote.SBQQ__BillingStreet__c,Quote.SBQQ__ContractingMethod__c,Quote.SBQQ__CustomerAmount__c,Quote.SBQQ__CustomerDiscount__c,Quote.SBQQ__DaysQuoteOpen__c,Quote.SBQQ__DeliveryMethod__c,Quote.SBQQ__DistributorDiscount__c,Quote.SBQQ__DocumentStatus__c,Quote.SBQQ__EmailTemplateId__c,Quote.SBQQ__GenerateContractedPrice__c,Quote.SBQQ__Introduction__c,Quote.SBQQ__Key__c,Quote.SBQQ__LineItemCount__c,Quote.SBQQ__LineItemsGrouped__c,Quote.SBQQ__LineItemsPrinted__c,Quote.SBQQ__ListAmount__c,Quote.SBQQ__MarkupRate__c,Quote.SBQQ__NetAmount__c,Quote.SBQQ__Notes__c,Quote.SBQQ__Opportunity2__c,Quote.SBQQ__Ordered__c,Quote.SBQQ__PaymentTerms__c,Quote.SBQQ__PricebookId__c,Quote.SBQQ__QuoteProcessId__c,Quote.SBQQ__QuoteTemplateId__c,Quote.SBQQ__SalesRep__c,Quote.SBQQ__ShippingCity__c,Quote.SBQQ__ShippingCountry__c,Quote.SBQQ__ShippingName__c,Quote.SBQQ__ShippingPostalCode__c,Quote.SBQQ__ShippingState__c,Quote.SBQQ__ShippingStreet__c,Quote.SBQQ__SubscriptionTerm__c,Quote.SBQQ__TargetCustomerAmount__c,Quote.SBQQ__TotalCustomerDiscountAmount__c,Quote.SBQQ__Type__c,Quote.SBQQ__WatermarkShown__c,Record ID,StatusPreviousValue,StatusValue,Account.CreatedDate,Account.LastActivityDate,Account.LastModifiedDate,Account.LastReferencedDate,Account.LastViewedDate,CreatedDate,NextCreatedDate,Opportunity.CloseDate,Opportunity.CreatedDate,Opportunity.LastActivityDate,Opportunity.LastModifiedDate,Opportunity.LastReferencedDate,Opportunity.LastViewedDate,Quote.CreatedDate,Quote.LastActivityDate,Quote.LastModifiedDate,Quote.LastReferencedDate,Quote.LastViewedDate,Quote.SBQQ__EndDate__c,Quote.SBQQ__ExpirationDate__c,Quote.SBQQ__FirstSegmentTermEndDate__c,Quote.SBQQ__StartDate__c
Don Stricklin,,Arian Van de Carr,false,Draft,0.000000000000000,0.000000000000000,47 Days,0.00,0.00,Ankit Demo Prep,San Francisco,United States,,0.000000000000000,94105,CA,50 Fremont Street,001B000000nQA0gIAG,Arian Van de Carr,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,San Francisco,United States,,0.000000000000000,94105,CA,50 Fremont Street,,,005B0000004ofP3IAI,created,true,false,,,New Oppty,Don Stricklin,001B000000nQA0gIAG,0.00,Pipeline,Pipeline,false,false,006B0000004P6MIIA0,false,Don Stricklin,,,,,50,false,false,false,01sB0000001KrsAIAS,false,Value Proposition,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Don Stricklin,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,dstri1536693294203@demo.user,000000000000000AAA,a2dB0000000B7UPIA0,Q-00631,a2dB0000000B7UPIA0,false,0.00,0.0,0.0,San Francisco,United States,,Ankit Demo Prep,94105,CA,50 Fremont Street,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings Ankit Demo Prep ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, y",,0,false,true,0.00,0.00,0.00,,006B0000004P6MIIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyVIAQ,San Francisco,United States,Ankit Demo Prep,94105,CA,50 Fremont Street,12,0.00,0.00,Quote,true,a91B00000008OSpIAM,Draft,Draft,2018-07-06T01:28:18.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-17T23:08:51.000Z,,2018-11-26,2018-08-17T23:08:40.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2019-07-31,2018-08-24,,2018-09-01
Matthew Maiuri,,TJ Boskelly,false,Draft,0.000000000000000,0.000000000000000,47 Days,0.00,431801.20,Shelby Company Ltd.,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,001B000000nQA0vIAG,TJ Boskelly,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,,,005B0000004ofP3IAI,created,true,false,,,red,Matthew Maiuri,001B000000nQA0vIAG,423325.18,Pipeline,Pipeline,false,false,006B0000004P6MSIA0,false,Matthew Maiuri,,,,,20,false,false,false,01sB0000001KrsAIAS,false,Needs Analysis,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Matthew Maiuri,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,matt1536693294143@demo.user,000000000000000AAA,a2dB0000000B7UpIAK,Q-00657,a2dB0000000B7UpIAK,false,8476.02,4.6,0.0,Chicago,USA,,Shelby Company Ltd.,60654,IL,111 W Illinois St,By Subscription End Date,423325.18,2.00,20,,0.00,,,,"Greetings Joe Davola,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he",,7,false,true,443800.15,0.00,423325.18,,006B0000004P6MSIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxhIAA,Chicago,USA,Shelby Company Ltd.,60654,IL,111 W Illinois St,24,0.00,20474.97,Quote,true,a91B00000008OSqIAM,Draft,Draft,2017-12-08T01:09:20.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-18T01:37:33.000Z,,2018-10-11,2018-08-18T01:37:13.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2019-08-31,2018-08-24,,2018-09-01
Don Stricklin,,Don Stricklin,false,Draft,0.000000000000000,0.000000000000000,47 Days,0.00,1846703.60,DonCo,Alpharetta,United States,,0.000000000000000,30005,GA,5490 McGinnis Ferry Road,001B000000nQ9xvIAC,Don Stricklin,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Suwanee,United States,,0.000000000000000,30024,GA,810 Rockbass Road,,,005B0000004ofP3IAI,created,true,false,,,Renewal Opportunity,,001B000000nQ9xvIAC,1846703.60,Pipeline,Pipeline,false,false,006B0000004P6N1IAK,false,Don Stricklin,,,,,10,false,false,false,01sB0000001KrsAIAS,true,Prospecting,,,,,,,,,,,,,,,,a2dB0000000B7U5IAK,Q-00611,a2dB0000000B7U5IAK,false,0.00,1.9,0.0,,,,,,,,By Subscription End Date,1846703.60,0.00,20,,0.00,,,,"Greetings DonCo ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help a",,18,false,true,1882700.15,0.00,1846703.60,,006B0000004P6N1IAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,35996.55,Renewal,true,a91B00000008OSrIAM,Draft,Draft,2018-08-14T22:23:50.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-17T23:02:24.000Z,,2018-04-25,2018-08-17T23:02:21.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-11T19:16:01.000Z,,,2020-08-31,2018-08-24,,2019-09-01
Don Stricklin,,Don Stricklin,true,Accepted,0.000000000000000,0.000000000000000,0 Days,0.00,1878103.60,DonCo,Alpharetta,United States,,0.000000000000000,30005,GA,5490 McGinnis Ferry Road,001B000000nQ9xvIAC,Don Stricklin,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Suwanee,United States,,0.000000000000000,30024,GA,810 Rockbass Road,,,005B0000004ofP3IAI,created,true,false,,,Protection,Don Stricklin,001B000000nQ9xvIAC,1800000.00,Closed,Closed,false,false,006B0000004P6MzIAK,true,Don Stricklin,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Don Stricklin,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,dstri1536693294203@demo.user,000000000000000AAA,a2dB0000000B7VPIA0,Q-00693,a2dB0000000B7VPIA0,false,78103.60,6.0,0.0,Alpharetta,United States,,DonCo,30005,GA,5490 McGinnis Ferry Road,By Subscription End Date,1800000.00,0.00,0,,0.00,,,,"Greetings Don Stricklin,


Enclosed is the proposal I promised you. Thanks!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar wi",,23,false,true,1914100.15,0.00,1800000.00,,006B0000004P6MzIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyVIAQ,Suwanee,United States,DonCo,30024,GA,810 Rockbass Road,12,1800000.00,114100.15,Quote,false,a91B00000008OSsIAM,Draft,Draft,2018-08-14T22:23:50.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-17T22:11:44.000Z,2018-08-17T22:57:47.000Z,2018-03-01,2018-08-17T22:08:13.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-08-24,,2018-09-01
TJ Boskelly,,TJ Boskelly,true,Approved,0.000000000000000,0.000000000000000,0 Days,0.00,431801.20,Shelby Company Ltd.,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,001B000000nQA0vIAG,TJ Boskelly,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,,,005B0000004ofP3IAI,created,true,false,,,Q3 Business - New Sale,TJ Boskelly,001B000000nQA0vIAG,400000.00,Closed,Closed,false,false,006B0000004P6MrIAK,true,TJ Boskelly,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,TJ Boskelly,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,kelly1536693294191@demo.user,000000000000000AAA,a2dB0000000B7UuIAK,Q-00662,a2dB0000000B7UuIAK,false,31801.20,9.9,0.0,Chicago,USA,,Shelby Company Ltd.,60654,IL,111 W Illinois St,By Subscription End Date,400000.00,0.00,20,,0.00,,,,"Greetings Thomas Shelby,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,7,false,true,443800.15,0.00,400000.00,,006B0000004P6MrIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyMIAQ,Chicago,USA,Shelby Company Ltd.,60654,IL,111 W Illinois St,12,400000.00,43800.15,Quote,false,a91B00000008OStIAM,Draft,Draft,2017-12-08T01:09:20.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-17T23:54:39.000Z,2018-08-17T23:57:51.000Z,2018-01-16,2018-08-17T23:54:21.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-08-24,,2018-09-01
Brian Falkner,,Brian Falkner,false,Draft,0.000000000000000,0.000000000000000,47 Days,0.00,1338361.20,Cambridge Data,Charlotte,US,,0.000000000000000,28217,NC,5200 77 Center Dr,001B000000nQ9xcIAC,Brian Falkner,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Charlotte,US,,0.000000000000000,28217,NC,5200 77 Center Dr,,,005B0000004ofP3IAI,created,true,false,,,Renewal Opportunity,,001B000000nQ9xcIAC,1338361.20,Pipeline,Pipeline,false,false,006B0000004P6LaIAK,false,Brian Falkner,,,,,10,false,false,false,01sB0000001KrsAIAS,true,Prospecting,,,,,,,,,,,,,,,,a2dB0000000B7TzIAK,Q-00605,a2dB0000000B7TzIAK,false,0.00,14.4,0.0,,,,,,,,By Subscription End Date,1338361.20,0.00,20,,0.00,,,,"Greetings Cambridge Data ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo",,6,false,true,1564200.00,0.00,1338361.20,,006B0000004P6LaIAK,false,Net 60,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,225838.80,Renewal,true,a91B00000008OSuIAM,Draft,Draft,2018-04-18T21:26:57.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-17T23:48:03.000Z,,2018-02-20,2018-08-17T23:48:01.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,2020-08-31,2018-08-24,,2019-09-01
Daniel Young,,Daniel Young,true,Draft,0.000000000000000,0.000000000000000,-210 Days,0.00,794801.20,Dallas Trucking Company,Austin,United States,,0.000000000000000,60462,TX,112 S 6th Street,001B000000nQ9y0IAC,Daniel Young,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Austin,United States,,0.000000000000000,60602,TX,112 S 6th Street,,,005B0000004ofP3IAI,created,true,false,,,Big Deal,Daniel Young,001B000000nQ9y0IAC,794801.20,Closed,Closed,false,false,006B0000004P6LqIAK,true,Daniel Young,,,,,100,true,false,true,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Daniel Young,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,dani1536693294133@demo.user,000000000000000AAA,a2dB0000000B7U3IAK,Q-00609,a2dB0000000B7U3IAK,false,0.00,1.5,0.0,Austin,United States,,Dallas Trucking Company,60462,TX,112 S 6th Street,By Subscription End Date,794801.20,0.00,20,,0.00,,,,"Greetings John McClane,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ",,11,false,true,806800.15,0.00,794801.20,,006B0000004P6LqIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxVIAQ,Austin,United States,Dallas Trucking Company,60602,TX,112 S 6th Street,12,0.00,11998.95,Quote,true,a91B00000008OSvIAM,Draft,Draft,2018-05-08T20:47:20.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-18T02:11:17.000Z,,2018-01-20,2018-08-18T02:10:20.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2018-08-24,,2018-09-01
Brian Falkner,,Brian Falkner,true,In Review,0.000000000000000,0.000000000000000,0 Days,0.00,1343361.20,Cambridge Data,Charlotte,US,,0.000000000000000,28217,NC,5200 77 Center Dr,001B000000nQ9xcIAC,Brian Falkner,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Charlotte,US,,0.000000000000000,28217,NC,5200 77 Center Dr,,,005B0000004ofP3IAI,created,true,false,,,Sato,Brian Falkner,001B000000nQ9xcIAC,975620.90,Closed,Closed,false,false,006B0000004P6MvIAK,true,Brian Falkner,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Brian Falkner,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,brian1536693294132@demo.user,000000000000000AAA,a2dB0000000B7UtIAK,Q-00661,a2dB0000000B7UtIAK,false,367740.30,37.8,0.0,Charlotte,US,,Cambridge Data,28217,NC,5200 77 Center Dr,By Subscription End Date,975620.90,0.00,20,,0.00,,,,"Greetings Cambridge Data ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo",,7,false,true,1569200.00,0.00,975620.90,,006B0000004P6MvIAK,false,Net 60,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxUIAQ,Charlotte,US,Cambridge Data,28217,NC,5200 77 Center Dr,12,0.00,593579.10,Quote,true,a91B00000008OSwIAM,Draft,Draft,2018-04-18T21:26:57.000Z,,2018-09-11T19:15:37.000Z,,,2018-08-17T23:24:15.000Z,2018-08-17T23:43:01.000Z,2018-04-20,2018-08-17T23:23:58.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-08-24,,2018-09-01
Matthew Maiuri,,Matthew Maiuri,false,Draft,0.000000000000000,0.000000000000000,47 Days,0.00,-64152.00,Next Gen Hedge Fund,Boston,USA,,0.000000000000000,2116,MA,815 Boylston st,001B000000nQA0GIAW,Matthew Maiuri,,,,,false,Always,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Boston,USA,,0.000000000000000,2116,MA,815 Boylston st,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00001004,Matthew Maiuri,001B000000nQA0GIAW,-64152.00,Pipeline,Pipeline,false,false,006B0000004P6N5IAK,false,Matthew Maiuri,,,,,10,false,false,false,01sB0000001KrsAIAS,false,Prospecting,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Matthew Maiuri,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,matt1536693294143@demo.user,000000000000000AAA,a2dB0000000B7U0IAK,Q-00606,a2dB0000000B7U0IAK,false,0.00,10.0,0.0,Boston,USA,,Next Gen Hedge Fund,2116,MA,815 Boylston st,By Subscription End Date,-64152.00,0.00,20,,0.00,,,,"Greetings Next Gen Hedge Fund ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a resul",,6,false,true,-71280.00,0.00,-64152.00,,006B0000004P6N5IAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxhIAA,Boston,USA,Next Gen Hedge Fund,2116,MA,815 Boylston st,12,0.00,-7128.00,Amendment,true,a91B00000008OSxIAM,Draft,Draft,2018-05-03T03:18:58.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-18T00:19:53.000Z,,2018-03-22,2018-08-18T00:19:50.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,2020-08-31,2018-08-24,,2018-09-01
TJ Boskelly,,TJ Boskelly,true,Draft,0.000000000000000,0.000000000000000,-54 Days,0.00,-46746.90,Shelby Company Ltd.,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,001B000000nQA0vIAG,TJ Boskelly,,,,,true,Always,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00001003,TJ Boskelly,001B000000nQA0vIAG,-43239.11,Closed,Closed,false,false,006B0000004P6NOIA0,true,TJ Boskelly,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,TJ Boskelly,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,kelly1536693294191@demo.user,000000000000000AAA,a2dB0000000B7U6IAK,Q-00612,a2dB0000000B7U6IAK,false,-3507.79,16.8,0.0,Chicago,USA,,Shelby Company Ltd.,60654,IL,111 W Illinois St,By Subscription End Date,-43239.11,0.00,20,,0.00,,,,"Greetings Shelby Company Ltd. ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a resul",,6,false,true,-51941.00,0.00,-43239.11,,006B0000004P6NOIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyMIAQ,Chicago,USA,Shelby Company Ltd.,60654,IL,111 W Illinois St,12,0.00,-8701.89,Amendment,true,a91B00000008OSyIAM,Draft,Draft,2017-12-08T01:09:20.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-18T00:19:38.000Z,,2018-06-25,2018-08-18T00:19:36.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-11T19:16:01.000Z,,,2019-08-31,2018-08-24,,2018-10-17
Tom @Atomic,,Tom @Atomic,false,Draft,0.000000000000000,0.000000000000000,28 Days,0.00,271785.06,The North Face Company,Birmingham,United Kingdom,,0.000000000000000,B321HB,,33 Beverley Hills Boulevard,001B000000nQA0EIAW,Tom @Atomic,,,,,false,Prompt,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,London,United Kingdom,,0.000000000000000,,,101 Oxford Street,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00000851,Tom @Atomic,001B000000nQA0EIAW,271785.06,Pipeline,Pipeline,false,false,006B0000004P6NaIAK,false,Tom @Atomic,,,,,10,false,false,false,01sB0000001KrsAIAS,false,Prospecting,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Tom @Atomic,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,tomdavis1536693294164@demo.user,000000000000000AAA,a2dB0000000B7V8IAK,Q-00676,a2dB0000000B7V8IAK,false,0.00,34.7,0.0,Birmingham,United Kingdom,,The North Face Company,B321HB,,33 Beverley Hills Boulevard,By Subscription End Date,271785.06,0.00,20,,0.00,,,,"Greetings The North Face Company ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a re",,10,false,true,416040.00,0.00,271785.06,,006B0000004P6NaIAK,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixxxIAA,London,United Kingdom,The North Face Company,B321HB,,101 Oxford Street,12,0.00,144254.94,Amendment,true,a91B00000008OSzIAM,Draft,Draft,2017-12-11T21:16:19.000Z,,2018-09-11T19:15:38.000Z,,,2018-09-05T18:29:17.000Z,,2018-01-14,2018-09-05T18:29:13.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2021-07-31,2018-09-12,,2018-09-05
Martin Manager,,Martin Manager,true,Draft,0.000000000000000,0.000000000000000,25 Days,0.00,1901400.00,Cash To Go,San Francisco,US,,0.000000000000000,94107,CA,1477 Kansas St.,001B000000nQA0MIAW,Martin Manager,,,,,true,Prompt,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,San Francisco,US,,0.000000000000000,94107,CA,1477 Kansas St.,,,005B0000004ofP3IAI,created,true,false,,,CTG-New Business #1,Martin Manager,001B000000nQA0MIAW,1901400.00,Closed,Closed,false,false,006B0000004P6LVIA0,true,Martin Manager,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Martin Manager,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,manager1536693294085@demo.user,000000000000000AAA,a2dB0000000B7VDIA0,Q-00681,a2dB0000000B7VDIA0,false,0.00,0.1,0.0,San Francisco,US,,Cash To Go,94107,CA,1477 Kansas St.,By Subscription End Date,1901400.00,0.00,20,,0.00,,,,"Greetings Kevin Morgan,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ",,24,false,true,1902600.30,0.00,1901400.00,,006B0000004P6LVIA0,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixnIIAQ,San Francisco,US,Cash To Go,94107,CA,1477 Kansas St.,24,0.00,1200.30,Quote,true,a91B00000008OT0IAM,Draft,Draft,2018-08-16T01:27:32.000Z,,2018-09-11T19:15:38.000Z,,,2018-08-21T02:14:29.000Z,,2018-09-15,2018-08-21T02:14:07.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-08-27,,2018-09-01
